Program name	ME58P82_G0A89BA.jtf
Lot number	FA55-4429-325A-250502@203
Wafer number	4
Date	2025/05/02
Time	16:38:45

No.U	X	Y	Bin	CONT	IGSS0	IGSS10	ISGS10	VTH0.25	BVDSS0.25	BVDSS10	IDSS240	IDSS250	IGSS16	ISGS16	IGSS18	ISGS18	VTH0.25_2
28	10	8	1	1.000E-03	6.000E-08	1.000E-09	6.100E-09	3.533E+00	2.897E+02	2.908E+02	1.011E-07	1.336E-07	5.500E-09	3.500E-09	1.900E-09	0.000E+00	3.533E+00	
29	9	8	1	1.000E-03	1.000E-08	1.400E-09	1.800E-09	3.552E+00	2.904E+02	2.917E+02	9.880E-08	1.303E-07	5.600E-09	8.000E-10	1.300E-09	1.800E-09	3.551E+00	
30	8	8	1	2.000E-03	0.000E+00	1.700E-09	7.000E-10	3.533E+00	2.914E+02	2.926E+02	9.670E-08	1.282E-07	5.700E-09	1.600E-09	2.000E-09	8.000E-10	3.531E+00	
31	7	8	1	1.000E-03	0.000E+00	7.000E-10	6.000E-10	3.547E+00	2.918E+02	2.931E+02	9.270E-08	1.215E-07	6.600E-09	1.000E-09	5.000E-10	1.100E-09	3.547E+00	
32	6	9	1	1.000E-03	0.000E+00	3.000E-09	1.800E-09	3.599E+00	2.910E+02	2.928E+02	8.720E-08	1.160E-07	4.800E-09	8.000E-10	2.000E-09	2.000E-10	3.599E+00	
33	7	9	1	1.000E-03	0.000E+00	1.800E-09	1.000E-10	3.517E+00	2.920E+02	2.932E+02	9.610E-08	1.243E-07	1.200E-09	1.800E-09	1.300E-09	5.000E-10	3.517E+00	
34	8	9	1	1.000E-03	3.000E-08	1.500E-09	6.000E-10	3.541E+00	2.906E+02	2.918E+02	9.960E-08	1.312E-07	1.800E-09	1.300E-09	6.100E-09	1.400E-09	3.541E+00	
35	9	9	4	1.000E-03	8.760E-06	999.9												
36	10	9	1	2.000E-03	0.000E+00	2.600E-09	7.000E-10	3.577E+00	2.889E+02	2.900E+02	1.047E-07	1.396E-07	2.000E-09	1.000E-09	2.400E-09	1.800E-09	3.578E+00	
37	11	9	4	1.000E-03	6.400E-05	999.9												
38	12	9	1	2.000E-03	5.000E-08	7.000E-10	5.700E-09	3.608E+00	2.884E+02	2.896E+02	1.088E-07	1.455E-07	4.800E-09	3.900E-09	1.700E-09	4.300E-09	3.608E+00	
39	13	9	1	2.000E-03	0.000E+00	3.300E-09	8.000E-10	3.523E+00	2.883E+02	2.894E+02	1.098E-07	1.461E-07	5.000E-09	9.000E-10	4.000E-10	2.300E-09	3.523E+00	
40	14	9	1	2.000E-03	0.000E+00	4.700E-09	0.000E+00	3.484E+00	2.885E+02	2.898E+02	1.070E-07	1.427E-07	1.600E-09	1.300E-09	4.200E-09	8.000E-10	3.484E+00	
41	15	9	4	2.000E-03	5.863E-05	999.9												
42	16	9	1	2.000E-03	7.000E-08	1.900E-09	1.600E-09	3.609E+00	2.911E+02	2.923E+02	1.011E-07	1.332E-07	5.600E-09	7.000E-10	1.200E-09	5.000E-10	3.609E+00	
43	16	10	1	2.000E-03	0.000E+00	1.700E-09	6.800E-09	3.564E+00	2.903E+02	2.915E+02	1.043E-07	1.363E-07	3.700E-09	2.600E-09	1.800E-09	3.700E-09	3.564E+00	
44	15	10	1	1.000E-03	4.000E-08	1.800E-09	1.200E-09	3.578E+00	2.886E+02	2.902E+02	1.071E-07	1.404E-07	3.600E-09	1.900E-09	1.400E-09	5.000E-10	3.577E+00	
45	14	10	1	2.000E-03	0.000E+00	6.000E-10	2.300E-09	3.526E+00	2.878E+02	2.890E+02	1.103E-07	1.473E-07	1.000E-09	1.700E-09	3.900E-09	1.000E-10	3.525E+00	
46	13	10	1	2.000E-03	1.000E-08	8.000E-10	2.500E-09	3.557E+00	2.876E+02	2.889E+02	1.134E-07	1.516E-07	2.600E-09	1.800E-09	3.000E-10	4.000E-10	3.556E+00	
47	12	10	1	3.000E-03	4.000E-08	3.400E-09	2.300E-09	3.626E+00	2.878E+02	2.891E+02	1.120E-07	1.499E-07	1.400E-09	4.000E-10	1.800E-09	8.000E-10	3.625E+00	
48	11	10	1	2.000E-03	0.000E+00	9.000E-10	7.000E-10	3.590E+00	2.877E+02	2.892E+02	1.110E-07	1.482E-07	2.500E-09	3.000E-10	3.800E-09	0.000E+00	3.590E+00	
49	10	10	1	2.000E-03	2.000E-08	3.300E-09	2.200E-09	3.580E+00	2.887E+02	2.897E+02	1.085E-07	1.446E-07	3.600E-09	1.400E-09	2.900E-09	3.800E-09	3.581E+00	
50	9	10	1	2.000E-03	0.000E+00	3.600E-09	3.400E-09	3.619E+00	2.890E+02	2.902E+02	1.043E-07	1.370E-07	2.000E-10	3.400E-09	1.800E-09	3.800E-09	3.619E+00	
51	8	10	1	2.000E-03	0.000E+00	5.400E-09	5.000E-10	3.548E+00	2.897E+02	2.910E+02	1.013E-07	1.337E-07	5.300E-09	1.000E-09	4.000E-10	1.800E-09	3.547E+00	
52	7	10	1	2.000E-03	0.000E+00	1.000E-09	2.100E-09	3.494E+00	2.918E+02	2.929E+02	9.750E-08	1.286E-07	3.900E-09	2.600E-09	1.400E-09	3.000E-10	3.494E+00	
53	6	10	1	2.000E-03	2.000E-08	2.200E-09	6.000E-10	3.544E+00	2.922E+02	2.933E+02	9.060E-08	1.181E-07	4.500E-09	1.800E-09	9.000E-10	1.000E-09	3.544E+00	
54	6	11	1	2.000E-03	0.000E+00	8.000E-10	1.400E-09	3.540E+00	2.924E+02	2.935E+02	9.250E-08	1.209E-07	3.300E-09	2.000E-09	1.600E-09	1.100E-09	3.540E+00	
55	7	11	1	2.000E-03	1.000E-08	1.000E-10	1.600E-09	3.517E+00	2.912E+02	2.923E+02	9.910E-08	1.299E-07	2.000E-09	2.000E-10	2.000E-09	9.000E-10	3.516E+00	
56	8	11	1	1.000E-03	3.000E-08	2.200E-09	1.500E-09	3.574E+00	2.893E+02	2.903E+02	1.030E-07	1.363E-07	3.900E-09	2.000E-09	3.000E-09	2.200E-09	3.575E+00	
57	9	11	1	2.000E-03	0.000E+00	1.600E-09	1.600E-09	3.676E+00	2.889E+02	2.901E+02	1.072E-07	1.411E-07	5.900E-09	2.000E-10	1.900E-09	3.000E-10	3.675E+00	
58	10	11	1	1.000E-03	3.000E-08	4.100E-09	5.000E-10	3.592E+00	2.877E+02	2.888E+02	1.129E-07	1.508E-07	3.200E-09	4.500E-09	3.100E-09	2.200E-09	3.592E+00	
59	11	11	1	2.000E-03	0.000E+00	1.700E-09	0.000E+00	3.576E+00	2.870E+02	2.881E+02	1.144E-07	1.545E-07	2.000E-10	2.500E-09	6.000E-10	4.000E-10	3.575E+00	
60	12	11	1	2.000E-03	1.000E-08	1.700E-09	3.600E-09	3.613E+00	2.867E+02	2.880E+02	1.168E-07	1.562E-07	2.500E-09	1.800E-09	5.000E-10	2.000E-09	3.613E+00	
61	13	11	1	2.000E-03	2.000E-08	4.000E-09	3.600E-09	3.579E+00	2.867E+02	2.879E+02	1.185E-07	1.599E-07	2.800E-09	3.000E-10	5.100E-09	1.800E-09	3.579E+00	
62	14	11	1	1.000E-03	0.000E+00	3.000E-10	9.000E-10	3.596E+00	2.877E+02	2.888E+02	1.135E-07	1.514E-07	2.900E-09	5.500E-09	1.800E-09	5.000E-10	3.596E+00	
63	15	11	1	1.000E-03	0.000E+00	3.200E-09	2.700E-09	3.591E+00	2.880E+02	2.893E+02	1.091E-07	1.455E-07	4.500E-09	2.700E-09	2.900E-09	3.100E-09	3.591E+00	
64	16	11	1	2.000E-03	0.000E+00	4.800E-09	1.000E-09	3.603E+00	2.895E+02	2.908E+02	1.072E-07	1.410E-07	3.000E-10	3.400E-09	4.000E-09	0.000E+00	3.603E+00	
65	17	11	1	2.000E-03	1.000E-08	1.300E-09	2.500E-09	3.647E+00	2.904E+02	2.915E+02	9.980E-08	1.312E-07	1.000E-10	0.000E+00	0.000E+00	0.000E+00	3.647E+00	
66	17	12	1	2.000E-03	0.000E+00	1.000E-09	2.000E-09	3.564E+00	2.901E+02	2.912E+02	1.025E-07	1.344E-07	4.700E-09	4.000E-09	3.700E-09	1.300E-09	3.565E+00	
67	16	12	1	2.000E-03	0.000E+00	0.000E+00	9.000E-10	3.506E+00	2.889E+02	2.903E+02	1.077E-07	1.432E-07	3.000E-10	3.100E-09	2.000E-09	3.900E-09	3.505E+00	
68	15	12	1	2.000E-03	5.000E-08	2.500E-09	3.200E-09	3.540E+00	2.876E+02	2.891E+02	1.115E-07	1.479E-07	4.300E-09	9.000E-10	2.600E-09	3.800E-09	3.541E+00	
69	14	12	1	1.000E-03	2.000E-08	1.400E-09	1.000E-09	3.551E+00	2.874E+02	2.885E+02	1.181E-07	1.582E-07	2.900E-09	6.000E-10	2.100E-09	7.000E-10	3.552E+00	
70	13	12	1	2.000E-03	0.000E+00	5.000E-10	1.500E-09	3.539E+00	2.861E+02	2.873E+02	1.219E-07	1.647E-07	2.200E-09	3.800E-09	3.700E-09	1.800E-09	3.540E+00	
71	12	12	1	1.000E-03	0.000E+00	1.000E-10	1.300E-09	3.579E+00	2.858E+02	2.871E+02	1.195E-07	1.607E-07	4.000E-10	2.300E-09	2.000E-10	1.000E-10	3.579E+00	
72	11	12	1	1.000E-03	4.000E-08	6.000E-10	2.800E-09	3.549E+00	2.860E+02	2.871E+02	1.198E-07	1.618E-07	5.700E-09	3.500E-09	1.600E-09	3.600E-09	3.549E+00	
73	10	12	1	2.000E-03	2.000E-08	1.000E-09	1.000E-09	3.560E+00	2.869E+02	2.878E+02	1.144E-07	1.544E-07	3.700E-09	7.000E-10	1.500E-09	3.300E-09	3.560E+00	
74	9	12	1	2.000E-03	3.000E-08	0.000E+00	8.000E-10	3.597E+00	2.884E+02	2.894E+02	1.098E-07	1.454E-07	7.000E-10	1.600E-09	4.300E-09	6.000E-10	3.597E+00	
75	8	12	1	1.000E-03	3.000E-08	1.100E-09	1.500E-09	3.572E+00	2.890E+02	2.899E+02	1.033E-07	1.374E-07	5.000E-10	1.800E-09	4.000E-10	1.000E-09	3.572E+00	
76	7	12	1	2.000E-03	0.000E+00	2.800E-09	1.400E-09	3.496E+00	2.908E+02	2.919E+02	1.007E-07	1.314E-07	3.200E-09	4.500E-09	7.000E-10	4.800E-09	3.495E+00	
77	6	12	1	2.000E-03	2.000E-08	3.500E-09	4.000E-09	3.492E+00	2.924E+02	2.934E+02	9.490E-08	1.238E-07	7.000E-10	1.700E-09	2.700E-09	3.000E-09	3.490E+00	
78	5	12	1	2.000E-03	1.000E-08	1.600E-09	1.300E-09	3.562E+00	2.886E+02	2.910E+02	8.360E-08	1.117E-07	4.800E-09	1.800E-09	1.300E-09	3.500E-09	3.562E+00	
79	5	13	1	2.000E-03	1.000E-08	1.100E-09	3.900E-09	3.548E+00	2.891E+02	2.915E+02	8.570E-08	1.125E-07	4.300E-09	5.200E-09	9.000E-10	3.300E-09	3.548E+00	
80	6	13	1	2.000E-03	4.000E-08	8.000E-10	0.000E+00	3.488E+00	2.922E+02	2.932E+02	9.690E-08	1.249E-07	2.100E-09	0.000E+00	2.100E-09	4.000E-10	3.487E+00	
81	7	13	1	2.000E-03	0.000E+00	2.700E-09	3.400E-09	3.508E+00	2.904E+02	2.915E+02	1.019E-07	1.338E-07	2.100E-09	2.700E-09	2.700E-09	1.000E-10	3.508E+00	
82	8	13	1	2.000E-03	0.000E+00	1.200E-09	1.200E-09	3.590E+00	2.887E+02	2.896E+02	1.061E-07	1.400E-07	7.100E-09	2.600E-09	3.600E-09	1.800E-09	3.590E+00	
83	9	13	1	1.000E-03	0.000E+00	9.000E-10	1.200E-09	3.621E+00	2.879E+02	2.889E+02	1.114E-07	1.489E-07	6.000E-10	0.000E+00	2.600E-09	1.000E-09	3.621E+00	
84	10	13	1	2.000E-03	1.000E-08	3.200E-09	4.700E-09	3.570E+00	2.865E+02	2.874E+02	1.174E-07	1.576E-07	2.500E-09	2.000E-10	2.000E-09	3.000E-09	3.568E+00	
85	11	13	1	2.000E-03	0.000E+00	5.000E-10	3.600E-09	3.559E+00	2.857E+02	2.868E+02	1.225E-07	1.654E-07	1.100E-09	1.500E-09	5.100E-09	3.500E-09	3.559E+00	
86	12	13	1	1.000E-03	0.000E+00	8.000E-10	2.700E-09	3.578E+00	2.855E+02	2.866E+02	1.243E-07	1.697E-07	3.100E-09	6.000E-10	3.500E-09	1.000E-10	3.579E+00	
87	13	13	1	2.000E-03	2.000E-08	2.500E-09	3.600E-09	3.535E+00	2.857E+02	2.867E+02	1.249E-07	1.682E-07	5.700E-09	2.000E-09	4.300E-09	3.000E-10	3.535E+00	
88	14	13	1	1.000E-03	0.000E+00	3.900E-09	4.400E-09	3.572E+00	2.870E+02	2.881E+02	1.197E-07	1.607E-07	2.400E-09	8.000E-10	3.900E-09	3.200E-09	3.572E+00	
89	15	13	1	1.000E-03	2.000E-08	1.000E-10	8.000E-10	3.594E+00	2.876E+02	2.888E+02	1.119E-07	1.485E-07	2.000E-10	2.200E-09	1.300E-09	1.400E-09	3.595E+00	
90	16	13	1	1.000E-03	0.000E+00	2.400E-09	3.200E-09	3.524E+00	2.889E+02	2.902E+02	1.093E-07	1.456E-07	2.000E-09	0.000E+00	4.300E-09	3.200E-09	3.525E+00	
91	17	13	1	2.000E-03	0.000E+00	2.600E-09	6.000E-10	3.590E+00	2.903E+02	2.913E+02	1.032E-07	1.356E-07	4.300E-09	2.600E-09	2.700E-09	5.000E-10	3.590E+00	
92	17	14	1	2.000E-03	1.000E-08	1.400E-09	1.900E-09	3.615E+00	2.904E+02	2.914E+02	1.031E-07	1.339E-07	3.800E-09	2.600E-09	2.100E-09	1.200E-09	3.615E+00	
93	16	14	1	1.000E-03	3.000E-08	3.000E-10	3.000E-10	3.508E+00	2.887E+02	2.901E+02	1.111E-07	1.468E-07	2.100E-09	7.000E-10	3.000E-10	6.000E-10	3.508E+00	
94	15	14	1	2.000E-03	0.000E+00	2.100E-09	8.000E-10	3.546E+00	2.875E+02	2.887E+02	1.122E-07	1.516E-07	3.000E-09	1.300E-09	1.000E-10	3.000E-10	3.546E+00	
95	14	14	1	2.000E-03	0.000E+00	5.000E-10	3.300E-09	3.553E+00	2.869E+02	2.879E+02	1.223E-07	1.625E-07	6.100E-09	3.900E-09	7.000E-10	1.900E-09	3.552E+00	
96	13	14	1	2.000E-03	0.000E+00	1.100E-09	3.800E-09	3.529E+00	2.855E+02	2.865E+02	1.257E-07	1.706E-07	3.200E-09	3.000E-10	1.600E-09	5.500E-09	3.528E+00	
97	12	14	1	2.000E-03	0.000E+00	2.300E-09	5.000E-10	3.572E+00	2.854E+02	2.866E+02	1.239E-07	1.685E-07	5.600E-09	6.000E-10	2.700E-09	0.000E+00	3.573E+00	
98	11	14	1	3.000E-03	2.000E-08	1.800E-09	1.900E-09	3.575E+00	2.856E+02	2.868E+02	1.223E-07	1.647E-07	3.200E-09	5.300E-09	0.000E+00	4.900E-09	3.576E+00	
99	10	14	1	3.000E-03	1.000E-08	2.200E-09	2.800E-09	3.585E+00	2.861E+02	2.871E+02	1.189E-07	1.598E-07	5.400E-09	1.000E-10	1.200E-09	7.000E-10	3.584E+00	
100	9	14	1	2.000E-03	0.000E+00	1.400E-09	3.700E-09	3.610E+00	2.878E+02	2.889E+02	1.120E-07	1.491E-07	4.500E-09	4.700E-09	4.100E-09	2.000E-10	3.609E+00	
101	8	14	1	1.000E-03	1.000E-08	3.300E-09	3.000E-10	3.587E+00	2.885E+02	2.894E+02	1.061E-07	1.421E-07	6.100E-09	1.600E-09	1.200E-09	3.000E-10	3.586E+00	
102	7	14	1	2.000E-03	0.000E+00	8.000E-10	1.300E-09	3.506E+00	2.903E+02	2.915E+02	1.029E-07	1.350E-07	1.500E-09	2.300E-09	8.000E-10	1.900E-09	3.505E+00	
103	6	14	1	2.000E-03	0.000E+00	1.700E-09	8.000E-10	3.459E+00	2.922E+02	2.932E+02	9.680E-08	1.271E-07	0.000E+00	3.400E-09	2.100E-09	1.000E-09	3.459E+00	
104	5	14	1	3.000E-03	2.000E-08	4.000E-10	1.300E-09	3.581E+00	2.888E+02	2.913E+02	8.670E-08	1.148E-07	3.100E-09	2.200E-09	7.000E-10	7.000E-10	3.581E+00	
105	5	15	1	2.000E-03	0.000E+00	1.000E-09	3.200E-09	3.623E+00	2.871E+02	2.901E+02	8.720E-08	1.157E-07	1.000E-09	2.100E-09	4.600E-09	6.000E-10	3.623E+00	
106	6	15	1	2.000E-03	0.000E+00	7.000E-10	3.100E-09	3.497E+00	2.923E+02	2.933E+02	9.820E-08	1.271E-07	1.100E-09	2.800E-09	2.000E-10	2.300E-09	3.497E+00	
107	7	15	1	2.000E-03	2.000E-08	3.700E-09	2.000E-10	3.503E+00	2.905E+02	2.917E+02	1.023E-07	1.349E-07	5.500E-09	1.100E-09	1.200E-09	1.600E-09	3.503E+00	
108	8	15	1	2.000E-03	0.000E+00	0.000E+00	1.000E-09	3.582E+00	2.883E+02	2.894E+02	1.056E-07	1.405E-07	1.100E-09	1.900E-09	3.200E-09	0.000E+00	3.583E+00	
109	9	15	1	2.000E-03	0.000E+00	1.400E-09	2.100E-09	3.639E+00	2.880E+02	2.889E+02	1.119E-07	1.489E-07	1.800E-09	0.000E+00	3.100E-09	0.000E+00	3.638E+00	
110	10	15	1	2.000E-03	2.000E-08	7.000E-10	2.500E-09	3.602E+00	2.862E+02	2.874E+02	1.193E-07	1.603E-07	7.000E-10	1.400E-09	1.500E-09	3.000E-09	3.602E+00	
111	11	15	1	2.000E-03	2.000E-08	2.000E-10	2.600E-09	3.583E+00	2.856E+02	2.868E+02	1.217E-07	1.639E-07	4.400E-09	3.800E-09	2.100E-09	3.300E-09	3.583E+00	
112	12	15	1	2.000E-03	0.000E+00	3.500E-09	2.100E-09	3.639E+00	2.859E+02	2.871E+02	1.203E-07	1.614E-07	1.000E-09	3.000E-10	1.100E-09	1.000E-10	3.639E+00	
113	13	15	1	3.000E-03	1.000E-08	3.000E-10	2.000E-10	3.566E+00	2.858E+02	2.871E+02	1.260E-07	1.678E-07	5.500E-09	2.800E-09	3.300E-09	3.300E-09	3.566E+00	
114	14	15	1	2.000E-03	2.000E-08	3.000E-10	2.900E-09	3.567E+00	2.870E+02	2.882E+02	1.197E-07	1.608E-07	4.800E-09	3.000E-10	1.700E-09	3.500E-09	3.567E+00	
115	15	15	1	2.000E-03	0.000E+00	0.000E+00	6.000E-10	3.609E+00	2.875E+02	2.889E+02	1.116E-07	1.490E-07	4.700E-09	2.000E-10	1.400E-09	1.000E-10	3.608E+00	
116	16	15	1	1.000E-03	2.000E-08	2.500E-09	1.000E-09	3.563E+00	2.892E+02	2.905E+02	1.090E-07	1.444E-07	6.000E-10	1.600E-09	1.700E-09	1.500E-09	3.561E+00	
117	17	15	1	2.000E-03	2.000E-08	1.000E-09	1.300E-09	3.669E+00	2.903E+02	2.914E+02	1.011E-07	1.326E-07	4.600E-09	1.000E-10	4.000E-10	2.500E-09	3.670E+00	
118	16	16	1	1.000E-03	1.000E-08	2.600E-09	6.000E-10	3.549E+00	2.897E+02	2.910E+02	1.065E-07	1.412E-07	5.400E-09	7.000E-10	4.000E-10	2.700E-09	3.548E+00	
119	15	16	1	2.000E-03	0.000E+00	8.000E-10	4.000E-10	3.550E+00	2.879E+02	2.893E+02	1.104E-07	1.478E-07	4.100E-09	1.100E-09	2.100E-09	1.000E-10	3.550E+00	
120	14	16	1	2.000E-03	3.000E-08	3.500E-09	3.400E-09	3.564E+00	2.872E+02	2.883E+02	1.157E-07	1.540E-07	4.000E-09	1.000E-09	2.600E-09	1.500E-09	3.564E+00	
121	13	16	1	2.000E-03	2.000E-08	2.200E-09	7.000E-10	3.560E+00	2.862E+02	2.875E+02	1.221E-07	1.644E-07	7.100E-09	4.000E-10	1.300E-09	2.500E-09	3.561E+00	
122	12	16	1	2.000E-03	0.000E+00	1.800E-09	3.000E-10	3.613E+00	2.859E+02	2.873E+02	1.205E-07	1.621E-07	1.800E-09	2.800E-09	1.800E-09	1.000E-10	3.613E+00	
123	11	16	1	2.000E-03	1.000E-08	1.200E-09	2.500E-09	3.600E+00	2.861E+02	2.874E+02	1.182E-07	1.598E-07	1.600E-09	1.200E-09	2.300E-09	4.300E-09	3.600E+00	
124	10	16	1	2.000E-03	2.000E-08	2.000E-09	2.000E-09	3.593E+00	2.867E+02	2.880E+02	1.164E-07	1.570E-07	4.600E-09	5.000E-10	3.800E-09	2.000E-09	3.594E+00	
125	9	16	1	2.000E-03	0.000E+00	1.000E-09	4.600E-09	3.605E+00	2.878E+02	2.889E+02	1.096E-07	1.462E-07	5.800E-09	3.500E-09	4.000E-10	3.800E-09	3.606E+00	
126	8	16	1	2.000E-03	4.000E-08	2.200E-09	4.000E-10	3.536E+00	2.888E+02	2.898E+02	1.062E-07	1.405E-07	0.000E+00	2.100E-09	1.000E-10	5.400E-09	3.536E+00	
