Program name	ME58P82_G0A89BA.jtf
Lot number	FA55-4429-325A-250502@203
Wafer number	18
Date	2025/05/02
Time	18:11:27

No.U	X	Y	Bin	CONT	IGSS0	IGSS10	ISGS10	VTH0.25	BVDSS0.25	BVDSS10	IDSS240	IDSS250	IGSS16	ISGS16	IGSS18	ISGS18	VTH0.25_2
28	10	8	1	1.000E-03	1.000E-08	0.000E+00	2.600E-09	3.618E+00	2.900E+02	2.911E+02	9.300E-08	1.243E-07	5.000E-10	2.900E-09	8.000E-10	1.300E-09	3.618E+00	
29	9	8	1	1.000E-03	1.000E-08	9.000E-10	2.400E-09	3.673E+00	2.907E+02	2.918E+02	9.210E-08	1.217E-07	2.900E-09	1.000E-10	1.500E-09	1.800E-09	3.673E+00	
30	8	8	1	2.000E-03	0.000E+00	4.900E-09	2.300E-09	3.615E+00	2.914E+02	2.925E+02	9.180E-08	1.186E-07	2.000E-10	1.300E-09	2.000E-10	1.600E-09	3.614E+00	
31	7	8	1	1.000E-03	0.000E+00	4.900E-09	6.800E-09	3.602E+00	2.917E+02	2.928E+02	8.630E-08	1.139E-07	2.200E-09	2.000E-10	3.100E-09	4.800E-09	3.602E+00	
32	6	9	1	0.000E+00	4.000E-08	1.500E-09	4.400E-09	3.659E+00	2.911E+02	2.925E+02	8.310E-08	1.083E-07	3.100E-09	3.000E-09	3.000E-10	3.300E-09	3.659E+00	
33	7	9	1	2.000E-03	2.000E-08	1.000E-09	4.000E-10	3.575E+00	2.918E+02	2.929E+02	8.920E-08	1.173E-07	3.300E-09	1.000E-10	7.000E-10	1.000E-10	3.575E+00	
34	8	9	1	1.000E-03	2.000E-08	2.000E-09	1.600E-09	3.635E+00	2.906E+02	2.918E+02	9.180E-08	1.221E-07	4.000E-09	2.000E-10	3.700E-09	1.800E-09	3.635E+00	
35	9	9	1	2.000E-03	1.000E-08	0.000E+00	2.000E-10	3.649E+00	2.895E+02	2.907E+02	9.310E-08	1.249E-07	5.100E-09	9.000E-10	9.000E-10	5.000E-10	3.649E+00	
36	10	9	1	1.000E-03	0.000E+00	9.000E-10	1.000E-10	3.661E+00	2.895E+02	2.906E+02	9.710E-08	1.289E-07	2.200E-09	2.200E-09	4.500E-09	2.000E-10	3.662E+00	
37	11	9	1	2.000E-03	1.000E-08	1.000E-10	2.300E-09	3.661E+00	2.893E+02	2.904E+02	9.960E-08	1.312E-07	4.000E-09	0.000E+00	1.000E-10	1.400E-09	3.660E+00	
38	12	9	1	1.000E-03	2.000E-08	2.400E-09	4.300E-09	3.701E+00	2.894E+02	2.904E+02	1.002E-07	1.333E-07	4.600E-09	7.000E-10	2.500E-09	5.300E-09	3.702E+00	
39	13	9	1	2.000E-03	0.000E+00	2.000E-09	9.000E-10	3.642E+00	2.893E+02	2.903E+02	9.970E-08	1.326E-07	2.100E-09	2.700E-09	1.500E-09	3.000E-10	3.640E+00	
40	14	9	1	1.000E-03	0.000E+00	5.000E-10	3.000E-09	3.604E+00	2.893E+02	2.905E+02	9.780E-08	1.307E-07	2.500E-09	1.300E-09	4.700E-09	2.500E-09	3.602E+00	
41	15	9	1	1.000E-03	0.000E+00	5.000E-10	1.300E-09	3.703E+00	2.906E+02	2.920E+02	9.800E-08	1.280E-07	0.000E+00	1.100E-09	1.900E-09	2.800E-09	3.703E+00	
42	16	9	1	1.000E-03	0.000E+00	1.200E-09	9.000E-10	3.691E+00	2.919E+02	2.930E+02	9.500E-08	1.229E-07	3.700E-09	7.000E-10	0.000E+00	2.800E-09	3.690E+00	
43	16	10	1	2.000E-03	2.000E-08	2.400E-09	4.000E-10	3.639E+00	2.913E+02	2.925E+02	9.840E-08	1.290E-07	6.600E-09	8.000E-10	2.000E-10	5.000E-10	3.638E+00	
44	15	10	1	1.000E-03	0.000E+00	1.600E-09	5.000E-10	3.677E+00	2.895E+02	2.909E+02	9.910E-08	1.316E-07	3.500E-09	2.800E-09	1.100E-09	1.900E-09	3.676E+00	
45	14	10	1	1.000E-03	1.000E-08	3.400E-09	4.600E-09	3.636E+00	2.889E+02	2.899E+02	1.022E-07	1.352E-07	2.700E-09	0.000E+00	1.800E-09	5.700E-09	3.636E+00	
46	13	10	1	2.000E-03	7.000E-08	1.800E-09	1.700E-09	3.655E+00	2.888E+02	2.898E+02	1.050E-07	1.382E-07	1.300E-09	1.600E-09	1.900E-09	2.600E-09	3.655E+00	
47	12	10	1	1.000E-03	5.000E-08	6.000E-10	7.000E-10	3.705E+00	2.884E+02	2.898E+02	1.041E-07	1.382E-07	3.700E-09	3.000E-10	6.000E-09	1.000E-10	3.704E+00	
48	11	10	1	2.000E-03	0.000E+00	1.200E-09	6.000E-10	3.653E+00	2.886E+02	2.899E+02	1.030E-07	1.367E-07	1.900E-09	2.300E-09	1.200E-09	4.000E-10	3.652E+00	
49	10	10	1	2.000E-03	3.000E-08	1.100E-09	1.000E-10	3.647E+00	2.893E+02	2.903E+02	1.013E-07	1.347E-07	2.800E-09	8.000E-10	9.000E-10	5.300E-09	3.647E+00	
50	9	10	4	1.000E-03	3.064E-05	999.9												
51	8	10	6	1.000E-03	3.000E-08	1.200E-09	6.000E-10	1.177E+00	1.400E+00									
52	7	10	1	1.000E-03	1.000E-08	2.100E-09	3.200E-09	3.575E+00	2.918E+02	2.928E+02	9.100E-08	1.202E-07	3.300E-09	1.800E-09	1.000E-10	4.000E-10	3.575E+00	
53	6	10	1	1.000E-03	2.000E-08	0.000E+00	1.900E-09	3.606E+00	2.918E+02	2.931E+02	8.520E-08	1.122E-07	3.500E-09	2.000E-10	1.000E-09	1.900E-09	3.605E+00	
54	6	11	1	2.000E-03	2.000E-08	3.500E-09	7.300E-09	3.607E+00	2.922E+02	2.932E+02	8.680E-08	1.145E-07	4.300E-09	1.200E-09	1.800E-09	4.800E-09	3.607E+00	
55	7	11	1	2.000E-03	0.000E+00	3.000E-10	4.100E-09	3.622E+00	2.914E+02	2.924E+02	9.190E-08	1.213E-07	4.700E-09	1.900E-09	1.200E-09	2.700E-09	3.623E+00	
56	8	11	1	2.000E-03	1.000E-08	1.300E-09	5.000E-10	3.623E+00	2.895E+02	2.906E+02	9.590E-08	1.261E-07	2.300E-09	1.000E-10	2.800E-09	4.100E-09	3.623E+00	
57	9	11	1	1.000E-03	0.000E+00	1.300E-09	1.300E-09	3.718E+00	2.894E+02	2.906E+02	9.930E-08	1.325E-07	5.300E-09	2.200E-09	0.000E+00	1.000E-10	3.718E+00	
58	10	11	1	1.000E-03	0.000E+00	4.000E-09	2.700E-09	3.645E+00	2.883E+02	2.894E+02	1.044E-07	1.395E-07	3.000E-10	1.000E-09	2.300E-09	2.000E-09	3.644E+00	
59	11	11	1	1.000E-03	0.000E+00	3.000E-10	1.600E-09	3.650E+00	2.877E+02	2.888E+02	1.062E-07	1.425E-07	3.900E-09	0.000E+00	4.100E-09	0.000E+00	3.650E+00	
60	12	11	1	1.000E-03	0.000E+00	5.400E-09	6.000E-10	3.680E+00	2.876E+02	2.888E+02	1.068E-07	1.438E-07	5.100E-09	1.000E-10	2.900E-09	2.000E-09	3.680E+00	
61	13	11	1	2.000E-03	0.000E+00	0.000E+00	1.000E-09	3.647E+00	2.879E+02	2.889E+02	1.093E-07	1.465E-07	1.900E-09	3.300E-09	1.300E-09	3.900E-09	3.647E+00	
62	14	11	1	2.000E-03	0.000E+00	1.000E-10	3.300E-09	3.680E+00	2.889E+02	2.899E+02	1.046E-07	1.390E-07	9.000E-10	2.200E-09	3.200E-09	3.900E-09	3.679E+00	
63	15	11	1	2.000E-03	1.000E-08	1.000E-09	5.500E-09	3.687E+00	2.890E+02	2.901E+02	1.023E-07	1.350E-07	4.000E-09	4.600E-09	1.000E-09	1.200E-09	3.688E+00	
64	16	11	1	1.000E-03	2.000E-08	2.300E-09	3.900E-09	3.658E+00	2.905E+02	2.918E+02	1.006E-07	1.314E-07	3.300E-09	7.000E-09	3.000E-10	1.400E-09	3.658E+00	
65	17	11	1	1.000E-03	1.000E-08	2.800E-09	1.600E-09	3.736E+00	2.915E+02	2.924E+02	9.370E-08	1.219E-07	9.000E-10	2.500E-09	2.300E-09	1.000E-10	3.737E+00	
66	17	12	1	2.000E-03	1.000E-08	2.800E-09	6.900E-09	3.672E+00	2.912E+02	2.923E+02	9.510E-08	1.249E-07	3.200E-09	1.200E-09	3.600E-09	2.700E-09	3.673E+00	
67	16	12	1	2.000E-03	3.000E-08	2.000E-10	5.000E-10	3.600E+00	2.899E+02	2.913E+02	9.990E-08	1.322E-07	5.000E-10	0.000E+00	1.600E-09	3.400E-09	3.600E+00	
68	15	12	1	2.000E-03	0.000E+00	0.000E+00	6.000E-10	3.628E+00	2.887E+02	2.898E+02	1.028E-07	1.376E-07	3.000E-10	2.000E-10	2.100E-09	7.000E-10	3.628E+00	
69	14	12	1	1.000E-03	2.000E-08	1.400E-09	1.300E-09	3.628E+00	2.884E+02	2.893E+02	1.095E-07	1.454E-07	6.500E-09	0.000E+00	2.000E-10	0.000E+00	3.627E+00	
70	13	12	1	2.000E-03	0.000E+00	4.000E-10	3.000E-10	3.614E+00	2.874E+02	2.885E+02	1.112E-07	1.478E-07	4.400E-09	1.500E-09	1.300E-09	1.600E-09	3.614E+00	
71	12	12	1	2.000E-03	3.000E-08	3.000E-10	0.000E+00	3.648E+00	2.870E+02	2.880E+02	1.103E-07	1.484E-07	5.000E-09	2.200E-09	1.400E-09	2.000E-09	3.648E+00	
72	11	12	1	1.000E-03	2.000E-08	4.000E-10	3.000E-09	3.624E+00	2.871E+02	2.881E+02	1.099E-07	1.472E-07	5.600E-09	2.200E-09	7.000E-10	5.000E-10	3.626E+00	
73	10	12	1	1.000E-03	1.000E-08	2.000E-09	2.100E-09	3.633E+00	2.879E+02	2.888E+02	1.062E-07	1.415E-07	3.200E-09	5.200E-09	6.000E-09	7.000E-10	3.632E+00	
74	9	12	1	1.000E-03	1.000E-08	1.300E-09	1.200E-09	3.649E+00	2.890E+02	2.901E+02	1.025E-07	1.352E-07	2.000E-09	6.400E-09	1.900E-09	8.000E-10	3.649E+00	
75	8	12	1	3.000E-03	0.000E+00	2.200E-09	4.000E-10	3.625E+00	2.893E+02	2.904E+02	9.710E-08	1.284E-07	4.000E-10	1.600E-09	1.900E-09	3.400E-09	3.626E+00	
76	7	12	1	2.000E-03	0.000E+00	2.000E-10	2.500E-09	3.590E+00	2.911E+02	2.922E+02	9.250E-08	1.224E-07	1.200E-09	2.600E-09	1.400E-09	0.000E+00	3.590E+00	
77	6	12	1	2.000E-03	0.000E+00	1.400E-09	1.000E-10	3.561E+00	2.922E+02	2.932E+02	8.760E-08	1.152E-07	1.100E-09	2.400E-09	2.700E-09	1.800E-09	3.561E+00	
78	5	12	1	2.000E-03	3.000E-08	3.000E-10	3.800E-09	3.624E+00	2.871E+02	2.897E+02	8.060E-08	1.067E-07	5.000E-09	4.600E-09	2.000E-10	4.500E-09	3.624E+00	
79	5	13	1	2.000E-03	1.000E-08	1.400E-09	9.000E-10	3.616E+00	2.879E+02	2.903E+02	8.050E-08	1.080E-07	2.600E-09	1.500E-09	3.500E-09	6.000E-10	3.615E+00	
80	6	13	1	2.000E-03	0.000E+00	9.000E-10	3.000E-10	3.549E+00	2.922E+02	2.931E+02	8.950E-08	1.173E-07	2.900E-09	1.200E-09	4.000E-10	7.000E-10	3.549E+00	
81	7	13	1	1.000E-03	0.000E+00	3.000E-10	2.500E-09	3.608E+00	2.908E+02	2.918E+02	9.450E-08	1.248E-07	4.000E-10	1.000E-09	2.300E-09	1.000E-09	3.608E+00	
82	8	13	1	1.000E-03	1.000E-08	2.400E-09	2.500E-09	3.636E+00	2.892E+02	2.901E+02	9.780E-08	1.303E-07	4.300E-09	2.600E-09	2.500E-09	3.100E-09	3.635E+00	
83	9	13	1	1.000E-03	1.000E-08	3.900E-09	1.000E-09	3.655E+00	2.887E+02	2.897E+02	1.034E-07	1.390E-07	5.900E-09	0.000E+00	2.000E-10	1.100E-09	3.655E+00	
84	10	13	1	1.000E-03	1.000E-08	3.600E-09	1.000E-09	3.644E+00	2.872E+02	2.883E+02	1.082E-07	1.454E-07	5.600E-09	0.000E+00	1.100E-09	1.700E-09	3.644E+00	
85	11	13	1	2.000E-03	2.000E-08	2.700E-09	3.000E-10	3.629E+00	2.866E+02	2.876E+02	1.124E-07	1.517E-07	2.200E-09	1.200E-09	1.700E-09	1.800E-09	3.629E+00	
86	12	13	1	1.000E-03	8.000E-08	9.000E-10	1.500E-09	3.635E+00	2.865E+02	2.876E+02	1.145E-07	1.550E-07	4.000E-10	1.500E-09	2.500E-09	5.500E-09	3.635E+00	
87	13	13	1	2.000E-03	0.000E+00	5.000E-10	0.000E+00	3.623E+00	2.868E+02	2.878E+02	1.139E-07	1.518E-07	3.500E-09	3.700E-09	7.000E-10	3.200E-09	3.623E+00	
88	14	13	1	2.000E-03	6.000E-08	2.100E-09	2.000E-10	3.637E+00	2.880E+02	2.890E+02	1.104E-07	1.470E-07	2.200E-09	2.000E-10	4.500E-09	3.000E-10	3.637E+00	
89	15	13	1	1.000E-03	0.000E+00	3.600E-09	4.600E-09	3.651E+00	2.886E+02	2.896E+02	1.043E-07	1.391E-07	4.400E-09	8.800E-09	1.500E-09	4.400E-09	3.651E+00	
90	16	13	1	2.000E-03	0.000E+00	4.000E-10	3.100E-09	3.603E+00	2.897E+02	2.911E+02	1.022E-07	1.340E-07	4.300E-09	1.400E-09	2.700E-09	1.900E-09	3.602E+00	
91	17	13	1	2.000E-03	1.000E-08	6.000E-10	3.000E-10	3.668E+00	2.911E+02	2.922E+02	9.630E-08	1.263E-07	6.700E-09	2.200E-09	3.000E-10	1.000E-09	3.669E+00	
92	17	14	1	2.000E-03	0.000E+00	3.600E-09	9.000E-10	3.650E+00	2.910E+02	2.920E+02	9.680E-08	1.271E-07	1.200E-09	7.000E-10	2.100E-09	1.900E-09	3.649E+00	
93	16	14	1	2.000E-03	4.000E-08	7.000E-10	1.500E-09	3.600E+00	2.896E+02	2.908E+02	1.026E-07	1.353E-07	2.500E-09	1.900E-09	6.000E-10	2.600E-09	3.600E+00	
94	15	14	1	1.000E-03	0.000E+00	3.500E-09	1.100E-09	3.623E+00	2.883E+02	2.895E+02	1.050E-07	1.395E-07	6.000E-09	5.000E-10	2.000E-10	1.400E-09	3.622E+00	
95	14	14	1	2.000E-03	1.000E-08	2.500E-09	4.000E-09	3.625E+00	2.879E+02	2.890E+02	1.110E-07	1.481E-07	1.400E-09	3.000E-10	6.000E-10	1.300E-09	3.625E+00	
96	13	14	1	2.000E-03	2.000E-08	4.300E-09	5.000E-10	3.614E+00	2.866E+02	2.878E+02	1.161E-07	1.531E-07	3.400E-09	4.000E-10	2.500E-09	2.100E-09	3.614E+00	
97	12	14	1	2.000E-03	9.000E-08	2.000E-09	3.000E-10	3.641E+00	2.865E+02	2.875E+02	1.137E-07	1.520E-07	4.200E-09	7.000E-10	3.000E-10	3.000E-10	3.641E+00	
98	11	14	1	2.000E-03	3.000E-08	2.700E-09	1.000E-09	3.634E+00	2.865E+02	2.876E+02	1.129E-07	1.516E-07	3.200E-09	1.400E-09	1.900E-09	6.000E-10	3.634E+00	
99	10	14	1	1.000E-03	4.000E-08	1.300E-09	2.700E-09	3.642E+00	2.871E+02	2.881E+02	1.087E-07	1.458E-07	0.000E+00	7.000E-10	3.200E-09	3.500E-09	3.642E+00	
100	9	14	1	1.000E-03	0.000E+00	5.000E-10	2.400E-09	3.673E+00	2.887E+02	2.897E+02	1.044E-07	1.372E-07	1.100E-09	3.300E-09	3.500E-09	3.000E-10	3.672E+00	
101	8	14	1	2.000E-03	4.000E-08	2.500E-09	4.000E-10	3.630E+00	2.890E+02	2.900E+02	9.840E-08	1.311E-07	3.900E-09	5.000E-10	1.900E-09	1.000E-09	3.630E+00	
102	7	14	1	1.000E-03	0.000E+00	3.100E-09	3.300E-09	3.577E+00	2.906E+02	2.917E+02	9.520E-08	1.240E-07	4.100E-09	1.600E-09	1.100E-09	3.000E-09	3.577E+00	
103	6	14	1	1.000E-03	1.000E-08	0.000E+00	2.700E-09	3.542E+00	2.921E+02	2.930E+02	8.970E-08	1.165E-07	3.500E-09	2.400E-09	3.200E-09	7.000E-10	3.542E+00	
104	5	14	1	1.000E-03	1.000E-08	6.800E-09	3.600E-09	3.633E+00	2.879E+02	2.903E+02	8.180E-08	1.079E-07	2.000E-09	2.100E-09	4.700E-09	7.000E-10	3.633E+00	
105	5	15	1	1.000E-03	1.000E-08	1.000E-10	6.000E-10	3.676E+00	2.860E+02	2.891E+02	8.220E-08	1.107E-07	3.300E-09	3.200E-09	1.600E-09	1.800E-09	3.676E+00	
106	6	15	1	1.000E-03	1.000E-08	6.000E-10	3.400E-09	3.575E+00	2.919E+02	2.929E+02	8.940E-08	1.172E-07	5.100E-09	1.000E-10	1.000E-09	2.800E-09	3.575E+00	
107	7	15	1	1.000E-03	5.000E-08	2.000E-09	0.000E+00	3.594E+00	2.907E+02	2.918E+02	9.510E-08	1.246E-07	3.000E-10	9.000E-10	2.900E-09	3.800E-09	3.593E+00	
108	8	15	1	1.000E-03	2.000E-08	1.800E-09	9.000E-10	3.620E+00	2.889E+02	2.899E+02	9.790E-08	1.305E-07	4.800E-09	2.300E-09	3.600E-09	5.000E-09	3.619E+00	
109	9	15	1	2.000E-03	0.000E+00	3.000E-10	4.700E-09	3.676E+00	2.885E+02	2.896E+02	1.038E-07	1.378E-07	6.700E-09	5.500E-09	3.000E-10	2.700E-09	3.676E+00	
110	10	15	1	2.000E-03	0.000E+00	2.000E-10	1.200E-09	3.660E+00	2.872E+02	2.882E+02	1.104E-07	1.472E-07	3.700E-09	2.000E-09	0.000E+00	1.400E-09	3.660E+00	
111	11	15	1	1.000E-03	0.000E+00	1.900E-09	1.400E-09	3.652E+00	2.865E+02	2.876E+02	1.126E-07	1.517E-07	1.500E-09	9.000E-10	1.000E-10	7.000E-10	3.651E+00	
112	12	15	1	1.000E-03	0.000E+00	7.000E-10	2.100E-09	3.677E+00	2.869E+02	2.879E+02	1.130E-07	1.505E-07	4.200E-09	3.500E-09	2.900E-09	9.000E-10	3.678E+00	
113	13	15	1	2.000E-03	2.000E-08	1.800E-09	2.900E-09	3.628E+00	2.871E+02	2.881E+02	1.148E-07	1.525E-07	4.900E-09	9.000E-10	2.900E-09	2.600E-09	3.628E+00	
114	14	15	1	1.000E-03	0.000E+00	1.600E-09	1.200E-09	3.632E+00	2.879E+02	2.890E+02	1.086E-07	1.458E-07	7.900E-09	1.600E-09	2.200E-09	4.800E-09	3.633E+00	
115	15	15	1	2.000E-03	0.000E+00	1.500E-09	9.000E-10	3.729E+00	2.884E+02	2.895E+02	1.040E-07	1.380E-07	5.400E-09	7.000E-10	4.700E-09	1.700E-09	3.729E+00	
116	16	15	1	3.000E-03	2.000E-08	3.000E-10	4.000E-09	3.635E+00	2.897E+02	2.911E+02	1.023E-07	1.344E-07	5.500E-09	4.200E-09	3.500E-09	3.600E-09	3.635E+00	
117	17	15	1	2.000E-03	8.000E-08	3.500E-09	2.100E-09	3.694E+00	2.910E+02	2.920E+02	9.750E-08	1.280E-07	4.300E-09	3.000E-10	1.800E-09	4.000E-10	3.694E+00	
118	16	16	1	3.000E-03	6.000E-08	2.900E-09	6.200E-09	3.599E+00	2.904E+02	2.918E+02	1.015E-07	1.329E-07	1.700E-09	1.000E-10	1.000E-10	6.600E-09	3.599E+00	
119	15	16	1	1.000E-03	0.000E+00	3.600E-09	4.000E-10	3.637E+00	2.888E+02	2.900E+02	1.039E-07	1.358E-07	2.100E-09	1.300E-09	2.500E-09	1.000E-10	3.637E+00	
120	14	16	1	2.000E-03	0.000E+00	7.000E-10	4.000E-10	3.606E+00	2.883E+02	2.892E+02	1.074E-07	1.414E-07	3.000E-10	2.400E-09	4.400E-09	2.600E-09	3.605E+00	
121	13	16	1	2.000E-03	4.000E-08	1.300E-09	1.000E-09	3.622E+00	2.874E+02	2.887E+02	1.123E-07	1.496E-07	5.200E-09	8.000E-10	4.000E-10	0.000E+00	3.622E+00	
122	12	16	1	3.000E-03	0.000E+00	2.000E-09	1.400E-09	3.658E+00	2.871E+02	2.884E+02	1.123E-07	1.494E-07	6.100E-09	2.200E-09	2.800E-09	2.900E-09	3.658E+00	
123	11	16	1	2.000E-03	2.000E-08	1.200E-09	2.500E-09	3.665E+00	2.872E+02	2.883E+02	1.108E-07	1.475E-07	1.000E-10	1.100E-09	2.900E-09	4.800E-09	3.665E+00	
124	10	16	1	2.000E-03	6.000E-08	4.000E-10	2.700E-09	3.666E+00	2.878E+02	2.890E+02	1.081E-07	1.424E-07	2.800E-09	2.500E-09	3.200E-09	1.800E-09	3.666E+00	
125	9	16	1	3.000E-03	2.000E-08	1.200E-09	3.000E-10	3.683E+00	2.884E+02	2.896E+02	1.012E-07	1.352E-07	0.000E+00	2.000E-09	9.000E-10	9.000E-10	3.683E+00	
