Program name	ME58P82_G0A89BA.jtf
Lot number	FA55-5136-323A-250509@203
Wafer number	20
Date	2025/05/09
Time	19:46:57

No.U	X	Y	Bin	CONT	IGSS0	IGSS10	ISGS10	VTH0.25	BVDSS0.25	BVDSS10	IDSS240	IDSS250	IGSS16	ISGS16	IGSS18	ISGS18	VTH0.25_2
28	10	8	1	0.000E+00	3.000E-08	2.700E-09	9.700E-09	3.409E+00	2.869E+02	2.879E+02	1.007E-07	1.373E-07	4.100E-09	2.600E-09	5.700E-09	6.700E-09	3.409E+00	
29	9	8	1	1.000E-03	1.000E-08	1.100E-09	5.900E-09	3.511E+00	2.866E+02	2.876E+02	9.670E-08	1.304E-07	3.000E-09	9.200E-09	2.700E-09	5.300E-09	3.511E+00	
30	8	8	1	0.000E+00	3.000E-08	1.800E-09	1.000E-10	3.500E+00	2.867E+02	2.877E+02	9.630E-08	1.320E-07	8.000E-10	0.000E+00	7.100E-09	1.900E-09	3.499E+00	
31	7	8	1	1.000E-03	1.000E-08	3.000E-10	4.000E-09	3.316E+00	2.875E+02	2.885E+02	1.035E-07	1.417E-07	5.600E-09	3.300E-09	6.000E-10	3.900E-09	3.315E+00	
32	6	9	1	1.000E-03	1.000E-08	3.000E-10	1.400E-09	3.277E+00	2.867E+02	2.883E+02	1.072E-07	1.426E-07	3.000E-09	6.900E-09	1.700E-09	3.000E-09	3.276E+00	
33	7	9	1	1.000E-03	1.000E-08	1.000E-10	8.100E-09	3.552E+00	2.873E+02	2.882E+02	9.170E-08	1.230E-07	3.000E-09	9.100E-09	2.900E-09	4.600E-09	3.553E+00	
34	8	9	1	0.000E+00	3.000E-08	3.300E-09	2.100E-09	3.595E+00	2.868E+02	2.878E+02	9.210E-08	1.253E-07	3.200E-09	4.800E-09	4.300E-09	1.000E-10	3.594E+00	
35	9	9	1	0.000E+00	0.000E+00	7.000E-10	1.800E-09	3.575E+00	2.866E+02	2.877E+02	9.260E-08	1.247E-07	3.700E-09	3.100E-09	8.000E-10	2.100E-09	3.575E+00	
36	10	9	1	1.000E-03	3.000E-08	2.000E-09	1.800E-09	3.557E+00	2.871E+02	2.884E+02	9.420E-08	1.239E-07	1.000E-09	1.400E-09	4.000E-10	1.900E-09	3.557E+00	
37	11	9	1	0.000E+00	1.000E-08	1.000E-09	5.200E-09	3.529E+00	2.879E+02	2.891E+02	9.450E-08	1.255E-07	1.600E-09	7.400E-09	2.500E-09	4.800E-09	3.529E+00	
38	12	9	1	0.000E+00	1.000E-08	3.400E-09	2.100E-09	3.372E+00	2.879E+02	2.893E+02	1.025E-07	1.385E-07	1.300E-09	0.000E+00	5.600E-09	3.000E-10	3.371E+00	
39	13	9	1	0.000E+00	0.000E+00	5.100E-09	1.500E-09	3.069E+00	2.875E+02	2.887E+02	1.259E-07	1.709E-07	1.700E-09	3.100E-09	8.000E-10	2.000E-10	3.069E+00	
40	14	9	1	1.000E-03	5.000E-08	2.000E-09	5.400E-09	2.825E+00	2.850E+02	2.868E+02	1.512E-07	2.097E-07	4.500E-09	1.600E-09	4.000E-10	6.900E-09	2.825E+00	
41	15	9	1	1.000E-03	2.000E-08	1.300E-09	3.000E-09	2.694E+00	2.826E+02	2.842E+02	1.751E-07	2.395E-07	3.400E-09	5.000E-09	3.200E-09	3.100E-09	2.694E+00	
42	16	9	1	0.000E+00	0.000E+00	4.800E-09	1.300E-09	2.546E+00	2.804E+02	2.824E+02	1.903E-07	2.648E-07	3.500E-09	5.000E-10	5.000E-10	1.700E-09	2.546E+00	
43	16	10	1	1.000E-03	1.000E-08	2.000E-10	4.600E-09	2.699E+00	2.837E+02	2.852E+02	1.707E-07	2.313E-07	3.600E-09	3.100E-09	9.000E-10	2.200E-09	2.699E+00	
44	15	10	1	0.000E+00	0.000E+00	1.100E-09	7.900E-09	2.977E+00	2.870E+02	2.880E+02	1.388E-07	1.911E-07	1.800E-09	5.000E-10	5.800E-09	4.000E-09	2.977E+00	
45	14	10	1	0.000E+00	0.000E+00	2.500E-09	5.000E-09	3.200E+00	2.872E+02	2.883E+02	1.133E-07	1.539E-07	4.300E-09	3.000E-10	5.000E-09	1.800E-09	3.201E+00	
46	13	10	1	0.000E+00	4.000E-08	3.800E-09	1.500E-09	3.482E+00	2.880E+02	2.891E+02	9.640E-08	1.297E-07	3.000E-10	3.400E-09	4.200E-09	5.300E-09	3.482E+00	
47	12	10	1	1.000E-03	0.000E+00	3.100E-09	5.700E-09	3.594E+00	2.884E+02	2.896E+02	9.280E-08	1.228E-07	3.900E-09	8.400E-09	2.500E-09	3.000E-09	3.594E+00	
48	11	10	1	0.000E+00	2.000E-08	8.000E-10	4.700E-09	3.593E+00	2.883E+02	2.896E+02	9.310E-08	1.242E-07	4.300E-09	6.400E-09	2.600E-09	5.700E-09	3.593E+00	
49	10	10	1	0.000E+00	3.000E-08	2.100E-09	6.000E-10	3.568E+00	2.879E+02	2.891E+02	9.420E-08	1.271E-07	1.200E-09	2.500E-09	4.900E-09	1.000E-10	3.567E+00	
50	9	10	1	1.000E-03	1.000E-08	2.500E-09	2.900E-09	3.553E+00	2.870E+02	2.884E+02	9.310E-08	1.271E-07	3.500E-09	8.000E-10	1.400E-09	3.000E-10	3.553E+00	
51	8	10	1	0.000E+00	1.000E-08	2.000E-09	5.000E-09	3.576E+00	2.867E+02	2.878E+02	9.350E-08	1.264E-07	4.300E-09	7.700E-09	1.600E-09	4.000E-10	3.577E+00	
52	7	10	1	0.000E+00	2.000E-08	3.000E-10	4.000E-09	3.581E+00	2.871E+02	2.881E+02	9.130E-08	1.239E-07	5.600E-09	8.800E-09	1.700E-09	1.600E-09	3.581E+00	
53	6	10	1	1.000E-03	3.000E-08	2.300E-09	3.000E-09	3.568E+00	2.876E+02	2.885E+02	8.920E-08	1.213E-07	5.000E-10	1.600E-09	3.900E-09	1.700E-09	3.567E+00	
54	6	11	1	1.000E-03	0.000E+00	1.600E-09	0.000E+00	3.589E+00	2.873E+02	2.882E+02	9.010E-08	1.228E-07	5.000E-10	3.300E-09	0.000E+00	6.000E-10	3.589E+00	
55	7	11	1	1.000E-03	0.000E+00	2.000E-10	1.000E-10	3.562E+00	2.869E+02	2.879E+02	9.350E-08	1.269E-07	3.900E-09	7.100E-09	1.400E-09	1.800E-09	3.563E+00	
56	8	11	1	0.000E+00	5.000E-08	1.300E-09	7.500E-09	3.538E+00	2.867E+02	2.879E+02	9.430E-08	1.265E-07	3.000E-10	0.000E+00	2.100E-09	9.900E-09	3.538E+00	
57	9	11	1	0.000E+00	0.000E+00	2.300E-09	2.400E-09	3.576E+00	2.875E+02	2.889E+02	9.270E-08	1.271E-07	5.000E-09	3.900E-09	3.000E-10	4.400E-09	3.577E+00	
58	10	11	1	0.000E+00	0.000E+00	1.800E-09	5.700E-09	3.572E+00	2.880E+02	2.893E+02	9.450E-08	1.276E-07	4.200E-09	1.100E-09	3.700E-09	5.800E-09	3.572E+00	
59	11	11	1	0.000E+00	3.000E-08	1.100E-09	1.000E-09	3.572E+00	2.882E+02	2.892E+02	9.510E-08	1.274E-07	2.300E-09	1.200E-09	3.200E-09	1.000E-10	3.571E+00	
60	12	11	1	1.000E-03	0.000E+00	1.600E-09	2.100E-09	3.611E+00	2.881E+02	2.894E+02	9.390E-08	1.239E-07	5.500E-09	3.800E-09	4.000E-09	5.800E-09	3.611E+00	
61	13	11	1	1.000E-03	2.000E-08	2.000E-10	1.500E-09	3.597E+00	2.881E+02	2.892E+02	9.060E-08	1.237E-07	4.200E-09	1.500E-09	3.900E-09	6.000E-10	3.597E+00	
62	14	11	1	0.000E+00	0.000E+00	1.000E-09	1.600E-09	3.562E+00	2.876E+02	2.887E+02	9.180E-08	1.230E-07	6.100E-09	7.000E-09	3.900E-09	6.100E-09	3.561E+00	
63	15	11	1	0.000E+00	0.000E+00	6.000E-09	3.000E-09	3.421E+00	2.868E+02	2.879E+02	1.012E-07	1.371E-07	2.000E-10	6.000E-10	5.300E-09	2.700E-09	3.422E+00	
64	16	11	1	0.000E+00	0.000E+00	2.700E-09	1.800E-09	3.084E+00	2.868E+02	2.880E+02	1.259E-07	1.720E-07	3.300E-09	1.500E-09	3.100E-09	1.100E-09	3.084E+00	
65	17	11	1	1.000E-03	0.000E+00	1.000E-10	7.000E-10	2.899E+00	2.874E+02	2.885E+02	1.407E-07	1.928E-07	0.000E+00	1.600E-09	4.300E-09	1.700E-09	2.900E+00	
66	17	12	1	0.000E+00	0.000E+00	4.000E-09	1.800E-09	3.313E+00	2.871E+02	2.885E+02	1.014E-07	1.380E-07	3.000E-09	1.400E-09	4.600E-09	5.000E-10	3.314E+00	
67	16	12	1	0.000E+00	0.000E+00	1.700E-09	3.300E-09	3.527E+00	2.866E+02	2.876E+02	9.270E-08	1.233E-07	2.900E-09	1.400E-09	1.200E-09	1.000E-10	3.528E+00	
68	15	12	1	0.000E+00	3.000E-08	1.300E-09	2.800E-09	3.611E+00	2.867E+02	2.878E+02	9.070E-08	1.204E-07	8.000E-10	2.900E-09	9.000E-10	2.000E-09	3.611E+00	
69	14	12	1	0.000E+00	0.000E+00	3.000E-10	6.000E-10	3.591E+00	2.878E+02	2.889E+02	9.160E-08	1.205E-07	3.600E-09	2.900E-09	1.800E-09	2.800E-09	3.589E+00	
70	13	12	1	0.000E+00	1.000E-08	1.700E-09	3.300E-09	3.567E+00	2.879E+02	2.891E+02	9.470E-08	1.251E-07	8.900E-09	3.800E-09	3.900E-09	4.900E-09	3.567E+00	
71	12	12	1	0.000E+00	1.000E-08	4.600E-09	3.500E-09	3.562E+00	2.879E+02	2.891E+02	9.440E-08	1.270E-07	3.000E-10	1.600E-09	5.500E-09	7.000E-09	3.562E+00	
72	11	12	1	0.000E+00	0.000E+00	3.100E-09	3.000E-10	3.544E+00	2.879E+02	2.889E+02	9.490E-08	1.288E-07	5.400E-09	4.500E-09	3.700E-09	5.400E-09	3.544E+00	
73	10	12	1	1.000E-03	1.000E-08	3.300E-09	1.700E-09	3.554E+00	2.879E+02	2.890E+02	9.620E-08	1.283E-07	2.100E-09	3.100E-09	0.000E+00	4.000E-10	3.554E+00	
74	9	12	4	0.000E+00	3.662E-05	999.9												
75	8	12	1	1.000E-03	1.000E-08	3.000E-10	8.400E-09	3.518E+00	2.868E+02	2.880E+02	9.470E-08	1.270E-07	5.000E-09	2.100E-09	2.300E-09	5.400E-09	3.518E+00	
76	7	12	1	0.000E+00	1.000E-08	2.100E-09	8.400E-09	3.552E+00	2.867E+02	2.878E+02	9.490E-08	1.276E-07	4.900E-09	8.100E-09	9.000E-10	4.600E-09	3.552E+00	
77	6	12	1	1.000E-03	2.000E-08	2.000E-10	5.100E-09	3.551E+00	2.874E+02	2.883E+02	9.170E-08	1.247E-07	4.800E-09	8.700E-09	2.100E-09	3.600E-09	3.551E+00	
78	5	12	1	1.000E-03	1.000E-08	5.000E-10	3.600E-09	3.561E+00	2.871E+02	2.887E+02	8.280E-08	1.144E-07	5.000E-09	4.800E-09	4.300E-09	1.800E-09	3.561E+00	
79	5	13	1	1.000E-03	2.000E-08	4.600E-09	1.500E-09	3.542E+00	2.873E+02	2.889E+02	8.480E-08	1.155E-07	0.000E+00	7.000E-10	4.000E-09	7.000E-10	3.542E+00	
80	6	13	1	0.000E+00	2.000E-08	5.400E-09	1.000E-09	3.526E+00	2.876E+02	2.887E+02	9.250E-08	1.264E-07	1.700E-09	1.600E-09	1.300E-09	5.000E-10	3.527E+00	
81	7	13	1	0.000E+00	0.000E+00	6.400E-09	1.000E-10	3.557E+00	2.869E+02	2.880E+02	9.360E-08	1.271E-07	3.000E-09	3.300E-09	1.600E-09	4.000E-10	3.555E+00	
82	8	13	1	0.000E+00	0.000E+00	4.100E-09	3.300E-09	3.537E+00	2.871E+02	2.883E+02	9.420E-08	1.262E-07	4.800E-09	2.800E-09	1.600E-09	2.400E-09	3.538E+00	
83	9	13	1	1.000E-03	1.000E-08	4.000E-10	1.100E-09	3.568E+00	2.879E+02	2.891E+02	9.610E-08	1.260E-07	4.600E-09	1.400E-09	2.000E-09	1.100E-09	3.568E+00	
84	10	13	1	0.000E+00	2.000E-08	4.000E-09	1.000E-09	3.549E+00	2.879E+02	2.891E+02	9.670E-08	1.296E-07	2.100E-09	3.100E-09	1.500E-09	1.000E-10	3.549E+00	
85	11	13	1	0.000E+00	6.000E-08	3.100E-09	2.800E-09	3.539E+00	2.878E+02	2.889E+02	9.780E-08	1.309E-07	3.700E-09	1.100E-09	4.100E-09	2.200E-09	3.539E+00	
86	12	13	1	0.000E+00	0.000E+00	5.000E-10	2.100E-09	3.551E+00	2.876E+02	2.889E+02	9.610E-08	1.303E-07	3.100E-09	3.900E-09	4.400E-09	8.000E-10	3.551E+00	
87	13	13	1	0.000E+00	0.000E+00	3.000E-10	7.400E-09	3.552E+00	2.879E+02	2.890E+02	9.470E-08	1.281E-07	6.400E-09	2.800E-09	2.800E-09	8.200E-09	3.552E+00	
88	14	13	1	0.000E+00	2.000E-08	8.000E-10	4.200E-09	3.562E+00	2.879E+02	2.891E+02	9.400E-08	1.239E-07	8.000E-10	3.600E-09	1.300E-09	6.500E-09	3.561E+00	
89	15	13	1	0.000E+00	0.000E+00	6.000E-10	5.000E-09	3.599E+00	2.868E+02	2.879E+02	9.010E-08	1.219E-07	5.500E-09	7.100E-09	3.700E-09	5.100E-09	3.600E+00	
90	16	13	1	0.000E+00	1.000E-08	2.000E-09	8.000E-10	3.606E+00	2.867E+02	2.877E+02	8.830E-08	1.211E-07	2.500E-09	2.600E-09	4.700E-09	2.500E-09	3.607E+00	
91	17	13	1	0.000E+00	2.000E-08	1.500E-09	1.700E-09	3.604E+00	2.874E+02	2.885E+02	8.450E-08	1.150E-07	3.400E-09	9.000E-10	3.400E-09	1.500E-09	3.604E+00	
92	17	14	1	0.000E+00	1.000E-08	5.000E-10	3.900E-09	3.609E+00	2.877E+02	2.890E+02	8.300E-08	1.136E-07	1.400E-09	1.700E-09	3.600E-09	6.200E-09	3.609E+00	
93	16	14	1	0.000E+00	0.000E+00	0.000E+00	4.700E-09	3.575E+00	2.871E+02	2.882E+02	8.830E-08	1.199E-07	3.000E-10	3.000E-10	6.500E-09	4.100E-09	3.575E+00	
94	15	14	1	1.000E-03	1.000E-08	4.000E-10	4.000E-10	3.554E+00	2.871E+02	2.881E+02	9.220E-08	1.217E-07	1.800E-09	4.000E-10	1.100E-09	1.000E-09	3.554E+00	
95	14	14	1	0.000E+00	2.000E-08	1.000E-10	2.000E-10	3.535E+00	2.880E+02	2.892E+02	9.370E-08	1.237E-07	2.500E-09	1.800E-09	1.500E-09	7.300E-09	3.536E+00	
96	13	14	1	0.000E+00	0.000E+00	2.900E-09	2.700E-09	3.534E+00	2.881E+02	2.893E+02	9.560E-08	1.273E-07	1.700E-09	1.300E-09	3.400E-09	1.300E-09	3.534E+00	
97	12	14	1	0.000E+00	1.000E-08	1.700E-09	2.500E-09	3.536E+00	2.879E+02	2.890E+02	9.610E-08	1.293E-07	6.400E-09	5.400E-09	3.200E-09	1.800E-09	3.538E+00	
98	11	14	1	0.000E+00	0.000E+00	2.900E-09	1.900E-09	3.539E+00	2.879E+02	2.890E+02	9.690E-08	1.280E-07	4.000E-09	4.400E-09	1.300E-09	3.000E-09	3.538E+00	
99	10	14	1	1.000E-03	0.000E+00	1.000E-09	4.300E-09	3.556E+00	2.881E+02	2.892E+02	9.540E-08	1.282E-07	8.000E-10	1.800E-09	3.600E-09	6.800E-09	3.556E+00	
100	9	14	1	0.000E+00	3.000E-08	1.300E-09	3.600E-09	3.565E+00	2.882E+02	2.893E+02	9.550E-08	1.260E-07	2.600E-09	5.100E-09	1.200E-09	4.500E-09	3.566E+00	
101	8	14	1	0.000E+00	1.000E-08	1.300E-09	3.800E-09	3.531E+00	2.872E+02	2.885E+02	9.370E-08	1.259E-07	6.000E-09	7.700E-09	3.500E-09	4.600E-09	3.532E+00	
102	7	14	1	0.000E+00	2.000E-08	5.100E-09	0.000E+00	3.528E+00	2.873E+02	2.884E+02	9.340E-08	1.276E-07	1.000E-09	4.100E-09	6.000E-10	1.800E-09	3.528E+00	
103	6	14	1	0.000E+00	0.000E+00	2.700E-09	1.800E-09	3.514E+00	2.881E+02	2.891E+02	9.140E-08	1.234E-07	2.400E-09	2.800E-09	2.200E-09	9.000E-10	3.514E+00	
104	5	14	1	0.000E+00	1.000E-08	2.300E-09	5.500E-09	3.543E+00	2.875E+02	2.892E+02	8.310E-08	1.138E-07	1.800E-09	1.100E-09	7.500E-09	2.800E-09	3.543E+00	
105	5	15	1	0.000E+00	3.000E-08	1.000E-09	0.000E+00	3.572E+00	2.879E+02	2.896E+02	8.160E-08	1.109E-07	1.400E-09	6.000E-10	1.700E-09	2.000E-09	3.570E+00	
106	6	15	1	2.000E-03	0.000E+00	3.000E-10	3.800E-09	3.533E+00	2.883E+02	2.895E+02	8.970E-08	1.213E-07	3.900E-09	7.500E-09	1.000E-09	3.200E-09	3.533E+00	
107	7	15	1	1.000E-03	0.000E+00	5.600E-09	6.800E-09	3.521E+00	2.876E+02	2.887E+02	9.170E-08	1.257E-07	2.800E-09	3.400E-09	7.800E-09	5.500E-09	3.521E+00	
108	8	15	1	0.000E+00	1.000E-08	2.800E-09	1.000E-09	3.528E+00	2.872E+02	2.885E+02	9.240E-08	1.237E-07	3.800E-09	5.000E-09	3.000E-10	4.400E-09	3.527E+00	
109	9	15	1	0.000E+00	0.000E+00	1.000E-10	5.200E-09	3.574E+00	2.880E+02	2.892E+02	9.430E-08	1.235E-07	4.500E-09	3.800E-09	7.000E-10	2.500E-09	3.575E+00	
110	10	15	1	1.000E-03	1.000E-08	2.600E-09	4.600E-09	3.575E+00	2.881E+02	2.893E+02	9.460E-08	1.280E-07	5.600E-09	7.000E-10	2.500E-09	9.200E-09	3.575E+00	
111	11	15	1	0.000E+00	0.000E+00	1.800E-09	2.300E-09	3.555E+00	2.879E+02	2.891E+02	9.560E-08	1.284E-07	1.000E-10	2.700E-09	2.100E-09	1.200E-09	3.554E+00	
112	12	15	1	0.000E+00	1.000E-08	4.400E-09	2.600E-09	3.554E+00	2.882E+02	2.893E+02	9.500E-08	1.280E-07	1.200E-09	1.300E-09	4.900E-09	2.100E-09	3.554E+00	
113	13	15	1	1.000E-03	2.000E-08	5.800E-09	9.000E-10	3.530E+00	2.882E+02	2.895E+02	9.500E-08	1.264E-07	1.900E-09	1.500E-09	2.200E-09	1.100E-09	3.529E+00	
114	14	15	1	0.000E+00	0.000E+00	2.800E-09	4.500E-09	3.531E+00	2.880E+02	2.890E+02	9.290E-08	1.238E-07	2.100E-09	3.700E-09	1.000E-09	4.100E-09	3.531E+00	
115	15	15	1	0.000E+00	1.000E-08	4.000E-10	3.000E-10	3.580E+00	2.872E+02	2.882E+02	9.180E-08	1.222E-07	4.400E-09	3.800E-09	1.700E-09	2.700E-09	3.579E+00	
116	16	15	1	0.000E+00	0.000E+00	8.000E-10	2.200E-09	3.569E+00	2.875E+02	2.886E+02	8.780E-08	1.207E-07	5.100E-09	8.000E-10	4.500E-09	1.200E-09	3.569E+00	
117	17	15	1	0.000E+00	3.000E-08	7.000E-10	5.700E-09	3.616E+00	2.883E+02	2.896E+02	8.210E-08	1.120E-07	8.000E-10	1.100E-09	4.500E-09	4.700E-09	3.616E+00	
118	16	16	1	0.000E+00	0.000E+00	2.500E-09	3.100E-09	3.573E+00	2.878E+02	2.889E+02	8.810E-08	1.182E-07	3.400E-09	7.600E-09	1.300E-09	2.800E-09	3.574E+00	
119	15	16	1	0.000E+00	3.000E-08	3.100E-09	1.600E-09	3.569E+00	2.872E+02	2.883E+02	8.950E-08	1.218E-07	3.000E-09	4.000E-10	2.500E-09	4.500E-09	3.569E+00	
120	14	16	1	0.000E+00	2.000E-08	7.000E-10	9.000E-10	3.515E+00	2.876E+02	2.888E+02	9.160E-08	1.233E-07	5.500E-09	3.800E-09	2.200E-09	2.700E-09	3.515E+00	
121	13	16	1	1.000E-03	3.000E-08	5.000E-10	7.800E-09	3.539E+00	2.883E+02	2.896E+02	9.340E-08	1.240E-07	6.700E-09	2.100E-09	4.500E-09	5.700E-09	3.538E+00	
122	12	16	1	0.000E+00	1.000E-08	1.800E-09	3.900E-09	3.550E+00	2.882E+02	2.895E+02	9.440E-08	1.245E-07	2.800E-09	3.800E-09	1.500E-09	3.900E-09	3.550E+00	
123	11	16	1	0.000E+00	0.000E+00	2.900E-09	3.600E-09	3.561E+00	2.881E+02	2.893E+02	9.500E-08	1.266E-07	5.600E-09	1.020E-08	2.500E-09	7.000E-10	3.561E+00	
124	10	16	1	0.000E+00	0.000E+00	1.200E-09	1.800E-09	3.567E+00	2.881E+02	2.893E+02	9.540E-08	1.258E-07	3.100E-09	2.100E-09	3.600E-09	7.400E-09	3.567E+00	
125	9	16	1	0.000E+00	0.000E+00	1.100E-09	4.700E-09	3.544E+00	2.875E+02	2.889E+02	9.340E-08	1.236E-07	6.500E-09	3.900E-09	8.000E-10	1.200E-09	3.544E+00	
