Program name	ME58P82_G0A89BA.jtf
Lot number	FA55-5136-323A-250509@203
Wafer number	16
Date	2025/05/09
Time	19:12:06

No.U	X	Y	Bin	CONT	IGSS0	IGSS10	ISGS10	VTH0.25	BVDSS0.25	BVDSS10	IDSS240	IDSS250	IGSS16	ISGS16	IGSS18	ISGS18	VTH0.25_2
28	10	8	1	0.000E+00	1.000E-08	1.000E-09	7.000E-10	3.568E+00	2.866E+02	2.877E+02	8.780E-08	1.199E-07	1.500E-09	1.600E-09	3.500E-09	1.000E-10	3.568E+00	
29	9	8	1	0.000E+00	1.000E-08	6.400E-09	3.000E-09	3.609E+00	2.866E+02	2.877E+02	8.770E-08	1.193E-07	1.900E-09	4.000E-10	4.500E-09	3.300E-09	3.609E+00	
30	8	8	1	0.000E+00	1.000E-08	1.400E-09	7.400E-09	3.629E+00	2.869E+02	2.879E+02	8.560E-08	1.171E-07	7.000E-09	1.500E-09	2.800E-09	8.500E-09	3.629E+00	
31	7	8	1	0.000E+00	1.000E-08	1.100E-09	1.000E-09	3.449E+00	2.884E+02	2.895E+02	9.020E-08	1.211E-07	1.200E-09	3.300E-09	2.300E-09	1.000E-09	3.450E+00	
32	6	9	1	1.000E-03	1.000E-08	4.100E-09	3.000E-10	2.883E+00	2.890E+02	2.903E+02	1.365E-07	1.846E-07	5.000E-10	1.100E-09	6.000E-10	3.000E-10	2.884E+00	
33	7	9	1	0.000E+00	0.000E+00	0.000E+00	4.500E-09	3.462E+00	2.878E+02	2.888E+02	9.130E-08	1.230E-07	5.100E-09	8.300E-09	3.600E-09	4.300E-09	3.462E+00	
34	8	9	1	1.000E-03	0.000E+00	6.000E-10	3.200E-09	3.635E+00	2.869E+02	2.878E+02	8.700E-08	1.164E-07	0.000E+00	3.900E-09	1.000E-10	5.700E-09	3.635E+00	
35	9	9	1	0.000E+00	1.000E-08	4.200E-09	5.000E-10	3.579E+00	2.864E+02	2.875E+02	8.660E-08	1.198E-07	4.500E-09	1.700E-09	0.000E+00	5.000E-10	3.579E+00	
36	10	9	1	0.000E+00	1.000E-08	8.000E-10	5.800E-09	3.571E+00	2.865E+02	2.878E+02	8.970E-08	1.205E-07	4.500E-09	7.100E-09	2.400E-09	6.200E-09	3.571E+00	
37	11	9	1	0.000E+00	1.000E-08	9.000E-10	7.000E-10	3.564E+00	2.869E+02	2.882E+02	8.950E-08	1.214E-07	2.000E-10	3.000E-10	3.400E-09	4.000E-10	3.564E+00	
38	12	9	1	0.000E+00	1.000E-08	1.400E-09	2.200E-09	3.562E+00	2.874E+02	2.887E+02	8.960E-08	1.193E-07	3.100E-09	5.700E-09	2.000E-10	8.000E-10	3.562E+00	
39	13	9	1	0.000E+00	2.000E-08	2.500E-09	1.300E-09	3.545E+00	2.875E+02	2.888E+02	8.620E-08	1.190E-07	4.400E-09	3.000E-10	4.600E-09	5.800E-09	3.545E+00	
40	14	9	1	0.000E+00	1.000E-08	2.000E-09	1.800E-09	3.519E+00	2.875E+02	2.886E+02	8.630E-08	1.167E-07	7.200E-09	4.600E-09	3.100E-09	2.200E-09	3.520E+00	
41	15	9	1	0.000E+00	1.000E-08	3.800E-09	3.700E-09	3.560E+00	2.875E+02	2.888E+02	8.570E-08	1.160E-07	3.100E-09	1.000E-09	5.500E-09	1.300E-09	3.560E+00	
42	16	9	1	0.000E+00	3.000E-08	1.300E-09	7.300E-09	3.586E+00	2.878E+02	2.891E+02	8.130E-08	1.104E-07	6.300E-09	1.300E-09	2.500E-09	9.500E-09	3.586E+00	
43	16	10	1	0.000E+00	2.000E-08	4.000E-10	5.900E-09	3.533E+00	2.875E+02	2.888E+02	8.680E-08	1.148E-07	6.200E-09	2.200E-09	1.500E-09	4.300E-09	3.534E+00	
44	15	10	1	0.000E+00	1.000E-08	1.400E-09	3.600E-09	3.574E+00	2.871E+02	2.883E+02	8.680E-08	1.155E-07	5.300E-09	5.400E-09	1.800E-09	1.000E-09	3.575E+00	
45	14	10	1	0.000E+00	0.000E+00	1.800E-09	5.000E-09	3.527E+00	2.876E+02	2.888E+02	8.720E-08	1.177E-07	6.500E-09	5.800E-09	2.700E-09	1.800E-09	3.526E+00	
46	13	10	1	0.000E+00	2.000E-08	1.100E-09	2.300E-09	3.553E+00	2.880E+02	2.893E+02	8.990E-08	1.194E-07	3.200E-09	6.100E-09	4.000E-10	4.500E-09	3.554E+00	
47	12	10	1	0.000E+00	2.000E-08	1.000E-09	2.400E-09	3.578E+00	2.876E+02	2.891E+02	9.040E-08	1.194E-07	4.600E-09	1.500E-09	2.100E-09	6.900E-09	3.579E+00	
48	11	10	1	0.000E+00	0.000E+00	1.800E-09	1.100E-09	3.576E+00	2.873E+02	2.886E+02	9.010E-08	1.221E-07	2.300E-09	7.000E-10	0.000E+00	9.000E-10	3.576E+00	
49	10	10	1	0.000E+00	0.000E+00	4.800E-09	1.900E-09	3.586E+00	2.870E+02	2.883E+02	9.000E-08	1.212E-07	2.900E-09	9.000E-10	1.500E-09	2.900E-09	3.585E+00	
50	9	10	1	1.000E-03	0.000E+00	1.200E-09	2.200E-09	3.588E+00	2.866E+02	2.878E+02	8.880E-08	1.185E-07	3.800E-09	3.800E-09	1.300E-09	2.100E-09	3.587E+00	
51	8	10	1	0.000E+00	2.000E-08	1.300E-09	4.000E-10	3.616E+00	2.867E+02	2.876E+02	8.620E-08	1.158E-07	2.900E-09	5.300E-09	7.000E-10	6.800E-09	3.617E+00	
52	7	10	1	1.000E-03	3.000E-08	3.500E-09	6.000E-09	3.398E+00	2.875E+02	2.884E+02	9.570E-08	1.301E-07	3.200E-09	5.000E-10	5.800E-09	4.400E-09	3.398E+00	
53	6	10	1	0.000E+00	0.000E+00	4.600E-09	1.000E-10	2.842E+00	2.878E+02	2.894E+02	1.463E-07	1.978E-07	1.700E-09	4.100E-09	2.700E-09	7.000E-10	2.843E+00	
54	6	11	1	0.000E+00	1.000E-08	8.000E-10	9.000E-10	2.809E+00	2.864E+02	2.884E+02	1.542E-07	2.106E-07	1.100E-09	2.900E-09	6.500E-09	7.000E-10	2.810E+00	
55	7	11	1	0.000E+00	0.000E+00	2.900E-09	2.500E-09	3.324E+00	2.872E+02	2.882E+02	1.021E-07	1.389E-07	2.100E-09	1.400E-09	3.200E-09	3.000E-10	3.325E+00	
56	8	11	1	0.000E+00	0.000E+00	3.000E-10	4.000E-10	3.591E+00	2.867E+02	2.877E+02	8.650E-08	1.177E-07	4.300E-09	1.100E-09	3.000E-09	9.000E-10	3.591E+00	
57	9	11	1	0.000E+00	0.000E+00	1.500E-09	1.000E-09	3.630E+00	2.870E+02	2.883E+02	8.890E-08	1.199E-07	1.000E-09	1.000E-10	3.700E-09	1.800E-09	3.631E+00	
58	10	11	1	0.000E+00	0.000E+00	2.000E-10	4.100E-09	3.597E+00	2.872E+02	2.885E+02	9.020E-08	1.204E-07	3.300E-09	7.400E-09	2.300E-09	5.100E-09	3.597E+00	
59	11	11	1	0.000E+00	2.000E-08	1.200E-09	5.000E-10	3.581E+00	2.873E+02	2.884E+02	8.850E-08	1.211E-07	3.900E-09	1.200E-09	2.800E-09	4.100E-09	3.582E+00	
60	12	11	1	0.000E+00	0.000E+00	2.000E-10	1.600E-09	3.588E+00	2.876E+02	2.888E+02	9.000E-08	1.211E-07	1.000E-09	4.700E-09	7.000E-10	1.300E-09	3.587E+00	
61	13	11	1	0.000E+00	2.000E-08	1.800E-09	2.400E-09	3.559E+00	2.878E+02	2.891E+02	9.040E-08	1.200E-07	6.300E-09	3.700E-09	2.600E-09	3.100E-09	3.558E+00	
62	14	11	1	0.000E+00	1.000E-08	5.400E-09	1.100E-09	3.539E+00	2.878E+02	2.890E+02	8.830E-08	1.188E-07	1.500E-09	1.500E-09	3.200E-09	5.000E-10	3.539E+00	
63	15	11	1	0.000E+00	5.000E-08	3.500E-09	1.200E-09	3.578E+00	2.868E+02	2.881E+02	8.720E-08	1.191E-07	3.400E-09	3.700E-09	2.300E-09	2.000E-10	3.578E+00	
64	16	11	1	0.000E+00	0.000E+00	2.400E-09	2.100E-09	3.514E+00	2.870E+02	2.882E+02	8.930E-08	1.183E-07	4.400E-09	4.600E-09	1.700E-09	3.500E-09	3.513E+00	
65	17	11	1	0.000E+00	1.000E-08	9.000E-10	5.600E-09	3.523E+00	2.877E+02	2.892E+02	8.290E-08	1.117E-07	3.900E-09	5.600E-09	3.400E-09	6.500E-09	3.522E+00	
66	17	12	1	0.000E+00	0.000E+00	3.700E-09	0.000E+00	3.501E+00	2.873E+02	2.886E+02	8.610E-08	1.175E-07	0.000E+00	1.000E-10	0.000E+00	1.200E-09	3.499E+00	
67	16	12	1	0.000E+00	0.000E+00	2.300E-09	1.100E-09	3.499E+00	2.866E+02	2.880E+02	8.780E-08	1.195E-07	1.800E-09	1.100E-09	4.000E-09	1.100E-09	3.498E+00	
68	15	12	1	0.000E+00	1.000E-08	6.000E-10	1.900E-09	3.525E+00	2.869E+02	2.879E+02	8.940E-08	1.181E-07	4.100E-09	1.900E-09	1.000E-09	1.600E-09	3.524E+00	
69	14	12	1	0.000E+00	0.000E+00	5.800E-09	1.600E-09	3.534E+00	2.877E+02	2.889E+02	8.950E-08	1.203E-07	2.100E-09	3.400E-09	4.100E-09	2.200E-09	3.534E+00	
70	13	12	1	0.000E+00	1.000E-08	2.000E-10	7.200E-09	3.544E+00	2.875E+02	2.887E+02	9.050E-08	1.199E-07	6.000E-09	1.900E-09	3.600E-09	4.400E-09	3.544E+00	
71	12	12	1	0.000E+00	3.000E-08	1.500E-09	3.300E-09	3.569E+00	2.872E+02	2.885E+02	9.060E-08	1.199E-07	3.900E-09	3.200E-09	1.000E-10	3.100E-09	3.570E+00	
72	11	12	1	0.000E+00	1.000E-08	2.800E-09	2.800E-09	3.563E+00	2.871E+02	2.882E+02	8.920E-08	1.220E-07	1.800E-09	1.000E-09	1.000E-09	7.200E-09	3.564E+00	
73	10	12	1	0.000E+00	1.000E-08	1.700E-09	7.200E-09	3.587E+00	2.871E+02	2.884E+02	8.950E-08	1.210E-07	2.300E-09	1.700E-09	4.600E-09	6.300E-09	3.586E+00	
74	9	12	1	0.000E+00	1.000E-08	3.000E-10	1.800E-09	3.620E+00	2.873E+02	2.885E+02	8.870E-08	1.196E-07	3.300E-09	2.600E-09	2.800E-09	4.000E-10	3.621E+00	
75	8	12	1	0.000E+00	1.000E-08	3.000E-10	1.000E-10	3.580E+00	2.867E+02	2.878E+02	8.740E-08	1.192E-07	1.800E-09	1.100E-09	3.400E-09	2.000E-10	3.581E+00	
76	7	12	1	0.000E+00	3.000E-08	1.000E-10	3.200E-09	3.200E+00	2.871E+02	2.882E+02	1.119E-07	1.505E-07	4.500E-09	1.800E-09	9.000E-10	4.800E-09	3.200E+00	
77	6	12	1	0.000E+00	0.000E+00	8.000E-10	3.100E-09	2.724E+00	2.841E+02	2.864E+02	1.661E-07	2.244E-07	5.400E-09	2.100E-09	1.800E-09	1.300E-09	2.724E+00	
78	5	12	6	0.000E+00	0.000E+00	1.200E-09	2.000E-10	2.455E+00	2.810E+02	2.838E+02	1.932E-07	2.684E-07	6.900E-09	5.900E-09	2.400E-09	2.400E-09	2.455E+00	
79	5	13	6	0.000E+00	1.000E-08	4.000E-09	2.200E-09	2.410E+00	2.803E+02	2.828E+02	2.006E-07	2.809E-07	3.000E-10	2.100E-09	1.800E-09	3.000E-10	2.410E+00	
80	6	13	1	0.000E+00	3.000E-08	8.000E-10	1.100E-09	2.659E+00	2.828E+02	2.852E+02	1.740E-07	2.366E-07	3.000E-09	1.700E-09	2.300E-09	4.500E-09	2.658E+00	
81	7	13	1	0.000E+00	0.000E+00	2.500E-09	2.300E-09	3.117E+00	2.869E+02	2.879E+02	1.193E-07	1.621E-07	3.600E-09	2.700E-09	4.300E-09	1.200E-09	3.118E+00	
82	8	13	1	0.000E+00	0.000E+00	1.300E-09	1.700E-09	3.586E+00	2.866E+02	2.877E+02	8.600E-08	1.188E-07	6.100E-09	2.100E-09	6.000E-09	0.000E+00	3.587E+00	
83	9	13	1	0.000E+00	1.000E-08	2.000E-10	4.900E-09	3.637E+00	2.873E+02	2.884E+02	8.880E-08	1.191E-07	5.000E-09	6.100E-09	3.100E-09	3.200E-09	3.637E+00	
84	10	13	1	0.000E+00	1.000E-08	2.100E-09	3.600E-09	3.597E+00	2.872E+02	2.884E+02	8.980E-08	1.207E-07	4.000E-10	4.000E-10	3.300E-09	3.600E-09	3.597E+00	
85	11	13	1	0.000E+00	1.000E-08	2.600E-09	2.200E-09	3.567E+00	2.872E+02	2.882E+02	8.920E-08	1.218E-07	4.100E-09	2.000E-09	1.700E-09	2.500E-09	3.567E+00	
86	12	13	1	0.000E+00	3.000E-08	4.500E-09	7.000E-10	3.568E+00	2.871E+02	2.883E+02	9.220E-08	1.237E-07	3.700E-09	4.500E-09	2.800E-09	5.000E-10	3.567E+00	
87	13	13	1	1.000E-03	0.000E+00	3.000E-10	1.000E-09	3.554E+00	2.872E+02	2.884E+02	9.050E-08	1.220E-07	2.000E-09	3.100E-09	1.000E-10	2.500E-09	3.555E+00	
88	14	13	1	1.000E-03	1.000E-08	1.100E-09	1.300E-09	3.539E+00	2.875E+02	2.887E+02	9.020E-08	1.187E-07	3.600E-09	2.600E-09	1.800E-09	1.500E-09	3.540E+00	
89	15	13	1	1.000E-03	2.000E-08	3.500E-09	3.600E-09	3.535E+00	2.869E+02	2.880E+02	8.650E-08	1.196E-07	5.600E-09	2.000E-10	8.000E-10	0.000E+00	3.535E+00	
90	16	13	1	1.000E-03	1.000E-08	1.800E-09	3.000E-10	3.505E+00	2.867E+02	2.879E+02	8.930E-08	1.222E-07	1.100E-09	1.000E-10	3.000E-09	1.700E-09	3.506E+00	
91	17	13	1	0.000E+00	0.000E+00	1.500E-09	6.100E-09	3.490E+00	2.872E+02	2.886E+02	8.740E-08	1.177E-07	3.300E-09	6.800E-09	2.700E-09	4.600E-09	3.491E+00	
92	17	14	1	0.000E+00	1.000E-08	2.000E-09	1.900E-09	3.500E+00	2.873E+02	2.886E+02	8.680E-08	1.188E-07	1.300E-09	8.000E-10	3.000E-10	1.100E-09	3.500E+00	
93	16	14	1	0.000E+00	2.000E-08	6.000E-10	1.000E-09	3.501E+00	2.867E+02	2.881E+02	8.850E-08	1.183E-07	3.100E-09	4.300E-09	3.000E-10	3.200E-09	3.500E+00	
94	15	14	1	0.000E+00	1.000E-08	2.000E-09	2.900E-09	3.517E+00	2.868E+02	2.881E+02	8.840E-08	1.200E-07	6.900E-09	5.000E-09	2.600E-09	2.500E-09	3.518E+00	
95	14	14	1	0.000E+00	1.000E-08	4.400E-09	1.000E-10	3.536E+00	2.873E+02	2.885E+02	8.910E-08	1.193E-07	2.800E-09	1.200E-09	3.500E-09	2.000E-09	3.536E+00	
96	13	14	1	0.000E+00	1.000E-08	2.200E-09	1.400E-09	3.548E+00	2.872E+02	2.884E+02	9.010E-08	1.216E-07	4.000E-10	1.400E-09	1.100E-09	2.100E-09	3.548E+00	
97	12	14	1	0.000E+00	0.000E+00	1.400E-09	2.000E-09	3.566E+00	2.873E+02	2.884E+02	9.160E-08	1.203E-07	4.900E-09	1.900E-09	1.700E-09	1.300E-09	3.566E+00	
98	11	14	1	0.000E+00	0.000E+00	1.700E-09	8.000E-10	3.575E+00	2.873E+02	2.883E+02	8.960E-08	1.213E-07	1.400E-09	2.000E-10	3.400E-09	1.300E-09	3.576E+00	
99	10	14	1	0.000E+00	3.000E-08	1.000E-09	1.300E-09	3.608E+00	2.873E+02	2.884E+02	8.990E-08	1.191E-07	3.000E-09	4.800E-09	7.000E-10	3.800E-09	3.608E+00	
100	9	14	1	0.000E+00	0.000E+00	1.800E-09	1.600E-09	3.632E+00	2.872E+02	2.885E+02	8.780E-08	1.174E-07	3.600E-09	3.800E-09	7.000E-10	3.100E-09	3.633E+00	
101	8	14	1	0.000E+00	0.000E+00	1.800E-09	1.500E-09	3.529E+00	2.865E+02	2.876E+02	9.000E-08	1.215E-07	3.800E-09	8.600E-09	2.200E-09	2.700E-09	3.530E+00	
102	7	14	1	0.000E+00	1.000E-08	1.300E-09	5.200E-09	2.978E+00	2.868E+02	2.878E+02	1.332E-07	1.799E-07	5.700E-09	1.400E-09	3.100E-09	5.500E-09	2.977E+00	
103	6	14	1	0.000E+00	4.000E-08	5.000E-10	4.300E-09	2.597E+00	2.822E+02	2.845E+02	1.778E-07	2.464E-07	1.300E-09	7.000E-10	3.000E-10	7.200E-09	2.597E+00	
104	5	14	6	0.000E+00	2.000E-08	4.600E-09	2.400E-09	2.387E+00	2.797E+02	2.825E+02	2.041E-07	2.860E-07	4.000E-10	1.000E-10	4.100E-09	6.800E-09	2.387E+00	
105	5	15	6	0.000E+00	0.000E+00	4.000E-10	3.500E-09	2.411E+00	2.775E+02	2.817E+02	2.051E-07	2.861E-07	3.000E-09	2.000E-10	1.300E-09	0.000E+00	2.411E+00	
106	6	15	1	0.000E+00	1.000E-08	1.600E-09	4.300E-09	2.568E+00	2.823E+02	2.844E+02	1.809E-07	2.476E-07	1.400E-09	1.000E-09	4.000E-10	2.600E-09	2.569E+00	
107	7	15	1	0.000E+00	0.000E+00	1.000E-09	1.000E-09	2.861E+00	2.859E+02	2.875E+02	1.421E-07	1.960E-07	4.900E-09	9.000E-10	0.000E+00	4.800E-09	2.860E+00	
108	8	15	1	0.000E+00	2.000E-08	4.500E-09	2.000E-10	3.429E+00	2.862E+02	2.874E+02	9.310E-08	1.270E-07	2.800E-09	4.200E-09	3.300E-09	3.400E-09	3.428E+00	
109	9	15	1	0.000E+00	0.000E+00	1.000E-10	5.200E-09	3.640E+00	2.870E+02	2.883E+02	8.700E-08	1.174E-07	3.600E-09	4.800E-09	4.100E-09	4.600E-09	3.641E+00	
110	10	15	1	0.000E+00	1.000E-08	3.000E-09	2.000E-09	3.614E+00	2.873E+02	2.885E+02	8.800E-08	1.205E-07	6.000E-09	1.000E-09	1.000E-09	0.000E+00	3.614E+00	
111	11	15	1	0.000E+00	1.000E-08	5.000E-10	1.300E-09	3.587E+00	2.874E+02	2.884E+02	8.950E-08	1.211E-07	3.000E-10	1.500E-09	5.200E-09	3.100E-09	3.586E+00	
112	12	15	1	0.000E+00	1.000E-08	1.400E-09	9.000E-10	3.590E+00	2.875E+02	2.888E+02	8.840E-08	1.199E-07	4.000E-10	2.300E-09	2.000E-10	1.000E-10	3.589E+00	
113	13	15	1	1.000E-03	0.000E+00	2.000E-09	3.700E-09	3.558E+00	2.873E+02	2.886E+02	9.030E-08	1.181E-07	4.200E-09	4.300E-09	6.000E-10	9.000E-10	3.560E+00	
114	14	15	1	0.000E+00	1.000E-08	5.000E-10	3.000E-10	3.536E+00	2.875E+02	2.887E+02	8.940E-08	1.178E-07	1.300E-09	1.800E-09	1.400E-09	6.000E-10	3.536E+00	
115	15	15	1	0.000E+00	0.000E+00	0.000E+00	7.200E-09	3.553E+00	2.867E+02	2.878E+02	8.700E-08	1.197E-07	5.600E-09	3.000E-10	4.000E-09	5.100E-09	3.553E+00	
116	16	15	1	0.000E+00	2.000E-08	3.200E-09	5.900E-09	3.530E+00	2.867E+02	2.878E+02	8.720E-08	1.193E-07	2.000E-09	8.000E-10	4.600E-09	4.700E-09	3.530E+00	
117	17	15	1	0.000E+00	0.000E+00	3.200E-09	4.300E-09	3.509E+00	2.871E+02	2.885E+02	8.700E-08	1.167E-07	4.600E-09	7.900E-09	8.000E-10	1.900E-09	3.509E+00	
118	16	16	1	0.000E+00	0.000E+00	2.300E-09	9.400E-09	3.514E+00	2.866E+02	2.878E+02	8.840E-08	1.199E-07	6.300E-09	4.200E-09	1.300E-09	2.800E-09	3.514E+00	
119	15	16	1	0.000E+00	0.000E+00	4.000E-10	1.000E-09	3.569E+00	2.864E+02	2.876E+02	8.740E-08	1.199E-07	2.700E-09	9.000E-10	2.100E-09	3.000E-10	3.568E+00	
120	14	16	1	0.000E+00	0.000E+00	7.000E-10	1.000E-09	3.535E+00	2.874E+02	2.886E+02	8.730E-08	1.188E-07	3.000E-10	1.000E-09	5.400E-09	0.000E+00	3.535E+00	
121	13	16	1	0.000E+00	0.000E+00	1.300E-09	8.000E-10	3.557E+00	2.877E+02	2.890E+02	8.790E-08	1.186E-07	3.100E-09	8.000E-10	2.100E-09	6.000E-10	3.557E+00	
122	12	16	1	0.000E+00	0.000E+00	3.600E-09	2.300E-09	3.569E+00	2.876E+02	2.889E+02	8.770E-08	1.178E-07	2.100E-09	5.200E-09	0.000E+00	1.000E-10	3.571E+00	
123	11	16	1	0.000E+00	0.000E+00	1.400E-09	2.300E-09	3.587E+00	2.876E+02	2.887E+02	8.690E-08	1.198E-07	2.500E-09	4.500E-09	3.500E-09	3.900E-09	3.588E+00	
124	10	16	1	0.000E+00	0.000E+00	2.700E-09	1.000E-09	3.610E+00	2.873E+02	2.886E+02	8.870E-08	1.193E-07	3.100E-09	4.500E-09	3.500E-09	1.400E-09	3.608E+00	
