Program name	ME58P82_G0A89BA.jtf
Lot number	FA55-4434-325A-250502@203
Wafer number	10
Date	2025/05/02
Time	07:47:16

No.U	X	Y	Bin	CONT	IGSS0	IGSS10	ISGS10	VTH0.25	BVDSS0.25	BVDSS10	IDSS240	IDSS250	IGSS16	ISGS16	IGSS18	ISGS18	VTH0.25_2
28	10	8	1	2.000E-03	1.000E-08	2.000E-09	1.700E-09	3.494E+00	2.898E+02	2.910E+02	9.590E-08	1.266E-07	2.500E-09	7.000E-10	1.000E-10	1.500E-09	3.492E+00	
29	9	8	1	2.000E-03	9.000E-08	2.700E-09	7.000E-10	3.481E+00	2.906E+02	2.917E+02	9.530E-08	1.245E-07	4.200E-09	2.700E-09	5.000E-10	4.000E-10	3.483E+00	
30	8	8	1	2.000E-03	0.000E+00	1.000E-09	2.000E-10	3.427E+00	2.910E+02	2.921E+02	9.650E-08	1.255E-07	3.900E-09	1.000E-10	5.000E-10	2.800E-09	3.427E+00	
31	7	8	1	2.000E-03	0.000E+00	1.600E-09	2.000E-10	3.400E+00	2.906E+02	2.920E+02	9.340E-08	1.225E-07	1.000E-10	2.100E-09	5.000E-10	2.700E-09	3.399E+00	
32	6	9	4	1.000E-03	0.000E+00	999.9												
33	7	9	1	2.000E-03	0.000E+00	3.000E-09	1.100E-09	3.395E+00	2.912E+02	2.925E+02	9.450E-08	1.230E-07	7.600E-09	5.000E-10	1.700E-09	3.000E-10	3.396E+00	
34	8	9	1	2.000E-03	0.000E+00	0.000E+00	1.700E-09	3.449E+00	2.907E+02	2.918E+02	9.710E-08	1.252E-07	4.800E-09	1.500E-09	5.000E-10	2.900E-09	3.449E+00	
35	9	9	1	2.000E-03	8.000E-08	1.300E-09	8.000E-10	3.522E+00	2.894E+02	2.906E+02	9.610E-08	1.264E-07	4.300E-09	2.800E-09	2.200E-09	2.300E-09	3.522E+00	
36	10	9	1	2.000E-03	0.000E+00	1.200E-09	5.000E-10	3.542E+00	2.894E+02	2.908E+02	9.720E-08	1.281E-07	2.400E-09	2.200E-09	2.800E-09	2.100E-09	3.543E+00	
37	11	9	1	2.000E-03	0.000E+00	1.800E-09	1.000E-09	3.556E+00	2.899E+02	2.910E+02	9.600E-08	1.269E-07	5.300E-09	0.000E+00	9.000E-10	1.900E-09	3.557E+00	
38	12	9	1	2.000E-03	0.000E+00	4.500E-09	2.000E-10	3.563E+00	2.897E+02	2.910E+02	9.760E-08	1.286E-07	1.400E-09	1.100E-09	3.900E-09	4.600E-09	3.563E+00	
39	13	9	1	2.000E-03	0.000E+00	1.200E-09	1.200E-09	3.477E+00	2.893E+02	2.906E+02	9.750E-08	1.285E-07	6.000E-09	3.000E-10	1.400E-09	2.800E-09	3.478E+00	
40	14	9	1	1.000E-03	0.000E+00	1.000E-10	3.000E-09	3.416E+00	2.894E+02	2.907E+02	9.480E-08	1.260E-07	2.000E-09	0.000E+00	1.300E-09	2.400E-09	3.416E+00	
41	15	9	1	1.000E-03	0.000E+00	7.000E-10	1.500E-09	3.387E+00	2.907E+02	2.922E+02	9.550E-08	1.243E-07	2.800E-09	2.000E-10	4.100E-09	1.400E-09	3.387E+00	
42	16	9	1	2.000E-03	2.000E-08	3.600E-09	2.300E-09	3.305E+00	2.911E+02	2.923E+02	9.720E-08	1.273E-07	4.400E-09	6.000E-10	8.000E-10	3.000E-10	3.305E+00	
43	16	10	1	3.000E-03	1.000E-08	3.300E-09	6.600E-09	3.340E+00	2.909E+02	2.922E+02	9.810E-08	1.271E-07	3.600E-09	3.400E-09	3.000E-09	1.300E-09	3.340E+00	
44	15	10	1	2.000E-03	1.000E-08	1.100E-09	1.000E-10	3.423E+00	2.895E+02	2.909E+02	9.490E-08	1.260E-07	6.300E-09	1.800E-09	1.700E-09	2.300E-09	3.424E+00	
45	14	10	1	2.000E-03	0.000E+00	2.700E-09	6.700E-09	3.462E+00	2.893E+02	2.904E+02	9.660E-08	1.282E-07	1.100E-09	4.700E-09	5.500E-09	1.900E-09	3.463E+00	
46	13	10	1	2.000E-03	0.000E+00	7.200E-09	1.900E-09	3.516E+00	2.900E+02	2.913E+02	9.750E-08	1.287E-07	9.000E-10	2.000E-10	7.000E-10	1.100E-09	3.516E+00	
47	12	10	1	2.000E-03	0.000E+00	1.600E-09	2.700E-09	3.585E+00	2.903E+02	2.914E+02	9.830E-08	1.293E-07	8.600E-09	6.000E-10	1.200E-09	4.100E-09	3.585E+00	
48	11	10	1	1.000E-03	0.000E+00	2.100E-09	9.000E-10	3.562E+00	2.904E+02	2.914E+02	9.970E-08	1.289E-07	3.000E-09	0.000E+00	7.000E-10	1.400E-09	3.562E+00	
49	10	10	1	1.000E-03	1.100E-07	1.200E-09	2.100E-09	3.554E+00	2.901E+02	2.914E+02	9.730E-08	1.288E-07	1.500E-09	1.600E-09	1.300E-09	0.000E+00	3.554E+00	
50	9	10	1	0.000E+00	2.000E-08	2.000E-10	2.500E-09	3.541E+00	2.892E+02	2.904E+02	9.590E-08	1.286E-07	3.000E-09	1.400E-09	3.700E-09	1.200E-09	3.541E+00	
51	8	10	1	1.000E-03	0.000E+00	1.500E-09	2.900E-09	3.487E+00	2.896E+02	2.910E+02	9.560E-08	1.252E-07	2.300E-09	4.700E-09	2.000E-10	4.300E-09	3.487E+00	
52	7	10	1	1.000E-03	0.000E+00	2.300E-09	1.700E-09	3.400E+00	2.913E+02	2.925E+02	9.560E-08	1.237E-07	5.600E-09	5.000E-10	3.000E-09	1.700E-09	3.401E+00	
53	6	10	1	1.000E-03	1.000E-08	2.000E-10	3.000E-10	3.394E+00	2.906E+02	2.920E+02	9.210E-08	1.181E-07	5.900E-09	0.000E+00	3.200E-09	1.600E-09	3.394E+00	
54	6	11	1	1.000E-03	1.000E-08	3.200E-09	3.100E-09	3.392E+00	2.910E+02	2.922E+02	9.310E-08	1.215E-07	1.100E-09	1.000E-09	5.200E-09	4.000E-10	3.391E+00	
55	7	11	1	2.000E-03	0.000E+00	7.000E-10	3.600E-09	3.454E+00	2.910E+02	2.922E+02	9.500E-08	1.231E-07	4.400E-09	4.200E-09	1.100E-09	5.100E-09	3.453E+00	
56	8	11	1	2.000E-03	1.000E-08	1.600E-09	3.000E-10	3.525E+00	2.892E+02	2.902E+02	9.520E-08	1.251E-07	4.300E-09	3.300E-09	1.300E-09	3.600E-09	3.525E+00	
57	9	11	1	1.000E-03	0.000E+00	7.000E-10	2.800E-09	3.606E+00	2.893E+02	2.907E+02	9.630E-08	1.283E-07	1.200E-09	1.400E-09	1.300E-09	1.800E-09	3.605E+00	
58	10	11	1	2.000E-03	2.000E-08	1.500E-09	7.000E-10	3.572E+00	2.896E+02	2.909E+02	9.930E-08	1.310E-07	9.000E-10	9.000E-10	2.100E-09	1.400E-09	3.572E+00	
59	11	11	1	2.000E-03	3.000E-08	4.000E-10	4.600E-09	3.569E+00	2.888E+02	2.901E+02	1.010E-07	1.339E-07	5.000E-10	1.300E-09	5.000E-09	4.000E-10	3.569E+00	
60	12	11	1	2.000E-03	1.000E-08	1.600E-09	2.600E-09	3.603E+00	2.889E+02	2.902E+02	1.011E-07	1.343E-07	1.800E-09	3.800E-09	1.300E-09	1.600E-09	3.603E+00	
61	13	11	1	1.000E-03	2.000E-08	2.800E-09	3.000E-10	3.546E+00	2.894E+02	2.909E+02	9.960E-08	1.303E-07	5.000E-10	3.900E-09	6.600E-09	4.000E-10	3.546E+00	
62	14	11	1	2.000E-03	0.000E+00	3.100E-09	2.600E-09	3.513E+00	2.896E+02	2.910E+02	9.690E-08	1.289E-07	2.100E-09	4.500E-09	3.100E-09	1.800E-09	3.513E+00	
63	15	11	1	2.000E-03	6.000E-08	0.000E+00	1.800E-09	3.442E+00	2.891E+02	2.901E+02	9.650E-08	1.295E-07	7.100E-09	1.300E-09	1.700E-09	2.500E-09	3.442E+00	
64	16	11	1	2.000E-03	0.000E+00	3.900E-09	5.200E-09	3.382E+00	2.904E+02	2.916E+02	9.770E-08	1.282E-07	4.000E-10	3.000E-10	2.200E-09	9.000E-10	3.382E+00	
65	17	11	1	2.000E-03	1.000E-08	2.700E-09	4.000E-10	3.280E+00	2.895E+02	2.908E+02	1.001E-07	1.329E-07	1.600E-09	3.400E-09	3.600E-09	1.800E-09	3.280E+00	
66	17	12	1	1.000E-03	3.000E-08	1.600E-09	3.900E-09	3.315E+00	2.898E+02	2.910E+02	9.980E-08	1.307E-07	1.400E-09	5.700E-09	1.800E-09	5.400E-09	3.315E+00	
67	16	12	1	2.000E-03	4.000E-08	4.500E-09	1.800E-09	3.392E+00	2.898E+02	2.911E+02	9.750E-08	1.277E-07	4.100E-09	4.000E-10	2.700E-09	3.000E-10	3.393E+00	
68	15	12	1	2.000E-03	0.000E+00	3.400E-09	1.000E-10	3.449E+00	2.889E+02	2.900E+02	9.620E-08	1.285E-07	3.000E-10	1.500E-09	5.600E-09	2.800E-09	3.450E+00	
69	14	12	1	2.000E-03	7.000E-08	9.000E-10	0.000E+00	3.514E+00	2.898E+02	2.911E+02	9.720E-08	1.281E-07	3.500E-09	4.300E-09	3.300E-09	3.000E-10	3.514E+00	
70	13	12	1	1.000E-03	1.000E-08	3.000E-10	1.000E-10	3.554E+00	2.886E+02	2.900E+02	9.960E-08	1.327E-07	0.000E+00	5.000E-10	3.200E-09	2.200E-09	3.554E+00	
71	12	12	1	2.000E-03	2.000E-08	3.100E-09	3.300E-09	3.568E+00	2.883E+02	2.894E+02	1.022E-07	1.358E-07	2.200E-09	1.400E-09	5.300E-09	7.700E-09	3.568E+00	
72	11	12	1	1.000E-03	3.000E-08	3.000E-10	3.200E-09	3.574E+00	2.882E+02	2.893E+02	1.024E-07	1.363E-07	3.000E-09	8.000E-10	2.100E-09	7.000E-10	3.574E+00	
73	10	12	1	2.000E-03	1.000E-08	1.100E-09	2.200E-09	3.562E+00	2.886E+02	2.898E+02	1.004E-07	1.338E-07	2.200E-09	7.000E-10	1.500E-09	2.100E-09	3.562E+00	
74	9	12	1	1.000E-03	7.000E-08	3.000E-10	2.100E-09	3.566E+00	2.894E+02	2.906E+02	9.870E-08	1.294E-07	2.400E-09	3.500E-09	6.100E-09	9.000E-10	3.566E+00	
75	8	12	1	1.000E-03	1.000E-08	2.800E-09	6.000E-10	3.545E+00	2.889E+02	2.899E+02	9.640E-08	1.277E-07	6.400E-09	1.300E-09	2.000E-10	7.000E-10	3.546E+00	
76	7	12	1	1.000E-03	1.000E-08	2.000E-09	3.600E-09	3.470E+00	2.907E+02	2.918E+02	9.400E-08	1.234E-07	4.000E-10	2.400E-09	1.900E-09	3.000E-10	3.470E+00	
77	6	12	1	1.000E-03	0.000E+00	1.200E-09	3.200E-09	3.384E+00	2.911E+02	2.923E+02	9.340E-08	1.228E-07	3.300E-09	1.600E-09	4.000E-10	5.000E-10	3.384E+00	
78	5	12	1	2.000E-03	6.000E-08	1.100E-09	1.000E-09	3.368E+00	2.845E+02	2.877E+02	8.870E-08	1.193E-07	9.000E-10	5.000E-10	2.100E-09	3.400E-09	3.368E+00	
79	5	13	1	1.000E-03	0.000E+00	3.600E-09	9.000E-10	3.332E+00	2.854E+02	2.886E+02	8.960E-08	1.181E-07	4.400E-09	1.000E-09	5.000E-10	3.600E-09	3.332E+00	
80	6	13	1	1.000E-03	2.000E-08	0.000E+00	3.000E-10	3.385E+00	2.913E+02	2.925E+02	9.310E-08	1.215E-07	7.000E-10	2.200E-09	2.100E-09	2.700E-09	3.385E+00	
81	7	13	1	1.000E-03	2.000E-08	3.000E-10	1.700E-09	3.488E+00	2.904E+02	2.916E+02	9.290E-08	1.228E-07	3.600E-09	0.000E+00	1.600E-09	8.000E-10	3.488E+00	
82	8	13	3	1.000E-03	99.99													
83	9	13	1	1.000E-03	2.000E-08	5.000E-10	3.100E-09	3.584E+00	2.893E+02	2.904E+02	9.780E-08	1.290E-07	2.500E-09	4.000E-10	1.500E-09	0.000E+00	3.584E+00	
84	10	13	1	1.000E-03	1.000E-08	1.300E-09	7.000E-10	3.560E+00	2.882E+02	2.893E+02	1.016E-07	1.346E-07	0.000E+00	0.000E+00	1.700E-09	1.000E-10	3.560E+00	
85	11	13	3	2.000E-03	99.99													
86	12	13	1	1.000E-03	1.000E-08	1.000E-09	1.200E-09	3.569E+00	2.881E+02	2.893E+02	1.050E-07	1.362E-07	1.400E-09	1.200E-09	1.700E-09	2.000E-09	3.569E+00	
87	13	13	1	2.000E-03	0.000E+00	7.000E-10	2.400E-09	3.558E+00	2.882E+02	2.895E+02	1.021E-07	1.349E-07	6.200E-09	3.000E-10	1.100E-09	1.400E-09	3.558E+00	
88	14	13	1	1.000E-03	3.000E-08	1.000E-09	1.900E-09	3.539E+00	2.898E+02	2.910E+02	9.720E-08	1.283E-07	0.000E+00	1.400E-09	3.000E-09	7.200E-09	3.539E+00	
89	15	13	1	2.000E-03	0.000E+00	2.300E-09	2.600E-09	3.502E+00	2.890E+02	2.901E+02	9.640E-08	1.278E-07	2.000E-09	1.000E-09	5.800E-09	5.700E-09	3.502E+00	
90	16	13	1	1.000E-03	8.000E-08	1.000E-10	6.400E-09	3.410E+00	2.895E+02	2.909E+02	9.710E-08	1.271E-07	1.200E-09	2.400E-09	3.000E-10	1.600E-09	3.410E+00	
91	17	13	1	2.000E-03	0.000E+00	4.100E-09	9.000E-10	3.359E+00	2.900E+02	2.913E+02	9.820E-08	1.293E-07	4.700E-09	3.000E-10	1.500E-09	2.900E-09	3.359E+00	
92	17	14	1	2.000E-03	9.000E-08	3.400E-09	4.000E-09	3.362E+00	2.900E+02	2.912E+02	9.740E-08	1.282E-07	4.300E-09	2.700E-09	2.000E-10	2.900E-09	3.362E+00	
93	16	14	1	1.000E-03	0.000E+00	1.800E-09	0.000E+00	3.415E+00	2.895E+02	2.911E+02	9.770E-08	1.262E-07	4.900E-09	3.100E-09	3.000E-10	2.800E-09	3.415E+00	
94	15	14	1	2.000E-03	0.000E+00	5.700E-09	2.200E-09	3.485E+00	2.889E+02	2.899E+02	9.610E-08	1.282E-07	1.000E-10	1.100E-09	1.000E-10	2.000E-10	3.487E+00	
95	14	14	1	1.000E-03	0.000E+00	2.300E-09	2.000E-09	3.530E+00	2.896E+02	2.909E+02	9.730E-08	1.287E-07	4.500E-09	2.900E-09	2.200E-09	1.800E-09	3.530E+00	
96	13	14	1	1.000E-03	5.000E-08	1.900E-09	2.500E-09	3.542E+00	2.881E+02	2.894E+02	1.006E-07	1.346E-07	3.400E-09	2.600E-09	1.600E-09	3.500E-09	3.541E+00	
97	12	14	1	2.000E-03	0.000E+00	3.000E-10	4.100E-09	3.556E+00	2.883E+02	2.893E+02	1.029E-07	1.371E-07	1.600E-09	9.000E-10	3.700E-09	6.300E-09	3.556E+00	
98	11	14	1	1.000E-03	0.000E+00	2.700E-09	1.000E-09	3.564E+00	2.881E+02	2.892E+02	1.037E-07	1.374E-07	1.400E-09	5.000E-09	6.000E-10	2.800E-09	3.563E+00	
99	10	14	1	2.000E-03	9.000E-08	2.800E-09	2.000E-10	3.565E+00	2.883E+02	2.894E+02	1.018E-07	1.355E-07	3.100E-09	3.000E-10	1.300E-09	1.500E-09	3.565E+00	
100	9	14	1	2.000E-03	3.000E-08	1.200E-09	1.100E-09	3.581E+00	2.894E+02	2.905E+02	9.690E-08	1.289E-07	5.700E-09	1.700E-09	2.000E-09	1.900E-09	3.580E+00	
101	8	14	4	2.000E-03	6.790E-05	999.9												
102	7	14	1	1.000E-03	3.000E-08	1.300E-09	2.000E-10	3.460E+00	2.905E+02	2.917E+02	9.230E-08	1.216E-07	5.800E-09	1.900E-09	1.100E-09	1.800E-09	3.460E+00	
103	6	14	1	1.000E-03	1.000E-08	4.000E-10	1.400E-09	3.360E+00	2.914E+02	2.925E+02	9.230E-08	1.193E-07	3.700E-09	3.000E-09	1.800E-09	4.000E-10	3.360E+00	
104	5	14	1	1.000E-03	0.000E+00	4.000E-10	1.000E-09	3.324E+00	2.859E+02	2.889E+02	9.050E-08	1.205E-07	8.000E-10	2.400E-09	4.700E-09	1.400E-09	3.324E+00	
105	5	15	1	1.000E-03	0.000E+00	2.200E-09	2.400E-09	3.348E+00	2.853E+02	2.883E+02	9.070E-08	1.214E-07	2.600E-09	2.000E-09	6.000E-10	2.100E-09	3.347E+00	
106	6	15	1	1.000E-03	1.400E-07	1.700E-09	3.200E-09	3.350E+00	2.911E+02	2.923E+02	9.210E-08	1.205E-07	4.200E-09	9.000E-10	1.500E-09	3.000E-10	3.350E+00	
107	7	15	1	2.000E-03	0.000E+00	3.400E-09	3.900E-09	3.434E+00	2.907E+02	2.918E+02	9.260E-08	1.216E-07	1.800E-09	5.100E-09	3.600E-09	1.000E-10	3.435E+00	
108	8	15	1	2.000E-03	0.000E+00	2.800E-09	5.000E-10	3.529E+00	2.887E+02	2.898E+02	9.460E-08	1.259E-07	1.100E-09	1.200E-09	5.700E-09	2.400E-09	3.529E+00	
109	9	15	1	2.000E-03	2.000E-08	2.500E-09	8.000E-10	3.574E+00	2.893E+02	2.906E+02	9.780E-08	1.264E-07	2.900E-09	3.100E-09	2.800E-09	4.100E-09	3.574E+00	
110	10	15	1	1.000E-03	2.000E-08	2.600E-09	2.000E-10	3.574E+00	2.886E+02	2.899E+02	1.001E-07	1.329E-07	4.400E-09	3.400E-09	2.700E-09	3.000E-10	3.572E+00	
111	11	15	1	1.000E-03	1.000E-08	0.000E+00	5.900E-09	3.579E+00	2.881E+02	2.892E+02	1.019E-07	1.340E-07	7.200E-09	9.000E-10	2.800E-09	6.000E-10	3.579E+00	
112	12	15	1	1.000E-03	0.000E+00	5.000E-10	1.600E-09	3.574E+00	2.882E+02	2.894E+02	1.024E-07	1.345E-07	1.400E-09	1.000E-10	3.700E-09	2.700E-09	3.575E+00	
113	13	15	1	2.000E-03	1.000E-08	2.000E-10	5.000E-10	3.542E+00	2.885E+02	2.899E+02	1.003E-07	1.332E-07	0.000E+00	3.600E-09	2.700E-09	1.200E-09	3.542E+00	
114	14	15	1	1.000E-03	0.000E+00	7.000E-10	3.000E-10	3.527E+00	2.894E+02	2.907E+02	9.740E-08	1.280E-07	2.300E-09	4.700E-09	3.000E-10	3.200E-09	3.527E+00	
115	15	15	1	1.000E-03	3.000E-08	1.500E-09	1.800E-09	3.517E+00	2.886E+02	2.897E+02	9.630E-08	1.280E-07	2.500E-09	4.100E-09	0.000E+00	3.000E-09	3.517E+00	
116	16	15	1	1.000E-03	9.000E-08	6.000E-10	1.900E-09	3.424E+00	2.897E+02	2.911E+02	9.530E-08	1.269E-07	3.200E-09	0.000E+00	1.600E-09	1.100E-09	3.425E+00	
117	17	15	1	1.000E-03	1.100E-07	3.500E-09	3.000E-10	3.398E+00	2.897E+02	2.908E+02	9.740E-08	1.285E-07	4.600E-09	4.300E-09	8.000E-10	5.200E-09	3.398E+00	
118	16	16	1	1.000E-03	0.000E+00	2.100E-09	3.200E-09	3.423E+00	2.902E+02	2.917E+02	9.530E-08	1.260E-07	3.400E-09	5.000E-10	1.000E-10	1.600E-09	3.422E+00	
119	15	16	1	2.000E-03	4.000E-08	1.700E-09	3.100E-09	3.464E+00	2.886E+02	2.897E+02	9.590E-08	1.265E-07	7.400E-09	1.000E-09	2.100E-09	1.000E-09	3.465E+00	
120	14	16	1	1.000E-03	3.000E-08	2.700E-09	0.000E+00	3.519E+00	2.888E+02	2.901E+02	9.640E-08	1.283E-07	4.700E-09	2.400E-09	1.400E-09	5.000E-10	3.519E+00	
121	13	16	1	1.000E-03	0.000E+00	1.800E-09	3.500E-09	3.535E+00	2.893E+02	2.907E+02	9.810E-08	1.292E-07	4.200E-09	3.900E-09	1.400E-09	0.000E+00	3.535E+00	
122	12	16	1	1.000E-03	2.000E-08	3.700E-09	9.000E-10	3.567E+00	2.888E+02	2.901E+02	9.880E-08	1.312E-07	2.700E-09	1.000E-09	1.300E-09	1.500E-09	3.567E+00	
123	11	16	1	1.000E-03	0.000E+00	1.800E-09	2.900E-09	3.571E+00	2.888E+02	2.901E+02	9.860E-08	1.311E-07	3.200E-09	0.000E+00	3.100E-09	1.700E-09	3.572E+00	
124	10	16	1	2.000E-03	1.000E-08	4.600E-09	0.000E+00	3.562E+00	2.895E+02	2.908E+02	9.780E-08	1.287E-07	3.200E-09	2.700E-09	2.000E-09	1.000E-09	3.561E+00	
125	9	16	1	2.000E-03	5.000E-08	3.000E-10	5.600E-09	3.554E+00	2.889E+02	2.903E+02	9.610E-08	1.260E-07	2.300E-09	2.800E-09	2.000E-10	4.700E-09	3.553E+00	
126	8	16	1	1.000E-03	3.000E-08	2.000E-10	3.000E-09	3.485E+00	2.890E+02	2.900E+02	9.460E-08	1.243E-07	5.500E-09	4.300E-09	2.000E-10	1.200E-09	3.485E+00	
127	7	16	1	2.000E-03	3.000E-08	5.800E-09	1.900E-09	3.395E+00	2.909E+02	2.921E+02	9.390E-08	1.224E-07	2.000E-10	2.200E-09	2.100E-09	3.000E-10	3.397E+00	
