Program name	ME58P82_G0A89BA.jtf
Lot number	FA55-4434-325A-250502@203
Wafer number	5
Date	2025/05/02
Time	07:15:04

No.U	X	Y	Bin	CONT	IGSS0	IGSS10	ISGS10	VTH0.25	BVDSS0.25	BVDSS10	IDSS240	IDSS250	IGSS16	ISGS16	IGSS18	ISGS18	VTH0.25_2
29	9	8	1	2.000E-03	1.000E-08	3.000E-09	6.000E-10	3.507E+00	2.909E+02	2.921E+02	1.014E-07	1.327E-07	4.300E-09	1.100E-09	1.000E-10	1.500E-09	3.508E+00	
30	8	8	1	2.000E-03	2.000E-08	5.500E-09	1.900E-09	3.497E+00	2.916E+02	2.927E+02	9.820E-08	1.298E-07	1.600E-09	1.900E-09	1.800E-09	2.400E-09	3.496E+00	
31	7	8	1	2.000E-03	1.000E-08	5.000E-10	4.000E-10	3.478E+00	2.915E+02	2.928E+02	9.330E-08	1.235E-07	8.000E-10	1.700E-09	1.400E-09	0.000E+00	3.480E+00	
32	6	9	1	1.000E-03	2.000E-08	1.100E-09	2.000E-10	3.460E+00	2.903E+02	2.920E+02	8.990E-08	1.194E-07	8.100E-09	5.000E-09	1.800E-09	6.000E-10	3.459E+00	
33	7	9	1	1.000E-03	6.000E-08	5.000E-10	3.100E-09	3.471E+00	2.919E+02	2.931E+02	9.590E-08	1.256E-07	4.800E-09	3.500E-09	3.000E-10	3.500E-09	3.471E+00	
34	8	9	1	1.000E-03	0.000E+00	7.000E-10	1.400E-09	3.479E+00	2.909E+02	2.922E+02	1.009E-07	1.328E-07	1.100E-09	3.100E-09	8.000E-10	4.000E-10	3.478E+00	
35	9	9	1	2.000E-03	0.000E+00	2.100E-09	7.000E-10	3.507E+00	2.900E+02	2.911E+02	1.020E-07	1.360E-07	4.000E-10	4.000E-10	2.000E-09	3.400E-09	3.507E+00	
36	10	9	1	1.000E-03	4.000E-08	3.600E-09	1.200E-09	3.521E+00	2.900E+02	2.912E+02	1.058E-07	1.396E-07	3.500E-09	2.800E-09	4.000E-10	8.000E-10	3.521E+00	
37	11	9	1	1.000E-03	0.000E+00	0.000E+00	3.400E-09	3.525E+00	2.901E+02	2.912E+02	1.087E-07	1.438E-07	4.800E-09	1.800E-09	4.500E-09	1.800E-09	3.526E+00	
38	12	9	1	1.000E-03	1.000E-08	1.300E-09	2.000E-10	3.545E+00	2.900E+02	2.910E+02	1.103E-07	1.448E-07	5.000E-09	6.000E-10	1.900E-09	1.400E-09	3.545E+00	
39	13	9	1	2.000E-03	4.000E-08	2.000E-09	5.000E-10	3.480E+00	2.900E+02	2.909E+02	1.084E-07	1.433E-07	1.000E-10	0.000E+00	0.000E+00	2.000E-09	3.480E+00	
40	14	9	1	2.000E-03	3.000E-08	6.000E-10	1.800E-09	3.447E+00	2.900E+02	2.913E+02	1.040E-07	1.385E-07	2.500E-09	2.200E-09	2.000E-09	1.600E-09	3.446E+00	
41	15	9	1	1.000E-03	0.000E+00	3.000E-09	2.200E-09	3.471E+00	2.917E+02	2.930E+02	1.017E-07	1.333E-07	2.200E-09	5.000E-09	1.100E-09	2.500E-09	3.471E+00	
42	16	9	1	2.000E-03	0.000E+00	1.800E-09	1.500E-09	3.439E+00	2.926E+02	2.936E+02	9.870E-08	1.275E-07	1.400E-09	3.800E-09	0.000E+00	1.100E-09	3.439E+00	
43	16	10	1	1.000E-03	0.000E+00	1.400E-09	1.000E-10	3.428E+00	2.922E+02	2.933E+02	1.007E-07	1.327E-07	2.400E-09	4.000E-09	1.200E-09	2.800E-09	3.428E+00	
44	15	10	1	1.000E-03	2.000E-08	1.700E-09	0.000E+00	3.454E+00	2.905E+02	2.919E+02	1.030E-07	1.366E-07	4.400E-09	2.400E-09	2.800E-09	3.100E-09	3.454E+00	
45	14	10	1	2.000E-03	1.000E-08	1.800E-09	1.400E-09	3.453E+00	2.899E+02	2.910E+02	1.092E-07	1.438E-07	3.100E-09	1.400E-09	1.500E-09	7.000E-10	3.454E+00	
46	13	10	1	2.000E-03	0.000E+00	2.400E-09	5.000E-10	3.516E+00	2.898E+02	2.909E+02	1.121E-07	1.490E-07	8.000E-10	3.200E-09	3.100E-09	9.000E-10	3.517E+00	
47	12	10	1	2.000E-03	2.000E-08	3.000E-10	1.200E-09	3.569E+00	2.894E+02	2.907E+02	1.134E-07	1.505E-07	4.600E-09	1.600E-09	1.200E-09	2.800E-09	3.569E+00	
48	11	10	1	2.000E-03	1.000E-08	3.200E-09	2.900E-09	3.539E+00	2.896E+02	2.908E+02	1.117E-07	1.481E-07	1.200E-09	3.500E-09	2.800E-09	2.200E-09	3.540E+00	
49	10	10	1	2.000E-03	1.000E-08	0.000E+00	2.600E-09	3.537E+00	2.901E+02	2.913E+02	1.092E-07	1.446E-07	2.000E-10	8.000E-10	7.400E-09	2.200E-09	3.537E+00	
50	9	10	1	1.000E-03	1.000E-08	0.000E+00	2.000E-10	3.529E+00	2.897E+02	2.910E+02	1.051E-07	1.389E-07	3.600E-09	1.800E-09	4.000E-10	3.000E-10	3.528E+00	
51	8	10	1	2.000E-03	0.000E+00	3.000E-09	3.300E-09	3.475E+00	2.902E+02	2.912E+02	1.026E-07	1.343E-07	3.400E-09	3.300E-09	3.300E-09	2.200E-09	3.475E+00	
52	7	10	1	2.000E-03	0.000E+00	2.500E-09	3.000E-10	3.445E+00	2.918E+02	2.928E+02	9.900E-08	1.288E-07	4.300E-09	9.000E-10	1.000E-10	1.800E-09	3.445E+00	
53	6	10	1	2.000E-03	1.000E-08	2.000E-10	1.600E-09	3.451E+00	2.911E+02	2.925E+02	9.180E-08	1.224E-07	5.800E-09	1.400E-09	4.000E-10	1.400E-09	3.451E+00	
54	6	11	1	1.000E-03	0.000E+00	4.000E-09	2.500E-09	3.487E+00	2.916E+02	2.928E+02	9.350E-08	1.229E-07	4.500E-09	4.600E-09	7.000E-10	1.300E-09	3.488E+00	
55	7	11	1	2.000E-03	1.000E-08	1.900E-09	1.400E-09	3.458E+00	2.913E+02	2.925E+02	9.880E-08	1.295E-07	6.500E-09	4.000E-10	1.000E-09	2.100E-09	3.457E+00	
56	8	11	1	1.000E-03	1.000E-08	7.000E-10	1.200E-09	3.479E+00	2.898E+02	2.908E+02	1.033E-07	1.378E-07	4.000E-10	2.400E-09	3.600E-09	1.000E-09	3.478E+00	
57	9	11	1	1.000E-03	1.000E-08	1.400E-09	3.000E-10	3.590E+00	2.901E+02	2.913E+02	1.084E-07	1.432E-07	8.300E-09	1.600E-09	5.000E-10	1.000E-10	3.589E+00	
58	10	11	1	2.000E-03	1.000E-08	9.000E-10	1.000E-09	3.539E+00	2.893E+02	2.906E+02	1.135E-07	1.486E-07	1.700E-09	1.000E-10	2.500E-09	1.400E-09	3.539E+00	
59	11	11	1	1.000E-03	3.000E-08	7.000E-10	4.900E-09	3.543E+00	2.884E+02	2.897E+02	1.163E-07	1.539E-07	2.900E-09	4.200E-09	4.500E-09	4.000E-10	3.543E+00	
60	12	11	1	2.000E-03	0.000E+00	2.500E-09	3.200E-09	3.579E+00	2.886E+02	2.898E+02	1.180E-07	1.577E-07	2.400E-09	1.700E-09	1.700E-09	0.000E+00	3.579E+00	
61	13	11	1	1.000E-03	3.000E-08	1.800E-09	3.500E-09	3.529E+00	2.892E+02	2.904E+02	1.180E-07	1.566E-07	2.300E-09	1.200E-09	3.800E-09	3.000E-10	3.529E+00	
62	14	11	1	2.000E-03	1.000E-08	0.000E+00	8.000E-10	3.520E+00	2.900E+02	2.912E+02	1.107E-07	1.459E-07	4.600E-09	2.300E-09	3.000E-09	1.000E-10	3.521E+00	
63	15	11	1	2.000E-03	0.000E+00	2.100E-09	1.400E-09	3.470E+00	2.901E+02	2.911E+02	1.068E-07	1.403E-07	4.100E-09	1.800E-09	1.400E-09	1.200E-09	3.471E+00	
64	16	11	1	1.000E-03	3.000E-08	1.900E-09	4.000E-10	3.431E+00	2.916E+02	2.927E+02	1.040E-07	1.350E-07	3.100E-09	2.700E-09	0.000E+00	1.300E-09	3.431E+00	
65	17	11	1	1.000E-03	2.000E-08	5.000E-10	3.000E-10	3.435E+00	2.915E+02	2.925E+02	9.860E-08	1.312E-07	3.200E-09	1.000E-10	1.000E-09	4.300E-09	3.435E+00	
66	17	12	1	1.000E-03	0.000E+00	1.700E-09	8.000E-10	3.431E+00	2.917E+02	2.928E+02	9.960E-08	1.312E-07	2.500E-09	6.000E-10	1.200E-09	2.900E-09	3.432E+00	
67	16	12	1	1.000E-03	1.000E-08	2.000E-09	2.700E-09	3.438E+00	2.911E+02	2.924E+02	1.036E-07	1.366E-07	4.000E-10	1.900E-09	4.500E-09	0.000E+00	3.438E+00	
68	15	12	1	1.000E-03	0.000E+00	1.600E-09	2.600E-09	3.470E+00	2.900E+02	2.911E+02	1.079E-07	1.431E-07	2.500E-09	2.000E-09	4.000E-10	3.000E-10	3.471E+00	
69	14	12	1	2.000E-03	4.000E-08	6.000E-10	7.000E-10	3.491E+00	2.901E+02	2.911E+02	1.136E-07	1.504E-07	7.100E-09	1.400E-09	1.300E-09	5.000E-10	3.491E+00	
70	13	12	1	1.000E-03	0.000E+00	2.500E-09	5.000E-10	3.506E+00	2.885E+02	2.896E+02	1.197E-07	1.581E-07	5.000E-10	1.800E-09	7.000E-10	9.000E-10	3.507E+00	
71	12	12	1	1.000E-03	0.000E+00	1.000E-09	3.300E-09	3.547E+00	2.880E+02	2.892E+02	1.181E-07	1.590E-07	4.000E-10	1.200E-09	3.000E-09	1.000E-09	3.548E+00	
72	11	12	1	1.000E-03	0.000E+00	6.000E-10	7.000E-10	3.524E+00	2.881E+02	2.891E+02	1.176E-07	1.579E-07	2.400E-09	9.000E-10	2.900E-09	1.700E-09	3.523E+00	
73	10	12	1	2.000E-03	1.000E-08	8.000E-10	2.700E-09	3.511E+00	2.887E+02	2.898E+02	1.163E-07	1.530E-07	3.100E-09	3.300E-09	3.200E-09	2.600E-09	3.511E+00	
74	9	12	1	0.000E+00	1.000E-08	4.100E-09	1.000E-09	3.524E+00	2.901E+02	2.911E+02	1.093E-07	1.453E-07	2.300E-09	8.000E-10	5.000E-10	1.400E-09	3.524E+00	
75	8	12	1	2.000E-03	0.000E+00	4.600E-09	3.600E-09	3.475E+00	2.897E+02	2.907E+02	1.042E-07	1.384E-07	1.500E-09	0.000E+00	3.700E-09	1.300E-09	3.475E+00	
76	7	12	1	2.000E-03	0.000E+00	1.200E-09	1.500E-09	3.436E+00	2.912E+02	2.924E+02	1.004E-07	1.319E-07	5.800E-09	2.900E-09	3.300E-09	1.500E-09	3.437E+00	
77	6	12	1	2.000E-03	6.000E-08	1.800E-09	1.400E-09	3.436E+00	2.918E+02	2.931E+02	9.500E-08	1.240E-07	3.200E-09	1.400E-09	9.000E-10	7.000E-10	3.436E+00	
78	5	12	1	1.000E-03	1.000E-08	5.000E-10	1.500E-09	3.326E+00	2.863E+02	2.894E+02	9.170E-08	1.242E-07	1.600E-09	1.600E-09	3.300E-09	4.100E-09	3.326E+00	
79	5	13	1	1.000E-03	1.000E-08	2.800E-09	3.200E-09	3.308E+00	2.869E+02	2.897E+02	9.290E-08	1.228E-07	5.600E-09	4.000E-10	1.100E-09	3.600E-09	3.308E+00	
80	6	13	1	1.000E-03	0.000E+00	2.000E-10	3.000E-09	3.430E+00	2.921E+02	2.932E+02	9.530E-08	1.243E-07	2.800E-09	4.100E-09	2.500E-09	2.600E-09	3.430E+00	
81	7	13	1	1.000E-03	2.000E-08	1.000E-09	1.000E-10	3.439E+00	2.909E+02	2.921E+02	9.970E-08	1.317E-07	1.800E-09	3.000E-10	2.000E-10	1.800E-09	3.440E+00	
82	8	13	1	2.000E-03	2.000E-08	2.600E-09	3.000E-10	3.488E+00	2.897E+02	2.907E+02	1.043E-07	1.401E-07	2.400E-09	1.400E-09	2.900E-09	9.000E-10	3.488E+00	
83	9	13	1	2.000E-03	0.000E+00	1.500E-09	2.100E-09	3.540E+00	2.899E+02	2.909E+02	1.111E-07	1.471E-07	5.100E-09	5.300E-09	7.000E-10	4.100E-09	3.539E+00	
84	10	13	1	1.000E-03	1.000E-08	3.600E-09	1.800E-09	3.515E+00	2.884E+02	2.894E+02	1.159E-07	1.548E-07	1.300E-09	7.000E-10	2.200E-09	2.000E-10	3.516E+00	
85	11	13	1	2.000E-03	0.000E+00	3.900E-09	4.400E-09	3.525E+00	2.881E+02	2.891E+02	1.195E-07	1.596E-07	2.000E-09	8.000E-10	1.200E-09	1.400E-09	3.525E+00	
86	12	13	1	1.000E-03	0.000E+00	2.900E-09	1.000E-10	3.538E+00	2.880E+02	2.890E+02	1.216E-07	1.634E-07	5.000E-10	5.000E-10	8.000E-10	1.100E-09	3.538E+00	
87	13	13	1	1.000E-03	2.000E-08	1.400E-09	8.000E-10	3.501E+00	2.882E+02	2.892E+02	1.201E-07	1.609E-07	5.000E-09	1.700E-09	6.000E-10	8.000E-10	3.500E+00	
88	14	13	1	2.000E-03	1.000E-08	0.000E+00	1.200E-09	3.497E+00	2.898E+02	2.908E+02	1.150E-07	1.532E-07	6.500E-09	9.000E-10	7.000E-10	0.000E+00	3.496E+00	
89	15	13	1	1.000E-03	6.000E-08	1.500E-09	6.000E-10	3.517E+00	2.900E+02	2.910E+02	1.100E-07	1.448E-07	4.300E-09	1.400E-09	0.000E+00	2.400E-09	3.516E+00	
90	16	13	1	2.000E-03	1.000E-08	1.000E-10	3.000E-10	3.456E+00	2.909E+02	2.922E+02	1.044E-07	1.379E-07	2.100E-09	1.000E-09	1.000E-09	2.800E-09	3.456E+00	
91	17	13	1	1.000E-03	0.000E+00	1.300E-09	8.000E-10	3.452E+00	2.919E+02	2.929E+02	9.820E-08	1.299E-07	5.900E-09	2.600E-09	4.600E-09	0.000E+00	3.452E+00	
92	17	14	1	1.000E-03	0.000E+00	8.000E-10	2.400E-09	3.457E+00	2.917E+02	2.928E+02	9.890E-08	1.311E-07	3.000E-10	1.100E-09	1.000E-09	1.400E-09	3.456E+00	
93	16	14	1	2.000E-03	0.000E+00	2.500E-09	3.000E-10	3.457E+00	2.910E+02	2.922E+02	1.031E-07	1.368E-07	1.300E-09	3.600E-09	2.500E-09	1.000E-09	3.457E+00	
94	15	14	1	1.000E-03	0.000E+00	1.100E-09	2.500E-09	3.491E+00	2.899E+02	2.909E+02	1.103E-07	1.453E-07	2.600E-09	2.700E-09	6.000E-10	4.400E-09	3.491E+00	
95	14	14	1	1.000E-03	1.000E-08	6.000E-10	7.000E-10	3.486E+00	2.899E+02	2.908E+02	1.156E-07	1.528E-07	5.100E-09	1.000E-10	1.500E-09	2.600E-09	3.486E+00	
96	13	14	1	2.000E-03	1.000E-08	1.000E-10	3.100E-09	3.498E+00	2.882E+02	2.893E+02	1.202E-07	1.599E-07	4.000E-09	5.000E-10	4.300E-09	4.300E-09	3.497E+00	
97	12	14	1	1.000E-03	0.000E+00	5.000E-10	5.500E-09	3.528E+00	2.879E+02	2.890E+02	1.214E-07	1.610E-07	2.400E-09	3.100E-09	3.900E-09	2.500E-09	3.528E+00	
98	11	14	4	2.000E-03	6.341E-05	999.9												
99	10	14	1	2.000E-03	0.000E+00	1.400E-09	1.000E-09	3.507E+00	2.885E+02	2.895E+02	1.155E-07	1.538E-07	4.800E-09	2.700E-09	1.100E-09	0.000E+00	3.508E+00	
100	9	14	1	1.000E-03	1.000E-08	1.100E-09	1.500E-09	3.527E+00	2.899E+02	2.911E+02	1.104E-07	1.453E-07	4.300E-09	2.100E-09	1.300E-09	1.100E-09	3.526E+00	
101	8	14	1	1.000E-03	1.000E-08	1.100E-09	7.000E-10	3.470E+00	2.896E+02	2.907E+02	1.058E-07	1.398E-07	3.800E-09	0.000E+00	0.000E+00	1.500E-09	3.469E+00	
102	7	14	1	2.000E-03	1.000E-08	2.400E-09	1.200E-09	3.406E+00	2.910E+02	2.921E+02	1.000E-07	1.318E-07	1.500E-09	2.200E-09	1.800E-09	4.000E-10	3.407E+00	
103	6	14	1	1.000E-03	2.000E-08	2.500E-09	2.400E-09	3.391E+00	2.920E+02	2.931E+02	9.340E-08	1.237E-07	2.700E-09	8.000E-10	1.400E-09	2.600E-09	3.391E+00	
104	5	14	1	1.000E-03	6.000E-08	2.100E-09	1.300E-09	3.322E+00	2.867E+02	2.897E+02	9.380E-08	1.239E-07	3.200E-09	1.200E-09	1.500E-09	2.700E-09	3.323E+00	
105	5	15	1	1.000E-03	0.000E+00	9.000E-10	5.000E-09	3.331E+00	2.857E+02	2.890E+02	9.400E-08	1.265E-07	1.600E-09	0.000E+00	1.800E-09	3.700E-09	3.332E+00	
106	6	15	1	1.000E-03	1.000E-08	2.800E-09	1.800E-09	3.396E+00	2.916E+02	2.928E+02	9.600E-08	1.234E-07	2.800E-09	8.000E-10	3.300E-09	3.100E-09	3.397E+00	
107	7	15	1	1.000E-03	1.000E-08	2.000E-10	3.500E-09	3.372E+00	2.911E+02	2.923E+02	1.001E-07	1.298E-07	3.300E-09	7.000E-10	0.000E+00	2.200E-09	3.372E+00	
108	8	15	1	1.000E-03	1.000E-08	1.100E-09	3.000E-09	3.452E+00	2.896E+02	2.906E+02	1.036E-07	1.381E-07	2.000E-09	1.700E-09	4.700E-09	1.400E-09	3.452E+00	
109	9	15	1	2.000E-03	0.000E+00	2.200E-09	3.900E-09	3.547E+00	2.899E+02	2.911E+02	1.098E-07	1.451E-07	3.600E-09	6.000E-09	2.300E-09	3.400E-09	3.547E+00	
110	10	15	1	1.000E-03	2.000E-08	2.100E-09	1.400E-09	3.517E+00	2.888E+02	2.900E+02	1.145E-07	1.532E-07	1.700E-09	2.500E-09	2.000E-10	7.000E-10	3.517E+00	
111	11	15	1	1.000E-03	1.000E-08	9.000E-10	1.400E-09	3.517E+00	2.881E+02	2.893E+02	1.171E-07	1.567E-07	5.200E-09	9.000E-10	3.500E-09	7.000E-10	3.517E+00	
112	12	15	1	1.000E-03	0.000E+00	4.000E-10	7.000E-10	3.534E+00	2.882E+02	2.894E+02	1.187E-07	1.587E-07	1.000E-09	1.900E-09	9.000E-10	1.400E-09	3.534E+00	
113	13	15	1	1.000E-03	1.000E-08	3.200E-09	1.000E-09	3.494E+00	2.886E+02	2.899E+02	1.194E-07	1.595E-07	1.300E-09	1.000E-10	2.300E-09	7.000E-10	3.495E+00	
114	14	15	1	2.000E-03	1.000E-08	2.000E-10	5.500E-09	3.495E+00	2.897E+02	2.907E+02	1.144E-07	1.507E-07	5.100E-09	5.800E-09	3.000E-09	8.000E-10	3.495E+00	
115	15	15	1	1.000E-03	4.000E-08	5.000E-10	2.000E-09	3.510E+00	2.897E+02	2.909E+02	1.093E-07	1.459E-07	2.500E-09	2.400E-09	2.500E-09	1.500E-09	3.511E+00	
116	16	15	1	1.000E-03	0.000E+00	1.000E-10	5.300E-09	3.455E+00	2.912E+02	2.924E+02	1.043E-07	1.369E-07	4.900E-09	3.700E-09	4.000E-09	5.500E-09	3.454E+00	
117	17	15	1	2.000E-03	1.000E-08	3.800E-09	2.100E-09	3.482E+00	2.917E+02	2.927E+02	9.870E-08	1.304E-07	2.100E-09	5.000E-10	1.000E-09	1.000E-10	3.483E+00	
118	16	16	1	1.000E-03	2.000E-08	8.000E-10	4.300E-09	3.463E+00	2.917E+02	2.930E+02	1.024E-07	1.337E-07	4.900E-09	4.700E-09	4.800E-09	1.000E-10	3.464E+00	
119	15	16	1	1.000E-03	0.000E+00	1.400E-09	4.300E-09	3.470E+00	2.899E+02	2.912E+02	1.082E-07	1.415E-07	3.500E-09	5.000E-09	4.600E-09	5.100E-09	3.470E+00	
120	14	16	1	2.000E-03	2.000E-08	1.500E-09	3.300E-09	3.479E+00	2.896E+02	2.906E+02	1.118E-07	1.488E-07	3.900E-09	7.000E-10	2.200E-09	2.000E-10	3.479E+00	
121	13	16	1	1.000E-03	0.000E+00	2.200E-09	1.000E-10	3.481E+00	2.891E+02	2.903E+02	1.174E-07	1.550E-07	6.400E-09	4.300E-09	2.500E-09	7.000E-10	3.482E+00	
122	12	16	1	2.000E-03	0.000E+00	1.100E-09	7.000E-10	3.504E+00	2.887E+02	2.899E+02	1.176E-07	1.564E-07	2.400E-09	1.600E-09	2.600E-09	1.700E-09	3.503E+00	
123	11	16	1	2.000E-03	0.000E+00	1.000E-09	4.300E-09	3.511E+00	2.889E+02	2.901E+02	1.151E-07	1.520E-07	2.700E-09	4.000E-09	3.800E-09	2.000E-10	3.511E+00	
124	10	16	1	1.000E-03	0.000E+00	4.000E-10	4.200E-09	3.511E+00	2.895E+02	2.908E+02	1.119E-07	1.489E-07	1.400E-09	3.000E-09	2.100E-09	2.000E-10	3.512E+00	
125	9	16	1	2.000E-03	6.000E-08	9.000E-10	1.800E-09	3.527E+00	2.896E+02	2.909E+02	1.068E-07	1.407E-07	7.200E-09	5.800E-09	1.700E-09	2.800E-09	3.527E+00	
126	8	16	3	2.000E-03	99.99													
