Program name	ME58P82_G0A89BA.jtf
Lot number	FA55-5183-323A-250510@203
Wafer number	25
Date	2025/05/10
Time	00:06:14

No.U	X	Y	Bin	CONT	IGSS0	IGSS10	ISGS10	VTH0.25	BVDSS0.25	BVDSS10	IDSS240	IDSS250	IGSS16	ISGS16	IGSS18	ISGS18	VTH0.25_2
28	10	8	1	0.000E+00	1.000E-08	4.300E-09	1.900E-09	3.703E+00	2.836E+02	2.854E+02	1.042E-07	1.437E-07	1.100E-09	1.200E-09	1.800E-09	1.000E-09	3.703E+00	
29	9	8	1	0.000E+00	3.000E-08	1.500E-09	0.000E+00	3.681E+00	2.839E+02	2.856E+02	1.038E-07	1.409E-07	1.400E-09	2.700E-09	2.400E-09	2.100E-09	3.680E+00	
30	8	8	1	0.000E+00	1.000E-08	1.200E-09	3.000E-10	3.628E+00	2.845E+02	2.862E+02	1.028E-07	1.410E-07	2.300E-09	2.300E-09	2.000E-10	1.800E-09	3.629E+00	
31	7	8	1	0.000E+00	1.000E-08	3.000E-10	3.500E-09	3.587E+00	2.864E+02	2.879E+02	9.950E-08	1.318E-07	4.000E-10	3.000E-10	7.000E-10	4.300E-09	3.587E+00	
32	6	9	1	1.000E-03	2.000E-08	4.900E-09	5.000E-10	3.605E+00	2.876E+02	2.892E+02	9.630E-08	1.292E-07	1.100E-09	2.000E-10	2.200E-09	5.000E-10	3.604E+00	
33	7	9	1	0.000E+00	0.000E+00	4.300E-09	2.500E-09	3.602E+00	2.858E+02	2.875E+02	1.016E-07	1.380E-07	2.900E-09	2.100E-09	2.100E-09	1.000E-09	3.601E+00	
34	8	9	1	0.000E+00	0.000E+00	9.000E-10	1.000E-10	3.661E+00	2.846E+02	2.861E+02	1.047E-07	1.434E-07	2.000E-10	1.000E-09	4.000E-09	1.600E-09	3.661E+00	
35	9	9	1	0.000E+00	2.000E-08	3.800E-09	5.000E-10	3.724E+00	2.840E+02	2.858E+02	1.047E-07	1.436E-07	7.000E-10	1.400E-09	2.200E-09	6.000E-10	3.724E+00	
36	10	9	1	0.000E+00	2.000E-08	1.100E-09	2.100E-09	3.724E+00	2.844E+02	2.864E+02	1.050E-07	1.437E-07	1.200E-09	1.100E-09	5.300E-09	7.000E-10	3.723E+00	
37	11	9	1	0.000E+00	3.000E-08	1.300E-09	2.400E-09	3.733E+00	2.849E+02	2.869E+02	1.041E-07	1.395E-07	4.700E-09	8.000E-10	7.000E-10	6.000E-10	3.734E+00	
38	12	9	1	0.000E+00	1.000E-08	2.000E-10	0.000E+00	3.738E+00	2.850E+02	2.868E+02	1.047E-07	1.417E-07	6.000E-10	3.900E-09	5.000E-10	0.000E+00	3.738E+00	
39	13	9	1	0.000E+00	0.000E+00	7.000E-10	3.700E-09	3.722E+00	2.846E+02	2.864E+02	1.044E-07	1.386E-07	2.300E-09	2.700E-09	2.000E-10	1.000E-09	3.724E+00	
40	14	9	1	1.000E-03	0.000E+00	3.400E-09	1.000E-09	3.712E+00	2.843E+02	2.861E+02	1.028E-07	1.399E-07	9.000E-10	1.400E-09	3.200E-09	1.400E-09	3.711E+00	
41	15	9	1	0.000E+00	0.000E+00	8.000E-10	0.000E+00	3.717E+00	2.845E+02	2.864E+02	1.018E-07	1.364E-07	3.000E-09	3.500E-09	9.000E-10	1.200E-09	3.717E+00	
42	16	9	1	0.000E+00	2.000E-08	3.300E-09	0.000E+00	3.658E+00	2.852E+02	2.871E+02	9.620E-08	1.307E-07	2.500E-09	5.200E-09	2.000E-09	3.500E-09	3.658E+00	
43	16	10	1	0.000E+00	1.000E-08	2.400E-09	1.900E-09	3.680E+00	2.847E+02	2.864E+02	9.730E-08	1.348E-07	6.900E-09	1.000E-09	2.200E-09	6.400E-09	3.680E+00	
44	15	10	1	0.000E+00	1.000E-08	2.700E-09	3.400E-09	3.768E+00	2.843E+02	2.860E+02	1.021E-07	1.390E-07	4.500E-09	6.700E-09	1.300E-09	3.600E-09	3.769E+00	
45	14	10	1	0.000E+00	0.000E+00	3.000E-10	7.800E-09	3.727E+00	2.848E+02	2.865E+02	1.023E-07	1.407E-07	7.100E-09	9.000E-10	3.000E-09	6.900E-09	3.727E+00	
46	13	10	1	0.000E+00	0.000E+00	1.900E-09	3.300E-09	3.721E+00	2.856E+02	2.873E+02	1.042E-07	1.408E-07	5.200E-09	4.300E-09	1.900E-09	4.000E-10	3.720E+00	
47	12	10	1	0.000E+00	2.000E-08	2.300E-09	1.000E-10	3.768E+00	2.859E+02	2.877E+02	1.051E-07	1.408E-07	8.000E-10	1.000E-09	3.900E-09	6.000E-10	3.768E+00	
48	11	10	1	0.000E+00	1.000E-08	3.300E-09	5.200E-09	3.739E+00	2.862E+02	2.879E+02	1.046E-07	1.405E-07	1.000E-09	1.000E-10	7.400E-09	2.800E-09	3.739E+00	
49	10	10	1	0.000E+00	1.000E-08	0.000E+00	3.600E-09	3.732E+00	2.858E+02	2.878E+02	1.041E-07	1.413E-07	5.000E-09	2.800E-09	3.800E-09	7.000E-10	3.733E+00	
50	9	10	1	0.000E+00	3.000E-08	7.000E-10	4.000E-09	3.728E+00	2.847E+02	2.866E+02	1.055E-07	1.426E-07	2.900E-09	6.900E-09	2.700E-09	3.400E-09	3.729E+00	
51	8	10	1	0.000E+00	2.000E-08	2.800E-09	6.200E-09	3.675E+00	2.846E+02	2.863E+02	1.038E-07	1.432E-07	1.800E-09	1.600E-09	3.900E-09	7.300E-09	3.675E+00	
52	7	10	1	1.000E-03	2.000E-08	1.000E-09	2.000E-10	3.613E+00	2.855E+02	2.871E+02	1.021E-07	1.396E-07	5.400E-09	2.800E-09	2.700E-09	5.700E-09	3.613E+00	
53	6	10	1	0.000E+00	0.000E+00	2.000E-10	1.900E-09	3.598E+00	2.869E+02	2.885E+02	9.860E-08	1.306E-07	2.500E-09	1.100E-09	1.600E-09	3.300E-09	3.597E+00	
54	6	11	1	1.000E-03	3.000E-08	0.000E+00	2.900E-09	3.613E+00	2.861E+02	2.877E+02	9.820E-08	1.341E-07	5.400E-09	3.200E-09	1.500E-09	3.400E-09	3.612E+00	
55	7	11	1	0.000E+00	2.000E-08	4.400E-09	2.500E-09	3.655E+00	2.850E+02	2.867E+02	1.040E-07	1.412E-07	2.500E-09	0.000E+00	4.500E-09	2.800E-09	3.655E+00	
56	8	11	1	1.000E-03	1.000E-08	1.400E-09	1.400E-09	3.700E+00	2.845E+02	2.864E+02	1.061E-07	1.420E-07	2.300E-09	3.900E-09	4.000E-10	5.700E-09	3.700E+00	
57	9	11	1	0.000E+00	1.000E-08	2.900E-09	3.400E-09	3.762E+00	2.856E+02	2.875E+02	1.065E-07	1.422E-07	3.700E-09	9.000E-09	8.000E-10	5.200E-09	3.762E+00	
58	10	11	1	0.000E+00	0.000E+00	3.000E-09	1.000E-09	3.740E+00	2.862E+02	2.880E+02	1.071E-07	1.433E-07	3.600E-09	1.000E-10	2.800E-09	3.000E-10	3.740E+00	
59	11	11	1	0.000E+00	0.000E+00	1.200E-09	8.100E-09	3.750E+00	2.861E+02	2.878E+02	1.046E-07	1.415E-07	8.400E-09	1.100E-09	4.700E-09	6.600E-09	3.750E+00	
60	12	11	1	0.000E+00	0.000E+00	3.300E-09	2.400E-09	3.788E+00	2.860E+02	2.877E+02	1.062E-07	1.422E-07	2.400E-09	4.800E-09	4.700E-09	2.000E-10	3.788E+00	
61	13	11	1	0.000E+00	0.000E+00	4.000E-09	1.000E-09	3.746E+00	2.859E+02	2.876E+02	1.049E-07	1.414E-07	3.100E-09	1.500E-09	2.500E-09	3.500E-09	3.746E+00	
62	14	11	1	0.000E+00	2.000E-08	4.000E-10	8.000E-10	3.748E+00	2.857E+02	2.872E+02	1.045E-07	1.382E-07	3.500E-09	4.000E-09	2.100E-09	1.800E-09	3.747E+00	
63	15	11	1	1.000E-03	2.000E-08	4.500E-09	4.700E-09	3.799E+00	2.844E+02	2.859E+02	1.025E-07	1.403E-07	4.200E-09	4.000E-10	5.100E-09	4.800E-09	3.800E+00	
64	16	11	1	0.000E+00	1.000E-08	2.100E-09	3.100E-09	3.722E+00	2.839E+02	2.858E+02	1.003E-07	1.390E-07	3.400E-09	3.800E-09	3.000E-10	4.100E-09	3.721E+00	
65	17	11	1	0.000E+00	1.000E-08	3.900E-09	2.900E-09	3.737E+00	2.840E+02	2.861E+02	9.560E-08	1.334E-07	5.500E-09	3.600E-09	1.300E-09	2.700E-09	3.737E+00	
66	17	12	1	0.000E+00	0.000E+00	9.000E-10	4.000E-10	3.702E+00	2.838E+02	2.856E+02	1.002E-07	1.374E-07	3.100E-09	2.200E-09	2.600E-09	9.000E-10	3.701E+00	
67	16	12	1	0.000E+00	2.000E-08	2.000E-09	8.000E-10	3.714E+00	2.837E+02	2.854E+02	1.039E-07	1.397E-07	3.500E-09	3.000E-10	3.100E-09	2.200E-09	3.716E+00	
68	15	12	1	0.000E+00	1.000E-08	1.900E-09	5.100E-09	3.760E+00	2.846E+02	2.860E+02	1.026E-07	1.409E-07	7.800E-09	5.700E-09	2.100E-09	3.300E-09	3.760E+00	
69	14	12	1	0.000E+00	0.000E+00	5.000E-10	5.800E-09	3.748E+00	2.859E+02	2.877E+02	1.040E-07	1.382E-07	1.400E-09	7.400E-09	2.300E-09	2.800E-09	3.748E+00	
70	13	12	1	0.000E+00	2.000E-08	2.200E-09	5.800E-09	3.750E+00	2.860E+02	2.877E+02	1.045E-07	1.409E-07	5.000E-10	2.900E-09	2.100E-09	8.200E-09	3.751E+00	
71	12	12	1	0.000E+00	1.000E-08	6.500E-09	2.900E-09	3.766E+00	2.858E+02	2.877E+02	1.045E-07	1.399E-07	2.900E-09	9.000E-10	4.400E-09	4.500E-09	3.766E+00	
72	11	12	1	0.000E+00	1.000E-08	4.000E-10	2.300E-09	3.753E+00	2.860E+02	2.876E+02	1.061E-07	1.420E-07	1.400E-09	2.800E-09	1.800E-09	1.000E-09	3.753E+00	
73	10	12	1	0.000E+00	1.000E-08	1.800E-09	1.200E-09	3.744E+00	2.861E+02	2.880E+02	1.070E-07	1.432E-07	2.100E-09	8.000E-10	2.000E-09	1.100E-09	3.743E+00	
74	9	12	1	0.000E+00	0.000E+00	2.900E-09	2.900E-09	3.738E+00	2.860E+02	2.878E+02	1.079E-07	1.417E-07	3.700E-09	1.500E-09	1.000E-09	6.000E-10	3.738E+00	
75	8	12	1	0.000E+00	1.000E-08	0.000E+00	1.900E-09	3.692E+00	2.845E+02	2.864E+02	1.074E-07	1.432E-07	5.100E-09	3.200E-09	1.400E-09	3.500E-09	3.693E+00	
76	7	12	1	0.000E+00	1.000E-08	7.000E-10	8.200E-09	3.665E+00	2.848E+02	2.865E+02	1.033E-07	1.423E-07	7.000E-09	1.800E-09	3.200E-09	4.800E-09	3.666E+00	
77	6	12	1	0.000E+00	0.000E+00	5.000E-10	6.300E-09	3.618E+00	2.860E+02	2.873E+02	1.007E-07	1.354E-07	4.000E-09	8.300E-09	2.500E-09	3.900E-09	3.618E+00	
78	5	12	1	0.000E+00	1.000E-08	2.600E-09	5.000E-09	3.582E+00	2.840E+02	2.861E+02	9.310E-08	1.267E-07	9.000E-10	1.000E-09	4.300E-09	7.000E-09	3.581E+00	
79	5	13	1	0.000E+00	0.000E+00	4.800E-09	3.000E-10	3.574E+00	2.841E+02	2.864E+02	9.460E-08	1.287E-07	7.000E-10	2.800E-09	2.300E-09	0.000E+00	3.575E+00	
80	6	13	1	0.000E+00	2.000E-08	3.000E-10	6.000E-10	3.622E+00	2.859E+02	2.873E+02	1.020E-07	1.365E-07	4.000E-10	3.800E-09	3.000E-10	3.600E-09	3.622E+00	
81	7	13	1	0.000E+00	0.000E+00	2.800E-09	1.800E-09	3.684E+00	2.846E+02	2.862E+02	1.050E-07	1.426E-07	2.500E-09	4.000E-10	2.500E-09	2.100E-09	3.684E+00	
82	8	13	1	0.000E+00	1.000E-08	7.000E-10	3.000E-09	3.713E+00	2.843E+02	2.862E+02	1.086E-07	1.440E-07	3.000E-09	2.100E-09	1.000E-09	9.000E-10	3.713E+00	
83	9	13	1	0.000E+00	0.000E+00	1.000E-09	1.600E-09	3.752E+00	2.857E+02	2.876E+02	1.090E-07	1.431E-07	5.400E-09	4.200E-09	7.000E-10	1.500E-09	3.752E+00	
84	10	13	1	0.000E+00	3.000E-08	1.300E-09	1.900E-09	3.758E+00	2.861E+02	2.878E+02	1.061E-07	1.437E-07	4.500E-09	2.700E-09	5.900E-09	1.000E-09	3.758E+00	
85	11	13	1	0.000E+00	0.000E+00	1.000E-09	4.500E-09	3.771E+00	2.859E+02	2.876E+02	1.064E-07	1.419E-07	2.600E-09	7.100E-09	2.800E-09	3.200E-09	3.771E+00	
86	12	13	1	1.000E-03	1.000E-08	4.100E-09	1.900E-09	3.788E+00	2.857E+02	2.875E+02	1.061E-07	1.424E-07	1.000E-10	3.000E-09	6.000E-10	3.300E-09	3.788E+00	
87	13	13	1	0.000E+00	0.000E+00	2.800E-09	2.400E-09	3.759E+00	2.860E+02	2.877E+02	1.048E-07	1.412E-07	3.500E-09	6.000E-10	3.000E-09	6.000E-10	3.760E+00	
88	14	13	1	0.000E+00	0.000E+00	2.600E-09	0.000E+00	3.755E+00	2.861E+02	2.879E+02	1.036E-07	1.380E-07	3.600E-09	4.400E-09	0.000E+00	1.800E-09	3.755E+00	
89	15	13	1	0.000E+00	2.000E-08	1.000E-09	2.100E-09	3.782E+00	2.848E+02	2.862E+02	1.031E-07	1.406E-07	1.800E-09	2.000E-10	2.500E-09	2.400E-09	3.782E+00	
90	16	13	1	0.000E+00	3.000E-08	0.000E+00	3.400E-09	3.723E+00	2.836E+02	2.853E+02	1.026E-07	1.407E-07	5.700E-09	6.900E-09	3.000E-10	3.600E-09	3.723E+00	
91	17	13	1	0.000E+00	5.000E-08	7.000E-10	8.000E-10	3.715E+00	2.839E+02	2.857E+02	1.002E-07	1.359E-07	2.600E-09	5.400E-09	2.100E-09	4.400E-09	3.716E+00	
92	17	14	1	0.000E+00	2.000E-08	4.000E-09	4.200E-09	3.728E+00	2.839E+02	2.856E+02	9.890E-08	1.362E-07	2.000E-09	1.700E-09	3.900E-09	1.700E-09	3.728E+00	
93	16	14	1	0.000E+00	0.000E+00	3.000E-10	7.400E-09	3.721E+00	2.837E+02	2.854E+02	1.022E-07	1.418E-07	6.100E-09	1.000E-10	4.400E-09	4.700E-09	3.721E+00	
94	15	14	1	0.000E+00	1.000E-08	3.500E-09	5.000E-10	3.766E+00	2.849E+02	2.864E+02	1.043E-07	1.403E-07	2.700E-09	3.700E-09	9.000E-10	2.100E-09	3.766E+00	
95	14	14	1	0.000E+00	2.000E-08	2.800E-09	1.000E-10	3.745E+00	2.864E+02	2.880E+02	1.042E-07	1.396E-07	1.100E-09	1.100E-09	2.500E-09	3.000E-10	3.745E+00	
96	13	14	1	0.000E+00	1.000E-08	2.200E-09	5.700E-09	3.753E+00	2.859E+02	2.878E+02	1.060E-07	1.405E-07	2.000E-10	0.000E+00	1.900E-09	6.800E-09	3.754E+00	
97	12	14	1	0.000E+00	0.000E+00	0.000E+00	3.800E-09	3.776E+00	2.857E+02	2.876E+02	1.053E-07	1.386E-07	2.200E-09	1.000E-09	1.000E-10	2.300E-09	3.776E+00	
98	11	14	1	0.000E+00	0.000E+00	2.000E-09	7.200E-09	3.763E+00	2.860E+02	2.877E+02	1.051E-07	1.415E-07	5.100E-09	2.500E-09	1.800E-09	7.500E-09	3.762E+00	
99	10	14	1	1.000E-03	1.000E-08	3.000E-10	5.200E-09	3.758E+00	2.860E+02	2.878E+02	1.063E-07	1.434E-07	6.200E-09	3.000E-09	4.400E-09	2.500E-09	3.759E+00	
100	9	14	1	0.000E+00	0.000E+00	3.600E-09	1.300E-09	3.756E+00	2.856E+02	2.875E+02	1.071E-07	1.436E-07	1.600E-09	2.000E-09	4.000E-09	2.300E-09	3.756E+00	
101	8	14	1	0.000E+00	1.000E-08	1.300E-09	9.000E-09	3.717E+00	2.843E+02	2.861E+02	1.063E-07	1.453E-07	9.000E-10	2.000E-10	3.800E-09	5.200E-09	3.718E+00	
102	7	14	1	1.000E-03	2.000E-08	7.000E-10	1.500E-09	3.677E+00	2.847E+02	2.864E+02	1.060E-07	1.418E-07	2.200E-09	4.200E-09	6.000E-10	3.200E-09	3.677E+00	
103	6	14	1	0.000E+00	0.000E+00	2.000E-10	8.000E-10	3.603E+00	2.858E+02	2.873E+02	1.017E-07	1.371E-07	5.700E-09	7.400E-09	2.200E-09	3.500E-09	3.602E+00	
104	5	14	1	0.000E+00	0.000E+00	4.700E-09	1.200E-09	3.586E+00	2.843E+02	2.865E+02	9.480E-08	1.287E-07	5.000E-10	1.800E-09	4.300E-09	1.900E-09	3.586E+00	
105	5	15	1	1.000E-03	4.000E-08	2.100E-09	7.000E-10	3.642E+00	2.836E+02	2.857E+02	9.400E-08	1.268E-07	2.000E-10	2.200E-09	1.700E-09	2.000E-09	3.643E+00	
106	6	15	1	0.000E+00	0.000E+00	3.000E-10	1.300E-09	3.643E+00	2.860E+02	2.874E+02	1.004E-07	1.372E-07	1.600E-09	9.000E-10	2.100E-09	1.200E-09	3.642E+00	
107	7	15	1	0.000E+00	0.000E+00	5.200E-09	1.400E-09	3.682E+00	2.847E+02	2.864E+02	1.049E-07	1.423E-07	2.700E-09	3.100E-09	2.500E-09	7.000E-10	3.683E+00	
108	8	15	1	0.000E+00	1.000E-08	3.500E-09	2.000E-09	3.717E+00	2.841E+02	2.860E+02	1.057E-07	1.456E-07	3.400E-09	2.000E-09	9.000E-10	2.000E-10	3.716E+00	
109	9	15	1	0.000E+00	2.000E-08	1.100E-09	3.600E-09	3.755E+00	2.854E+02	2.873E+02	1.077E-07	1.436E-07	4.000E-09	7.200E-09	1.800E-09	6.600E-09	3.755E+00	
110	10	15	7	1.000E-03	2.000E-08	4.300E-09	5.000E-09	3.716E+00	2.215E+02									
111	11	15	1	0.000E+00	0.000E+00	1.200E-09	3.000E-10	3.777E+00	2.860E+02	2.878E+02	1.062E-07	1.413E-07	1.200E-09	2.300E-09	1.000E-10	2.100E-09	3.776E+00	
112	12	15	1	1.000E-03	0.000E+00	4.900E-09	1.400E-09	3.802E+00	2.860E+02	2.879E+02	1.044E-07	1.401E-07	1.600E-09	7.100E-09	1.500E-09	1.000E-09	3.802E+00	
113	13	15	1	1.000E-03	2.000E-08	2.600E-09	2.500E-09	3.769E+00	2.862E+02	2.880E+02	1.072E-07	1.419E-07	4.000E-09	7.800E-09	1.900E-09	4.700E-09	3.770E+00	
114	14	15	1	0.000E+00	0.000E+00	1.400E-09	1.000E-10	3.749E+00	2.861E+02	2.878E+02	1.055E-07	1.387E-07	3.500E-09	3.000E-10	1.700E-09	1.100E-09	3.749E+00	
115	15	15	1	0.000E+00	2.000E-08	1.700E-09	3.800E-09	3.793E+00	2.846E+02	2.860E+02	1.034E-07	1.433E-07	5.800E-09	3.700E-09	4.400E-09	3.600E-09	3.793E+00	
116	16	15	1	1.000E-03	3.000E-08	1.700E-09	1.800E-09	3.731E+00	2.837E+02	2.853E+02	1.017E-07	1.425E-07	5.900E-09	1.400E-09	5.200E-09	1.700E-09	3.730E+00	
117	17	15	1	0.000E+00	2.000E-08	3.300E-09	3.000E-10	3.759E+00	2.834E+02	2.853E+02	9.980E-08	1.386E-07	3.000E-10	2.500E-09	2.000E-10	1.400E-09	3.759E+00	
118	16	16	1	0.000E+00	0.000E+00	5.000E-10	6.400E-09	3.713E+00	2.839E+02	2.857E+02	1.034E-07	1.401E-07	4.000E-10	4.500E-09	4.000E-10	5.600E-09	3.714E+00	
119	15	16	1	1.000E-03	1.000E-08	4.000E-10	4.200E-09	3.752E+00	2.844E+02	2.859E+02	1.029E-07	1.429E-07	4.900E-09	2.400E-09	2.300E-09	5.300E-09	3.752E+00	
120	14	16	1	0.000E+00	1.000E-08	1.000E-09	3.300E-09	3.745E+00	2.857E+02	2.873E+02	1.040E-07	1.416E-07	5.900E-09	3.300E-09	3.900E-09	2.100E-09	3.746E+00	
121	13	16	1	0.000E+00	3.000E-08	3.700E-09	1.000E-10	3.753E+00	2.862E+02	2.879E+02	1.062E-07	1.425E-07	6.000E-10	6.000E-10	4.700E-09	3.300E-09	3.754E+00	
122	12	16	1	0.000E+00	1.000E-08	3.300E-09	3.000E-10	3.767E+00	2.861E+02	2.880E+02	1.065E-07	1.433E-07	1.000E-09	4.000E-10	3.500E-09	1.000E-10	3.767E+00	
123	11	16	1	1.000E-03	1.000E-08	3.000E-09	1.500E-09	3.747E+00	2.860E+02	2.879E+02	1.072E-07	1.426E-07	2.500E-09	4.900E-09	2.100E-09	1.300E-09	3.747E+00	
124	10	16	1	1.000E-03	0.000E+00	2.600E-09	8.200E-09	3.739E+00	2.861E+02	2.879E+02	1.073E-07	1.442E-07	3.000E-09	8.000E-10	5.700E-09	6.600E-09	3.738E+00	
125	9	16	1	0.000E+00	1.000E-08	1.800E-09	0.000E+00	3.719E+00	2.849E+02	2.868E+02	1.073E-07	1.443E-07	1.900E-09	1.600E-09	1.100E-09	3.000E-10	3.719E+00	
