Program name	ME58P82_G0A89BA.jtf
Lot number	FA55-5183-323A-250509@203
Wafer number	15
Date	2025/05/09
Time	22:33:26

No.U	X	Y	Bin	CONT	IGSS0	IGSS10	ISGS10	VTH0.25	BVDSS0.25	BVDSS10	IDSS240	IDSS250	IGSS16	ISGS16	IGSS18	ISGS18	VTH0.25_2
28	10	8	1	1.000E-03	0.000E+00	6.000E-10	7.000E-10	3.626E+00	2.848E+02	2.864E+02	1.133E-07	1.549E-07	2.200E-09	1.700E-09	2.400E-09	7.000E-10	3.627E+00	
29	9	8	1	0.000E+00	0.000E+00	3.300E-09	3.600E-09	3.615E+00	2.853E+02	2.867E+02	1.134E-07	1.539E-07	3.900E-09	1.600E-09	2.200E-09	1.000E-09	3.617E+00	
30	8	8	1	0.000E+00	0.000E+00	2.000E-10	3.300E-09	3.561E+00	2.858E+02	2.871E+02	1.131E-07	1.520E-07	7.000E-10	3.400E-09	1.700E-09	6.200E-09	3.562E+00	
31	7	8	1	1.000E-03	0.000E+00	7.000E-10	4.000E-10	3.522E+00	2.874E+02	2.887E+02	1.088E-07	1.439E-07	3.700E-09	1.600E-09	6.000E-10	2.300E-09	3.521E+00	
32	6	9	1	0.000E+00	0.000E+00	4.800E-09	6.100E-09	3.562E+00	2.880E+02	2.894E+02	1.037E-07	1.393E-07	3.000E-09	2.300E-09	4.800E-09	2.900E-09	3.562E+00	
33	7	9	1	0.000E+00	0.000E+00	2.400E-09	1.200E-09	3.557E+00	2.867E+02	2.880E+02	1.099E-07	1.489E-07	1.500E-09	1.100E-09	4.900E-09	1.400E-09	3.557E+00	
34	8	9	1	1.000E-03	1.000E-08	1.000E-10	0.000E+00	3.597E+00	2.853E+02	2.867E+02	1.141E-07	1.538E-07	2.000E-09	2.800E-09	3.000E-10	2.500E-09	3.597E+00	
35	9	9	1	0.000E+00	1.000E-08	2.700E-09	2.000E-09	3.630E+00	2.849E+02	2.864E+02	1.151E-07	1.548E-07	2.800E-09	2.600E-09	7.000E-10	1.700E-09	3.630E+00	
36	10	9	1	0.000E+00	0.000E+00	2.200E-09	4.100E-09	3.641E+00	2.852E+02	2.869E+02	1.119E-07	1.540E-07	4.000E-09	3.000E-10	1.000E-10	4.500E-09	3.642E+00	
37	11	9	1	0.000E+00	0.000E+00	2.700E-09	3.300E-09	3.662E+00	2.856E+02	2.872E+02	1.137E-07	1.517E-07	3.500E-09	3.000E-09	5.000E-10	2.800E-09	3.663E+00	
38	12	9	1	0.000E+00	2.000E-08	4.200E-09	1.000E-09	3.686E+00	2.857E+02	2.873E+02	1.113E-07	1.527E-07	3.900E-09	3.200E-09	2.100E-09	6.100E-09	3.686E+00	
39	13	9	1	0.000E+00	1.000E-08	5.000E-10	4.200E-09	3.667E+00	2.854E+02	2.868E+02	1.131E-07	1.501E-07	3.900E-09	0.000E+00	1.600E-09	1.900E-09	3.667E+00	
40	14	9	1	0.000E+00	0.000E+00	8.000E-10	7.300E-09	3.667E+00	2.851E+02	2.865E+02	1.088E-07	1.493E-07	7.200E-09	2.000E-09	4.900E-09	3.000E-09	3.668E+00	
41	15	9	1	0.000E+00	1.000E-08	8.000E-10	5.900E-09	3.696E+00	2.853E+02	2.870E+02	1.078E-07	1.452E-07	7.000E-10	3.600E-09	2.400E-09	6.400E-09	3.696E+00	
42	16	9	1	1.000E-03	0.000E+00	4.200E-09	1.300E-09	3.679E+00	2.859E+02	2.876E+02	1.031E-07	1.405E-07	3.600E-09	4.000E-10	2.000E-09	9.000E-10	3.680E+00	
43	16	10	1	0.000E+00	0.000E+00	3.400E-09	4.400E-09	3.671E+00	2.855E+02	2.870E+02	1.053E-07	1.438E-07	5.000E-10	2.000E-09	2.700E-09	2.100E-09	3.672E+00	
44	15	10	1	1.000E-03	2.000E-08	1.000E-09	3.500E-09	3.669E+00	2.852E+02	2.865E+02	1.100E-07	1.491E-07	3.300E-09	8.000E-09	3.300E-09	3.800E-09	3.669E+00	
45	14	10	1	0.000E+00	1.000E-08	1.100E-09	2.900E-09	3.661E+00	2.856E+02	2.870E+02	1.093E-07	1.501E-07	2.900E-09	1.500E-09	1.000E-09	1.000E-09	3.661E+00	
46	13	10	1	0.000E+00	2.000E-08	1.700E-09	2.800E-09	3.663E+00	2.858E+02	2.874E+02	1.140E-07	1.520E-07	3.700E-09	1.700E-09	2.500E-09	6.000E-10	3.664E+00	
47	12	10	1	0.000E+00	1.000E-08	2.100E-09	8.000E-10	3.692E+00	2.861E+02	2.878E+02	1.139E-07	1.529E-07	7.200E-09	3.200E-09	1.900E-09	2.400E-09	3.693E+00	
48	11	10	1	0.000E+00	0.000E+00	6.600E-09	1.200E-09	3.655E+00	2.865E+02	2.880E+02	1.152E-07	1.545E-07	2.100E-09	2.600E-09	7.000E-10	2.000E-10	3.656E+00	
49	10	10	1	0.000E+00	0.000E+00	5.000E-10	1.200E-09	3.636E+00	2.862E+02	2.877E+02	1.156E-07	1.546E-07	5.000E-10	3.000E-10	2.100E-09	5.000E-10	3.636E+00	
50	9	10	1	1.000E-03	4.000E-08	4.500E-09	8.000E-10	3.624E+00	2.852E+02	2.868E+02	1.150E-07	1.559E-07	2.500E-09	1.900E-09	2.100E-09	3.000E-10	3.623E+00	
51	8	10	1	0.000E+00	1.000E-08	3.000E-09	1.500E-09	3.581E+00	2.851E+02	2.866E+02	1.154E-07	1.554E-07	7.000E-10	3.800E-09	1.600E-09	4.000E-09	3.580E+00	
52	7	10	1	0.000E+00	0.000E+00	1.900E-09	2.300E-09	3.584E+00	2.861E+02	2.874E+02	1.098E-07	1.506E-07	3.600E-09	2.000E-10	1.200E-09	6.500E-09	3.585E+00	
53	6	10	1	0.000E+00	1.000E-08	3.000E-09	1.600E-09	3.553E+00	2.877E+02	2.890E+02	1.065E-07	1.439E-07	1.300E-09	0.000E+00	2.400E-09	1.400E-09	3.553E+00	
54	6	11	1	0.000E+00	0.000E+00	2.200E-09	3.200E-09	3.554E+00	2.874E+02	2.887E+02	1.084E-07	1.453E-07	4.900E-09	3.300E-09	0.000E+00	3.000E-09	3.554E+00	
55	7	11	1	0.000E+00	1.000E-08	1.300E-09	2.900E-09	3.576E+00	2.860E+02	2.875E+02	1.138E-07	1.534E-07	5.100E-09	7.100E-09	2.400E-09	1.700E-09	3.576E+00	
56	8	11	1	0.000E+00	2.000E-08	5.000E-10	1.700E-09	3.543E+00	2.853E+02	2.868E+02	1.182E-07	1.598E-07	2.000E-09	2.100E-09	1.700E-09	9.000E-10	3.543E+00	
57	9	11	1	0.000E+00	0.000E+00	4.900E-09	4.000E-10	3.635E+00	2.860E+02	2.876E+02	1.176E-07	1.583E-07	2.000E-10	0.000E+00	2.700E-09	5.000E-10	3.635E+00	
58	10	11	1	0.000E+00	0.000E+00	1.400E-09	2.900E-09	3.646E+00	2.865E+02	2.880E+02	1.181E-07	1.552E-07	3.400E-09	2.400E-09	7.000E-10	3.700E-09	3.646E+00	
59	11	11	1	0.000E+00	0.000E+00	4.500E-09	2.000E-10	3.661E+00	2.863E+02	2.877E+02	1.165E-07	1.553E-07	2.700E-09	4.600E-09	1.000E-09	2.800E-09	3.661E+00	
60	12	11	1	0.000E+00	2.000E-08	8.000E-10	0.000E+00	3.713E+00	2.862E+02	2.877E+02	1.148E-07	1.536E-07	4.800E-09	8.800E-09	3.500E-09	2.200E-09	3.713E+00	
61	13	11	1	0.000E+00	0.000E+00	1.000E-10	2.800E-09	3.683E+00	2.863E+02	2.878E+02	1.148E-07	1.520E-07	4.700E-09	2.800E-09	3.400E-09	2.700E-09	3.683E+00	
62	14	11	1	0.000E+00	0.000E+00	1.200E-09	4.500E-09	3.693E+00	2.863E+02	2.877E+02	1.106E-07	1.505E-07	5.200E-09	3.600E-09	3.700E-09	2.400E-09	3.692E+00	
63	15	11	1	1.000E-03	0.000E+00	9.000E-10	6.500E-09	3.736E+00	2.851E+02	2.865E+02	1.115E-07	1.495E-07	4.000E-09	1.600E-09	1.300E-09	1.500E-09	3.737E+00	
64	16	11	1	0.000E+00	0.000E+00	2.700E-09	4.600E-09	3.669E+00	2.848E+02	2.862E+02	1.075E-07	1.476E-07	2.000E-10	1.200E-09	1.800E-09	4.900E-09	3.669E+00	
65	17	11	1	0.000E+00	3.000E-08	4.900E-09	1.200E-09	3.794E+00	2.847E+02	2.864E+02	1.026E-07	1.413E-07	7.000E-10	2.400E-09	3.400E-09	9.000E-10	3.793E+00	
66	17	12	1	1.000E-03	0.000E+00	1.000E-09	2.000E-09	3.739E+00	2.845E+02	2.862E+02	1.054E-07	1.415E-07	2.200E-09	1.800E-09	0.000E+00	2.600E-09	3.738E+00	
67	16	12	1	0.000E+00	1.000E-08	1.900E-09	1.000E-09	3.655E+00	2.845E+02	2.859E+02	1.090E-07	1.479E-07	0.000E+00	3.000E-09	1.700E-09	3.900E-09	3.654E+00	
68	15	12	1	0.000E+00	0.000E+00	2.400E-09	3.300E-09	3.687E+00	2.856E+02	2.868E+02	1.126E-07	1.515E-07	2.900E-09	7.900E-09	1.900E-09	4.900E-09	3.687E+00	
69	14	12	1	0.000E+00	0.000E+00	1.300E-09	1.300E-09	3.683E+00	2.866E+02	2.880E+02	1.137E-07	1.497E-07	4.200E-09	2.900E-09	2.400E-09	4.200E-09	3.683E+00	
70	13	12	1	0.000E+00	0.000E+00	2.000E-09	6.000E-10	3.675E+00	2.863E+02	2.878E+02	1.134E-07	1.520E-07	4.000E-10	6.000E-10	5.600E-09	4.200E-09	3.675E+00	
71	12	12	1	0.000E+00	0.000E+00	2.100E-09	2.200E-09	3.688E+00	2.861E+02	2.878E+02	1.126E-07	1.525E-07	0.000E+00	1.200E-09	2.000E-10	6.800E-09	3.687E+00	
72	11	12	1	0.000E+00	3.000E-08	3.600E-09	8.000E-10	3.664E+00	2.862E+02	2.878E+02	1.154E-07	1.547E-07	6.000E-10	3.000E-10	1.600E-09	1.100E-09	3.664E+00	
73	10	12	1	0.000E+00	0.000E+00	5.200E-09	5.000E-10	3.628E+00	2.867E+02	2.881E+02	1.175E-07	1.572E-07	1.300E-09	2.000E-09	4.000E-10	9.000E-10	3.628E+00	
74	9	12	1	0.000E+00	0.000E+00	1.300E-09	3.000E-09	3.586E+00	2.864E+02	2.881E+02	1.195E-07	1.587E-07	4.300E-09	6.100E-09	7.000E-10	3.300E-09	3.586E+00	
75	8	12	1	0.000E+00	0.000E+00	2.000E-10	3.200E-09	3.521E+00	2.856E+02	2.871E+02	1.206E-07	1.599E-07	2.200E-09	3.000E-10	5.000E-10	7.000E-10	3.522E+00	
76	7	12	1	0.000E+00	1.000E-08	5.000E-10	5.500E-09	3.541E+00	2.861E+02	2.875E+02	1.144E-07	1.565E-07	4.500E-09	5.700E-09	3.800E-09	2.300E-09	3.542E+00	
77	6	12	1	0.000E+00	0.000E+00	1.000E-10	3.900E-09	3.536E+00	2.871E+02	2.886E+02	1.104E-07	1.484E-07	3.900E-09	7.000E-09	3.200E-09	5.200E-09	3.537E+00	
78	5	12	1	0.000E+00	0.000E+00	1.900E-09	2.500E-09	3.490E+00	2.843E+02	2.865E+02	1.043E-07	1.416E-07	9.000E-10	5.000E-10	4.000E-10	9.000E-10	3.491E+00	
79	5	13	1	0.000E+00	3.000E-08	6.100E-09	1.000E-10	3.426E+00	2.854E+02	2.875E+02	1.068E-07	1.439E-07	5.000E-10	1.400E-09	1.800E-09	0.000E+00	3.427E+00	
80	6	13	1	0.000E+00	0.000E+00	0.000E+00	3.000E-09	3.517E+00	2.870E+02	2.883E+02	1.132E-07	1.510E-07	2.900E-09	6.500E-09	1.400E-09	6.400E-09	3.517E+00	
81	7	13	1	0.000E+00	0.000E+00	6.000E-10	3.000E-10	3.524E+00	2.860E+02	2.874E+02	1.180E-07	1.570E-07	3.900E-09	4.800E-09	2.700E-09	5.000E-09	3.524E+00	
82	8	13	1	0.000E+00	1.000E-08	2.000E-09	6.400E-09	3.529E+00	2.855E+02	2.870E+02	1.192E-07	1.619E-07	7.700E-09	5.000E-10	4.600E-09	7.800E-09	3.530E+00	
83	9	13	1	0.000E+00	1.000E-08	1.800E-09	7.200E-09	3.596E+00	2.864E+02	2.879E+02	1.195E-07	1.610E-07	5.000E-09	1.900E-09	2.200E-09	3.800E-09	3.596E+00	
84	10	13	1	0.000E+00	2.000E-08	1.700E-09	1.900E-09	3.652E+00	2.863E+02	2.879E+02	1.188E-07	1.591E-07	3.400E-09	1.800E-09	3.600E-09	7.000E-10	3.652E+00	
85	11	13	1	0.000E+00	3.000E-08	3.200E-09	5.000E-10	3.687E+00	2.861E+02	2.876E+02	1.152E-07	1.553E-07	1.700E-09	0.000E+00	2.000E-09	7.000E-10	3.687E+00	
86	12	13	1	0.000E+00	3.000E-08	3.000E-10	0.000E+00	3.729E+00	2.861E+02	2.876E+02	1.140E-07	1.506E-07	1.200E-09	1.000E-09	1.400E-09	2.800E-09	3.728E+00	
87	13	13	1	0.000E+00	0.000E+00	4.600E-09	3.000E-10	3.694E+00	2.862E+02	2.878E+02	1.130E-07	1.517E-07	2.700E-09	7.000E-10	1.000E-09	2.100E-09	3.693E+00	
88	14	13	1	0.000E+00	0.000E+00	1.100E-09	3.500E-09	3.693E+00	2.867E+02	2.880E+02	1.130E-07	1.483E-07	4.300E-09	5.400E-09	1.000E-10	1.500E-09	3.694E+00	
89	15	13	1	0.000E+00	0.000E+00	2.600E-09	6.100E-09	3.742E+00	2.857E+02	2.868E+02	1.108E-07	1.516E-07	6.000E-10	8.000E-10	6.300E-09	5.700E-09	3.741E+00	
90	16	13	1	0.000E+00	1.000E-08	4.100E-09	1.200E-09	3.679E+00	2.844E+02	2.858E+02	1.086E-07	1.490E-07	1.800E-09	3.000E-10	7.000E-10	3.000E-10	3.680E+00	
91	17	13	1	0.000E+00	0.000E+00	4.000E-10	3.000E-09	3.770E+00	2.845E+02	2.860E+02	1.042E-07	1.428E-07	7.100E-09	6.800E-09	3.000E-09	5.400E-09	3.771E+00	
92	17	14	1	0.000E+00	1.000E-08	4.000E-10	4.100E-09	3.761E+00	2.842E+02	2.859E+02	1.033E-07	1.437E-07	2.600E-09	3.500E-09	1.000E-09	6.600E-09	3.760E+00	
93	16	14	1	1.000E-03	4.000E-08	2.000E-10	3.700E-09	3.681E+00	2.843E+02	2.857E+02	1.097E-07	1.494E-07	4.500E-09	6.000E-09	1.400E-09	4.900E-09	3.681E+00	
94	15	14	1	0.000E+00	1.000E-08	1.200E-09	7.000E-10	3.721E+00	2.856E+02	2.868E+02	1.110E-07	1.518E-07	1.000E-10	1.100E-09	2.900E-09	1.000E-10	3.721E+00	
95	14	14	1	0.000E+00	0.000E+00	4.300E-09	4.800E-09	3.679E+00	2.866E+02	2.881E+02	1.119E-07	1.501E-07	1.000E-09	0.000E+00	7.400E-09	1.600E-09	3.679E+00	
96	13	14	1	0.000E+00	3.000E-08	1.400E-09	1.400E-09	3.677E+00	2.864E+02	2.878E+02	1.126E-07	1.506E-07	1.200E-09	1.700E-09	0.000E+00	2.100E-09	3.678E+00	
97	12	14	1	1.000E-03	1.000E-08	2.700E-09	1.700E-09	3.726E+00	2.861E+02	2.877E+02	1.124E-07	1.517E-07	3.500E-09	1.200E-09	4.200E-09	3.000E-10	3.726E+00	
98	11	14	1	0.000E+00	4.000E-08	3.000E-10	2.200E-09	3.670E+00	2.862E+02	2.878E+02	1.157E-07	1.532E-07	1.400E-09	4.400E-09	2.900E-09	3.200E-09	3.670E+00	
99	10	14	1	0.000E+00	0.000E+00	6.000E-10	2.000E-09	3.633E+00	2.864E+02	2.879E+02	1.189E-07	1.569E-07	2.100E-09	2.600E-09	5.000E-10	3.300E-09	3.633E+00	
100	9	14	1	0.000E+00	5.000E-08	2.100E-09	4.600E-09	3.602E+00	2.863E+02	2.879E+02	1.204E-07	1.598E-07	4.400E-09	7.900E-09	1.900E-09	2.100E-09	3.602E+00	
101	8	14	1	0.000E+00	0.000E+00	3.000E-10	5.100E-09	3.531E+00	2.854E+02	2.870E+02	1.211E-07	1.618E-07	4.800E-09	1.400E-09	6.000E-10	3.800E-09	3.531E+00	
102	7	14	1	0.000E+00	1.000E-08	3.900E-09	4.000E-10	3.509E+00	2.860E+02	2.874E+02	1.172E-07	1.583E-07	1.000E-09	2.000E-09	4.000E-09	3.200E-09	3.509E+00	
103	6	14	1	0.000E+00	1.000E-08	1.600E-09	5.900E-09	3.499E+00	2.871E+02	2.884E+02	1.106E-07	1.493E-07	1.400E-09	6.000E-10	1.600E-09	7.500E-09	3.499E+00	
104	5	14	1	0.000E+00	1.000E-08	1.900E-09	9.000E-10	3.411E+00	2.849E+02	2.871E+02	1.080E-07	1.453E-07	2.000E-09	3.400E-09	1.500E-09	1.400E-09	3.410E+00	
105	5	15	1	0.000E+00	1.000E-08	2.700E-09	6.000E-10	3.480E+00	2.819E+02	2.846E+02	1.081E-07	1.461E-07	9.000E-10	1.100E-09	4.200E-09	2.000E-09	3.479E+00	
106	6	15	1	0.000E+00	0.000E+00	1.300E-09	2.600E-09	3.567E+00	2.870E+02	2.882E+02	1.105E-07	1.460E-07	4.600E-09	2.900E-09	1.300E-09	0.000E+00	3.566E+00	
107	7	15	1	0.000E+00	1.000E-08	3.000E-09	1.600E-09	3.549E+00	2.856E+02	2.871E+02	1.143E-07	1.536E-07	3.400E-09	2.000E-10	4.000E-10	1.000E-10	3.548E+00	
108	8	15	1	0.000E+00	0.000E+00	0.000E+00	5.800E-09	3.565E+00	2.849E+02	2.865E+02	1.177E-07	1.592E-07	4.100E-09	6.100E-09	3.700E-09	5.500E-09	3.565E+00	
109	9	15	1	0.000E+00	2.000E-08	2.500E-09	6.600E-09	3.616E+00	2.860E+02	2.876E+02	1.199E-07	1.584E-07	1.400E-09	1.500E-09	1.800E-09	4.500E-09	3.616E+00	
110	10	15	1	0.000E+00	1.000E-08	4.100E-09	1.200E-09	3.664E+00	2.863E+02	2.878E+02	1.183E-07	1.580E-07	2.000E-09	5.000E-10	4.400E-09	6.000E-10	3.664E+00	
111	11	15	1	0.000E+00	0.000E+00	3.000E-09	5.100E-09	3.686E+00	2.862E+02	2.876E+02	1.157E-07	1.554E-07	3.600E-09	2.000E-10	7.100E-09	2.800E-09	3.686E+00	
112	12	15	1	1.000E-03	1.000E-08	2.900E-09	1.200E-09	3.723E+00	2.862E+02	2.878E+02	1.130E-07	1.513E-07	1.000E-09	9.000E-10	7.000E-10	1.100E-09	3.724E+00	
113	13	15	1	0.000E+00	4.000E-08	1.100E-09	1.300E-09	3.673E+00	2.862E+02	2.878E+02	1.136E-07	1.533E-07	1.400E-09	1.000E-10	2.300E-09	4.000E-10	3.673E+00	
114	14	15	1	0.000E+00	4.000E-08	1.300E-09	4.800E-09	3.690E+00	2.863E+02	2.878E+02	1.125E-07	1.484E-07	1.500E-09	5.300E-09	2.100E-09	2.500E-09	3.690E+00	
115	15	15	1	0.000E+00	3.000E-08	1.000E-10	2.000E-09	3.733E+00	2.852E+02	2.865E+02	1.108E-07	1.495E-07	9.000E-10	3.900E-09	1.000E-10	2.900E-09	3.734E+00	
116	16	15	1	0.000E+00	0.000E+00	2.000E-10	4.300E-09	3.699E+00	2.843E+02	2.857E+02	1.096E-07	1.493E-07	2.400E-09	8.600E-09	1.500E-09	4.400E-09	3.698E+00	
117	17	15	1	0.000E+00	0.000E+00	3.000E-10	7.000E-10	3.796E+00	2.841E+02	2.857E+02	1.056E-07	1.426E-07	2.500E-09	3.400E-09	1.400E-09	3.900E-09	3.796E+00	
118	16	16	1	0.000E+00	0.000E+00	3.000E-10	3.700E-09	3.685E+00	2.847E+02	2.862E+02	1.075E-07	1.468E-07	3.300E-09	1.900E-09	1.900E-09	1.600E-09	3.686E+00	
119	15	16	1	0.000E+00	0.000E+00	2.800E-09	1.700E-09	3.677E+00	2.849E+02	2.862E+02	1.103E-07	1.509E-07	2.300E-09	1.000E-10	3.900E-09	5.000E-10	3.677E+00	
120	14	16	1	0.000E+00	0.000E+00	3.400E-09	2.400E-09	3.669E+00	2.859E+02	2.872E+02	1.111E-07	1.495E-07	2.300E-09	5.900E-09	1.300E-09	9.000E-10	3.669E+00	
121	13	16	1	0.000E+00	0.000E+00	5.000E-10	1.600E-09	3.678E+00	2.862E+02	2.876E+02	1.139E-07	1.528E-07	1.300E-09	6.000E-10	4.000E-10	1.000E-09	3.678E+00	
122	12	16	1	0.000E+00	0.000E+00	0.000E+00	4.500E-09	3.702E+00	2.862E+02	2.878E+02	1.147E-07	1.529E-07	3.200E-09	7.300E-09	3.400E-09	7.400E-09	3.702E+00	
123	11	16	1	1.000E-03	0.000E+00	1.300E-09	3.100E-09	3.670E+00	2.863E+02	2.879E+02	1.166E-07	1.531E-07	4.400E-09	3.700E-09	2.000E-09	8.000E-10	3.670E+00	
124	10	16	1	0.000E+00	0.000E+00	1.500E-09	3.700E-09	3.640E+00	2.863E+02	2.879E+02	1.157E-07	1.561E-07	4.400E-09	5.400E-09	4.000E-09	1.600E-09	3.640E+00	
