Program name	ME58P82_G0A89BA.jtf
Lot number	FA55-5183-323A-250509@203
Wafer number	2
Date	2025/05/09
Time	21:03:49

No.U	X	Y	Bin	CONT	IGSS0	IGSS10	ISGS10	VTH0.25	BVDSS0.25	BVDSS10	IDSS240	IDSS250	IGSS16	ISGS16	IGSS18	ISGS18	VTH0.25_2
28	10	8	1	0.000E+00	0.000E+00	2.900E-09	3.200E-09	3.477E+00	2.860E+02	2.873E+02	1.342E-07	1.817E-07	2.700E-09	2.000E-10	3.200E-09	1.000E-09	3.477E+00	
29	9	8	1	0.000E+00	4.000E-08	1.300E-09	3.700E-09	3.484E+00	2.866E+02	2.876E+02	1.322E-07	1.783E-07	8.500E-09	5.100E-09	3.400E-09	1.300E-09	3.484E+00	
30	8	8	1	0.000E+00	0.000E+00	1.300E-09	6.600E-09	3.480E+00	2.873E+02	2.882E+02	1.267E-07	1.712E-07	2.900E-09	7.000E-10	6.100E-09	3.500E-09	3.480E+00	
31	7	8	1	0.000E+00	5.000E-08	1.700E-09	1.200E-09	3.496E+00	2.888E+02	2.899E+02	1.193E-07	1.585E-07	3.500E-09	4.500E-09	0.000E+00	1.500E-09	3.494E+00	
32	6	9	1	0.000E+00	4.000E-08	5.000E-09	1.600E-09	3.528E+00	2.899E+02	2.911E+02	1.130E-07	1.507E-07	7.000E-10	1.500E-09	8.000E-10	1.000E-10	3.528E+00	
33	7	9	1	0.000E+00	0.000E+00	8.000E-10	4.400E-09	3.523E+00	2.882E+02	2.894E+02	1.212E-07	1.630E-07	6.100E-09	3.900E-09	3.500E-09	8.000E-10	3.524E+00	
34	8	9	1	0.000E+00	0.000E+00	2.800E-09	2.700E-09	3.492E+00	2.870E+02	2.881E+02	1.296E-07	1.747E-07	5.600E-09	5.500E-09	2.000E-09	1.200E-09	3.491E+00	
35	9	9	1	0.000E+00	0.000E+00	7.000E-10	1.800E-09	3.476E+00	2.864E+02	2.875E+02	1.340E-07	1.826E-07	8.000E-10	5.000E-10	5.100E-09	1.100E-09	3.476E+00	
36	10	9	1	0.000E+00	0.000E+00	2.000E-10	1.100E-09	3.482E+00	2.863E+02	2.875E+02	1.361E-07	1.842E-07	1.700E-09	1.100E-09	4.900E-09	1.000E-10	3.481E+00	
37	11	9	1	0.000E+00	1.000E-08	1.300E-09	3.600E-09	3.521E+00	2.863E+02	2.875E+02	1.371E-07	1.837E-07	4.200E-09	7.200E-09	2.400E-09	4.600E-09	3.521E+00	
38	12	9	1	0.000E+00	0.000E+00	5.000E-10	1.600E-09	3.536E+00	2.860E+02	2.873E+02	1.369E-07	1.823E-07	5.300E-09	3.200E-09	3.700E-09	3.700E-09	3.536E+00	
39	13	9	1	0.000E+00	1.000E-08	1.200E-09	5.000E-10	3.532E+00	2.855E+02	2.869E+02	1.327E-07	1.818E-07	4.300E-09	2.500E-09	5.000E-09	2.000E-09	3.533E+00	
40	14	9	1	0.000E+00	0.000E+00	3.000E-10	5.000E-09	3.540E+00	2.857E+02	2.872E+02	1.292E-07	1.746E-07	6.200E-09	6.800E-09	4.700E-09	4.500E-09	3.539E+00	
41	15	9	1	0.000E+00	0.000E+00	2.200E-09	6.700E-09	3.616E+00	2.865E+02	2.879E+02	1.225E-07	1.655E-07	7.000E-10	9.000E-10	3.500E-09	8.000E-09	3.618E+00	
42	16	9	1	0.000E+00	1.000E-08	3.300E-09	3.700E-09	3.603E+00	2.876E+02	2.889E+02	1.148E-07	1.550E-07	4.900E-09	2.100E-09	7.000E-10	6.500E-09	3.602E+00	
43	16	10	1	0.000E+00	0.000E+00	2.800E-09	1.600E-09	3.609E+00	2.870E+02	2.883E+02	1.191E-07	1.600E-07	1.800E-09	1.000E-09	4.000E-09	2.900E-09	3.609E+00	
44	15	10	1	0.000E+00	0.000E+00	5.000E-10	3.000E-10	3.669E+00	2.860E+02	2.875E+02	1.253E-07	1.703E-07	3.000E-10	2.000E-09	4.000E-09	1.200E-09	3.669E+00	
45	14	10	1	0.000E+00	1.000E-08	1.900E-09	1.900E-09	3.579E+00	2.857E+02	2.871E+02	1.312E-07	1.773E-07	5.200E-09	6.700E-09	1.900E-09	1.100E-09	3.579E+00	
46	13	10	1	1.000E-03	2.000E-08	0.000E+00	6.400E-09	3.528E+00	2.856E+02	2.871E+02	1.364E-07	1.850E-07	6.700E-09	6.000E-10	6.100E-09	5.200E-09	3.528E+00	
47	12	10	1	0.000E+00	0.000E+00	5.800E-09	7.000E-10	3.571E+00	2.859E+02	2.874E+02	1.372E-07	1.846E-07	3.200E-09	4.200E-09	1.500E-09	1.900E-09	3.571E+00	
48	11	10	1	0.000E+00	0.000E+00	5.000E-10	5.700E-09	3.514E+00	2.867E+02	2.879E+02	1.386E-07	1.850E-07	6.100E-09	1.800E-09	3.000E-09	4.400E-09	3.514E+00	
49	10	10	1	0.000E+00	0.000E+00	4.000E-10	1.400E-09	3.500E+00	2.868E+02	2.880E+02	1.386E-07	1.864E-07	2.000E-09	5.000E-10	5.800E-09	1.400E-09	3.499E+00	
50	9	10	1	0.000E+00	0.000E+00	1.200E-09	4.700E-09	3.490E+00	2.867E+02	2.879E+02	1.332E-07	1.808E-07	7.000E-10	2.400E-09	5.000E-09	7.200E-09	3.490E+00	
51	8	10	1	0.000E+00	1.000E-08	3.800E-09	1.900E-09	3.495E+00	2.870E+02	2.880E+02	1.299E-07	1.755E-07	1.000E-09	2.000E-10	2.000E-10	8.000E-10	3.495E+00	
52	7	10	1	0.000E+00	0.000E+00	2.700E-09	2.400E-09	3.528E+00	2.879E+02	2.889E+02	1.232E-07	1.655E-07	3.100E-09	1.700E-09	4.000E-09	1.400E-09	3.528E+00	
53	6	10	1	0.000E+00	0.000E+00	7.000E-10	2.700E-09	3.590E+00	2.893E+02	2.904E+02	1.159E-07	1.517E-07	5.600E-09	4.600E-09	3.300E-09	4.300E-09	3.589E+00	
54	6	11	1	0.000E+00	0.000E+00	3.000E-10	7.200E-09	3.628E+00	2.885E+02	2.898E+02	1.166E-07	1.548E-07	3.300E-09	7.900E-09	3.000E-09	4.800E-09	3.628E+00	
55	7	11	1	0.000E+00	1.000E-08	2.800E-09	5.000E-09	3.534E+00	2.876E+02	2.887E+02	1.225E-07	1.663E-07	1.300E-09	1.500E-09	2.000E-09	7.900E-09	3.534E+00	
56	8	11	1	0.000E+00	0.000E+00	3.000E-09	7.200E-09	3.479E+00	2.868E+02	2.879E+02	1.304E-07	1.760E-07	2.000E-10	8.000E-10	4.900E-09	6.400E-09	3.479E+00	
57	9	11	1	0.000E+00	0.000E+00	1.900E-09	1.000E-10	3.573E+00	2.869E+02	2.882E+02	1.325E-07	1.788E-07	3.500E-09	5.400E-09	2.500E-09	8.000E-10	3.573E+00	
58	10	11	1	0.000E+00	1.000E-08	3.100E-09	1.800E-09	3.546E+00	2.868E+02	2.880E+02	1.382E-07	1.853E-07	1.300E-09	6.000E-10	5.000E-09	1.600E-09	3.545E+00	
59	11	11	1	0.000E+00	4.000E-08	5.200E-09	7.000E-10	3.556E+00	2.865E+02	2.876E+02	1.360E-07	1.821E-07	4.800E-09	3.000E-09	1.700E-09	2.000E-10	3.556E+00	
60	12	11	1	0.000E+00	1.000E-08	1.200E-09	3.900E-09	3.626E+00	2.860E+02	2.875E+02	1.345E-07	1.793E-07	3.800E-09	2.600E-09	1.100E-09	1.400E-09	3.626E+00	
61	13	11	1	0.000E+00	1.000E-08	1.800E-09	9.000E-10	3.599E+00	2.855E+02	2.871E+02	1.365E-07	1.835E-07	1.200E-09	1.400E-09	2.900E-09	3.400E-09	3.599E+00	
62	14	11	1	0.000E+00	0.000E+00	4.000E-10	2.500E-09	3.592E+00	2.857E+02	2.871E+02	1.329E-07	1.774E-07	3.300E-09	5.400E-09	1.800E-09	7.000E-10	3.592E+00	
63	15	11	1	0.000E+00	2.000E-08	1.600E-09	2.100E-09	3.669E+00	2.856E+02	2.870E+02	1.283E-07	1.729E-07	2.800E-09	9.100E-09	4.000E-09	3.300E-09	3.669E+00	
64	16	11	1	0.000E+00	0.000E+00	7.000E-10	3.400E-09	3.655E+00	2.861E+02	2.875E+02	1.235E-07	1.632E-07	5.000E-09	3.200E-09	4.300E-09	3.800E-09	3.655E+00	
65	17	11	1	0.000E+00	1.000E-08	3.200E-09	9.000E-10	3.733E+00	2.871E+02	2.885E+02	1.096E-07	1.494E-07	5.400E-09	2.200E-09	4.300E-09	1.200E-09	3.734E+00	
66	17	12	1	1.000E-03	2.000E-08	1.900E-09	1.900E-09	3.717E+00	2.863E+02	2.876E+02	1.137E-07	1.547E-07	2.000E-09	1.500E-09	1.500E-09	7.000E-10	3.717E+00	
67	16	12	1	1.000E-03	3.000E-08	0.000E+00	1.400E-09	3.659E+00	2.854E+02	2.869E+02	1.228E-07	1.640E-07	2.400E-09	2.000E-10	7.000E-10	2.900E-09	3.658E+00	
68	15	12	1	1.000E-03	0.000E+00	4.500E-09	1.000E-10	3.645E+00	2.855E+02	2.870E+02	1.283E-07	1.735E-07	3.000E-09	1.600E-09	2.200E-09	1.800E-09	3.645E+00	
69	14	12	1	0.000E+00	0.000E+00	1.100E-09	2.700E-09	3.596E+00	2.856E+02	2.870E+02	1.323E-07	1.799E-07	3.600E-09	3.700E-09	8.000E-10	5.700E-09	3.596E+00	
70	13	12	1	1.000E-03	0.000E+00	1.700E-09	3.000E-10	3.588E+00	2.857E+02	2.871E+02	1.341E-07	1.814E-07	3.900E-09	2.500E-09	1.200E-09	4.400E-09	3.587E+00	
71	12	12	1	0.000E+00	0.000E+00	2.100E-09	5.000E-10	3.598E+00	2.862E+02	2.877E+02	1.303E-07	1.762E-07	0.000E+00	2.300E-09	5.500E-09	6.000E-10	3.598E+00	
72	11	12	1	0.000E+00	0.000E+00	3.700E-09	5.100E-09	3.568E+00	2.867E+02	2.878E+02	1.316E-07	1.771E-07	2.500E-09	1.300E-09	6.600E-09	6.000E-09	3.568E+00	
73	10	12	1	0.000E+00	2.000E-08	6.000E-10	2.300E-09	3.538E+00	2.868E+02	2.880E+02	1.356E-07	1.792E-07	3.300E-09	2.300E-09	1.200E-09	1.900E-09	3.539E+00	
74	9	12	1	0.000E+00	0.000E+00	4.600E-09	1.200E-09	3.530E+00	2.870E+02	2.882E+02	1.332E-07	1.786E-07	3.900E-09	6.400E-09	2.200E-09	3.300E-09	3.531E+00	
75	8	12	1	0.000E+00	1.000E-08	1.700E-09	5.300E-09	3.462E+00	2.866E+02	2.879E+02	1.328E-07	1.776E-07	4.500E-09	7.800E-09	1.500E-09	4.500E-09	3.462E+00	
76	7	12	1	0.000E+00	0.000E+00	1.400E-09	2.500E-09	3.502E+00	2.873E+02	2.885E+02	1.259E-07	1.700E-07	2.000E-09	3.800E-09	6.000E-09	1.400E-09	3.503E+00	
77	6	12	1	0.000E+00	1.000E-08	1.000E-10	1.000E-09	3.572E+00	2.883E+02	2.894E+02	1.192E-07	1.566E-07	4.300E-09	2.300E-09	1.100E-09	1.600E-09	3.572E+00	
78	5	12	1	0.000E+00	3.000E-08	1.800E-09	1.000E-09	3.572E+00	2.874E+02	2.894E+02	1.056E-07	1.394E-07	3.300E-09	3.400E-09	5.000E-10	2.400E-09	3.570E+00	
79	5	13	1	1.000E-03	0.000E+00	2.300E-09	9.000E-10	3.498E+00	2.882E+02	2.900E+02	1.083E-07	1.448E-07	3.000E-10	1.000E-09	5.300E-09	0.000E+00	3.498E+00	
80	6	13	1	1.000E-03	3.000E-08	4.000E-10	1.500E-09	3.565E+00	2.881E+02	2.892E+02	1.197E-07	1.581E-07	3.600E-09	2.900E-09	3.000E-09	2.900E-09	3.564E+00	
81	7	13	1	1.000E-03	0.000E+00	3.200E-09	4.000E-10	3.522E+00	2.872E+02	2.883E+02	1.235E-07	1.676E-07	4.300E-09	4.600E-09	1.300E-09	2.300E-09	3.524E+00	
82	8	13	1	0.000E+00	1.000E-08	1.200E-09	2.200E-09	3.484E+00	2.863E+02	2.877E+02	1.312E-07	1.771E-07	7.000E-09	4.300E-09	4.200E-09	5.000E-10	3.484E+00	
83	9	13	1	0.000E+00	1.000E-08	2.800E-09	3.000E-10	3.533E+00	2.866E+02	2.880E+02	1.332E-07	1.787E-07	2.400E-09	2.100E-09	4.600E-09	1.000E-09	3.533E+00	
84	10	13	1	0.000E+00	1.000E-08	4.900E-09	3.300E-09	3.572E+00	2.867E+02	2.881E+02	1.304E-07	1.752E-07	2.100E-09	2.200E-09	4.000E-09	2.200E-09	3.571E+00	
85	11	13	1	0.000E+00	3.000E-08	4.000E-10	4.900E-09	3.601E+00	2.867E+02	2.879E+02	1.282E-07	1.708E-07	6.600E-09	2.400E-09	5.000E-09	2.800E-09	3.601E+00	
86	12	13	1	0.000E+00	1.000E-08	1.100E-09	2.500E-09	3.662E+00	2.862E+02	2.876E+02	1.294E-07	1.709E-07	3.300E-09	3.300E-09	2.500E-09	3.000E-10	3.661E+00	
87	13	13	1	0.000E+00	0.000E+00	1.400E-09	2.900E-09	3.634E+00	2.857E+02	2.872E+02	1.303E-07	1.782E-07	4.100E-09	2.200E-09	2.900E-09	3.200E-09	3.634E+00	
88	14	13	1	0.000E+00	3.000E-08	1.000E-09	4.100E-09	3.629E+00	2.856E+02	2.869E+02	1.310E-07	1.787E-07	5.000E-09	2.100E-09	5.600E-09	2.100E-09	3.630E+00	
89	15	13	1	1.000E-03	0.000E+00	1.600E-09	3.300E-09	3.678E+00	2.853E+02	2.868E+02	1.280E-07	1.726E-07	1.600E-09	3.300E-09	1.700E-09	3.500E-09	3.678E+00	
90	16	13	1	0.000E+00	0.000E+00	8.000E-10	5.300E-09	3.685E+00	2.852E+02	2.867E+02	1.228E-07	1.656E-07	3.700E-09	5.200E-09	1.600E-09	2.500E-09	3.685E+00	
91	17	13	1	0.000E+00	1.000E-08	5.100E-09	5.700E-09	3.741E+00	2.861E+02	2.875E+02	1.139E-07	1.540E-07	3.900E-09	2.100E-09	7.500E-09	4.800E-09	3.741E+00	
92	17	14	1	0.000E+00	2.000E-08	4.000E-10	1.400E-09	3.749E+00	2.861E+02	2.876E+02	1.147E-07	1.520E-07	5.300E-09	3.100E-09	1.700E-09	1.900E-09	3.749E+00	
93	16	14	1	0.000E+00	0.000E+00	4.400E-09	1.700E-09	3.688E+00	2.850E+02	2.866E+02	1.205E-07	1.648E-07	4.600E-09	5.800E-09	9.000E-10	4.400E-09	3.688E+00	
94	15	14	1	0.000E+00	2.000E-08	2.700E-09	1.300E-09	3.683E+00	2.853E+02	2.866E+02	1.278E-07	1.731E-07	1.200E-09	1.300E-09	3.500E-09	8.000E-10	3.683E+00	
95	14	14	1	0.000E+00	3.000E-08	1.400E-09	2.500E-09	3.635E+00	2.857E+02	2.871E+02	1.331E-07	1.762E-07	4.400E-09	3.300E-09	3.000E-09	1.500E-09	3.634E+00	
96	13	14	1	0.000E+00	3.000E-08	6.000E-10	7.800E-09	3.634E+00	2.860E+02	2.873E+02	1.307E-07	1.774E-07	5.500E-09	3.000E-09	4.300E-09	6.600E-09	3.634E+00	
97	12	14	1	0.000E+00	0.000E+00	1.500E-09	6.000E-10	3.651E+00	2.862E+02	2.878E+02	1.246E-07	1.699E-07	4.500E-09	1.400E-09	5.000E-09	1.000E-09	3.652E+00	
98	11	14	1	0.000E+00	1.000E-08	5.500E-09	1.400E-09	3.603E+00	2.867E+02	2.880E+02	1.267E-07	1.710E-07	6.000E-10	1.800E-09	0.000E+00	0.000E+00	3.604E+00	
99	10	14	1	0.000E+00	1.000E-08	1.500E-09	1.900E-09	3.585E+00	2.866E+02	2.881E+02	1.291E-07	1.731E-07	4.200E-09	7.000E-10	2.000E-10	9.000E-10	3.584E+00	
100	9	14	1	1.000E-03	0.000E+00	4.000E-10	4.600E-09	3.557E+00	2.867E+02	2.882E+02	1.299E-07	1.738E-07	1.900E-09	6.900E-09	4.100E-09	6.000E-09	3.557E+00	
101	8	14	1	0.000E+00	0.000E+00	6.000E-09	2.100E-09	3.498E+00	2.864E+02	2.877E+02	1.298E-07	1.747E-07	2.700E-09	1.500E-09	6.800E-09	3.900E-09	3.497E+00	
102	7	14	1	1.000E-03	0.000E+00	5.300E-09	1.100E-09	3.498E+00	2.870E+02	2.882E+02	1.261E-07	1.689E-07	3.200E-09	1.000E-09	2.200E-09	1.300E-09	3.498E+00	
103	6	14	1	0.000E+00	1.000E-08	5.000E-09	3.000E-10	3.538E+00	2.881E+02	2.891E+02	1.181E-07	1.582E-07	1.600E-09	3.200E-09	1.700E-09	0.000E+00	3.538E+00	
104	5	14	1	0.000E+00	0.000E+00	1.000E-09	6.300E-09	3.491E+00	2.881E+02	2.900E+02	1.085E-07	1.436E-07	4.700E-09	5.600E-09	1.800E-09	5.300E-09	3.491E+00	
105	5	15	1	0.000E+00	0.000E+00	1.500E-09	3.000E-10	3.465E+00	2.872E+02	2.893E+02	1.107E-07	1.482E-07	1.200E-09	1.400E-09	6.000E-09	6.000E-10	3.465E+00	
106	6	15	1	0.000E+00	0.000E+00	3.100E-09	2.300E-09	3.601E+00	2.879E+02	2.891E+02	1.166E-07	1.537E-07	3.200E-09	2.900E-09	0.000E+00	1.400E-09	3.602E+00	
107	7	15	1	0.000E+00	1.000E-08	4.700E-09	0.000E+00	3.515E+00	2.868E+02	2.880E+02	1.222E-07	1.648E-07	2.500E-09	5.300E-09	2.000E-10	2.000E-09	3.515E+00	
108	8	15	1	0.000E+00	2.000E-08	5.100E-09	2.300E-09	3.539E+00	2.861E+02	2.876E+02	1.259E-07	1.718E-07	4.600E-09	3.100E-09	2.400E-09	2.400E-09	3.540E+00	
109	9	15	1	0.000E+00	3.000E-08	2.700E-09	3.600E-09	3.601E+00	2.866E+02	2.881E+02	1.284E-07	1.723E-07	8.900E-09	5.600E-09	4.500E-09	1.000E-09	3.601E+00	
110	10	15	1	0.000E+00	0.000E+00	2.800E-09	2.800E-09	3.619E+00	2.864E+02	2.879E+02	1.284E-07	1.724E-07	3.200E-09	1.000E-09	5.000E-09	8.000E-10	3.618E+00	
111	11	15	1	0.000E+00	0.000E+00	1.700E-09	5.200E-09	3.636E+00	2.866E+02	2.881E+02	1.250E-07	1.686E-07	2.200E-09	4.000E-10	5.100E-09	3.900E-09	3.637E+00	
112	12	15	1	0.000E+00	1.000E-08	7.000E-10	1.300E-09	3.677E+00	2.864E+02	2.880E+02	1.260E-07	1.692E-07	2.700E-09	2.000E-10	0.000E+00	0.000E+00	3.677E+00	
113	13	15	1	0.000E+00	0.000E+00	9.000E-10	1.900E-09	3.646E+00	2.860E+02	2.874E+02	1.336E-07	1.772E-07	5.200E-09	3.900E-09	2.700E-09	2.500E-09	3.646E+00	
114	14	15	1	0.000E+00	0.000E+00	4.200E-09	1.200E-09	3.642E+00	2.859E+02	2.871E+02	1.311E-07	1.766E-07	5.000E-10	2.800E-09	3.900E-09	3.500E-09	3.642E+00	
115	15	15	1	1.000E-03	1.000E-08	2.100E-09	6.200E-09	3.720E+00	2.851E+02	2.864E+02	1.245E-07	1.711E-07	3.300E-09	2.300E-09	1.300E-09	5.500E-09	3.720E+00	
116	16	15	1	0.000E+00	0.000E+00	4.100E-09	8.000E-10	3.716E+00	2.849E+02	2.865E+02	1.210E-07	1.647E-07	1.800E-09	8.000E-10	1.900E-09	2.700E-09	3.716E+00	
117	17	15	1	0.000E+00	3.000E-08	2.800E-09	5.500E-09	3.772E+00	2.857E+02	2.873E+02	1.131E-07	1.527E-07	1.300E-09	1.300E-09	5.400E-09	0.000E+00	3.771E+00	
118	16	16	4	0.000E+00	2.757E-05	999.9												
119	15	16	1	1.000E-03	0.000E+00	3.500E-09	4.000E-10	3.684E+00	2.851E+02	2.865E+02	1.242E-07	1.689E-07	0.000E+00	2.000E-10	5.200E-09	2.800E-09	3.684E+00	
120	14	16	1	0.000E+00	0.000E+00	1.900E-09	3.100E-09	3.638E+00	2.859E+02	2.871E+02	1.290E-07	1.733E-07	2.900E-09	1.500E-09	2.800E-09	1.100E-09	3.639E+00	
121	13	16	1	0.000E+00	0.000E+00	5.000E-10	3.800E-09	3.637E+00	2.859E+02	2.875E+02	1.321E-07	1.765E-07	2.000E-10	4.300E-09	2.500E-09	7.400E-09	3.637E+00	
122	12	16	1	1.000E-03	0.000E+00	3.000E-10	4.800E-09	3.680E+00	2.864E+02	2.878E+02	1.272E-07	1.724E-07	7.100E-09	2.100E-09	5.100E-09	6.200E-09	3.680E+00	
123	11	16	1	0.000E+00	0.000E+00	1.300E-09	7.000E-10	3.658E+00	2.866E+02	2.880E+02	1.278E-07	1.722E-07	2.100E-09	7.000E-10	7.000E-09	1.200E-09	3.658E+00	
124	10	16	1	0.000E+00	0.000E+00	1.200E-09	7.700E-09	3.624E+00	2.865E+02	2.881E+02	1.286E-07	1.711E-07	6.100E-09	1.200E-09	4.200E-09	6.700E-09	3.625E+00	
125	9	16	1	0.000E+00	1.000E-08	1.100E-09	3.200E-09	3.605E+00	2.865E+02	2.880E+02	1.273E-07	1.682E-07	4.400E-09	1.600E-09	1.800E-09	2.100E-09	3.605E+00	
