Program name	ME58P82_G0A89BA.jtf
Lot number	FA55-5183-323A-250509@203
Wafer number	5
Date	2025/05/09
Time	21:23:51

No.U	X	Y	Bin	CONT	IGSS0	IGSS10	ISGS10	VTH0.25	BVDSS0.25	BVDSS10	IDSS240	IDSS250	IGSS16	ISGS16	IGSS18	ISGS18	VTH0.25_2
29	9	8	1	0.000E+00	0.000E+00	3.000E-10	6.200E-09	3.338E+00	2.851E+02	2.865E+02	1.377E-07	1.848E-07	7.100E-09	5.000E-10	2.700E-09	6.300E-09	3.339E+00	
30	8	8	1	0.000E+00	5.000E-08	2.200E-09	5.000E-10	3.307E+00	2.855E+02	2.871E+02	1.331E-07	1.811E-07	2.400E-09	0.000E+00	4.000E-10	1.700E-09	3.308E+00	
31	7	8	1	0.000E+00	0.000E+00	3.000E-10	2.400E-09	3.379E+00	2.867E+02	2.881E+02	1.248E-07	1.647E-07	4.600E-09	2.800E-09	2.200E-09	1.100E-09	3.379E+00	
32	6	9	1	0.000E+00	0.000E+00	2.500E-09	7.000E-10	3.431E+00	2.862E+02	2.876E+02	1.192E-07	1.609E-07	1.800E-09	1.100E-09	4.500E-09	1.300E-09	3.431E+00	
33	7	9	1	0.000E+00	2.000E-08	3.700E-09	1.100E-09	3.347E+00	2.853E+02	2.867E+02	1.279E-07	1.739E-07	7.000E-10	9.000E-10	2.900E-09	1.000E-09	3.347E+00	
34	8	9	1	0.000E+00	1.000E-08	5.900E-09	2.000E-10	3.319E+00	2.846E+02	2.860E+02	1.376E-07	1.870E-07	2.900E-09	4.800E-09	9.000E-10	1.800E-09	3.319E+00	
35	9	9	1	0.000E+00	1.000E-08	4.100E-09	2.800E-09	3.374E+00	2.843E+02	2.857E+02	1.378E-07	1.877E-07	5.100E-09	3.200E-09	3.400E-09	6.000E-10	3.375E+00	
36	10	9	1	0.000E+00	0.000E+00	2.500E-09	1.000E-09	3.312E+00	2.845E+02	2.860E+02	1.420E-07	1.941E-07	6.400E-09	2.900E-09	3.000E-10	1.500E-09	3.311E+00	
37	11	9	1	0.000E+00	0.000E+00	1.600E-09	4.100E-09	3.301E+00	2.849E+02	2.864E+02	1.443E-07	1.950E-07	6.000E-09	6.900E-09	1.600E-09	8.000E-10	3.301E+00	
38	12	9	1	0.000E+00	0.000E+00	9.000E-10	5.300E-09	3.361E+00	2.851E+02	2.866E+02	1.397E-07	1.883E-07	1.100E-09	8.700E-09	1.300E-09	3.000E-09	3.361E+00	
39	13	9	1	0.000E+00	0.000E+00	5.000E-10	1.600E-09	3.331E+00	2.849E+02	2.862E+02	1.404E-07	1.888E-07	1.000E-09	9.000E-10	1.500E-09	5.400E-09	3.331E+00	
40	14	9	1	0.000E+00	1.000E-08	1.500E-09	3.600E-09	3.325E+00	2.844E+02	2.857E+02	1.361E-07	1.874E-07	7.600E-09	1.000E-09	2.300E-09	6.000E-09	3.325E+00	
41	15	9	1	1.000E-03	0.000E+00	2.400E-09	7.000E-09	3.393E+00	2.840E+02	2.854E+02	1.314E-07	1.821E-07	6.200E-09	4.800E-09	4.500E-09	1.000E-10	3.393E+00	
42	16	9	1	0.000E+00	0.000E+00	3.900E-09	3.500E-09	3.411E+00	2.845E+02	2.861E+02	1.274E-07	1.737E-07	3.900E-09	0.000E+00	1.300E-09	2.000E-10	3.413E+00	
43	16	10	1	0.000E+00	3.000E-08	3.500E-09	1.700E-09	3.371E+00	2.846E+02	2.861E+02	1.303E-07	1.776E-07	2.800E-09	4.000E-10	2.500E-09	2.000E-10	3.372E+00	
44	15	10	1	0.000E+00	2.000E-08	1.000E-10	0.000E+00	3.389E+00	2.842E+02	2.855E+02	1.364E-07	1.840E-07	4.000E-09	4.100E-09	2.200E-09	2.700E-09	3.389E+00	
45	14	10	1	0.000E+00	0.000E+00	1.000E-09	1.000E-09	3.364E+00	2.849E+02	2.862E+02	1.374E-07	1.852E-07	3.200E-09	2.900E-09	1.800E-09	1.800E-09	3.365E+00	
46	13	10	1	0.000E+00	0.000E+00	2.500E-09	2.000E-10	3.361E+00	2.852E+02	2.867E+02	1.402E-07	1.885E-07	6.900E-09	7.100E-09	2.800E-09	2.000E-09	3.361E+00	
47	12	10	1	0.000E+00	3.000E-08	4.800E-09	3.500E-09	3.350E+00	2.852E+02	2.868E+02	1.407E-07	1.902E-07	2.400E-09	1.000E-10	5.000E-09	3.000E-10	3.350E+00	
48	11	10	1	0.000E+00	0.000E+00	7.000E-10	2.100E-09	3.310E+00	2.851E+02	2.867E+02	1.463E-07	1.943E-07	3.100E-09	1.400E-09	2.500E-09	7.000E-10	3.311E+00	
49	10	10	1	0.000E+00	0.000E+00	7.000E-10	3.800E-09	3.280E+00	2.848E+02	2.863E+02	1.460E-07	1.990E-07	7.100E-09	1.800E-09	4.400E-09	2.600E-09	3.281E+00	
50	9	10	1	0.000E+00	1.000E-08	3.800E-09	3.300E-09	3.304E+00	2.840E+02	2.856E+02	1.440E-07	1.961E-07	3.100E-09	1.700E-09	1.000E-09	0.000E+00	3.304E+00	
51	8	10	1	0.000E+00	1.000E-08	1.000E-10	7.000E-10	3.301E+00	2.837E+02	2.852E+02	1.441E-07	1.937E-07	2.800E-09	7.000E-10	1.600E-09	0.000E+00	3.300E+00	
52	7	10	1	0.000E+00	0.000E+00	2.600E-09	4.800E-09	3.335E+00	2.840E+02	2.855E+02	1.322E-07	1.810E-07	4.100E-09	5.000E-10	3.900E-09	4.900E-09	3.335E+00	
53	6	10	1	0.000E+00	0.000E+00	3.000E-10	1.600E-09	3.362E+00	2.852E+02	2.866E+02	1.253E-07	1.703E-07	4.200E-09	1.200E-09	1.000E-09	6.000E-10	3.362E+00	
54	6	11	1	0.000E+00	0.000E+00	2.100E-09	5.600E-09	3.326E+00	2.846E+02	2.859E+02	1.307E-07	1.787E-07	5.700E-09	2.600E-09	2.000E-09	6.000E-09	3.326E+00	
55	7	11	1	0.000E+00	2.000E-08	1.200E-09	2.600E-09	3.337E+00	2.836E+02	2.851E+02	1.387E-07	1.885E-07	3.800E-09	1.100E-09	1.300E-09	6.000E-10	3.337E+00	
56	8	11	1	0.000E+00	0.000E+00	4.400E-09	1.500E-09	3.283E+00	2.836E+02	2.851E+02	1.459E-07	1.991E-07	3.100E-09	4.000E-10	2.400E-09	1.000E-09	3.283E+00	
57	9	11	1	0.000E+00	2.000E-08	1.200E-09	3.100E-09	3.320E+00	2.846E+02	2.862E+02	1.464E-07	1.967E-07	2.000E-10	3.000E-10	1.900E-09	7.600E-09	3.320E+00	
58	10	11	1	0.000E+00	1.000E-08	1.700E-09	3.500E-09	3.281E+00	2.851E+02	2.865E+02	1.514E-07	2.033E-07	3.300E-09	7.100E-09	1.500E-09	4.800E-09	3.280E+00	
59	11	11	1	0.000E+00	3.000E-08	2.000E-10	6.200E-09	3.330E+00	2.851E+02	2.866E+02	1.444E-07	1.955E-07	6.800E-09	0.000E+00	2.000E-09	7.600E-09	3.330E+00	
60	12	11	1	0.000E+00	0.000E+00	1.000E-10	2.800E-09	3.397E+00	2.850E+02	2.865E+02	1.394E-07	1.890E-07	7.700E-09	7.000E-09	2.900E-09	2.400E-09	3.398E+00	
61	13	11	1	0.000E+00	1.000E-08	3.200E-09	3.000E-10	3.369E+00	2.851E+02	2.866E+02	1.413E-07	1.904E-07	8.000E-10	1.500E-09	5.900E-09	1.900E-09	3.371E+00	
62	14	11	1	0.000E+00	2.000E-08	1.100E-09	4.000E-10	3.379E+00	2.853E+02	2.866E+02	1.386E-07	1.878E-07	8.000E-10	4.000E-10	2.500E-09	1.100E-09	3.378E+00	
63	15	11	1	0.000E+00	2.000E-08	1.400E-09	1.200E-09	3.432E+00	2.844E+02	2.858E+02	1.365E-07	1.848E-07	2.800E-09	4.300E-09	1.000E-09	1.800E-09	3.432E+00	
64	16	11	1	0.000E+00	0.000E+00	3.800E-09	1.600E-09	3.377E+00	2.844E+02	2.861E+02	1.329E-07	1.811E-07	3.900E-09	9.000E-10	3.300E-09	6.000E-10	3.377E+00	
65	17	11	1	0.000E+00	3.000E-08	1.400E-09	3.800E-09	3.530E+00	2.851E+02	2.869E+02	1.205E-07	1.627E-07	1.900E-09	7.500E-09	2.500E-09	3.900E-09	3.529E+00	
66	17	12	1	0.000E+00	1.000E-08	4.000E-10	7.600E-09	3.512E+00	2.852E+02	2.868E+02	1.205E-07	1.646E-07	1.700E-09	1.000E-10	5.800E-09	5.000E-09	3.513E+00	
67	16	12	1	0.000E+00	1.000E-08	0.000E+00	3.000E-10	3.360E+00	2.844E+02	2.860E+02	1.333E-07	1.805E-07	4.500E-09	4.800E-09	4.000E-10	2.100E-09	3.361E+00	
68	15	12	1	0.000E+00	0.000E+00	9.000E-10	0.000E+00	3.359E+00	2.848E+02	2.861E+02	1.404E-07	1.912E-07	2.500E-09	7.000E-10	1.300E-09	1.000E-10	3.358E+00	
69	14	12	1	0.000E+00	1.000E-08	1.500E-09	3.700E-09	3.368E+00	2.854E+02	2.869E+02	1.402E-07	1.892E-07	7.600E-09	7.900E-09	2.500E-09	0.000E+00	3.369E+00	
70	13	12	1	0.000E+00	0.000E+00	1.000E-10	3.200E-09	3.351E+00	2.850E+02	2.865E+02	1.426E-07	1.916E-07	2.800E-09	6.900E-09	2.100E-09	5.000E-09	3.351E+00	
71	12	12	1	0.000E+00	0.000E+00	5.300E-09	2.200E-09	3.359E+00	2.848E+02	2.864E+02	1.412E-07	1.904E-07	3.000E-10	1.400E-09	4.900E-09	1.900E-09	3.359E+00	
72	11	12	1	0.000E+00	0.000E+00	2.500E-09	6.000E-10	3.308E+00	2.849E+02	2.864E+02	1.471E-07	1.971E-07	2.800E-09	3.200E-09	1.900E-09	2.000E-10	3.309E+00	
73	10	12	1	0.000E+00	0.000E+00	3.000E-10	8.000E-10	3.278E+00	2.850E+02	2.865E+02	1.526E-07	2.056E-07	6.100E-09	3.700E-09	3.700E-09	3.800E-09	3.277E+00	
74	9	12	1	0.000E+00	1.000E-08	1.100E-09	1.000E-09	3.262E+00	2.851E+02	2.868E+02	1.508E-07	2.046E-07	4.000E-10	8.000E-10	4.800E-09	1.400E-09	3.263E+00	
75	8	12	1	0.000E+00	0.000E+00	1.200E-09	4.300E-09	3.232E+00	2.841E+02	2.856E+02	1.511E-07	2.033E-07	3.600E-09	8.000E-10	3.000E-10	4.000E-10	3.232E+00	
76	7	12	1	0.000E+00	1.000E-08	7.000E-10	6.000E-10	3.244E+00	2.839E+02	2.854E+02	1.459E-07	1.965E-07	3.500E-09	2.100E-09	1.700E-09	2.500E-09	3.243E+00	
77	6	12	1	0.000E+00	0.000E+00	5.000E-10	2.200E-09	3.278E+00	2.848E+02	2.862E+02	1.342E-07	1.847E-07	1.600E-09	2.100E-09	1.800E-09	7.800E-09	3.278E+00	
78	5	12	1	1.000E-03	0.000E+00	2.800E-09	1.700E-09	3.273E+00	2.803E+02	2.826E+02	1.252E-07	1.723E-07	2.200E-09	8.000E-10	3.900E-09	3.100E-09	3.273E+00	
79	5	13	1	0.000E+00	0.000E+00	2.400E-09	1.300E-09	3.218E+00	2.811E+02	2.830E+02	1.295E-07	1.776E-07	5.800E-09	4.700E-09	1.500E-09	3.300E-09	3.218E+00	
80	6	13	1	0.000E+00	0.000E+00	2.000E-10	8.000E-10	3.264E+00	2.849E+02	2.863E+02	1.382E-07	1.863E-07	5.200E-09	3.700E-09	1.800E-09	3.200E-09	3.264E+00	
81	7	13	1	0.000E+00	0.000E+00	1.000E-10	5.300E-09	3.253E+00	2.842E+02	2.855E+02	1.456E-07	2.010E-07	6.500E-09	1.400E-09	2.500E-09	9.100E-09	3.252E+00	
82	8	13	1	0.000E+00	1.000E-08	2.900E-09	5.800E-09	3.236E+00	2.840E+02	2.857E+02	1.518E-07	2.069E-07	5.000E-10	2.000E-10	3.100E-09	1.000E-09	3.236E+00	
83	9	13	1	0.000E+00	0.000E+00	1.300E-09	5.100E-09	3.263E+00	2.853E+02	2.867E+02	1.544E-07	2.055E-07	4.600E-09	2.000E-09	8.000E-10	2.200E-09	3.264E+00	
84	10	13	1	1.000E-03	0.000E+00	7.000E-10	2.000E-09	3.307E+00	2.850E+02	2.864E+02	1.531E-07	2.032E-07	3.800E-09	5.700E-09	2.300E-09	4.100E-09	3.308E+00	
85	11	13	1	0.000E+00	0.000E+00	4.300E-09	4.100E-09	3.344E+00	2.849E+02	2.863E+02	1.444E-07	1.950E-07	3.000E-10	1.300E-09	4.900E-09	7.000E-10	3.344E+00	
86	12	13	1	0.000E+00	2.000E-08	3.000E-09	6.000E-10	3.417E+00	2.846E+02	2.862E+02	1.393E-07	1.887E-07	4.000E-10	3.000E-10	1.300E-09	1.200E-09	3.418E+00	
87	13	13	1	0.000E+00	1.000E-08	8.000E-10	2.800E-09	3.377E+00	2.850E+02	2.866E+02	1.409E-07	1.882E-07	4.900E-09	2.500E-09	2.100E-09	5.400E-09	3.378E+00	
88	14	13	1	0.000E+00	0.000E+00	3.000E-09	9.000E-10	3.377E+00	2.854E+02	2.868E+02	1.400E-07	1.892E-07	1.600E-09	4.000E-10	4.100E-09	0.000E+00	3.376E+00	
89	15	13	1	0.000E+00	3.000E-08	7.000E-10	5.100E-09	3.454E+00	2.848E+02	2.861E+02	1.364E-07	1.844E-07	1.400E-09	2.300E-09	1.600E-09	2.700E-09	3.454E+00	
90	16	13	1	0.000E+00	1.000E-08	1.000E-09	2.100E-09	3.404E+00	2.844E+02	2.860E+02	1.316E-07	1.790E-07	2.100E-09	1.000E-10	1.700E-09	1.900E-09	3.405E+00	
91	17	13	1	0.000E+00	1.000E-08	5.000E-10	1.400E-09	3.558E+00	2.849E+02	2.866E+02	1.201E-07	1.631E-07	6.100E-09	5.600E-09	2.600E-09	2.000E-10	3.559E+00	
92	17	14	1	0.000E+00	1.000E-08	1.800E-09	8.000E-10	3.572E+00	2.850E+02	2.867E+02	1.186E-07	1.601E-07	1.700E-09	3.500E-09	2.500E-09	1.600E-09	3.571E+00	
93	16	14	1	0.000E+00	0.000E+00	1.200E-09	7.000E-10	3.410E+00	2.844E+02	2.860E+02	1.283E-07	1.772E-07	4.700E-09	3.800E-09	1.800E-09	5.800E-09	3.410E+00	
94	15	14	1	0.000E+00	2.000E-08	8.000E-10	1.900E-09	3.439E+00	2.848E+02	2.862E+02	1.368E-07	1.828E-07	4.600E-09	4.000E-10	2.500E-09	1.400E-09	3.438E+00	
95	14	14	1	0.000E+00	2.000E-08	1.300E-09	6.600E-09	3.381E+00	2.855E+02	2.868E+02	1.381E-07	1.874E-07	1.400E-09	2.100E-09	5.600E-09	6.100E-09	3.381E+00	
96	13	14	1	0.000E+00	0.000E+00	1.500E-09	1.300E-09	3.351E+00	2.851E+02	2.866E+02	1.430E-07	1.895E-07	4.200E-09	2.400E-09	1.500E-09	4.700E-09	3.352E+00	
97	12	14	1	0.000E+00	0.000E+00	2.600E-09	4.400E-09	3.386E+00	2.847E+02	2.864E+02	1.396E-07	1.889E-07	3.000E-10	1.300E-09	3.800E-09	9.100E-09	3.386E+00	
98	11	14	1	0.000E+00	0.000E+00	1.400E-09	6.000E-10	3.342E+00	2.850E+02	2.864E+02	1.456E-07	1.934E-07	5.500E-09	3.300E-09	2.700E-09	1.000E-09	3.342E+00	
99	10	14	1	0.000E+00	1.000E-08	0.000E+00	5.700E-09	3.310E+00	2.851E+02	2.865E+02	1.499E-07	2.039E-07	2.300E-09	2.000E-09	4.000E-10	5.400E-09	3.309E+00	
100	9	14	1	0.000E+00	0.000E+00	5.000E-10	5.000E-10	3.288E+00	2.851E+02	2.868E+02	1.522E-07	2.031E-07	1.400E-09	1.300E-09	9.000E-10	2.900E-09	3.288E+00	
101	8	14	1	0.000E+00	0.000E+00	6.100E-09	1.400E-09	3.219E+00	2.840E+02	2.856E+02	1.541E-07	2.102E-07	3.600E-09	3.700E-09	1.900E-09	1.700E-09	3.218E+00	
102	7	14	1	0.000E+00	0.000E+00	1.100E-09	6.700E-09	3.220E+00	2.839E+02	2.854E+02	1.489E-07	2.022E-07	2.800E-09	7.400E-09	2.500E-09	3.400E-09	3.220E+00	
103	6	14	1	0.000E+00	0.000E+00	1.000E-10	8.000E-10	3.244E+00	2.848E+02	2.860E+02	1.380E-07	1.851E-07	3.700E-09	1.800E-09	8.000E-10	1.100E-09	3.243E+00	
104	5	14	1	0.000E+00	0.000E+00	1.000E-10	6.000E-09	3.254E+00	2.801E+02	2.821E+02	1.270E-07	1.748E-07	0.000E+00	3.000E-10	3.600E-09	5.800E-09	3.255E+00	
105	5	15	1	0.000E+00	0.000E+00	4.000E-10	1.000E-09	3.348E+00	2.766E+02	2.797E+02	1.267E-07	1.724E-07	2.900E-09	3.200E-09	3.000E-09	0.000E+00	3.349E+00	
106	6	15	1	0.000E+00	1.000E-08	1.400E-09	3.200E-09	3.302E+00	2.848E+02	2.859E+02	1.341E-07	1.812E-07	4.300E-09	7.300E-09	2.400E-09	6.000E-09	3.302E+00	
107	7	15	1	0.000E+00	1.000E-08	1.000E-10	2.800E-09	3.257E+00	2.837E+02	2.851E+02	1.446E-07	1.944E-07	4.000E-09	1.900E-09	1.700E-09	4.100E-09	3.257E+00	
108	8	15	1	0.000E+00	0.000E+00	7.000E-10	3.400E-09	3.257E+00	2.837E+02	2.853E+02	1.486E-07	2.047E-07	4.900E-09	3.900E-09	4.000E-09	3.900E-09	3.259E+00	
109	9	15	1	0.000E+00	0.000E+00	1.700E-09	4.000E-10	3.297E+00	2.846E+02	2.862E+02	1.499E-07	2.031E-07	7.000E-10	1.500E-09	4.400E-09	1.500E-09	3.297E+00	
110	10	15	1	0.000E+00	0.000E+00	3.600E-09	1.200E-09	3.304E+00	2.849E+02	2.864E+02	1.519E-07	2.046E-07	2.300E-09	3.200E-09	2.400E-09	1.000E-10	3.304E+00	
111	11	15	1	0.000E+00	1.000E-08	1.000E-09	6.000E-09	3.368E+00	2.847E+02	2.862E+02	1.454E-07	1.944E-07	2.000E-10	2.800E-09	3.200E-09	8.000E-09	3.368E+00	
112	12	15	1	0.000E+00	0.000E+00	2.800E-09	4.000E-10	3.420E+00	2.847E+02	2.863E+02	1.374E-07	1.878E-07	4.700E-09	9.000E-10	2.800E-09	5.700E-09	3.420E+00	
113	13	15	1	0.000E+00	1.000E-08	3.000E-09	1.300E-09	3.383E+00	2.849E+02	2.865E+02	1.408E-07	1.896E-07	9.100E-09	5.300E-09	2.800E-09	1.800E-09	3.383E+00	
114	14	15	1	0.000E+00	0.000E+00	2.300E-09	1.800E-09	3.403E+00	2.853E+02	2.867E+02	1.371E-07	1.853E-07	8.000E-10	8.000E-10	4.400E-09	3.100E-09	3.402E+00	
115	15	15	1	0.000E+00	0.000E+00	3.000E-09	2.000E-09	3.477E+00	2.846E+02	2.859E+02	1.343E-07	1.842E-07	6.000E-10	1.300E-09	1.700E-09	1.000E-10	3.478E+00	
116	16	15	1	0.000E+00	1.000E-08	1.800E-09	3.300E-09	3.434E+00	2.846E+02	2.861E+02	1.286E-07	1.739E-07	2.500E-09	3.800E-09	2.000E-10	1.700E-09	3.435E+00	
117	17	15	1	0.000E+00	1.000E-08	2.500E-09	1.700E-09	3.625E+00	2.851E+02	2.868E+02	1.166E-07	1.584E-07	3.200E-09	1.400E-09	3.200E-09	2.900E-09	3.625E+00	
118	16	16	1	0.000E+00	2.000E-08	2.300E-09	4.600E-09	3.481E+00	2.848E+02	2.863E+02	1.234E-07	1.680E-07	7.300E-09	5.000E-09	2.800E-09	1.400E-09	3.482E+00	
119	15	16	1	0.000E+00	1.000E-08	1.400E-09	4.000E-09	3.424E+00	2.843E+02	2.858E+02	1.320E-07	1.824E-07	6.500E-09	1.800E-09	6.100E-09	7.000E-10	3.424E+00	
120	14	16	1	0.000E+00	0.000E+00	1.600E-09	4.200E-09	3.420E+00	2.850E+02	2.863E+02	1.352E-07	1.839E-07	2.100E-09	1.400E-09	2.900E-09	1.500E-09	3.419E+00	
121	13	16	1	0.000E+00	0.000E+00	4.300E-09	3.400E-09	3.399E+00	2.850E+02	2.865E+02	1.386E-07	1.865E-07	2.700E-09	1.400E-09	5.500E-09	2.500E-09	3.399E+00	
122	12	16	1	0.000E+00	0.000E+00	1.100E-09	8.000E-10	3.410E+00	2.847E+02	2.863E+02	1.417E-07	1.880E-07	3.900E-09	1.100E-09	1.700E-09	5.000E-10	3.409E+00	
123	11	16	1	0.000E+00	2.000E-08	3.100E-09	1.100E-09	3.363E+00	2.849E+02	2.862E+02	1.449E-07	1.952E-07	4.600E-09	3.000E-09	1.000E-09	1.800E-09	3.363E+00	
124	10	16	1	0.000E+00	1.000E-08	1.100E-09	6.000E-09	3.303E+00	2.846E+02	2.861E+02	1.487E-07	2.006E-07	6.400E-09	7.000E-09	2.400E-09	2.500E-09	3.303E+00	
