Program name	ME58P82_G0A89BA.jtf
Lot number	FA55-5183-323A-250509@203
Wafer number	6
Date	2025/05/09
Time	21:31:19

No.U	X	Y	Bin	CONT	IGSS0	IGSS10	ISGS10	VTH0.25	BVDSS0.25	BVDSS10	IDSS240	IDSS250	IGSS16	ISGS16	IGSS18	ISGS18	VTH0.25_2
28	10	8	1	0.000E+00	0.000E+00	1.800E-09	0.000E+00	3.630E+00	2.854E+02	2.869E+02	1.282E-07	1.744E-07	2.300E-09	2.400E-09	3.900E-09	6.000E-10	3.630E+00	
29	9	8	1	0.000E+00	0.000E+00	8.000E-10	3.700E-09	3.604E+00	2.860E+02	2.873E+02	1.289E-07	1.715E-07	4.900E-09	1.000E-10	1.700E-09	3.200E-09	3.604E+00	
30	8	8	1	0.000E+00	1.000E-08	3.700E-09	3.600E-09	3.536E+00	2.865E+02	2.879E+02	1.256E-07	1.700E-07	4.200E-09	1.000E-10	5.200E-09	5.200E-09	3.536E+00	
31	7	8	1	0.000E+00	0.000E+00	5.200E-09	0.000E+00	3.477E+00	2.878E+02	2.891E+02	1.202E-07	1.634E-07	3.200E-09	4.300E-09	6.000E-10	3.500E-09	3.477E+00	
32	6	9	1	0.000E+00	2.000E-08	5.000E-09	1.200E-09	3.519E+00	2.873E+02	2.888E+02	1.178E-07	1.582E-07	1.400E-09	1.800E-09	2.800E-09	1.000E-09	3.518E+00	
33	7	9	1	0.000E+00	0.000E+00	1.000E-09	3.600E-09	3.491E+00	2.865E+02	2.878E+02	1.246E-07	1.693E-07	2.300E-09	2.700E-09	7.000E-10	4.000E-10	3.491E+00	
34	8	9	1	0.000E+00	2.000E-08	1.100E-09	1.000E-10	3.568E+00	2.854E+02	2.870E+02	1.297E-07	1.733E-07	1.900E-09	4.600E-09	3.100E-09	3.000E-09	3.568E+00	
35	9	9	1	0.000E+00	0.000E+00	7.000E-10	1.900E-09	3.623E+00	2.850E+02	2.865E+02	1.306E-07	1.755E-07	4.100E-09	2.600E-09	3.900E-09	1.500E-09	3.623E+00	
36	10	9	1	0.000E+00	0.000E+00	1.000E-09	1.600E-09	3.637E+00	2.851E+02	2.867E+02	1.310E-07	1.768E-07	2.800E-09	2.500E-09	1.400E-09	1.200E-09	3.637E+00	
37	11	9	1	0.000E+00	0.000E+00	6.000E-09	8.000E-10	3.634E+00	2.854E+02	2.869E+02	1.324E-07	1.793E-07	8.000E-10	5.400E-09	2.700E-09	6.000E-10	3.633E+00	
38	12	9	1	0.000E+00	0.000E+00	3.600E-09	6.400E-09	3.673E+00	2.854E+02	2.869E+02	1.327E-07	1.786E-07	4.600E-09	8.400E-09	1.900E-09	3.500E-09	3.672E+00	
39	13	9	1	0.000E+00	0.000E+00	6.000E-10	4.400E-09	3.628E+00	2.853E+02	2.867E+02	1.305E-07	1.789E-07	5.000E-09	1.900E-09	5.800E-09	1.700E-09	3.628E+00	
40	14	9	1	0.000E+00	1.000E-08	2.500E-09	1.200E-09	3.657E+00	2.849E+02	2.864E+02	1.289E-07	1.762E-07	1.200E-09	2.200E-09	2.100E-09	8.000E-10	3.657E+00	
41	15	9	1	0.000E+00	0.000E+00	3.600E-09	9.000E-10	3.680E+00	2.850E+02	2.863E+02	1.264E-07	1.729E-07	1.400E-09	3.400E-09	1.800E-09	4.000E-10	3.680E+00	
42	16	9	1	0.000E+00	0.000E+00	2.100E-09	4.000E-09	3.684E+00	2.858E+02	2.871E+02	1.195E-07	1.610E-07	3.100E-09	4.400E-09	1.100E-09	4.600E-09	3.684E+00	
43	16	10	1	0.000E+00	1.000E-08	1.600E-09	3.100E-09	3.665E+00	2.857E+02	2.871E+02	1.213E-07	1.646E-07	5.000E-10	6.000E-10	4.800E-09	1.800E-09	3.664E+00	
44	15	10	1	0.000E+00	0.000E+00	1.000E-09	2.300E-09	3.700E+00	2.851E+02	2.865E+02	1.283E-07	1.718E-07	3.800E-09	1.900E-09	1.200E-09	3.000E-10	3.701E+00	
45	14	10	1	0.000E+00	0.000E+00	1.000E-10	1.000E-09	3.652E+00	2.854E+02	2.867E+02	1.318E-07	1.763E-07	2.000E-09	3.600E-09	1.800E-09	6.400E-09	3.652E+00	
46	13	10	1	0.000E+00	5.000E-08	2.100E-09	2.500E-09	3.663E+00	2.855E+02	2.869E+02	1.338E-07	1.806E-07	2.900E-09	2.600E-09	1.400E-09	5.000E-10	3.664E+00	
47	12	10	1	0.000E+00	2.000E-08	1.000E-09	3.000E-10	3.698E+00	2.853E+02	2.869E+02	1.327E-07	1.800E-07	3.000E-10	1.400E-09	2.200E-09	3.000E-10	3.697E+00	
48	11	10	1	0.000E+00	0.000E+00	8.000E-10	7.200E-09	3.636E+00	2.853E+02	2.868E+02	1.336E-07	1.806E-07	6.600E-09	6.100E-09	3.000E-09	3.100E-09	3.636E+00	
49	10	10	1	0.000E+00	1.000E-08	2.300E-09	5.300E-09	3.616E+00	2.851E+02	2.867E+02	1.331E-07	1.817E-07	4.800E-09	6.500E-09	4.000E-09	5.000E-09	3.616E+00	
50	9	10	1	1.000E-03	1.000E-08	0.000E+00	0.000E+00	3.601E+00	2.848E+02	2.864E+02	1.323E-07	1.776E-07	5.000E-09	4.100E-09	2.100E-09	5.000E-10	3.600E+00	
51	8	10	1	0.000E+00	2.000E-08	2.700E-09	4.100E-09	3.591E+00	2.847E+02	2.862E+02	1.297E-07	1.754E-07	1.900E-09	7.700E-09	1.300E-09	4.100E-09	3.591E+00	
52	7	10	1	0.000E+00	2.000E-08	4.000E-10	5.000E-09	3.553E+00	2.851E+02	2.867E+02	1.264E-07	1.732E-07	1.200E-09	3.000E-10	9.000E-10	1.400E-09	3.553E+00	
53	6	10	1	0.000E+00	3.000E-08	3.900E-09	7.000E-10	3.542E+00	2.862E+02	2.877E+02	1.193E-07	1.623E-07	2.900E-09	2.100E-09	6.000E-10	1.000E-09	3.542E+00	
54	6	11	1	0.000E+00	0.000E+00	2.800E-09	3.900E-09	3.638E+00	2.852E+02	2.865E+02	1.203E-07	1.650E-07	2.200E-09	4.000E-10	4.300E-09	4.000E-10	3.639E+00	
55	7	11	1	0.000E+00	2.000E-08	1.400E-09	1.000E-09	3.595E+00	2.843E+02	2.858E+02	1.271E-07	1.750E-07	6.000E-10	8.000E-10	1.500E-09	1.200E-09	3.595E+00	
56	8	11	1	1.000E-03	0.000E+00	2.000E-10	3.100E-09	3.565E+00	2.843E+02	2.859E+02	1.319E-07	1.782E-07	6.400E-09	2.000E-10	2.300E-09	4.900E-09	3.565E+00	
57	9	11	1	0.000E+00	0.000E+00	7.000E-10	6.200E-09	3.675E+00	2.852E+02	2.869E+02	1.322E-07	1.785E-07	3.500E-09	6.100E-09	2.500E-09	5.400E-09	3.676E+00	
58	10	11	1	0.000E+00	1.000E-08	4.700E-09	6.000E-10	3.651E+00	2.855E+02	2.871E+02	1.362E-07	1.836E-07	1.800E-09	2.800E-09	0.000E+00	1.400E-09	3.651E+00	
59	11	11	1	0.000E+00	1.000E-08	3.400E-09	1.000E-10	3.666E+00	2.856E+02	2.870E+02	1.319E-07	1.779E-07	3.600E-09	3.100E-09	1.100E-09	3.000E-10	3.666E+00	
60	12	11	1	0.000E+00	0.000E+00	3.900E-09	5.000E-10	3.734E+00	2.854E+02	2.869E+02	1.302E-07	1.778E-07	5.700E-09	2.000E-10	5.100E-09	5.100E-09	3.734E+00	
61	13	11	1	0.000E+00	0.000E+00	1.900E-09	5.500E-09	3.681E+00	2.855E+02	2.870E+02	1.323E-07	1.795E-07	1.200E-09	4.000E-10	2.500E-09	6.100E-09	3.681E+00	
62	14	11	1	0.000E+00	2.000E-08	1.700E-09	1.400E-09	3.674E+00	2.855E+02	2.869E+02	1.325E-07	1.784E-07	1.700E-09	2.500E-09	4.000E-10	3.000E-10	3.675E+00	
63	15	11	1	0.000E+00	1.000E-08	2.200E-09	1.300E-09	3.764E+00	2.850E+02	2.864E+02	1.289E-07	1.740E-07	2.700E-09	5.600E-09	1.000E-10	3.900E-09	3.765E+00	
64	16	11	1	0.000E+00	1.000E-08	2.000E-10	1.800E-09	3.676E+00	2.856E+02	2.870E+02	1.213E-07	1.670E-07	4.800E-09	1.800E-09	3.800E-09	1.000E-09	3.676E+00	
65	17	11	1	0.000E+00	3.000E-08	8.000E-10	1.000E-10	3.780E+00	2.864E+02	2.878E+02	1.116E-07	1.527E-07	4.700E-09	4.000E-10	3.000E-10	3.200E-09	3.779E+00	
66	17	12	1	0.000E+00	1.000E-08	6.000E-10	5.000E-09	3.728E+00	2.862E+02	2.876E+02	1.158E-07	1.543E-07	7.200E-09	2.700E-09	2.700E-09	4.100E-09	3.728E+00	
67	16	12	1	0.000E+00	0.000E+00	2.500E-09	2.800E-09	3.661E+00	2.854E+02	2.869E+02	1.242E-07	1.668E-07	9.000E-10	2.200E-09	9.000E-10	7.600E-09	3.661E+00	
68	15	12	1	0.000E+00	1.000E-08	1.100E-09	6.900E-09	3.697E+00	2.853E+02	2.866E+02	1.287E-07	1.761E-07	2.600E-09	3.000E-10	7.600E-09	3.800E-09	3.697E+00	
69	14	12	1	0.000E+00	3.000E-08	1.900E-09	1.300E-09	3.654E+00	2.856E+02	2.871E+02	1.332E-07	1.799E-07	7.300E-09	6.700E-09	2.100E-09	2.500E-09	3.654E+00	
70	13	12	1	1.000E-03	1.000E-08	1.900E-09	0.000E+00	3.670E+00	2.856E+02	2.871E+02	1.296E-07	1.763E-07	3.000E-10	1.200E-09	3.700E-09	5.000E-10	3.670E+00	
71	12	12	1	0.000E+00	1.000E-08	2.000E-09	5.900E-09	3.708E+00	2.856E+02	2.872E+02	1.285E-07	1.730E-07	4.200E-09	5.000E-09	2.100E-09	5.000E-09	3.708E+00	
72	11	12	1	0.000E+00	2.000E-08	8.000E-10	2.400E-09	3.653E+00	2.857E+02	2.873E+02	1.300E-07	1.742E-07	6.100E-09	2.000E-09	3.100E-09	4.200E-09	3.653E+00	
73	10	12	1	0.000E+00	2.000E-08	1.900E-09	3.700E-09	3.643E+00	2.860E+02	2.874E+02	1.303E-07	1.768E-07	9.000E-10	1.800E-09	3.800E-09	5.900E-09	3.643E+00	
74	9	12	1	0.000E+00	1.000E-08	4.800E-09	1.000E-10	3.634E+00	2.858E+02	2.874E+02	1.304E-07	1.781E-07	5.500E-09	7.000E-10	7.000E-10	2.100E-09	3.634E+00	
75	8	12	1	0.000E+00	0.000E+00	2.800E-09	1.600E-09	3.518E+00	2.846E+02	2.864E+02	1.328E-07	1.805E-07	3.600E-09	5.600E-09	1.200E-09	1.600E-09	3.518E+00	
76	7	12	1	0.000E+00	0.000E+00	3.000E-10	7.000E-10	3.575E+00	2.844E+02	2.859E+02	1.292E-07	1.743E-07	4.500E-09	1.100E-09	1.400E-09	4.500E-09	3.574E+00	
77	6	12	1	0.000E+00	1.000E-08	2.400E-09	8.000E-10	3.636E+00	2.850E+02	2.864E+02	1.212E-07	1.661E-07	0.000E+00	7.000E-10	2.600E-09	4.800E-09	3.636E+00	
78	5	12	1	0.000E+00	0.000E+00	1.600E-09	4.800E-09	3.576E+00	2.807E+02	2.829E+02	1.150E-07	1.609E-07	2.100E-09	1.200E-09	3.000E-10	7.400E-09	3.576E+00	
79	5	13	1	0.000E+00	0.000E+00	2.600E-09	6.100E-09	3.560E+00	2.818E+02	2.837E+02	1.167E-07	1.624E-07	7.000E-10	2.100E-09	2.800E-09	6.200E-09	3.560E+00	
80	6	13	1	0.000E+00	1.000E-08	5.000E-10	1.000E-09	3.684E+00	2.853E+02	2.867E+02	1.200E-07	1.645E-07	6.700E-09	2.700E-09	2.500E-09	6.300E-09	3.684E+00	
81	7	13	1	0.000E+00	0.000E+00	5.700E-09	1.300E-09	3.560E+00	2.847E+02	2.860E+02	1.285E-07	1.753E-07	2.000E-09	4.000E-10	5.600E-09	2.300E-09	3.560E+00	
82	8	13	1	0.000E+00	0.000E+00	3.300E-09	1.100E-09	3.548E+00	2.848E+02	2.864E+02	1.312E-07	1.794E-07	3.300E-09	6.000E-10	1.700E-09	7.000E-10	3.547E+00	
83	9	13	1	0.000E+00	2.000E-08	1.400E-09	4.000E-10	3.652E+00	2.860E+02	2.875E+02	1.311E-07	1.778E-07	2.700E-09	1.000E-10	9.200E-09	1.300E-09	3.653E+00	
84	10	13	1	0.000E+00	0.000E+00	4.000E-10	4.200E-09	3.659E+00	2.860E+02	2.874E+02	1.296E-07	1.730E-07	4.900E-09	3.200E-09	1.600E-09	4.700E-09	3.660E+00	
85	11	13	1	0.000E+00	3.000E-08	6.000E-10	4.000E-10	3.686E+00	2.857E+02	2.872E+02	1.277E-07	1.706E-07	4.400E-09	5.200E-09	2.800E-09	3.100E-09	3.686E+00	
86	12	13	1	1.000E-03	3.000E-08	3.500E-09	3.300E-09	3.745E+00	2.856E+02	2.871E+02	1.258E-07	1.720E-07	5.000E-09	3.100E-09	1.500E-09	5.500E-09	3.744E+00	
87	13	13	1	0.000E+00	0.000E+00	2.700E-09	2.500E-09	3.692E+00	2.855E+02	2.870E+02	1.289E-07	1.753E-07	1.700E-09	1.100E-09	4.300E-09	9.000E-10	3.693E+00	
88	14	13	1	0.000E+00	0.000E+00	2.800E-09	1.000E-09	3.675E+00	2.855E+02	2.869E+02	1.326E-07	1.797E-07	2.600E-09	5.000E-10	2.200E-09	5.000E-10	3.675E+00	
89	15	13	1	0.000E+00	0.000E+00	2.500E-09	8.000E-10	3.745E+00	2.853E+02	2.866E+02	1.293E-07	1.765E-07	1.600E-09	2.000E-10	6.800E-09	5.000E-10	3.745E+00	
90	16	13	1	1.000E-03	1.000E-08	5.000E-10	6.700E-09	3.677E+00	2.854E+02	2.868E+02	1.239E-07	1.659E-07	4.100E-09	2.200E-09	9.000E-10	2.800E-09	3.678E+00	
91	17	13	1	0.000E+00	4.000E-08	4.000E-09	1.900E-09	3.759E+00	2.860E+02	2.875E+02	1.150E-07	1.550E-07	1.700E-09	2.500E-09	4.800E-09	1.400E-09	3.760E+00	
92	17	14	1	0.000E+00	2.000E-08	2.900E-09	4.300E-09	3.753E+00	2.861E+02	2.875E+02	1.143E-07	1.546E-07	2.600E-09	1.700E-09	2.500E-09	1.800E-09	3.753E+00	
93	16	14	1	1.000E-03	0.000E+00	4.600E-09	8.000E-10	3.682E+00	2.853E+02	2.868E+02	1.226E-07	1.664E-07	3.700E-09	3.200E-09	2.400E-09	2.000E-09	3.683E+00	
94	15	14	1	0.000E+00	1.000E-08	1.000E-10	5.600E-09	3.741E+00	2.853E+02	2.867E+02	1.272E-07	1.752E-07	5.700E-09	1.900E-09	5.600E-09	1.000E-09	3.740E+00	
95	14	14	1	0.000E+00	1.000E-08	2.800E-09	2.100E-09	3.680E+00	2.856E+02	2.870E+02	1.316E-07	1.784E-07	2.200E-09	1.000E-09	1.600E-09	1.000E-10	3.679E+00	
96	13	14	1	0.000E+00	0.000E+00	5.000E-10	4.000E-09	3.692E+00	2.855E+02	2.870E+02	1.296E-07	1.737E-07	1.000E-10	3.700E-09	2.800E-09	8.300E-09	3.693E+00	
97	12	14	1	0.000E+00	0.000E+00	1.000E-10	2.100E-09	3.729E+00	2.856E+02	2.871E+02	1.270E-07	1.708E-07	1.700E-09	6.500E-09	2.500E-09	5.800E-09	3.729E+00	
98	11	14	1	0.000E+00	2.000E-08	3.100E-09	4.400E-09	3.688E+00	2.858E+02	2.872E+02	1.255E-07	1.705E-07	2.800E-09	4.000E-10	7.800E-09	2.700E-09	3.689E+00	
99	10	14	1	0.000E+00	1.000E-08	1.800E-09	1.300E-09	3.654E+00	2.861E+02	2.875E+02	1.281E-07	1.735E-07	1.100E-09	9.000E-10	3.900E-09	9.000E-10	3.655E+00	
100	9	14	1	1.000E-03	0.000E+00	1.300E-09	4.000E-10	3.668E+00	2.860E+02	2.875E+02	1.294E-07	1.735E-07	2.100E-09	2.800E-09	1.000E-09	3.400E-09	3.667E+00	
101	8	14	1	0.000E+00	0.000E+00	3.300E-09	1.900E-09	3.546E+00	2.847E+02	2.864E+02	1.306E-07	1.771E-07	4.100E-09	5.500E-09	1.700E-09	3.400E-09	3.546E+00	
102	7	14	1	0.000E+00	2.000E-08	3.000E-10	5.700E-09	3.578E+00	2.845E+02	2.860E+02	1.270E-07	1.735E-07	4.200E-09	8.300E-09	4.300E-09	3.700E-09	3.578E+00	
103	6	14	1	0.000E+00	3.000E-08	2.800E-09	2.400E-09	3.621E+00	2.853E+02	2.866E+02	1.189E-07	1.643E-07	4.700E-09	1.400E-09	2.000E-10	2.500E-09	3.620E+00	
104	5	14	1	0.000E+00	0.000E+00	8.000E-10	4.000E-10	3.550E+00	2.805E+02	2.826E+02	1.194E-07	1.655E-07	5.000E-10	8.000E-10	4.600E-09	3.000E-10	3.550E+00	
105	5	15	1	0.000E+00	0.000E+00	4.500E-09	4.000E-10	3.541E+00	2.773E+02	2.801E+02	1.234E-07	1.703E-07	2.100E-09	1.600E-09	4.300E-09	3.000E-10	3.541E+00	
106	6	15	1	0.000E+00	2.000E-08	2.200E-09	1.700E-09	3.694E+00	2.852E+02	2.864E+02	1.174E-07	1.625E-07	2.600E-09	4.000E-10	2.700E-09	4.900E-09	3.694E+00	
107	7	15	1	0.000E+00	2.000E-08	1.900E-09	1.100E-09	3.590E+00	2.843E+02	2.857E+02	1.228E-07	1.707E-07	4.900E-09	2.600E-09	1.800E-09	6.200E-09	3.590E+00	
108	8	15	1	0.000E+00	0.000E+00	1.000E-10	1.700E-09	3.606E+00	2.844E+02	2.860E+02	1.271E-07	1.737E-07	2.800E-09	1.400E-09	2.000E-09	8.000E-10	3.606E+00	
109	9	15	1	0.000E+00	0.000E+00	2.900E-09	2.100E-09	3.685E+00	2.855E+02	2.872E+02	1.282E-07	1.730E-07	2.100E-09	7.000E-10	3.100E-09	7.000E-10	3.686E+00	
110	10	15	1	0.000E+00	0.000E+00	1.100E-09	7.400E-09	3.695E+00	2.859E+02	2.873E+02	1.283E-07	1.734E-07	8.600E-09	2.100E-09	4.500E-09	8.300E-09	3.696E+00	
111	11	15	1	1.000E-03	1.000E-08	5.000E-10	5.100E-09	3.721E+00	2.857E+02	2.871E+02	1.268E-07	1.708E-07	2.100E-09	8.400E-09	3.100E-09	3.300E-09	3.721E+00	
112	12	15	1	0.000E+00	1.000E-08	1.000E-09	4.700E-09	3.782E+00	2.854E+02	2.870E+02	1.270E-07	1.705E-07	1.600E-09	1.300E-09	1.400E-09	2.400E-09	3.782E+00	
113	13	15	1	1.000E-03	1.000E-08	3.100E-09	6.000E-10	3.705E+00	2.853E+02	2.869E+02	1.289E-07	1.762E-07	4.400E-09	2.400E-09	5.000E-10	3.000E-10	3.705E+00	
114	14	15	1	1.000E-03	0.000E+00	2.100E-09	1.800E-09	3.694E+00	2.855E+02	2.870E+02	1.307E-07	1.776E-07	1.400E-09	1.700E-09	5.000E-09	2.100E-09	3.694E+00	
115	15	15	1	0.000E+00	2.000E-08	2.500E-09	5.600E-09	3.800E+00	2.851E+02	2.864E+02	1.264E-07	1.732E-07	6.700E-09	1.600E-09	2.700E-09	6.700E-09	3.800E+00	
116	16	15	1	1.000E-03	1.000E-08	1.000E-09	2.900E-09	3.720E+00	2.853E+02	2.868E+02	1.212E-07	1.650E-07	7.800E-09	3.700E-09	3.900E-09	6.000E-10	3.720E+00	
117	17	15	1	1.000E-03	2.000E-08	4.700E-09	0.000E+00	3.800E+00	2.861E+02	2.876E+02	1.130E-07	1.529E-07	4.000E-10	2.100E-09	3.500E-09	4.000E-09	3.801E+00	
118	16	16	1	1.000E-03	2.000E-08	1.800E-09	1.000E-10	3.691E+00	2.856E+02	2.871E+02	1.200E-07	1.636E-07	9.000E-10	0.000E+00	4.600E-09	9.000E-10	3.691E+00	
119	15	16	1	1.000E-03	0.000E+00	3.100E-09	2.100E-09	3.743E+00	2.848E+02	2.863E+02	1.253E-07	1.705E-07	1.800E-09	6.400E-09	8.000E-10	7.000E-10	3.744E+00	
120	14	16	1	0.000E+00	0.000E+00	1.900E-09	1.200E-09	3.714E+00	2.853E+02	2.867E+02	1.282E-07	1.745E-07	2.700E-09	2.600E-09	3.200E-09	1.400E-09	3.713E+00	
121	13	16	1	1.000E-03	1.000E-08	1.000E-09	4.000E-09	3.709E+00	2.855E+02	2.869E+02	1.289E-07	1.746E-07	7.200E-09	1.600E-09	4.100E-09	6.000E-10	3.709E+00	
122	12	16	1	1.000E-03	0.000E+00	2.800E-09	2.500E-09	3.731E+00	2.854E+02	2.869E+02	1.280E-07	1.732E-07	6.000E-10	1.000E-10	5.300E-09	4.000E-10	3.732E+00	
123	11	16	1	1.000E-03	0.000E+00	3.500E-09	2.000E-09	3.716E+00	2.856E+02	2.870E+02	1.272E-07	1.715E-07	1.600E-09	1.500E-09	3.200E-09	0.000E+00	3.716E+00	
124	10	16	1	1.000E-03	3.000E-08	4.100E-09	9.000E-10	3.703E+00	2.855E+02	2.871E+02	1.269E-07	1.722E-07	1.000E-10	1.000E-09	1.800E-09	1.000E-10	3.703E+00	
