Program name	ME58P82_G0A89BA.jtf
Lot number	FA55-5183-323A-250509@203
Wafer number	4
Date	2025/05/09
Time	21:17:10

No.U	X	Y	Bin	CONT	IGSS0	IGSS10	ISGS10	VTH0.25	BVDSS0.25	BVDSS10	IDSS240	IDSS250	IGSS16	ISGS16	IGSS18	ISGS18	VTH0.25_2
28	10	8	1	0.000E+00	1.000E-08	7.000E-10	4.000E-09	3.560E+00	2.851E+02	2.865E+02	1.308E-07	1.771E-07	3.200E-09	8.100E-09	2.600E-09	4.400E-09	3.559E+00	
29	9	8	1	0.000E+00	2.000E-08	2.100E-09	2.800E-09	3.575E+00	2.853E+02	2.867E+02	1.271E-07	1.728E-07	1.500E-09	3.000E-10	5.700E-09	2.700E-09	3.575E+00	
30	8	8	1	0.000E+00	0.000E+00	3.600E-09	3.400E-09	3.564E+00	2.859E+02	2.871E+02	1.225E-07	1.651E-07	2.300E-09	1.400E-09	3.200E-09	4.000E-10	3.565E+00	
31	7	8	1	0.000E+00	0.000E+00	1.500E-09	4.600E-09	3.549E+00	2.870E+02	2.882E+02	1.165E-07	1.546E-07	2.000E-10	7.000E-10	1.000E-09	6.600E-09	3.549E+00	
32	6	9	1	1.000E-03	0.000E+00	2.100E-09	8.000E-10	3.633E+00	2.866E+02	2.880E+02	1.114E-07	1.506E-07	1.500E-09	1.100E-09	3.300E-09	5.000E-10	3.632E+00	
33	7	9	1	0.000E+00	1.000E-08	4.000E-09	4.800E-09	3.554E+00	2.862E+02	2.872E+02	1.206E-07	1.642E-07	2.000E-09	1.000E-09	5.100E-09	4.800E-09	3.553E+00	
34	8	9	1	0.000E+00	0.000E+00	3.600E-09	2.000E-10	3.574E+00	2.851E+02	2.865E+02	1.263E-07	1.714E-07	6.000E-10	5.000E-10	1.900E-09	1.000E-09	3.573E+00	
35	9	9	1	0.000E+00	1.000E-08	2.300E-09	2.200E-09	3.550E+00	2.847E+02	2.860E+02	1.299E-07	1.791E-07	4.500E-09	2.500E-09	1.400E-09	1.800E-09	3.550E+00	
36	10	9	1	0.000E+00	0.000E+00	2.100E-09	1.000E-10	3.546E+00	2.848E+02	2.862E+02	1.355E-07	1.842E-07	1.900E-09	1.500E-09	6.200E-09	9.000E-10	3.546E+00	
37	11	9	1	0.000E+00	0.000E+00	3.000E-10	3.800E-09	3.553E+00	2.850E+02	2.865E+02	1.368E-07	1.863E-07	0.000E+00	3.700E-09	7.000E-10	9.000E-10	3.552E+00	
38	12	9	1	0.000E+00	1.000E-08	1.100E-09	1.100E-09	3.569E+00	2.853E+02	2.867E+02	1.381E-07	1.836E-07	3.600E-09	3.200E-09	9.000E-10	3.600E-09	3.569E+00	
39	13	9	1	0.000E+00	1.000E-08	2.100E-09	3.700E-09	3.554E+00	2.854E+02	2.865E+02	1.367E-07	1.834E-07	4.400E-09	3.300E-09	1.000E-09	1.000E-09	3.554E+00	
40	14	9	1	0.000E+00	1.000E-08	3.000E-09	2.100E-09	3.552E+00	2.850E+02	2.861E+02	1.325E-07	1.825E-07	5.400E-09	1.400E-09	1.000E-10	4.300E-09	3.553E+00	
41	15	9	1	1.000E-03	1.000E-08	1.500E-09	8.000E-10	3.576E+00	2.851E+02	2.861E+02	1.292E-07	1.784E-07	3.900E-09	1.400E-09	3.200E-09	2.900E-09	3.577E+00	
42	16	9	1	0.000E+00	2.000E-08	7.000E-10	3.300E-09	3.560E+00	2.857E+02	2.868E+02	1.240E-07	1.656E-07	2.700E-09	3.000E-09	5.000E-10	5.000E-10	3.560E+00	
43	16	10	1	0.000E+00	3.000E-08	3.000E-10	5.600E-09	3.521E+00	2.857E+02	2.869E+02	1.266E-07	1.711E-07	6.800E-09	6.500E-09	3.800E-09	1.500E-09	3.521E+00	
44	15	10	1	0.000E+00	3.000E-08	4.000E-10	2.100E-09	3.573E+00	2.850E+02	2.861E+02	1.333E-07	1.825E-07	1.900E-09	3.700E-09	4.600E-09	2.600E-09	3.572E+00	
45	14	10	1	1.000E-03	0.000E+00	9.000E-10	9.000E-10	3.531E+00	2.854E+02	2.865E+02	1.386E-07	1.852E-07	3.500E-09	2.800E-09	2.600E-09	0.000E+00	3.530E+00	
46	13	10	1	0.000E+00	1.000E-08	2.700E-09	7.100E-09	3.545E+00	2.856E+02	2.868E+02	1.389E-07	1.879E-07	3.000E-09	2.800E-09	4.100E-09	4.500E-09	3.545E+00	
47	12	10	1	0.000E+00	1.000E-08	3.100E-09	4.000E-10	3.563E+00	2.854E+02	2.869E+02	1.376E-07	1.864E-07	1.600E-09	1.400E-09	5.500E-09	9.000E-10	3.563E+00	
48	11	10	1	0.000E+00	2.000E-08	1.500E-09	3.500E-09	3.537E+00	2.855E+02	2.868E+02	1.404E-07	1.863E-07	5.000E-09	4.100E-09	2.000E-09	2.000E-09	3.538E+00	
49	10	10	1	1.000E-03	3.000E-08	3.500E-09	3.200E-09	3.519E+00	2.853E+02	2.867E+02	1.376E-07	1.875E-07	5.100E-09	2.100E-09	1.200E-09	3.700E-09	3.519E+00	
50	9	10	1	0.000E+00	3.000E-08	5.000E-09	3.000E-10	3.516E+00	2.850E+02	2.865E+02	1.344E-07	1.826E-07	2.900E-09	3.800E-09	2.000E-09	7.000E-10	3.515E+00	
51	8	10	1	0.000E+00	0.000E+00	3.400E-09	1.300E-09	3.554E+00	2.849E+02	2.862E+02	1.300E-07	1.762E-07	4.800E-09	1.700E-09	2.100E-09	1.000E-09	3.555E+00	
52	7	10	1	0.000E+00	0.000E+00	6.000E-10	6.500E-09	3.548E+00	2.854E+02	2.866E+02	1.238E-07	1.696E-07	7.300E-09	1.400E-09	4.700E-09	6.700E-09	3.548E+00	
53	6	10	1	0.000E+00	1.000E-08	4.600E-09	6.200E-09	3.559E+00	2.864E+02	2.874E+02	1.168E-07	1.582E-07	1.100E-09	2.800E-09	4.000E-09	2.500E-09	3.559E+00	
54	6	11	1	1.000E-03	1.000E-08	1.400E-09	6.500E-09	3.551E+00	2.853E+02	2.864E+02	1.228E-07	1.668E-07	3.200E-09	6.900E-09	3.800E-09	3.800E-09	3.552E+00	
55	7	11	1	0.000E+00	0.000E+00	1.800E-09	9.000E-10	3.535E+00	2.847E+02	2.860E+02	1.285E-07	1.756E-07	6.100E-09	4.900E-09	1.800E-09	1.100E-09	3.535E+00	
56	8	11	1	0.000E+00	1.000E-08	3.800E-09	0.000E+00	3.513E+00	2.847E+02	2.860E+02	1.323E-07	1.816E-07	6.000E-10	2.200E-09	1.500E-09	1.100E-09	3.513E+00	
57	9	11	1	0.000E+00	0.000E+00	1.800E-09	1.000E-10	3.504E+00	2.857E+02	2.870E+02	1.377E-07	1.874E-07	3.500E-09	3.500E-09	1.900E-09	1.800E-09	3.504E+00	
58	10	11	1	1.000E-03	2.000E-08	2.800E-09	4.900E-09	3.496E+00	2.858E+02	2.871E+02	1.417E-07	1.930E-07	4.900E-09	4.600E-09	2.100E-09	2.800E-09	3.496E+00	
59	11	11	1	0.000E+00	0.000E+00	1.400E-09	3.400E-09	3.537E+00	2.857E+02	2.871E+02	1.382E-07	1.866E-07	1.000E-09	2.000E-10	1.500E-09	2.800E-09	3.537E+00	
60	12	11	1	0.000E+00	1.000E-08	2.100E-09	3.000E-09	3.578E+00	2.854E+02	2.868E+02	1.363E-07	1.863E-07	4.300E-09	3.500E-09	1.000E-09	2.100E-09	3.578E+00	
61	13	11	1	0.000E+00	0.000E+00	7.000E-10	4.000E-09	3.550E+00	2.855E+02	2.868E+02	1.390E-07	1.900E-07	6.300E-09	2.500E-09	5.900E-09	8.000E-10	3.550E+00	
62	14	11	1	0.000E+00	0.000E+00	3.200E-09	1.300E-09	3.532E+00	2.855E+02	2.867E+02	1.405E-07	1.907E-07	7.000E-10	3.600E-09	1.300E-09	2.000E-10	3.532E+00	
63	15	11	1	0.000E+00	2.000E-08	2.300E-09	2.300E-09	3.596E+00	2.851E+02	2.862E+02	1.359E-07	1.859E-07	0.000E+00	4.000E-10	3.900E-09	2.900E-09	3.597E+00	
64	16	11	1	0.000E+00	0.000E+00	2.800E-09	3.800E-09	3.548E+00	2.856E+02	2.868E+02	1.291E-07	1.731E-07	5.100E-09	4.900E-09	2.500E-09	8.000E-10	3.550E+00	
65	17	11	1	0.000E+00	0.000E+00	2.500E-09	3.200E-09	3.655E+00	2.865E+02	2.878E+02	1.177E-07	1.582E-07	3.300E-09	2.900E-09	3.900E-09	1.700E-09	3.656E+00	
66	17	12	1	0.000E+00	2.000E-08	2.500E-09	1.400E-09	3.628E+00	2.865E+02	2.876E+02	1.192E-07	1.614E-07	5.600E-09	3.900E-09	2.000E-09	3.700E-09	3.628E+00	
67	16	12	1	0.000E+00	3.000E-08	1.700E-09	5.900E-09	3.521E+00	2.855E+02	2.867E+02	1.311E-07	1.764E-07	1.400E-09	3.100E-09	1.900E-09	6.800E-09	3.521E+00	
68	15	12	1	0.000E+00	0.000E+00	3.000E-09	1.700E-09	3.557E+00	2.853E+02	2.865E+02	1.369E-07	1.866E-07	1.600E-09	5.000E-10	1.700E-09	2.700E-09	3.557E+00	
69	14	12	1	1.000E-03	1.000E-08	2.900E-09	7.200E-09	3.508E+00	2.856E+02	2.869E+02	1.414E-07	1.917E-07	2.900E-09	3.800E-09	2.800E-09	5.800E-09	3.508E+00	
70	13	12	1	0.000E+00	0.000E+00	1.000E-10	1.400E-09	3.528E+00	2.857E+02	2.870E+02	1.384E-07	1.871E-07	2.000E-09	1.400E-09	2.400E-09	1.700E-09	3.528E+00	
71	12	12	1	0.000E+00	0.000E+00	2.300E-09	0.000E+00	3.556E+00	2.859E+02	2.872E+02	1.346E-07	1.824E-07	7.000E-10	1.000E-10	4.400E-09	2.300E-09	3.556E+00	
72	11	12	1	0.000E+00	3.000E-08	1.000E-09	4.900E-09	3.521E+00	2.860E+02	2.873E+02	1.368E-07	1.821E-07	2.100E-09	4.500E-09	3.000E-09	3.600E-09	3.521E+00	
73	10	12	1	0.000E+00	0.000E+00	3.300E-09	4.000E-09	3.472E+00	2.863E+02	2.875E+02	1.380E-07	1.881E-07	3.900E-09	2.200E-09	6.000E-10	3.100E-09	3.471E+00	
74	9	12	1	0.000E+00	0.000E+00	1.000E-09	9.000E-10	3.451E+00	2.862E+02	2.875E+02	1.396E-07	1.886E-07	2.700E-09	9.000E-10	1.000E-10	2.800E-09	3.451E+00	
75	8	12	1	0.000E+00	0.000E+00	4.000E-10	2.000E-10	3.430E+00	2.849E+02	2.864E+02	1.367E-07	1.872E-07	1.300E-09	8.000E-10	5.500E-09	1.700E-09	3.430E+00	
76	7	12	1	0.000E+00	1.000E-08	8.000E-10	7.000E-10	3.476E+00	2.846E+02	2.860E+02	1.320E-07	1.791E-07	3.300E-09	2.200E-09	4.000E-10	2.300E-09	3.475E+00	
77	6	12	1	0.000E+00	1.000E-08	3.000E-09	4.700E-09	3.549E+00	2.854E+02	2.864E+02	1.223E-07	1.679E-07	7.500E-09	2.200E-09	2.100E-09	9.300E-09	3.549E+00	
78	5	12	1	0.000E+00	0.000E+00	4.000E-10	3.500E-09	3.457E+00	2.803E+02	2.826E+02	1.168E-07	1.626E-07	5.500E-09	5.900E-09	3.200E-09	2.200E-09	3.457E+00	
79	5	13	1	0.000E+00	1.000E-08	5.100E-09	0.000E+00	3.396E+00	2.810E+02	2.830E+02	1.226E-07	1.691E-07	2.100E-09	5.000E-10	8.000E-10	1.000E-09	3.397E+00	
80	6	13	1	1.000E-03	0.000E+00	3.100E-09	1.600E-09	3.548E+00	2.854E+02	2.865E+02	1.242E-07	1.696E-07	1.000E-09	8.000E-10	2.400E-09	0.000E+00	3.548E+00	
81	7	13	1	0.000E+00	0.000E+00	1.000E-09	3.900E-09	3.480E+00	2.849E+02	2.861E+02	1.319E-07	1.782E-07	1.800E-09	9.000E-10	1.700E-09	6.300E-09	3.481E+00	
82	8	13	1	0.000E+00	0.000E+00	3.000E-10	1.700E-09	3.445E+00	2.849E+02	2.864E+02	1.374E-07	1.847E-07	2.500E-09	4.700E-09	1.000E-09	3.500E-09	3.444E+00	
83	9	13	1	0.000E+00	2.000E-08	1.400E-09	2.500E-09	3.468E+00	2.861E+02	2.875E+02	1.390E-07	1.870E-07	4.800E-09	6.500E-09	3.600E-09	3.000E-09	3.468E+00	
84	10	13	1	0.000E+00	1.000E-08	1.300E-09	5.600E-09	3.492E+00	2.862E+02	2.875E+02	1.383E-07	1.852E-07	4.700E-09	4.000E-10	2.900E-09	7.500E-09	3.492E+00	
85	11	13	1	0.000E+00	0.000E+00	8.000E-10	1.800E-09	3.550E+00	2.862E+02	2.873E+02	1.331E-07	1.800E-07	2.200E-09	1.900E-09	4.700E-09	1.000E-09	3.550E+00	
86	12	13	1	0.000E+00	0.000E+00	3.900E-09	2.000E-10	3.598E+00	2.859E+02	2.872E+02	1.327E-07	1.803E-07	7.000E-10	1.600E-09	2.400E-09	1.200E-09	3.598E+00	
87	13	13	1	0.000E+00	0.000E+00	2.200E-09	0.000E+00	3.555E+00	2.857E+02	2.871E+02	1.368E-07	1.837E-07	1.700E-09	7.600E-09	0.000E+00	5.300E-09	3.554E+00	
88	14	13	1	0.000E+00	1.000E-08	3.000E-10	2.100E-09	3.529E+00	2.857E+02	2.869E+02	1.419E-07	1.890E-07	2.900E-09	1.600E-09	1.500E-09	2.600E-09	3.529E+00	
89	15	13	1	0.000E+00	2.000E-08	2.300E-09	1.500E-09	3.573E+00	2.854E+02	2.867E+02	1.386E-07	1.881E-07	8.300E-09	4.100E-09	3.600E-09	3.000E-10	3.573E+00	
90	16	13	1	0.000E+00	0.000E+00	6.000E-10	6.200E-09	3.518E+00	2.855E+02	2.867E+02	1.328E-07	1.788E-07	4.900E-09	3.100E-09	1.500E-09	4.700E-09	3.518E+00	
91	17	13	1	0.000E+00	0.000E+00	1.100E-09	3.100E-09	3.597E+00	2.864E+02	2.876E+02	1.216E-07	1.653E-07	2.100E-09	8.000E-10	1.400E-09	5.600E-09	3.597E+00	
92	17	14	1	0.000E+00	1.000E-08	2.600E-09	6.000E-10	3.587E+00	2.865E+02	2.876E+02	1.229E-07	1.655E-07	1.500E-09	1.200E-09	2.200E-09	2.400E-09	3.587E+00	
93	16	14	1	0.000E+00	1.000E-08	8.000E-10	8.000E-10	3.510E+00	2.856E+02	2.869E+02	1.315E-07	1.765E-07	3.600E-09	4.400E-09	4.000E-10	4.900E-09	3.509E+00	
94	15	14	1	0.000E+00	0.000E+00	8.000E-10	7.000E-10	3.555E+00	2.854E+02	2.866E+02	1.396E-07	1.861E-07	3.700E-09	1.200E-09	1.000E-10	6.000E-10	3.555E+00	
95	14	14	1	0.000E+00	2.000E-08	4.800E-09	2.400E-09	3.512E+00	2.859E+02	2.871E+02	1.404E-07	1.897E-07	0.000E+00	4.200E-09	5.100E-09	3.200E-09	3.513E+00	
96	13	14	1	0.000E+00	3.000E-08	5.000E-09	1.100E-09	3.529E+00	2.859E+02	2.871E+02	1.372E-07	1.851E-07	1.900E-09	1.000E-10	2.800E-09	9.000E-10	3.530E+00	
97	12	14	1	0.000E+00	0.000E+00	1.100E-09	5.000E-10	3.579E+00	2.859E+02	2.873E+02	1.309E-07	1.786E-07	5.100E-09	1.100E-09	1.600E-09	6.100E-09	3.579E+00	
98	11	14	1	0.000E+00	0.000E+00	2.800E-09	3.200E-09	3.536E+00	2.862E+02	2.874E+02	1.335E-07	1.793E-07	3.900E-09	9.100E-09	2.000E-09	4.700E-09	3.536E+00	
99	10	14	1	0.000E+00	0.000E+00	3.100E-09	4.700E-09	3.504E+00	2.862E+02	2.875E+02	1.365E-07	1.846E-07	2.900E-09	1.000E-09	7.100E-09	3.900E-09	3.504E+00	
100	9	14	1	0.000E+00	1.000E-08	2.600E-09	1.300E-09	3.487E+00	2.861E+02	2.876E+02	1.362E-07	1.849E-07	1.500E-09	2.100E-09	3.900E-09	7.300E-09	3.488E+00	
101	8	14	1	0.000E+00	1.000E-08	1.000E-09	3.000E-10	3.448E+00	2.849E+02	2.863E+02	1.356E-07	1.825E-07	3.600E-09	3.200E-09	1.600E-09	1.900E-09	3.448E+00	
102	7	14	1	1.000E-03	0.000E+00	5.000E-10	1.200E-09	3.477E+00	2.845E+02	2.859E+02	1.302E-07	1.796E-07	4.500E-09	3.200E-09	2.700E-09	4.900E-09	3.478E+00	
103	6	14	1	0.000E+00	1.000E-08	1.400E-09	1.300E-09	3.549E+00	2.849E+02	2.862E+02	1.227E-07	1.650E-07	2.700E-09	2.800E-09	7.000E-10	3.300E-09	3.549E+00	
104	5	14	1	1.000E-03	1.000E-08	1.300E-09	2.300E-09	3.427E+00	2.796E+02	2.817E+02	1.214E-07	1.646E-07	3.900E-09	2.200E-09	4.000E-10	2.100E-09	3.427E+00	
105	5	15	1	0.000E+00	0.000E+00	5.700E-09	2.800E-09	3.430E+00	2.772E+02	2.798E+02	1.225E-07	1.693E-07	3.000E-09	5.000E-10	2.000E-09	1.800E-09	3.430E+00	
106	6	15	1	0.000E+00	1.000E-08	3.000E-09	2.700E-09	3.575E+00	2.851E+02	2.862E+02	1.219E-07	1.657E-07	0.000E+00	2.100E-09	6.900E-09	5.000E-10	3.575E+00	
107	7	15	1	0.000E+00	1.000E-08	1.600E-09	7.400E-09	3.493E+00	2.843E+02	2.857E+02	1.299E-07	1.760E-07	5.800E-09	5.200E-09	6.000E-10	5.000E-09	3.493E+00	
108	8	15	1	0.000E+00	1.000E-08	5.000E-10	6.800E-09	3.490E+00	2.843E+02	2.860E+02	1.325E-07	1.792E-07	2.200E-09	7.100E-09	2.600E-09	1.900E-09	3.491E+00	
109	9	15	1	0.000E+00	1.000E-08	4.100E-09	3.400E-09	3.528E+00	2.856E+02	2.871E+02	1.344E-07	1.821E-07	2.000E-09	3.000E-10	3.600E-09	1.100E-09	3.527E+00	
110	10	15	1	0.000E+00	0.000E+00	0.000E+00	5.500E-09	3.532E+00	2.860E+02	2.874E+02	1.370E-07	1.820E-07	4.100E-09	2.800E-09	1.100E-09	1.100E-09	3.531E+00	
111	11	15	1	0.000E+00	0.000E+00	3.400E-09	2.000E-09	3.557E+00	2.860E+02	2.873E+02	1.322E-07	1.803E-07	4.500E-09	1.900E-09	4.800E-09	5.600E-09	3.557E+00	
112	12	15	1	0.000E+00	2.000E-08	9.000E-10	1.300E-09	3.585E+00	2.859E+02	2.873E+02	1.316E-07	1.797E-07	3.600E-09	1.300E-09	1.300E-09	6.800E-09	3.585E+00	
113	13	15	1	0.000E+00	0.000E+00	1.200E-09	2.300E-09	3.553E+00	2.859E+02	2.871E+02	1.385E-07	1.878E-07	1.500E-09	3.800E-09	1.400E-09	5.000E-10	3.553E+00	
114	14	15	1	1.000E-03	1.000E-08	2.000E-09	1.900E-09	3.518E+00	2.859E+02	2.871E+02	1.418E-07	1.886E-07	3.600E-09	6.000E-09	2.100E-09	2.400E-09	3.518E+00	
115	15	15	1	1.000E-03	1.000E-08	7.000E-10	4.100E-09	3.592E+00	2.857E+02	2.866E+02	1.353E-07	1.855E-07	2.900E-09	8.000E-10	2.400E-09	7.400E-09	3.592E+00	
116	16	15	1	0.000E+00	4.000E-08	4.400E-09	1.900E-09	3.522E+00	2.857E+02	2.870E+02	1.307E-07	1.775E-07	4.000E-10	1.800E-09	1.400E-09	1.000E-10	3.522E+00	
117	17	15	1	1.000E-03	2.000E-08	7.000E-10	2.000E-10	3.603E+00	2.864E+02	2.878E+02	1.213E-07	1.644E-07	7.000E-10	2.200E-09	4.300E-09	1.200E-09	3.604E+00	
118	16	16	1	1.000E-03	2.000E-08	1.000E-10	4.600E-09	3.508E+00	2.860E+02	2.873E+02	1.299E-07	1.742E-07	2.700E-09	7.500E-09	3.600E-09	3.800E-09	3.509E+00	
119	15	16	1	0.000E+00	1.000E-08	1.000E-09	3.200E-09	3.526E+00	2.854E+02	2.865E+02	1.377E-07	1.843E-07	1.700E-09	3.300E-09	1.300E-09	3.900E-09	3.527E+00	
120	14	16	1	0.000E+00	0.000E+00	2.500E-09	4.000E-10	3.535E+00	2.859E+02	2.870E+02	1.365E-07	1.866E-07	4.900E-09	5.000E-10	1.200E-09	2.800E-09	3.534E+00	
121	13	16	1	0.000E+00	0.000E+00	3.700E-09	2.900E-09	3.534E+00	2.858E+02	2.872E+02	1.392E-07	1.865E-07	7.900E-09	5.000E-09	2.600E-09	1.700E-09	3.535E+00	
122	12	16	1	1.000E-03	2.000E-08	2.700E-09	5.500E-09	3.557E+00	2.858E+02	2.872E+02	1.356E-07	1.838E-07	1.500E-09	7.000E-10	6.800E-09	5.800E-09	3.558E+00	
123	11	16	1	0.000E+00	1.000E-08	1.300E-09	2.100E-09	3.542E+00	2.858E+02	2.871E+02	1.356E-07	1.813E-07	5.300E-09	5.800E-09	2.400E-09	2.000E-10	3.543E+00	
124	10	16	1	0.000E+00	0.000E+00	1.000E-09	3.700E-09	3.521E+00	2.856E+02	2.871E+02	1.349E-07	1.817E-07	5.400E-09	6.600E-09	2.200E-09	4.200E-09	3.521E+00	
