Program name	ME58P82_G0A89BA.jtf
Lot number	FA55-4307-327A-250501@203
Wafer number	20
Date	2025/05/01
Time	06:16:28

No.U	X	Y	Bin	CONT	IGSS0	IGSS10	ISGS10	VTH0.25	BVDSS0.25	BVDSS10	IDSS240	IDSS250	IGSS16	ISGS16	IGSS18	ISGS18	VTH0.25_2
29	9	8	1	0.000E+00	0.000E+00	5.000E-10	2.000E-09	2.709E+00	2.825E+02	2.847E+02	1.991E-07	2.696E-07	2.900E-09	3.300E-09	2.000E-10	8.000E-10	2.710E+00	
30	8	8	1	1.000E-03	0.000E+00	1.200E-09	6.000E-10	2.618E+00	2.821E+02	2.839E+02	2.105E-07	2.849E-07	8.000E-10	5.000E-10	3.100E-09	1.100E-09	2.618E+00	
31	7	8	1	1.000E-03	0.000E+00	8.000E-10	5.000E-10	2.535E+00	2.842E+02	2.862E+02	2.039E-07	2.743E-07	2.000E-10	5.000E-10	5.000E-10	7.000E-10	2.534E+00	
32	6	9	1	0.000E+00	1.000E-08	0.000E+00	1.300E-09	2.590E+00	2.875E+02	2.895E+02	1.895E-07	2.495E-07	4.000E-10	7.000E-10	1.000E-10	2.000E-10	2.589E+00	
33	7	9	1	0.000E+00	0.000E+00	4.000E-10	1.000E-10	2.590E+00	2.831E+02	2.851E+02	2.067E-07	2.787E-07	4.500E-09	3.800E-09	1.000E-10	1.200E-09	2.590E+00	
34	8	9	1	0.000E+00	0.000E+00	1.100E-09	3.400E-09	2.707E+00	2.834E+02	2.852E+02	1.976E-07	2.685E-07	1.800E-09	5.000E-10	3.000E-10	6.200E-09	2.707E+00	
35	9	9	1	0.000E+00	0.000E+00	1.400E-09	3.600E-09	2.796E+00	2.840E+02	2.860E+02	1.856E-07	2.511E-07	1.000E-09	1.100E-09	2.700E-09	2.700E-09	2.795E+00	
36	10	9	1	0.000E+00	1.000E-08	1.600E-09	1.000E-10	2.905E+00	2.861E+02	2.878E+02	1.729E-07	2.320E-07	1.600E-09	1.000E-09	1.500E-09	1.500E-09	2.906E+00	
37	11	9	1	0.000E+00	0.000E+00	3.400E-09	8.000E-10	2.966E+00	2.878E+02	2.893E+02	1.636E-07	2.174E-07	1.300E-09	2.000E-09	4.000E-10	9.000E-10	2.966E+00	
38	12	9	1	0.000E+00	0.000E+00	3.000E-10	1.300E-09	2.969E+00	2.875E+02	2.890E+02	1.645E-07	2.186E-07	1.400E-09	0.000E+00	2.000E-10	3.100E-09	2.970E+00	
39	13	9	1	0.000E+00	1.000E-08	5.000E-10	4.000E-10	2.836E+00	2.847E+02	2.865E+02	1.789E-07	2.412E-07	2.200E-09	1.400E-09	2.000E-09	3.800E-09	2.837E+00	
40	14	9	1	1.000E-03	0.000E+00	0.000E+00	2.700E-09	2.688E+00	2.817E+02	2.837E+02	1.999E-07	2.720E-07	4.600E-09	1.800E-09	6.000E-10	2.600E-09	2.688E+00	
41	15	9	1	0.000E+00	0.000E+00	9.000E-10	0.000E+00	2.595E+00	2.802E+02	2.822E+02	2.145E-07	2.928E-07	3.300E-09	2.500E-09	1.000E-09	1.900E-09	2.595E+00	
42	16	9	1	0.000E+00	1.000E-08	9.000E-10	4.900E-09	2.544E+00	2.794E+02	2.815E+02	2.253E-07	3.060E-07	3.600E-09	3.000E-10	2.200E-09	4.600E-09	2.544E+00	
43	16	10	1	0.000E+00	0.000E+00	1.200E-09	1.300E-09	2.577E+00	2.791E+02	2.812E+02	2.232E-07	3.051E-07	1.500E-09	5.900E-09	1.200E-09	3.000E-09	2.576E+00	
44	15	10	1	0.000E+00	0.000E+00	1.400E-09	1.000E-10	2.699E+00	2.815E+02	2.836E+02	2.004E-07	2.732E-07	4.800E-09	2.000E-10	6.000E-10	4.000E-10	2.700E+00	
45	14	10	1	0.000E+00	0.000E+00	1.800E-09	2.000E-10	2.870E+00	2.839E+02	2.862E+02	1.791E-07	2.420E-07	8.000E-10	1.400E-09	3.000E-10	6.000E-10	2.869E+00	
46	13	10	1	0.000E+00	0.000E+00	9.000E-10	1.000E-10	3.100E+00	2.893E+02	2.904E+02	1.485E-07	1.958E-07	1.500E-09	1.700E-09	7.000E-10	2.300E-09	3.100E+00	
47	12	10	1	0.000E+00	0.000E+00	1.000E-09	3.000E-10	3.240E+00	2.899E+02	2.911E+02	1.321E-07	1.735E-07	8.000E-10	2.900E-09	8.000E-10	2.000E-09	3.241E+00	
48	11	10	1	1.000E-03	0.000E+00	1.600E-09	1.600E-09	3.222E+00	2.900E+02	2.910E+02	1.310E-07	1.740E-07	1.400E-09	4.700E-09	1.000E-10	1.000E-10	3.223E+00	
49	10	10	1	0.000E+00	0.000E+00	2.100E-09	1.800E-09	3.096E+00	2.899E+02	2.907E+02	1.467E-07	1.948E-07	7.000E-10	3.000E-10	4.000E-09	1.000E-09	3.095E+00	
50	9	10	1	0.000E+00	1.000E-08	2.000E-10	0.000E+00	2.933E+00	2.865E+02	2.889E+02	1.659E-07	2.234E-07	3.000E-10	1.800E-09	6.000E-10	8.000E-10	2.933E+00	
51	8	10	1	0.000E+00	0.000E+00	2.800E-09	5.000E-10	2.748E+00	2.844E+02	2.860E+02	1.904E-07	2.573E-07	0.000E+00	2.500E-09	3.700E-09	3.200E-09	2.747E+00	
52	7	10	1	0.000E+00	0.000E+00	8.000E-10	3.200E-09	2.623E+00	2.831E+02	2.850E+02	2.054E-07	2.774E-07	3.300E-09	1.000E-09	4.000E-10	1.400E-09	2.623E+00	
53	6	10	1	1.000E-03	0.000E+00	1.900E-09	2.000E-10	2.599E+00	2.859E+02	2.877E+02	1.982E-07	2.636E-07	3.000E-09	2.300E-09	1.000E-09	1.000E-09	2.598E+00	
54	6	11	1	1.000E-03	1.000E-08	2.200E-09	0.000E+00	2.604E+00	2.846E+02	2.864E+02	2.025E-07	2.717E-07	1.300E-09	7.000E-10	2.800E-09	0.000E+00	2.604E+00	
55	7	11	1	0.000E+00	0.000E+00	4.000E-10	7.000E-10	2.678E+00	2.834E+02	2.854E+02	2.010E-07	2.688E-07	2.600E-09	4.400E-09	1.600E-09	2.000E-09	2.678E+00	
56	8	11	1	0.000E+00	0.000E+00	1.000E-09	1.300E-09	2.826E+00	2.855E+02	2.872E+02	1.810E-07	2.434E-07	8.000E-10	1.100E-09	2.600E-09	1.000E-09	2.826E+00	
57	9	11	1	0.000E+00	0.000E+00	4.000E-10	1.600E-09	3.104E+00	2.896E+02	2.909E+02	1.446E-07	1.921E-07	3.200E-09	4.600E-09	2.800E-09	2.200E-09	3.104E+00	
58	10	11	1	0.000E+00	1.000E-08	0.000E+00	2.000E-10	3.368E+00	2.900E+02	2.910E+02	1.201E-07	1.576E-07	1.700E-09	2.300E-09	1.000E-09	1.000E-09	3.368E+00	
59	11	11	1	0.000E+00	1.000E-08	2.100E-09	4.000E-10	3.472E+00	2.900E+02	2.909E+02	1.087E-07	1.451E-07	5.100E-09	2.200E-09	2.200E-09	2.000E-10	3.472E+00	
60	12	11	1	0.000E+00	1.000E-08	1.800E-09	3.200E-09	3.531E+00	2.899E+02	2.910E+02	1.070E-07	1.426E-07	1.100E-09	2.000E-10	3.500E-09	3.300E-09	3.530E+00	
61	13	11	1	0.000E+00	0.000E+00	1.000E-10	2.800E-09	3.376E+00	2.897E+02	2.908E+02	1.199E-07	1.597E-07	2.500E-09	3.600E-09	8.000E-10	2.200E-09	3.376E+00	
62	14	11	1	0.000E+00	0.000E+00	0.000E+00	2.900E-09	3.120E+00	2.885E+02	2.900E+02	1.490E-07	1.980E-07	4.200E-09	5.100E-09	1.500E-09	2.500E-09	3.119E+00	
63	15	11	1	1.000E-03	0.000E+00	1.100E-09	3.600E-09	2.899E+00	2.842E+02	2.858E+02	1.813E-07	2.445E-07	3.000E-09	6.900E-09	1.000E-10	2.600E-09	2.899E+00	
64	16	11	1	1.000E-03	2.000E-08	1.400E-09	5.300E-09	2.660E+00	2.797E+02	2.816E+02	2.131E-07	2.920E-07	2.000E-10	5.000E-10	3.100E-09	3.500E-09	2.660E+00	
65	17	11	1	0.000E+00	0.000E+00	1.300E-09	1.400E-09	2.607E+00	2.807E+02	2.826E+02	2.154E-07	2.920E-07	3.300E-09	3.400E-09	1.000E-10	1.900E-09	2.606E+00	
66	17	12	1	0.000E+00	0.000E+00	3.500E-09	0.000E+00	2.642E+00	2.800E+02	2.820E+02	2.144E-07	2.931E-07	1.500E-09	1.700E-09	7.000E-10	1.400E-09	2.642E+00	
67	16	12	1	0.000E+00	0.000E+00	1.300E-09	3.100E-09	2.703E+00	2.802E+02	2.822E+02	2.073E-07	2.822E-07	4.500E-09	4.100E-09	2.100E-09	2.600E-09	2.704E+00	
68	15	12	1	0.000E+00	1.000E-08	1.000E-10	1.000E-10	2.957E+00	2.853E+02	2.871E+02	1.708E-07	2.279E-07	1.800E-09	7.000E-10	2.200E-09	1.000E-09	2.956E+00	
69	14	12	1	0.000E+00	0.000E+00	1.100E-09	1.500E-09	3.320E+00	2.893E+02	2.903E+02	1.265E-07	1.680E-07	5.300E-09	6.000E-10	2.600E-09	1.800E-09	3.321E+00	
70	13	12	1	1.000E-03	1.000E-08	6.000E-10	1.200E-09	3.536E+00	2.896E+02	2.904E+02	1.073E-07	1.437E-07	6.000E-09	1.500E-09	2.000E-09	1.500E-09	3.536E+00	
71	12	12	1	1.000E-03	0.000E+00	1.500E-09	3.400E-09	3.645E+00	2.899E+02	2.908E+02	9.950E-08	1.333E-07	1.000E-09	2.000E-10	1.900E-09	4.100E-09	3.645E+00	
72	11	12	1	0.000E+00	0.000E+00	1.400E-09	8.000E-10	3.594E+00	2.899E+02	2.908E+02	1.025E-07	1.362E-07	2.400E-09	1.600E-09	6.000E-10	1.000E-09	3.594E+00	
73	10	12	1	0.000E+00	1.000E-08	4.000E-10	4.000E-10	3.507E+00	2.900E+02	2.910E+02	1.094E-07	1.430E-07	1.800E-09	1.400E-09	1.700E-09	7.000E-10	3.508E+00	
74	9	12	1	0.000E+00	0.000E+00	2.000E-10	1.200E-09	3.219E+00	2.901E+02	2.912E+02	1.317E-07	1.734E-07	1.300E-09	2.000E-09	1.000E-09	2.500E-09	3.220E+00	
75	8	12	1	0.000E+00	0.000E+00	3.000E-10	2.600E-09	2.881E+00	2.861E+02	2.884E+02	1.744E-07	2.328E-07	2.900E-09	6.100E-09	3.000E-10	2.100E-09	2.882E+00	
76	7	12	1	0.000E+00	0.000E+00	7.000E-10	1.800E-09	2.676E+00	2.830E+02	2.851E+02	2.025E-07	2.738E-07	4.200E-09	1.200E-09	5.000E-10	2.800E-09	2.676E+00	
77	6	12	1	1.000E-03	0.000E+00	6.000E-10	1.000E-10	2.575E+00	2.835E+02	2.855E+02	2.090E-07	2.792E-07	7.000E-10	1.800E-09	6.000E-10	2.000E-10	2.576E+00	
78	5	12	1	0.000E+00	1.000E-08	1.500E-09	4.000E-10	2.502E+00	2.875E+02	2.891E+02	1.956E-07	2.589E-07	3.600E-09	4.000E-10	2.900E-09	2.900E-09	2.501E+00	
79	5	13	6	0.000E+00	0.000E+00	0.000E+00	1.400E-09	2.489E+00	2.866E+02	2.886E+02	1.986E-07	2.638E-07	9.000E-10	4.300E-09	3.000E-10	2.500E-09	2.489E+00	
80	6	13	1	0.000E+00	0.000E+00	1.200E-09	3.500E-09	2.526E+00	2.832E+02	2.852E+02	2.092E-07	2.801E-07	2.400E-09	5.400E-09	5.000E-10	2.300E-09	2.526E+00	
81	7	13	1	0.000E+00	2.000E-08	1.700E-09	1.500E-09	2.700E+00	2.831E+02	2.850E+02	1.998E-07	2.701E-07	4.500E-09	1.000E-10	1.700E-09	6.000E-10	2.700E+00	
82	8	13	1	0.000E+00	1.000E-08	2.000E-09	1.000E-09	2.922E+00	2.866E+02	2.889E+02	1.683E-07	2.258E-07	2.200E-09	6.000E-10	2.700E-09	2.800E-09	2.922E+00	
83	9	13	1	1.000E-03	0.000E+00	4.000E-10	2.200E-09	3.330E+00	2.901E+02	2.912E+02	1.223E-07	1.627E-07	2.300E-09	1.200E-09	1.000E-10	1.400E-09	3.330E+00	
84	10	13	1	0.000E+00	1.000E-08	3.000E-10	1.800E-09	3.602E+00	2.901E+02	2.911E+02	1.032E-07	1.366E-07	3.600E-09	3.000E-09	2.300E-09	2.600E-09	3.602E+00	
85	11	13	1	1.000E-03	0.000E+00	2.000E-10	3.000E-10	3.672E+00	2.898E+02	2.908E+02	1.002E-07	1.314E-07	2.100E-09	1.300E-09	1.500E-09	9.000E-10	3.672E+00	
86	12	13	1	0.000E+00	0.000E+00	2.100E-09	1.300E-09	3.687E+00	2.896E+02	2.906E+02	1.006E-07	1.324E-07	1.800E-09	3.300E-09	9.000E-10	4.500E-09	3.688E+00	
87	13	13	1	1.000E-03	0.000E+00	2.900E-09	2.000E-09	3.638E+00	2.893E+02	2.902E+02	1.034E-07	1.376E-07	2.200E-09	6.100E-09	4.000E-10	1.000E-10	3.639E+00	
88	14	13	1	0.000E+00	1.000E-08	4.000E-10	2.500E-09	3.453E+00	2.892E+02	2.901E+02	1.158E-07	1.542E-07	9.000E-10	1.900E-09	2.000E-09	2.700E-09	3.453E+00	
89	15	13	1	0.000E+00	0.000E+00	2.800E-09	1.300E-09	3.097E+00	2.870E+02	2.888E+02	1.539E-07	2.070E-07	1.800E-09	2.000E-09	3.000E-09	3.000E-09	3.097E+00	
90	16	13	1	0.000E+00	0.000E+00	1.000E-09	1.900E-09	2.765E+00	2.816E+02	2.833E+02	1.971E-07	2.675E-07	2.800E-09	3.700E-09	1.000E-09	2.000E-10	2.765E+00	
91	17	13	1	0.000E+00	2.000E-08	5.300E-09	1.500E-09	2.681E+00	2.802E+02	2.821E+02	2.115E-07	2.890E-07	1.800E-09	2.000E-09	2.900E-09	3.800E-09	2.682E+00	
92	17	14	1	1.000E-03	0.000E+00	2.000E-10	7.000E-10	2.661E+00	2.803E+02	2.823E+02	2.117E-07	2.883E-07	3.000E-09	6.000E-10	7.000E-10	1.000E-10	2.662E+00	
93	16	14	1	0.000E+00	1.000E-08	1.200E-09	4.400E-09	2.770E+00	2.814E+02	2.834E+02	1.976E-07	2.671E-07	3.000E-09	3.000E-10	1.100E-09	4.300E-09	2.769E+00	
94	15	14	1	0.000E+00	0.000E+00	8.000E-10	2.900E-09	3.122E+00	2.876E+02	2.889E+02	1.500E-07	2.013E-07	2.600E-09	9.000E-10	1.100E-09	1.800E-09	3.123E+00	
95	14	14	1	0.000E+00	1.000E-08	1.600E-09	1.300E-09	3.480E+00	2.891E+02	2.900E+02	1.148E-07	1.522E-07	3.900E-09	4.600E-09	7.000E-10	2.600E-09	3.479E+00	
96	13	14	1	0.000E+00	0.000E+00	2.700E-09	2.500E-09	3.659E+00	2.892E+02	2.902E+02	1.029E-07	1.374E-07	1.000E-10	5.000E-10	2.300E-09	5.000E-10	3.660E+00	
97	12	14	1	1.000E-03	0.000E+00	1.000E-10	7.000E-10	3.699E+00	2.896E+02	2.905E+02	1.004E-07	1.321E-07	3.200E-09	2.100E-09	1.700E-09	1.600E-09	3.699E+00	
98	11	14	1	0.000E+00	1.000E-08	0.000E+00	1.100E-09	3.679E+00	2.897E+02	2.907E+02	9.830E-08	1.316E-07	4.500E-09	2.500E-09	2.800E-09	1.000E-10	3.680E+00	
99	10	14	1	0.000E+00	0.000E+00	3.500E-09	2.500E-09	3.597E+00	2.899E+02	2.908E+02	1.042E-07	1.386E-07	2.400E-09	1.100E-09	3.100E-09	2.000E-10	3.596E+00	
100	9	14	1	0.000E+00	0.000E+00	2.200E-09	5.000E-10	3.335E+00	2.901E+02	2.912E+02	1.232E-07	1.629E-07	2.000E-10	2.000E-10	3.600E-09	1.000E-09	3.336E+00	
101	8	14	1	0.000E+00	0.000E+00	1.200E-09	1.600E-09	2.923E+00	2.867E+02	2.885E+02	1.698E-07	2.268E-07	2.600E-09	3.200E-09	7.000E-10	2.800E-09	2.923E+00	
102	7	14	1	0.000E+00	1.000E-08	7.000E-10	3.000E-10	2.638E+00	2.826E+02	2.846E+02	2.032E-07	2.740E-07	1.600E-09	1.500E-09	1.600E-09	1.400E-09	2.638E+00	
103	6	14	1	0.000E+00	0.000E+00	1.200E-09	3.100E-09	2.520E+00	2.829E+02	2.848E+02	2.109E-07	2.817E-07	4.200E-09	1.700E-09	2.600E-09	3.600E-09	2.520E+00	
104	5	14	1	0.000E+00	0.000E+00	3.000E-10	2.500E-09	2.507E+00	2.865E+02	2.884E+02	1.986E-07	2.634E-07	3.000E-09	1.900E-09	6.000E-10	3.700E-09	2.508E+00	
105	5	15	1	0.000E+00	1.000E-08	5.000E-10	1.900E-09	2.532E+00	2.851E+02	2.875E+02	1.993E-07	2.665E-07	2.600E-09	6.300E-09	3.000E-10	5.000E-10	2.531E+00	
106	6	15	1	0.000E+00	0.000E+00	4.000E-10	1.800E-09	2.554E+00	2.829E+02	2.849E+02	2.082E-07	2.799E-07	3.100E-09	4.400E-09	2.000E-10	9.000E-10	2.554E+00	
107	7	15	1	0.000E+00	2.000E-08	1.100E-09	1.600E-09	2.616E+00	2.820E+02	2.840E+02	2.043E-07	2.778E-07	3.900E-09	8.000E-10	1.500E-09	2.800E-09	2.616E+00	
108	8	15	1	0.000E+00	0.000E+00	1.400E-09	3.100E-09	2.857E+00	2.852E+02	2.870E+02	1.779E-07	2.388E-07	2.400E-09	1.000E-09	5.200E-09	3.500E-09	2.857E+00	
109	9	15	1	1.000E-03	0.000E+00	1.300E-09	1.500E-09	3.280E+00	2.896E+02	2.907E+02	1.295E-07	1.724E-07	1.000E-10	2.000E-10	3.200E-09	2.000E-10	3.280E+00	
110	10	15	1	0.000E+00	0.000E+00	1.300E-09	2.000E-09	3.567E+00	2.897E+02	2.906E+02	1.089E-07	1.440E-07	3.100E-09	4.900E-09	9.000E-10	1.200E-09	3.566E+00	
111	11	15	1	0.000E+00	0.000E+00	1.100E-09	4.000E-09	3.672E+00	2.897E+02	2.906E+02	1.016E-07	1.342E-07	1.000E-09	4.600E-09	2.000E-10	2.300E-09	3.672E+00	
112	12	15	1	0.000E+00	0.000E+00	2.000E-10	4.300E-09	3.696E+00	2.898E+02	2.907E+02	9.920E-08	1.320E-07	1.900E-09	4.000E-10	1.500E-09	4.300E-09	3.695E+00	
113	13	15	1	0.000E+00	0.000E+00	1.200E-09	5.200E-09	3.646E+00	2.893E+02	2.902E+02	1.036E-07	1.382E-07	1.000E-10	6.000E-10	2.400E-09	2.100E-09	3.646E+00	
114	14	15	1	0.000E+00	0.000E+00	2.900E-09	2.300E-09	3.433E+00	2.890E+02	2.900E+02	1.194E-07	1.575E-07	2.200E-09	2.900E-09	1.000E-09	1.000E-10	3.432E+00	
115	15	15	1	0.000E+00	0.000E+00	1.000E-10	3.600E-09	3.077E+00	2.867E+02	2.882E+02	1.588E-07	2.113E-07	3.700E-09	4.000E-09	1.400E-09	2.800E-09	3.077E+00	
116	16	15	1	0.000E+00	1.000E-08	5.000E-10	1.300E-09	2.777E+00	2.813E+02	2.833E+02	1.973E-07	2.685E-07	4.300E-09	4.500E-09	9.000E-10	5.000E-10	2.778E+00	
117	17	15	1	0.000E+00	1.000E-08	1.500E-09	2.600E-09	2.687E+00	2.806E+02	2.824E+02	2.100E-07	2.862E-07	3.100E-09	1.300E-09	4.000E-09	3.000E-09	2.687E+00	
118	16	16	1	0.000E+00	1.000E-08	1.000E-09	4.000E-09	2.737E+00	2.802E+02	2.821E+02	2.056E-07	2.815E-07	4.000E-10	0.000E+00	3.100E-09	1.400E-09	2.737E+00	
119	15	16	1	0.000E+00	1.000E-08	1.100E-09	1.400E-09	2.949E+00	2.844E+02	2.860E+02	1.740E-07	2.354E-07	1.200E-09	1.900E-09	2.600E-09	3.800E-09	2.948E+00	
120	14	16	1	0.000E+00	0.000E+00	1.500E-09	2.000E-10	3.306E+00	2.887E+02	2.897E+02	1.311E-07	1.759E-07	4.000E-10	1.000E-10	2.500E-09	1.100E-09	3.304E+00	
121	13	16	1	0.000E+00	0.000E+00	3.300E-09	5.000E-10	3.542E+00	2.891E+02	2.901E+02	1.119E-07	1.485E-07	9.000E-10	3.000E-10	2.300E-09	6.000E-10	3.542E+00	
122	12	16	1	0.000E+00	0.000E+00	4.900E-09	5.000E-10	3.620E+00	2.894E+02	2.903E+02	1.050E-07	1.396E-07	3.000E-10	6.000E-10	2.000E-10	1.200E-09	3.621E+00	
123	11	16	1	0.000E+00	1.000E-08	3.100E-09	1.000E-10	3.591E+00	2.895E+02	2.904E+02	1.069E-07	1.415E-07	1.700E-09	1.700E-09	3.100E-09	7.000E-10	3.591E+00	
124	10	16	1	1.000E-03	0.000E+00	1.900E-09	1.300E-09	3.391E+00	2.894E+02	2.904E+02	1.231E-07	1.618E-07	1.400E-09	4.200E-09	2.000E-10	1.000E-09	3.392E+00	
125	9	16	1	0.000E+00	2.000E-08	1.600E-09	2.500E-09	3.073E+00	2.877E+02	2.895E+02	1.524E-07	2.020E-07	3.500E-09	3.000E-10	1.500E-09	4.700E-09	3.073E+00	
