Program name	ME58P82_G0A89BA.jtf
Lot number	FA55-4307-327A-250501@203
Wafer number	8
Date	2025/05/01
Time	05:11:35

No.U	X	Y	Bin	CONT	IGSS0	IGSS10	ISGS10	VTH0.25	BVDSS0.25	BVDSS10	IDSS240	IDSS250	IGSS16	ISGS16	IGSS18	ISGS18	VTH0.25_2
28	10	8	1	0.000E+00	0.000E+00	1.000E-10	3.900E-09	2.811E+00	2.848E+02	2.864E+02	1.730E-07	2.336E-07	8.000E-10	2.000E-09	1.600E-09	5.900E-09	2.811E+00	
29	9	8	1	0.000E+00	0.000E+00	1.200E-09	5.100E-09	2.799E+00	2.851E+02	2.867E+02	1.746E-07	2.354E-07	5.000E-10	7.000E-10	1.500E-09	5.400E-09	2.798E+00	
30	8	8	1	1.000E-03	0.000E+00	1.800E-09	3.000E-10	2.718E+00	2.848E+02	2.865E+02	1.847E-07	2.488E-07	1.000E-10	7.000E-10	1.300E-09	1.400E-09	2.718E+00	
31	7	8	1	0.000E+00	0.000E+00	6.000E-10	2.000E-10	2.674E+00	2.856E+02	2.875E+02	1.846E-07	2.476E-07	7.000E-10	2.000E-09	2.000E-09	8.000E-10	2.675E+00	
32	6	9	1	0.000E+00	0.000E+00	3.400E-09	1.100E-09	2.721E+00	2.886E+02	2.904E+02	1.720E-07	2.274E-07	1.000E-09	1.700E-09	3.000E-10	1.200E-09	2.720E+00	
33	7	9	1	0.000E+00	1.000E-08	2.300E-09	1.300E-09	2.733E+00	2.850E+02	2.867E+02	1.830E-07	2.453E-07	2.300E-09	3.200E-09	2.400E-09	8.000E-10	2.733E+00	
34	8	9	1	0.000E+00	0.000E+00	5.000E-10	2.100E-09	2.801E+00	2.855E+02	2.871E+02	1.756E-07	2.349E-07	2.300E-09	3.100E-09	3.000E-10	9.000E-10	2.801E+00	
35	9	9	1	0.000E+00	1.000E-08	2.200E-09	2.900E-09	2.895E+00	2.861E+02	2.879E+02	1.635E-07	2.201E-07	5.000E-09	2.000E-10	2.200E-09	1.400E-09	2.896E+00	
36	10	9	1	1.000E-03	0.000E+00	5.000E-10	1.300E-09	2.922E+00	2.866E+02	2.882E+02	1.607E-07	2.152E-07	7.000E-10	1.000E-09	1.700E-09	3.300E-09	2.922E+00	
37	11	9	4	0.000E+00	5.373E-05	999.9												
38	12	9	1	0.000E+00	1.000E-08	1.300E-09	1.400E-09	3.026E+00	2.882E+02	2.896E+02	1.513E-07	2.024E-07	1.100E-09	1.700E-09	1.300E-09	2.900E-09	3.026E+00	
39	13	9	1	0.000E+00	0.000E+00	3.000E-10	2.700E-09	2.964E+00	2.862E+02	2.879E+02	1.624E-07	2.177E-07	2.700E-09	2.100E-09	2.200E-09	1.400E-09	2.964E+00	
40	14	9	1	1.000E-03	0.000E+00	2.000E-10	3.000E-10	2.801E+00	2.832E+02	2.852E+02	1.807E-07	2.447E-07	1.900E-09	1.200E-09	9.000E-10	1.000E-09	2.799E+00	
41	15	9	1	1.000E-03	0.000E+00	1.900E-09	1.600E-09	2.699E+00	2.815E+02	2.833E+02	1.991E-07	2.712E-07	1.900E-09	1.800E-09	3.000E-10	1.200E-09	2.699E+00	
42	16	9	1	0.000E+00	1.000E-08	2.200E-09	3.700E-09	2.610E+00	2.799E+02	2.818E+02	2.158E-07	2.926E-07	4.500E-09	5.000E-10	2.500E-09	5.400E-09	2.610E+00	
43	16	10	1	1.000E-03	1.000E-08	5.000E-10	2.800E-09	2.638E+00	2.799E+02	2.817E+02	2.118E-07	2.885E-07	3.500E-09	2.800E-09	1.300E-09	2.700E-09	2.637E+00	
44	15	10	1	0.000E+00	1.000E-08	1.500E-09	1.400E-09	2.781E+00	2.820E+02	2.839E+02	1.900E-07	2.571E-07	1.000E-09	3.900E-09	1.400E-09	2.000E-09	2.781E+00	
45	14	10	1	1.000E-03	0.000E+00	1.000E-09	2.800E-09	2.939E+00	2.848E+02	2.871E+02	1.657E-07	2.230E-07	2.200E-09	2.900E-09	1.000E-10	3.900E-09	2.938E+00	
46	13	10	1	1.000E-03	0.000E+00	6.000E-10	1.100E-09	3.130E+00	2.890E+02	2.900E+02	1.421E-07	1.905E-07	3.200E-09	7.000E-10	1.000E-09	3.600E-09	3.129E+00	
47	12	10	1	0.000E+00	1.000E-08	2.000E-09	1.000E-10	3.234E+00	2.896E+02	2.908E+02	1.291E-07	1.699E-07	5.000E-10	2.100E-09	3.000E-10	1.900E-09	3.233E+00	
48	11	10	1	0.000E+00	1.000E-08	2.000E-09	3.000E-09	3.214E+00	2.897E+02	2.907E+02	1.290E-07	1.720E-07	9.000E-10	1.000E-09	3.400E-09	3.400E-09	3.215E+00	
49	10	10	1	1.000E-03	0.000E+00	1.000E-09	8.000E-10	3.096E+00	2.894E+02	2.903E+02	1.428E-07	1.905E-07	1.900E-09	7.000E-10	1.900E-09	1.600E-09	3.097E+00	
50	9	10	1	1.000E-03	0.000E+00	3.700E-09	3.000E-10	2.974E+00	2.871E+02	2.892E+02	1.557E-07	2.080E-07	1.800E-09	1.600E-09	2.700E-09	1.000E-09	2.974E+00	
51	8	10	1	0.000E+00	0.000E+00	1.200E-09	5.100E-09	2.863E+00	2.857E+02	2.873E+02	1.703E-07	2.269E-07	4.100E-09	1.300E-09	1.800E-09	4.500E-09	2.862E+00	
52	7	10	1	1.000E-03	0.000E+00	5.000E-10	2.700E-09	2.759E+00	2.851E+02	2.868E+02	1.817E-07	2.417E-07	3.900E-09	1.600E-09	1.800E-09	4.900E-09	2.759E+00	
53	6	10	1	0.000E+00	0.000E+00	1.000E-09	2.600E-09	2.718E+00	2.876E+02	2.894E+02	1.760E-07	2.324E-07	3.600E-09	3.600E-09	3.100E-09	2.800E-09	2.718E+00	
54	6	11	1	0.000E+00	0.000E+00	2.000E-10	8.000E-10	2.745E+00	2.871E+02	2.888E+02	1.762E-07	2.335E-07	3.700E-09	1.300E-09	2.000E-09	3.000E-10	2.745E+00	
55	7	11	1	1.000E-03	1.000E-08	3.500E-09	3.300E-09	2.808E+00	2.856E+02	2.874E+02	1.747E-07	2.335E-07	5.000E-10	0.000E+00	4.200E-09	4.000E-10	2.808E+00	
56	8	11	1	0.000E+00	0.000E+00	1.600E-09	1.900E-09	2.884E+00	2.862E+02	2.877E+02	1.653E-07	2.219E-07	2.100E-09	7.000E-10	2.000E-10	1.200E-09	2.884E+00	
57	9	11	1	0.000E+00	1.000E-08	6.000E-10	9.000E-10	3.090E+00	2.891E+02	2.905E+02	1.408E-07	1.881E-07	2.000E-10	7.000E-10	9.000E-10	8.000E-10	3.089E+00	
58	10	11	1	0.000E+00	0.000E+00	0.000E+00	4.000E-09	3.340E+00	2.897E+02	2.907E+02	1.211E-07	1.589E-07	4.200E-09	1.000E-09	2.700E-09	5.400E-09	3.338E+00	
59	11	11	1	0.000E+00	1.000E-08	2.600E-09	4.100E-09	3.497E+00	2.896E+02	2.906E+02	1.075E-07	1.423E-07	3.200E-09	1.000E-10	1.800E-09	1.100E-09	3.498E+00	
60	12	11	1	1.000E-03	0.000E+00	8.000E-10	5.000E-10	3.540E+00	2.897E+02	2.907E+02	1.057E-07	1.409E-07	3.700E-09	1.700E-09	1.500E-09	2.100E-09	3.540E+00	
61	13	11	1	0.000E+00	0.000E+00	2.300E-09	1.000E-09	3.371E+00	2.893E+02	2.903E+02	1.204E-07	1.610E-07	1.900E-09	4.000E-10	7.000E-10	1.800E-09	3.371E+00	
62	14	11	1	0.000E+00	0.000E+00	1.000E-10	1.600E-09	3.116E+00	2.879E+02	2.895E+02	1.463E-07	1.953E-07	2.700E-09	1.400E-09	3.000E-10	3.300E-09	3.116E+00	
63	15	11	1	0.000E+00	0.000E+00	8.000E-10	3.300E-09	2.944E+00	2.844E+02	2.861E+02	1.716E-07	2.315E-07	4.200E-09	5.300E-09	0.000E+00	2.700E-09	2.944E+00	
64	16	11	1	0.000E+00	1.000E-08	0.000E+00	2.800E-09	2.712E+00	2.808E+02	2.826E+02	2.008E-07	2.726E-07	4.300E-09	5.000E-09	2.100E-09	2.100E-09	2.714E+00	
65	17	11	1	0.000E+00	2.000E-08	4.000E-10	5.000E-10	2.650E+00	2.816E+02	2.835E+02	2.029E-07	2.756E-07	3.300E-09	2.700E-09	1.100E-09	1.200E-09	2.651E+00	
66	17	12	1	1.000E-03	0.000E+00	6.000E-10	1.700E-09	2.696E+00	2.814E+02	2.833E+02	2.014E-07	2.737E-07	3.900E-09	4.000E-10	2.700E-09	3.000E-09	2.695E+00	
67	16	12	1	1.000E-03	1.000E-08	2.300E-09	5.000E-09	2.766E+00	2.813E+02	2.832E+02	1.945E-07	2.653E-07	3.000E-10	3.000E-10	3.000E-09	1.300E-09	2.766E+00	
68	15	12	1	0.000E+00	0.000E+00	1.500E-09	1.300E-09	2.992E+00	2.855E+02	2.870E+02	1.649E-07	2.222E-07	1.500E-09	1.100E-09	2.600E-09	3.600E-09	2.991E+00	
69	14	12	1	0.000E+00	0.000E+00	3.300E-09	1.000E-10	3.276E+00	2.891E+02	2.900E+02	1.304E-07	1.740E-07	1.300E-09	2.000E-09	5.000E-10	5.000E-10	3.276E+00	
70	13	12	1	0.000E+00	0.000E+00	7.000E-10	9.000E-10	3.546E+00	2.892E+02	2.901E+02	1.085E-07	1.439E-07	9.000E-10	9.000E-10	3.000E-10	1.300E-09	3.546E+00	
71	12	12	1	0.000E+00	1.000E-08	9.000E-10	3.000E-10	3.672E+00	2.895E+02	2.904E+02	1.005E-07	1.323E-07	2.200E-09	2.200E-09	0.000E+00	0.000E+00	3.671E+00	
72	11	12	1	0.000E+00	0.000E+00	0.000E+00	1.000E-10	3.647E+00	2.896E+02	2.904E+02	1.005E-07	1.333E-07	5.700E-09	5.000E-10	1.800E-09	3.000E-10	3.646E+00	
73	10	12	1	1.000E-03	0.000E+00	4.000E-10	3.000E-09	3.516E+00	2.896E+02	2.907E+02	1.078E-07	1.436E-07	3.600E-09	1.300E-09	1.400E-09	3.000E-09	3.516E+00	
74	9	12	1	1.000E-03	0.000E+00	2.000E-10	3.900E-09	3.190E+00	2.899E+02	2.909E+02	1.314E-07	1.751E-07	9.000E-10	1.300E-09	2.700E-09	6.000E-09	3.189E+00	
75	8	12	1	1.000E-03	1.000E-08	1.000E-09	5.000E-09	2.915E+00	2.867E+02	2.883E+02	1.625E-07	2.174E-07	1.200E-09	7.000E-10	4.100E-09	4.500E-09	2.915E+00	
76	7	12	1	0.000E+00	0.000E+00	5.000E-10	4.000E-09	2.793E+00	2.855E+02	2.872E+02	1.752E-07	2.349E-07	4.500E-09	1.600E-09	4.000E-10	2.800E-09	2.793E+00	
77	6	12	1	0.000E+00	0.000E+00	3.000E-10	1.800E-09	2.689E+00	2.862E+02	2.879E+02	1.806E-07	2.405E-07	3.900E-09	1.700E-09	2.000E-10	1.700E-09	2.689E+00	
78	5	12	1	0.000E+00	1.000E-08	2.100E-09	9.000E-10	2.631E+00	2.891E+02	2.911E+02	1.690E-07	2.215E-07	3.500E-09	4.300E-09	2.700E-09	2.400E-09	2.631E+00	
79	5	13	1	1.000E-03	0.000E+00	5.000E-10	1.400E-09	2.646E+00	2.893E+02	2.909E+02	1.708E-07	2.247E-07	2.300E-09	6.000E-10	2.000E-09	1.000E-10	2.645E+00	
80	6	13	1	1.000E-03	0.000E+00	1.000E-09	3.200E-09	2.723E+00	2.862E+02	2.879E+02	1.787E-07	2.385E-07	7.000E-10	1.800E-09	3.800E-09	2.800E-09	2.723E+00	
81	7	13	1	0.000E+00	0.000E+00	6.000E-10	1.100E-09	2.802E+00	2.856E+02	2.873E+02	1.733E-07	2.317E-07	4.000E-10	1.800E-09	1.500E-09	4.600E-09	2.802E+00	
82	8	13	1	0.000E+00	0.000E+00	2.000E-09	3.400E-09	2.945E+00	2.871E+02	2.888E+02	1.590E-07	2.130E-07	8.000E-10	7.000E-10	2.400E-09	2.100E-09	2.945E+00	
83	9	13	1	0.000E+00	0.000E+00	6.000E-10	0.000E+00	3.270E+00	2.901E+02	2.910E+02	1.245E-07	1.649E-07	1.000E-10	1.000E-10	1.600E-09	1.800E-09	3.270E+00	
84	10	13	1	0.000E+00	0.000E+00	4.000E-10	5.000E-10	3.600E+00	2.898E+02	2.907E+02	1.031E-07	1.373E-07	5.000E-10	6.000E-10	4.000E-10	1.400E-09	3.599E+00	
85	11	13	1	0.000E+00	0.000E+00	1.700E-09	3.000E-10	3.684E+00	2.887E+02	2.903E+02	9.940E-08	1.327E-07	2.000E-09	1.800E-09	0.000E+00	0.000E+00	3.685E+00	
86	12	13	1	1.000E-03	2.000E-08	0.000E+00	1.800E-09	3.734E+00	2.895E+02	2.901E+02	9.940E-08	1.316E-07	3.600E-09	4.600E-09	1.300E-09	1.400E-09	3.733E+00	
87	13	13	1	0.000E+00	0.000E+00	8.000E-10	3.000E-09	3.622E+00	2.890E+02	2.900E+02	1.048E-07	1.386E-07	1.000E-09	1.600E-09	6.000E-10	0.000E+00	3.623E+00	
88	14	13	1	1.000E-03	0.000E+00	1.300E-09	1.000E-10	3.379E+00	2.891E+02	2.900E+02	1.224E-07	1.610E-07	6.000E-10	1.900E-09	3.000E-10	5.000E-10	3.379E+00	
89	15	13	1	0.000E+00	0.000E+00	1.800E-09	1.500E-09	3.074E+00	2.864E+02	2.879E+02	1.568E-07	2.089E-07	3.000E-09	1.900E-09	8.000E-10	2.400E-09	3.074E+00	
90	16	13	1	0.000E+00	0.000E+00	1.000E-10	3.200E-09	2.809E+00	2.816E+02	2.833E+02	1.908E-07	2.590E-07	7.000E-10	3.600E-09	3.000E-10	2.600E-09	2.809E+00	
91	17	13	1	0.000E+00	0.000E+00	9.000E-10	1.600E-09	2.725E+00	2.811E+02	2.828E+02	2.015E-07	2.721E-07	3.100E-09	3.000E-09	2.800E-09	5.500E-09	2.726E+00	
92	17	14	1	1.000E-03	1.000E-08	2.500E-09	1.600E-09	2.718E+00	2.812E+02	2.831E+02	1.993E-07	2.694E-07	3.600E-09	1.900E-09	3.400E-09	1.200E-09	2.717E+00	
93	16	14	1	1.000E-03	0.000E+00	5.000E-10	2.200E-09	2.803E+00	2.810E+02	2.830E+02	1.919E-07	2.627E-07	1.800E-09	1.200E-09	0.000E+00	8.000E-10	2.803E+00	
94	15	14	1	0.000E+00	0.000E+00	3.300E-09	5.000E-10	3.057E+00	2.861E+02	2.877E+02	1.575E-07	2.123E-07	0.000E+00	1.300E-09	2.000E-09	3.300E-09	3.056E+00	
95	14	14	1	0.000E+00	0.000E+00	3.400E-09	4.000E-10	3.397E+00	2.891E+02	2.900E+02	1.208E-07	1.609E-07	2.300E-09	8.000E-10	9.000E-10	1.200E-09	3.397E+00	
96	13	14	1	0.000E+00	1.000E-08	3.500E-09	1.000E-09	3.637E+00	2.890E+02	2.899E+02	1.044E-07	1.394E-07	3.000E-10	1.100E-09	2.600E-09	1.700E-09	3.636E+00	
97	12	14	4	0.000E+00	4.790E-05	999.9												
98	11	14	1	0.000E+00	0.000E+00	3.600E-09	0.000E+00	3.700E+00	2.893E+02	2.903E+02	1.003E-07	1.336E-07	2.100E-09	1.000E-10	1.400E-09	2.000E-10	3.700E+00	
99	10	14	1	0.000E+00	0.000E+00	1.000E-09	0.000E+00	3.593E+00	2.896E+02	2.905E+02	1.046E-07	1.398E-07	4.000E-10	4.000E-10	1.800E-09	6.000E-10	3.593E+00	
100	9	14	1	0.000E+00	0.000E+00	7.000E-10	2.200E-09	3.282E+00	2.900E+02	2.911E+02	1.257E-07	1.654E-07	3.100E-09	2.900E-09	3.200E-09	2.200E-09	3.283E+00	
101	8	14	1	1.000E-03	0.000E+00	1.000E-10	2.000E-10	2.937E+00	2.870E+02	2.886E+02	1.608E-07	2.136E-07	2.600E-09	3.000E-09	1.400E-09	1.800E-09	2.937E+00	
102	7	14	1	0.000E+00	0.000E+00	1.400E-09	3.800E-09	2.785E+00	2.852E+02	2.870E+02	1.771E-07	2.358E-07	3.500E-09	4.000E-10	1.800E-09	5.000E-09	2.786E+00	
103	6	14	1	0.000E+00	0.000E+00	7.000E-10	4.000E-10	2.716E+00	2.860E+02	2.877E+02	1.820E-07	2.401E-07	1.500E-09	2.500E-09	9.000E-10	1.100E-09	2.716E+00	
104	5	14	1	1.000E-03	0.000E+00	9.000E-10	3.100E-09	2.672E+00	2.891E+02	2.909E+02	1.688E-07	2.225E-07	6.400E-09	3.400E-09	1.900E-09	6.000E-10	2.672E+00	
105	5	15	1	0.000E+00	0.000E+00	2.000E-10	2.000E-10	2.690E+00	2.868E+02	2.899E+02	1.670E-07	2.227E-07	3.900E-09	2.300E-09	1.000E-09	2.000E-10	2.690E+00	
106	6	15	1	0.000E+00	0.000E+00	2.900E-09	2.700E-09	2.752E+00	2.865E+02	2.882E+02	1.773E-07	2.353E-07	3.100E-09	2.000E-09	4.400E-09	1.900E-09	2.754E+00	
107	7	15	1	0.000E+00	1.000E-08	3.900E-09	2.300E-09	2.808E+00	2.853E+02	2.870E+02	1.764E-07	2.358E-07	2.100E-09	1.200E-09	5.000E-09	1.000E-10	2.808E+00	
108	8	15	1	0.000E+00	0.000E+00	1.300E-09	8.000E-10	2.925E+00	2.864E+02	2.879E+02	1.626E-07	2.184E-07	2.900E-09	6.000E-10	6.000E-10	3.000E-10	2.925E+00	
109	9	15	1	0.000E+00	0.000E+00	4.000E-10	2.900E-09	3.219E+00	2.896E+02	2.905E+02	1.335E-07	1.780E-07	1.900E-09	2.500E-09	6.000E-10	1.300E-09	3.219E+00	
110	10	15	1	0.000E+00	0.000E+00	4.000E-10	2.000E-10	3.537E+00	2.893E+02	2.903E+02	1.111E-07	1.461E-07	2.100E-09	1.100E-09	1.000E-10	2.000E-09	3.537E+00	
111	11	15	1	0.000E+00	0.000E+00	7.000E-10	1.200E-09	3.692E+00	2.893E+02	2.901E+02	1.021E-07	1.344E-07	6.000E-10	3.800E-09	1.000E-09	9.000E-10	3.692E+00	
112	12	15	1	1.000E-03	0.000E+00	6.000E-10	3.200E-09	3.703E+00	2.893E+02	2.902E+02	1.009E-07	1.333E-07	1.300E-09	3.400E-09	1.000E-09	3.200E-09	3.703E+00	
113	13	15	1	0.000E+00	0.000E+00	1.000E-10	5.300E-09	3.613E+00	2.891E+02	2.900E+02	1.071E-07	1.418E-07	2.800E-09	4.900E-09	7.000E-10	4.000E-09	3.613E+00	
114	14	15	1	1.000E-03	1.000E-08	4.000E-10	4.500E-09	3.331E+00	2.891E+02	2.900E+02	1.270E-07	1.695E-07	6.000E-10	1.300E-09	2.400E-09	6.000E-09	3.331E+00	
115	15	15	1	0.000E+00	0.000E+00	5.000E-10	4.000E-10	3.064E+00	2.860E+02	2.875E+02	1.589E-07	2.143E-07	7.000E-10	2.500E-09	1.600E-09	7.000E-10	3.065E+00	
116	16	15	1	1.000E-03	1.000E-08	2.500E-09	1.100E-09	2.813E+00	2.817E+02	2.835E+02	1.906E-07	2.586E-07	2.800E-09	2.800E-09	0.000E+00	7.000E-10	2.814E+00	
117	17	15	1	0.000E+00	0.000E+00	2.300E-09	3.000E-10	2.752E+00	2.822E+02	2.842E+02	1.955E-07	2.628E-07	2.500E-09	1.800E-09	3.000E-10	1.800E-09	2.753E+00	
118	16	16	1	0.000E+00	1.000E-08	5.000E-10	3.000E-10	2.793E+00	2.817E+02	2.835E+02	1.947E-07	2.632E-07	2.000E-10	1.000E-09	0.000E+00	1.900E-09	2.793E+00	
119	15	16	1	0.000E+00	0.000E+00	5.000E-10	1.100E-09	2.954E+00	2.846E+02	2.861E+02	1.725E-07	2.313E-07	3.000E-10	2.500E-09	0.000E+00	8.000E-10	2.954E+00	
120	14	16	1	0.000E+00	0.000E+00	3.000E-10	3.500E-09	3.176E+00	2.878E+02	2.895E+02	1.439E-07	1.903E-07	3.200E-09	2.000E-10	5.000E-10	5.000E-09	3.177E+00	
121	13	16	1	0.000E+00	1.000E-08	1.700E-09	2.200E-09	3.441E+00	2.889E+02	2.900E+02	1.186E-07	1.585E-07	3.500E-09	2.700E-09	4.000E-10	3.000E-09	3.442E+00	
122	12	16	1	0.000E+00	1.000E-08	1.000E-09	3.000E-09	3.588E+00	2.890E+02	2.899E+02	1.085E-07	1.444E-07	1.000E-09	8.000E-10	6.000E-10	6.300E-09	3.588E+00	
123	11	16	1	0.000E+00	0.000E+00	3.200E-09	2.600E-09	3.565E+00	2.890E+02	2.900E+02	1.102E-07	1.461E-07	3.200E-09	1.500E-09	2.400E-09	1.400E-09	3.565E+00	
124	10	16	1	0.000E+00	0.000E+00	1.500E-09	1.600E-09	3.371E+00	2.892E+02	2.901E+02	1.238E-07	1.641E-07	5.500E-09	0.000E+00	1.900E-09	0.000E+00	3.372E+00	
125	9	16	1	0.000E+00	0.000E+00	5.000E-10	1.000E-09	3.070E+00	2.872E+02	2.892E+02	1.495E-07	2.001E-07	5.100E-09	1.800E-09	2.800E-09	1.600E-09	3.070E+00	
126	8	16	1	0.000E+00	0.000E+00	3.300E-09	2.400E-09	2.876E+00	2.852E+02	2.867E+02	1.712E-07	2.300E-07	1.200E-09	2.500E-09	2.900E-09	3.300E-09	2.877E+00	
