Program name	ME58P82_G0A89BA.jtf
Lot number	FA55-4307-327A-250501@203
Wafer number	15
Date	2025/05/01
Time	05:49:22

No.U	X	Y	Bin	CONT	IGSS0	IGSS10	ISGS10	VTH0.25	BVDSS0.25	BVDSS10	IDSS240	IDSS250	IGSS16	ISGS16	IGSS18	ISGS18	VTH0.25_2
30	8	8	1	0.000E+00	0.000E+00	2.900E-09	1.400E-09	2.641E+00	2.865E+02	2.881E+02	1.708E-07	2.308E-07	4.000E-10	1.400E-09	3.000E-09	2.000E-10	2.641E+00	
31	7	8	1	0.000E+00	0.000E+00	2.100E-09	5.000E-10	2.560E+00	2.867E+02	2.885E+02	1.785E-07	2.403E-07	8.000E-10	2.600E-09	1.800E-09	1.400E-09	2.560E+00	
32	6	9	1	0.000E+00	0.000E+00	3.300E-09	3.900E-09	2.593E+00	2.887E+02	2.904E+02	1.726E-07	2.303E-07	1.200E-09	2.800E-09	2.700E-09	2.700E-09	2.593E+00	
33	7	9	1	0.000E+00	0.000E+00	3.000E-10	2.700E-09	2.646E+00	2.866E+02	2.881E+02	1.736E-07	2.341E-07	2.900E-09	1.900E-09	3.000E-10	2.500E-09	2.645E+00	
34	8	9	1	0.000E+00	1.000E-08	0.000E+00	2.400E-09	2.729E+00	2.869E+02	2.885E+02	1.640E-07	2.201E-07	4.400E-09	1.000E-09	1.500E-09	1.400E-09	2.728E+00	
35	9	9	1	1.000E-03	1.000E-08	1.500E-09	1.400E-09	2.838E+00	2.878E+02	2.894E+02	1.520E-07	2.040E-07	5.400E-09	2.000E-09	1.900E-09	1.800E-09	2.839E+00	
36	10	9	1	1.000E-03	0.000E+00	7.000E-10	1.200E-09	2.956E+00	2.892E+02	2.902E+02	1.376E-07	1.849E-07	2.900E-09	7.000E-10	1.500E-09	4.200E-09	2.956E+00	
37	11	9	1	1.000E-03	0.000E+00	2.100E-09	7.000E-10	3.094E+00	2.895E+02	2.907E+02	1.251E-07	1.684E-07	3.300E-09	2.500E-09	2.400E-09	1.000E-09	3.094E+00	
38	12	9	1	0.000E+00	0.000E+00	2.600E-09	4.000E-10	3.150E+00	2.898E+02	2.908E+02	1.223E-07	1.642E-07	4.700E-09	1.100E-09	1.700E-09	7.000E-10	3.151E+00	
39	13	9	1	0.000E+00	0.000E+00	3.000E-10	1.100E-09	3.027E+00	2.897E+02	2.907E+02	1.337E-07	1.794E-07	3.800E-09	1.100E-09	1.700E-09	8.000E-10	3.028E+00	
40	14	9	1	0.000E+00	0.000E+00	3.100E-09	1.900E-09	2.844E+00	2.875E+02	2.890E+02	1.575E-07	2.117E-07	1.000E-09	8.000E-10	4.000E-09	3.000E-10	2.843E+00	
41	15	9	1	1.000E-03	1.000E-08	3.800E-09	1.500E-09	2.694E+00	2.851E+02	2.868E+02	1.796E-07	2.426E-07	1.000E-09	9.000E-10	3.600E-09	8.000E-10	2.694E+00	
42	16	9	1	0.000E+00	2.000E-08	3.200E-09	6.000E-10	2.590E+00	2.841E+02	2.857E+02	1.947E-07	2.625E-07	3.000E-10	1.600E-09	4.200E-09	3.000E-10	2.590E+00	
43	16	10	1	1.000E-03	0.000E+00	2.000E-09	2.500E-09	2.609E+00	2.833E+02	2.849E+02	1.937E-07	2.632E-07	1.000E-10	2.000E-10	2.800E-09	3.900E-09	2.610E+00	
44	15	10	1	1.000E-03	1.000E-08	8.000E-10	5.000E-10	2.765E+00	2.856E+02	2.872E+02	1.712E-07	2.313E-07	1.300E-09	0.000E+00	8.000E-10	1.200E-09	2.764E+00	
45	14	10	1	1.000E-03	1.000E-08	2.100E-09	3.000E-10	2.979E+00	2.887E+02	2.901E+02	1.430E-07	1.922E-07	6.000E-10	2.100E-09	1.400E-09	1.800E-09	2.979E+00	
46	13	10	1	1.000E-03	0.000E+00	1.100E-09	1.200E-09	3.243E+00	2.902E+02	2.911E+02	1.150E-07	1.535E-07	0.000E+00	4.000E-10	3.000E-10	4.000E-10	3.244E+00	
47	12	10	1	0.000E+00	0.000E+00	3.300E-09	1.800E-09	3.414E+00	2.901E+02	2.912E+02	1.032E-07	1.368E-07	1.100E-09	1.000E-09	0.000E+00	1.300E-09	3.414E+00	
48	11	10	1	1.000E-03	1.000E-08	1.700E-09	4.400E-09	3.362E+00	2.901E+02	2.911E+02	1.047E-07	1.391E-07	1.200E-09	0.000E+00	4.700E-09	1.000E-09	3.362E+00	
49	10	10	1	0.000E+00	0.000E+00	2.400E-09	5.900E-09	3.163E+00	2.898E+02	2.910E+02	1.220E-07	1.609E-07	2.700E-09	8.000E-10	2.200E-09	5.000E-09	3.163E+00	
50	9	10	1	0.000E+00	1.000E-08	1.000E-10	9.000E-10	2.928E+00	2.890E+02	2.900E+02	1.426E-07	1.918E-07	4.700E-09	2.000E-09	3.000E-10	1.000E-10	2.928E+00	
51	8	10	1	0.000E+00	1.000E-08	2.000E-10	2.100E-09	2.760E+00	2.870E+02	2.884E+02	1.614E-07	2.176E-07	6.300E-09	1.000E-09	8.000E-10	4.000E-10	2.761E+00	
52	7	10	1	0.000E+00	0.000E+00	2.200E-09	2.000E-09	2.660E+00	2.867E+02	2.882E+02	1.707E-07	2.290E-07	5.100E-09	3.000E-10	1.200E-09	7.000E-10	2.660E+00	
53	6	10	1	0.000E+00	0.000E+00	1.000E-09	4.100E-09	2.615E+00	2.883E+02	2.898E+02	1.724E-07	2.299E-07	0.000E+00	2.000E-10	2.000E-09	2.800E-09	2.615E+00	
54	6	11	1	0.000E+00	1.000E-08	2.200E-09	2.200E-09	2.643E+00	2.878E+02	2.893E+02	1.708E-07	2.284E-07	0.000E+00	9.000E-10	2.800E-09	3.000E-10	2.643E+00	
55	7	11	1	0.000E+00	0.000E+00	3.000E-09	7.000E-10	2.694E+00	2.871E+02	2.886E+02	1.664E-07	2.227E-07	2.000E-10	8.000E-10	3.700E-09	2.000E-10	2.693E+00	
56	8	11	1	1.000E-03	1.000E-08	4.000E-10	3.500E-09	2.802E+00	2.873E+02	2.889E+02	1.585E-07	2.129E-07	7.000E-10	1.300E-09	1.500E-09	1.000E-09	2.802E+00	
57	9	11	1	1.000E-03	1.000E-08	3.300E-09	1.400E-09	3.084E+00	2.898E+02	2.911E+02	1.293E-07	1.724E-07	3.000E-10	1.200E-09	2.700E-09	1.300E-09	3.084E+00	
58	10	11	1	0.000E+00	0.000E+00	1.700E-09	3.500E-09	3.420E+00	2.901E+02	2.911E+02	1.040E-07	1.365E-07	3.100E-09	8.000E-10	1.900E-09	3.000E-09	3.420E+00	
59	11	11	1	0.000E+00	0.000E+00	3.000E-10	0.000E+00	3.572E+00	2.900E+02	2.909E+02	9.210E-08	1.235E-07	5.000E-09	2.800E-09	1.400E-09	1.300E-09	3.573E+00	
60	12	11	1	1.000E-03	1.000E-08	5.000E-10	0.000E+00	3.636E+00	2.902E+02	2.911E+02	9.160E-08	1.224E-07	1.100E-09	1.800E-09	1.000E-09	9.000E-10	3.635E+00	
61	13	11	1	0.000E+00	0.000E+00	1.600E-09	3.000E-10	3.465E+00	2.901E+02	2.911E+02	1.007E-07	1.325E-07	1.600E-09	2.300E-09	1.700E-09	1.000E-10	3.465E+00	
62	14	11	1	0.000E+00	0.000E+00	1.700E-09	1.300E-09	3.138E+00	2.898E+02	2.908E+02	1.263E-07	1.688E-07	5.100E-09	1.000E-09	2.200E-09	8.000E-10	3.138E+00	
63	15	11	1	0.000E+00	0.000E+00	2.200E-09	9.000E-10	2.877E+00	2.867E+02	2.882E+02	1.584E-07	2.144E-07	1.400E-09	1.300E-09	2.400E-09	3.500E-09	2.876E+00	
64	16	11	1	0.000E+00	0.000E+00	1.400E-09	2.200E-09	2.660E+00	2.833E+02	2.849E+02	1.877E-07	2.557E-07	3.200E-09	1.200E-09	1.700E-09	1.700E-09	2.661E+00	
65	17	11	1	0.000E+00	0.000E+00	2.500E-09	1.600E-09	2.601E+00	2.833E+02	2.851E+02	1.965E-07	2.640E-07	3.000E-10	1.600E-09	0.000E+00	1.900E-09	2.600E+00	
66	17	12	1	0.000E+00	1.000E-08	2.000E-10	3.500E-09	2.626E+00	2.833E+02	2.852E+02	1.923E-07	2.593E-07	7.000E-10	5.000E-09	6.000E-10	3.400E-09	2.627E+00	
67	16	12	1	1.000E-03	0.000E+00	1.800E-09	2.600E-09	2.685E+00	2.838E+02	2.855E+02	1.814E-07	2.465E-07	1.300E-09	2.100E-09	1.500E-09	6.500E-09	2.684E+00	
68	15	12	1	0.000E+00	0.000E+00	4.300E-09	1.800E-09	2.914E+00	2.874E+02	2.889E+02	1.516E-07	2.041E-07	5.000E-10	1.600E-09	3.700E-09	1.000E-10	2.913E+00	
69	14	12	1	0.000E+00	0.000E+00	1.900E-09	5.000E-10	3.263E+00	2.899E+02	2.909E+02	1.159E-07	1.545E-07	4.000E-10	1.100E-09	2.100E-09	1.000E-09	3.263E+00	
70	13	12	1	0.000E+00	0.000E+00	7.000E-10	3.800E-09	3.580E+00	2.901E+02	2.910E+02	9.430E-08	1.248E-07	2.000E-09	3.600E-09	5.000E-10	3.100E-09	3.581E+00	
71	12	12	1	1.000E-03	1.000E-08	1.600E-09	3.600E-09	3.680E+00	2.900E+02	2.910E+02	8.930E-08	1.184E-07	3.300E-09	3.300E-09	0.000E+00	5.000E-10	3.681E+00	
72	11	12	1	0.000E+00	0.000E+00	8.000E-10	2.000E-10	3.669E+00	2.900E+02	2.909E+02	8.840E-08	1.189E-07	5.000E-09	7.000E-10	1.900E-09	2.000E-09	3.670E+00	
73	10	12	1	1.000E-03	0.000E+00	1.800E-09	7.000E-10	3.549E+00	2.903E+02	2.911E+02	9.490E-08	1.267E-07	1.000E-10	7.000E-10	1.800E-09	1.000E-09	3.549E+00	
74	9	12	1	1.000E-03	0.000E+00	2.400E-09	2.000E-10	3.195E+00	2.903E+02	2.914E+02	1.194E-07	1.592E-07	1.600E-09	9.000E-10	3.000E-09	2.000E-10	3.195E+00	
75	8	12	1	0.000E+00	1.000E-08	1.400E-09	1.600E-09	2.838E+00	2.878E+02	2.895E+02	1.552E-07	2.073E-07	3.100E-09	4.300E-09	1.700E-09	1.400E-09	2.839E+00	
76	7	12	1	0.000E+00	0.000E+00	2.500E-09	2.100E-09	2.686E+00	2.867E+02	2.882E+02	1.689E-07	2.246E-07	1.700E-09	6.000E-10	1.100E-09	2.900E-09	2.686E+00	
77	6	12	1	0.000E+00	0.000E+00	1.700E-09	1.000E-10	2.625E+00	2.870E+02	2.887E+02	1.745E-07	2.338E-07	3.100E-09	3.500E-09	3.000E-10	2.100E-09	2.625E+00	
78	5	12	1	0.000E+00	1.000E-08	3.000E-10	1.700E-09	2.538E+00	2.878E+02	2.901E+02	1.726E-07	2.324E-07	2.800E-09	1.100E-09	3.000E-10	2.200E-09	2.538E+00	
79	5	13	1	0.000E+00	0.000E+00	1.600E-09	3.200E-09	2.567E+00	2.886E+02	2.901E+02	1.756E-07	2.347E-07	2.400E-09	1.100E-09	4.400E-09	3.000E-09	2.566E+00	
80	6	13	1	0.000E+00	0.000E+00	8.000E-10	2.000E-09	2.670E+00	2.871E+02	2.887E+02	1.728E-07	2.317E-07	1.000E-09	8.000E-10	2.600E-09	1.400E-09	2.669E+00	
81	7	13	1	0.000E+00	1.000E-08	3.700E-09	6.000E-10	2.741E+00	2.867E+02	2.884E+02	1.677E-07	2.241E-07	2.100E-09	2.700E-09	3.100E-09	9.000E-10	2.741E+00	
82	8	13	1	0.000E+00	1.000E-08	2.100E-09	1.000E-10	2.901E+00	2.883E+02	2.900E+02	1.513E-07	2.008E-07	4.000E-10	1.600E-09	6.000E-10	1.800E-09	2.902E+00	
83	9	13	1	0.000E+00	0.000E+00	5.000E-10	2.000E-09	3.326E+00	2.904E+02	2.915E+02	1.111E-07	1.468E-07	4.300E-09	3.000E-09	1.100E-09	6.000E-10	3.327E+00	
84	10	13	1	0.000E+00	0.000E+00	2.000E-09	0.000E+00	3.629E+00	2.904E+02	2.911E+02	9.190E-08	1.221E-07	1.100E-09	7.000E-10	2.600E-09	1.000E-09	3.629E+00	
85	11	13	1	0.000E+00	0.000E+00	3.200E-09	3.000E-09	3.706E+00	2.900E+02	2.909E+02	9.030E-08	1.202E-07	2.600E-09	2.100E-09	5.000E-10	2.600E-09	3.706E+00	
86	12	13	1	1.000E-03	0.000E+00	1.400E-09	1.000E-09	3.709E+00	2.900E+02	2.908E+02	8.990E-08	1.195E-07	2.700E-09	1.200E-09	1.000E-10	1.800E-09	3.710E+00	
87	13	13	1	0.000E+00	0.000E+00	4.000E-10	1.900E-09	3.639E+00	2.900E+02	2.908E+02	9.270E-08	1.221E-07	1.600E-09	3.900E-09	8.000E-10	3.000E-09	3.638E+00	
88	14	13	1	0.000E+00	0.000E+00	1.200E-09	4.500E-09	3.345E+00	2.899E+02	2.908E+02	1.096E-07	1.445E-07	4.000E-09	3.200E-09	7.000E-10	3.800E-09	3.344E+00	
89	15	13	1	1.000E-03	0.000E+00	1.900E-09	3.200E-09	2.968E+00	2.878E+02	2.894E+02	1.468E-07	1.966E-07	5.000E-09	3.000E-10	2.800E-09	7.000E-10	2.968E+00	
90	16	13	1	0.000E+00	1.000E-08	1.100E-09	9.000E-10	2.718E+00	2.839E+02	2.856E+02	1.790E-07	2.412E-07	7.000E-10	5.600E-09	6.000E-10	3.500E-09	2.718E+00	
91	17	13	1	0.000E+00	0.000E+00	1.500E-09	3.800E-09	2.648E+00	2.835E+02	2.853E+02	1.878E-07	2.547E-07	2.700E-09	1.900E-09	1.300E-09	6.400E-09	2.648E+00	
92	17	14	1	0.000E+00	2.000E-08	6.000E-10	1.800E-09	2.622E+00	2.830E+02	2.847E+02	1.915E-07	2.596E-07	3.800E-09	4.600E-09	3.000E-10	1.300E-09	2.621E+00	
93	16	14	1	1.000E-03	1.000E-08	3.000E-10	4.600E-09	2.707E+00	2.835E+02	2.853E+02	1.802E-07	2.435E-07	2.100E-09	2.000E-09	2.100E-09	4.600E-09	2.708E+00	
94	15	14	1	1.000E-03	0.000E+00	1.300E-09	6.100E-09	2.957E+00	2.875E+02	2.890E+02	1.502E-07	1.998E-07	3.200E-09	2.400E-09	3.600E-09	5.500E-09	2.958E+00	
95	14	14	1	0.000E+00	0.000E+00	1.000E-09	3.300E-09	3.342E+00	2.900E+02	2.908E+02	1.098E-07	1.455E-07	5.300E-09	8.000E-10	2.300E-09	1.800E-09	3.341E+00	
96	13	14	1	0.000E+00	0.000E+00	1.000E-10	3.900E-09	3.639E+00	2.900E+02	2.909E+02	9.210E-08	1.223E-07	1.200E-09	1.800E-09	1.400E-09	3.800E-09	3.639E+00	
97	12	14	1	0.000E+00	1.000E-08	3.000E-10	5.000E-10	3.709E+00	2.900E+02	2.908E+02	9.000E-08	1.203E-07	1.800E-09	1.000E-10	1.600E-09	0.000E+00	3.709E+00	
98	11	14	1	0.000E+00	0.000E+00	4.400E-09	1.400E-09	3.705E+00	2.899E+02	2.908E+02	8.990E-08	1.198E-07	1.400E-09	9.000E-10	1.400E-09	2.000E-10	3.705E+00	
99	10	14	1	0.000E+00	0.000E+00	3.500E-09	1.100E-09	3.637E+00	2.902E+02	2.911E+02	9.220E-08	1.227E-07	7.000E-10	3.000E-10	3.000E-09	2.100E-09	3.637E+00	
100	9	14	4	0.000E+00	0.000E+00	999.9												
101	8	14	1	0.000E+00	0.000E+00	3.700E-09	7.000E-10	2.920E+00	2.881E+02	2.899E+02	1.519E-07	2.029E-07	1.100E-09	1.600E-09	7.000E-10	1.500E-09	2.920E+00	
102	7	14	1	0.000E+00	1.000E-08	6.000E-10	1.000E-09	2.762E+00	2.865E+02	2.881E+02	1.707E-07	2.266E-07	2.400E-09	5.000E-10	1.600E-09	3.800E-09	2.763E+00	
103	6	14	1	0.000E+00	0.000E+00	1.700E-09	8.000E-10	2.691E+00	2.869E+02	2.886E+02	1.747E-07	2.318E-07	3.000E-10	4.300E-09	2.000E-10	1.200E-09	2.690E+00	
104	5	14	1	0.000E+00	0.000E+00	5.000E-10	1.000E-10	2.574E+00	2.884E+02	2.901E+02	1.735E-07	2.313E-07	3.200E-09	3.000E-09	4.000E-10	4.000E-10	2.574E+00	
105	5	15	1	0.000E+00	0.000E+00	3.500E-09	2.700E-09	2.627E+00	2.875E+02	2.899E+02	1.696E-07	2.271E-07	6.000E-10	1.000E-10	2.100E-09	1.800E-09	2.628E+00	
106	6	15	1	0.000E+00	0.000E+00	1.500E-09	5.000E-10	2.727E+00	2.874E+02	2.892E+02	1.709E-07	2.255E-07	3.700E-09	2.500E-09	2.000E-09	2.500E-09	2.726E+00	
107	7	15	1	0.000E+00	1.000E-08	8.000E-10	3.700E-09	2.780E+00	2.864E+02	2.881E+02	1.689E-07	2.253E-07	2.100E-09	3.200E-09	3.000E-10	5.000E-09	2.780E+00	
108	8	15	1	0.000E+00	0.000E+00	8.000E-10	6.200E-09	2.936E+00	2.878E+02	2.896E+02	1.531E-07	2.039E-07	2.600E-09	2.900E-09	1.800E-09	4.200E-09	2.935E+00	
109	9	15	1	0.000E+00	1.000E-08	1.800E-09	5.000E-10	3.333E+00	2.900E+02	2.911E+02	1.138E-07	1.523E-07	3.600E-09	3.600E-09	5.000E-10	1.400E-09	3.333E+00	
110	10	15	1	0.000E+00	1.000E-08	1.300E-09	1.200E-09	3.624E+00	2.899E+02	2.909E+02	9.510E-08	1.262E-07	4.000E-09	4.000E-09	6.000E-10	1.500E-09	3.624E+00	
111	11	15	1	0.000E+00	0.000E+00	4.600E-09	3.000E-09	3.702E+00	2.898E+02	2.907E+02	9.140E-08	1.213E-07	4.000E-10	1.000E-10	2.900E-09	1.100E-09	3.703E+00	
112	12	15	1	0.000E+00	0.000E+00	5.000E-10	4.000E-10	3.705E+00	2.901E+02	2.909E+02	9.120E-08	1.191E-07	3.400E-09	2.200E-09	8.000E-10	7.000E-10	3.704E+00	
113	13	15	1	1.000E-03	0.000E+00	1.900E-09	1.600E-09	3.595E+00	2.899E+02	2.908E+02	9.620E-08	1.265E-07	1.800E-09	1.500E-09	1.400E-09	2.300E-09	3.594E+00	
114	14	15	1	0.000E+00	0.000E+00	4.000E-10	3.600E-09	3.232E+00	2.899E+02	2.909E+02	1.201E-07	1.575E-07	2.900E-09	0.000E+00	1.200E-09	5.300E-09	3.232E+00	
115	15	15	1	1.000E-03	0.000E+00	5.000E-10	2.000E-10	2.947E+00	2.871E+02	2.885E+02	1.537E-07	2.052E-07	1.000E-09	2.200E-09	1.000E-10	1.400E-09	2.947E+00	
116	16	15	1	1.000E-03	1.000E-08	2.000E-09	1.000E-09	2.700E+00	2.833E+02	2.849E+02	1.815E-07	2.459E-07	1.300E-09	2.600E-09	5.000E-10	1.600E-09	2.700E+00	
117	17	15	1	0.000E+00	1.000E-08	1.700E-09	5.000E-09	2.642E+00	2.834E+02	2.851E+02	1.893E-07	2.555E-07	2.800E-09	2.200E-09	1.100E-09	3.500E-09	2.642E+00	
118	16	16	1	0.000E+00	0.000E+00	1.200E-09	1.400E-09	2.666E+00	2.833E+02	2.851E+02	1.848E-07	2.494E-07	9.000E-10	2.400E-09	7.000E-10	3.000E-09	2.667E+00	
119	15	16	1	1.000E-03	0.000E+00	4.000E-10	1.000E-09	2.827E+00	2.856E+02	2.874E+02	1.628E-07	2.187E-07	5.400E-09	2.000E-09	2.800E-09	1.100E-09	2.827E+00	
120	14	16	1	0.000E+00	0.000E+00	7.000E-10	7.000E-10	3.092E+00	2.896E+02	2.905E+02	1.309E-07	1.751E-07	4.600E-09	1.800E-09	9.000E-10	1.000E-09	3.092E+00	
121	13	16	1	0.000E+00	0.000E+00	2.500E-09	3.000E-10	3.441E+00	2.900E+02	2.911E+02	1.043E-07	1.377E-07	2.500E-09	3.600E-09	7.000E-10	2.100E-09	3.442E+00	
122	12	16	1	0.000E+00	0.000E+00	7.000E-10	3.200E-09	3.626E+00	2.899E+02	2.908E+02	9.570E-08	1.250E-07	2.700E-09	1.000E-10	2.000E-09	4.400E-09	3.625E+00	
123	11	16	1	0.000E+00	0.000E+00	2.100E-09	2.900E-09	3.645E+00	2.898E+02	2.907E+02	9.500E-08	1.250E-07	3.000E-09	8.000E-10	1.900E-09	1.700E-09	3.645E+00	
124	10	16	1	0.000E+00	0.000E+00	1.000E-09	1.200E-09	3.510E+00	2.898E+02	2.908E+02	1.014E-07	1.351E-07	3.000E-09	3.300E-09	4.000E-10	7.000E-10	3.510E+00	
125	9	16	1	1.000E-03	0.000E+00	0.000E+00	2.700E-09	3.172E+00	2.895E+02	2.907E+02	1.278E-07	1.705E-07	4.900E-09	2.600E-09	2.100E-09	4.000E-10	3.173E+00	
126	8	16	1	0.000E+00	1.000E-08	1.300E-09	1.100E-09	2.886E+00	2.869E+02	2.885E+02	1.601E-07	2.145E-07	3.200E-09	4.400E-09	5.000E-10	1.000E-09	2.886E+00	
127	7	16	1	0.000E+00	0.000E+00	2.200E-09	1.800E-09	2.771E+00	2.863E+02	2.879E+02	1.707E-07	2.288E-07	2.500E-09	1.000E-09	3.600E-09	2.800E-09	2.772E+00	
