Program name	ME58P82_G0A89BA.jtf
Lot number	FA55-4307-327A-250501@203
Wafer number	18
Date	2025/05/01
Time	06:05:58

No.U	X	Y	Bin	CONT	IGSS0	IGSS10	ISGS10	VTH0.25	BVDSS0.25	BVDSS10	IDSS240	IDSS250	IGSS16	ISGS16	IGSS18	ISGS18	VTH0.25_2
29	9	8	1	1.000E-03	0.000E+00	1.000E-09	2.500E-09	2.698E+00	2.821E+02	2.844E+02	1.995E-07	2.693E-07	1.300E-09	3.400E-09	6.000E-10	2.900E-09	2.699E+00	
30	8	8	1	0.000E+00	1.000E-08	1.200E-09	4.200E-09	2.604E+00	2.814E+02	2.832E+02	2.123E-07	2.892E-07	2.500E-09	2.800E-09	0.000E+00	3.300E-09	2.603E+00	
31	7	8	1	0.000E+00	0.000E+00	2.600E-09	4.900E-09	2.530E+00	2.823E+02	2.844E+02	2.135E-07	2.868E-07	4.600E-09	0.000E+00	2.800E-09	5.700E-09	2.529E+00	
32	6	9	1	0.000E+00	0.000E+00	1.300E-09	2.900E-09	2.551E+00	2.840E+02	2.859E+02	2.055E-07	2.755E-07	1.900E-09	6.400E-09	1.000E-10	1.900E-09	2.551E+00	
33	7	9	1	0.000E+00	0.000E+00	1.000E-10	6.000E-09	2.572E+00	2.817E+02	2.836E+02	2.143E-07	2.887E-07	2.600E-09	2.000E-09	2.800E-09	5.300E-09	2.573E+00	
34	8	9	1	1.000E-03	0.000E+00	3.000E-10	3.000E-10	2.660E+00	2.821E+02	2.839E+02	2.031E-07	2.766E-07	3.100E-09	1.400E-09	7.000E-10	2.900E-09	2.660E+00	
35	9	9	1	0.000E+00	0.000E+00	1.600E-09	1.000E-10	2.798E+00	2.836E+02	2.857E+02	1.852E-07	2.510E-07	4.200E-09	2.600E-09	2.900E-09	2.000E-09	2.799E+00	
36	10	9	1	0.000E+00	1.000E-08	8.000E-10	1.000E-10	2.949E+00	2.867E+02	2.887E+02	1.653E-07	2.221E-07	3.000E-10	9.000E-10	3.000E-10	3.000E-10	2.950E+00	
37	11	9	1	0.000E+00	0.000E+00	0.000E+00	1.400E-09	3.122E+00	2.899E+02	2.908E+02	1.417E-07	1.894E-07	4.200E-09	1.100E-09	1.000E-09	2.100E-09	3.121E+00	
38	12	9	1	0.000E+00	0.000E+00	5.000E-10	1.500E-09	3.167E+00	2.901E+02	2.910E+02	1.370E-07	1.827E-07	3.000E-09	3.200E-09	6.000E-10	2.700E-09	3.166E+00	
39	13	9	1	0.000E+00	0.000E+00	7.000E-10	9.000E-10	3.036E+00	2.885E+02	2.899E+02	1.524E-07	2.017E-07	1.200E-09	1.300E-09	1.000E-09	2.800E-09	3.037E+00	
40	14	9	1	0.000E+00	0.000E+00	8.000E-10	6.200E-09	2.812E+00	2.839E+02	2.860E+02	1.805E-07	2.442E-07	1.000E-09	1.100E-09	9.000E-10	6.500E-09	2.812E+00	
41	15	9	1	0.000E+00	0.000E+00	8.000E-10	3.200E-09	2.652E+00	2.813E+02	2.832E+02	2.044E-07	2.791E-07	1.000E-09	7.000E-10	1.600E-09	1.100E-09	2.652E+00	
42	16	9	1	0.000E+00	0.000E+00	1.800E-09	2.500E-09	2.549E+00	2.792E+02	2.812E+02	2.224E-07	3.055E-07	0.000E+00	1.900E-09	3.200E-09	9.000E-10	2.549E+00	
43	16	10	1	0.000E+00	0.000E+00	6.000E-10	7.000E-10	2.584E+00	2.793E+02	2.813E+02	2.196E-07	3.003E-07	2.500E-09	1.200E-09	7.000E-10	2.300E-09	2.585E+00	
44	15	10	1	1.000E-03	0.000E+00	1.800E-09	1.000E-09	2.770E+00	2.831E+02	2.849E+02	1.903E-07	2.565E-07	3.800E-09	1.200E-09	1.600E-09	2.800E-09	2.770E+00	
45	14	10	1	0.000E+00	0.000E+00	4.000E-10	1.600E-09	3.043E+00	2.872E+02	2.894E+02	1.550E-07	2.061E-07	1.900E-09	2.800E-09	1.000E-10	3.600E-09	3.042E+00	
46	13	10	1	0.000E+00	0.000E+00	8.000E-10	3.900E-09	3.326E+00	2.898E+02	2.909E+02	1.223E-07	1.633E-07	1.900E-09	2.100E-09	7.000E-10	4.500E-09	3.326E+00	
47	12	10	1	0.000E+00	0.000E+00	1.000E-10	2.000E-09	3.455E+00	2.901E+02	2.912E+02	1.111E-07	1.474E-07	7.000E-10	2.400E-09	2.300E-09	2.800E-09	3.455E+00	
48	11	10	1	0.000E+00	0.000E+00	2.200E-09	2.100E-09	3.383E+00	2.900E+02	2.911E+02	1.158E-07	1.532E-07	2.500E-09	3.200E-09	6.000E-10	1.700E-09	3.383E+00	
49	10	10	1	0.000E+00	0.000E+00	1.500E-09	5.600E-09	3.161E+00	2.898E+02	2.909E+02	1.383E-07	1.825E-07	4.700E-09	1.700E-09	1.900E-09	5.400E-09	3.160E+00	
50	9	10	1	0.000E+00	0.000E+00	0.000E+00	5.200E-09	2.903E+00	2.856E+02	2.881E+02	1.701E-07	2.291E-07	5.000E-10	7.000E-10	4.000E-10	3.500E-09	2.903E+00	
51	8	10	1	0.000E+00	0.000E+00	1.300E-09	2.000E-10	2.704E+00	2.826E+02	2.845E+02	1.987E-07	2.695E-07	3.000E-10	7.000E-10	1.200E-09	4.000E-10	2.704E+00	
52	7	10	1	0.000E+00	2.000E-08	4.000E-10	1.400E-09	2.604E+00	2.817E+02	2.836E+02	2.108E-07	2.866E-07	2.400E-09	5.000E-10	1.500E-09	2.000E-09	2.605E+00	
53	6	10	1	0.000E+00	0.000E+00	8.000E-10	3.000E-10	2.577E+00	2.836E+02	2.855E+02	2.066E-07	2.766E-07	1.200E-09	2.500E-09	8.000E-10	3.000E-10	2.578E+00	
54	6	11	1	0.000E+00	0.000E+00	4.000E-10	2.700E-09	2.602E+00	2.828E+02	2.848E+02	2.084E-07	2.796E-07	1.400E-09	1.400E-09	2.000E-10	3.900E-09	2.601E+00	
55	7	11	1	0.000E+00	0.000E+00	1.900E-09	3.800E-09	2.670E+00	2.817E+02	2.837E+02	2.080E-07	2.811E-07	3.900E-09	3.500E-09	2.100E-09	5.000E-09	2.670E+00	
56	8	11	1	0.000E+00	0.000E+00	1.500E-09	1.400E-09	2.766E+00	2.833E+02	2.852E+02	1.925E-07	2.596E-07	3.400E-09	5.900E-09	2.000E-10	1.800E-09	2.766E+00	
57	9	11	1	1.000E-03	0.000E+00	1.400E-09	5.700E-09	3.067E+00	2.884E+02	2.904E+02	1.494E-07	1.995E-07	0.000E+00	1.600E-09	1.700E-09	2.800E-09	3.066E+00	
58	10	11	1	0.000E+00	0.000E+00	1.100E-09	0.000E+00	3.387E+00	2.901E+02	2.912E+02	1.159E-07	1.541E-07	1.800E-09	3.000E-10	3.100E-09	1.800E-09	3.387E+00	
59	11	11	1	0.000E+00	1.000E-08	3.700E-09	8.000E-10	3.571E+00	2.901E+02	2.911E+02	1.029E-07	1.365E-07	1.900E-09	1.700E-09	1.400E-09	4.000E-10	3.571E+00	
60	12	11	1	0.000E+00	1.000E-08	1.000E-10	1.400E-09	3.640E+00	2.900E+02	2.910E+02	1.001E-07	1.321E-07	1.500E-09	1.800E-09	1.800E-09	6.000E-10	3.640E+00	
61	13	11	1	0.000E+00	0.000E+00	1.000E-10	3.600E-09	3.555E+00	2.896E+02	2.906E+02	1.074E-07	1.417E-07	4.200E-09	3.200E-09	1.500E-09	5.000E-10	3.555E+00	
62	14	11	1	0.000E+00	1.000E-08	7.000E-10	3.000E-10	3.279E+00	2.893E+02	2.903E+02	1.288E-07	1.718E-07	3.900E-09	3.600E-09	5.000E-10	2.300E-09	3.279E+00	
63	15	11	1	0.000E+00	0.000E+00	2.900E-09	2.000E-09	2.940E+00	2.853E+02	2.870E+02	1.704E-07	2.300E-07	1.500E-09	1.300E-09	4.400E-09	2.900E-09	2.940E+00	
64	16	11	1	0.000E+00	0.000E+00	3.600E-09	1.800E-09	2.664E+00	2.801E+02	2.820E+02	2.097E-07	2.866E-07	1.400E-09	1.400E-09	2.100E-09	1.300E-09	2.664E+00	
65	17	11	1	1.000E-03	1.000E-08	9.000E-10	7.000E-10	2.609E+00	2.801E+02	2.820E+02	2.133E-07	2.916E-07	4.200E-09	1.100E-09	1.300E-09	7.000E-10	2.609E+00	
66	17	12	1	0.000E+00	0.000E+00	2.200E-09	6.000E-10	2.632E+00	2.799E+02	2.818E+02	2.125E-07	2.907E-07	1.300E-09	2.400E-09	3.000E-09	9.000E-10	2.633E+00	
67	16	12	1	1.000E-03	1.000E-08	2.300E-09	9.000E-10	2.708E+00	2.803E+02	2.824E+02	2.037E-07	2.777E-07	1.000E-09	1.400E-09	6.000E-10	3.000E-10	2.706E+00	
68	15	12	1	0.000E+00	1.000E-08	2.900E-09	2.000E-09	3.029E+00	2.867E+02	2.885E+02	1.582E-07	2.108E-07	3.400E-09	3.500E-09	1.400E-09	1.000E-09	3.029E+00	
69	14	12	1	0.000E+00	0.000E+00	1.200E-09	9.000E-10	3.450E+00	2.894E+02	2.904E+02	1.159E-07	1.527E-07	1.100E-09	2.400E-09	1.500E-09	1.000E-10	3.449E+00	
70	13	12	1	0.000E+00	1.000E-08	5.000E-10	4.600E-09	3.646E+00	2.896E+02	2.905E+02	1.018E-07	1.344E-07	4.400E-09	3.300E-09	1.300E-09	4.100E-09	3.647E+00	
71	12	12	1	0.000E+00	0.000E+00	6.000E-10	4.100E-09	3.681E+00	2.899E+02	2.909E+02	9.730E-08	1.290E-07	3.900E-09	5.300E-09	1.800E-09	4.000E-09	3.681E+00	
72	11	12	1	1.000E-03	1.000E-08	4.000E-10	2.500E-09	3.643E+00	2.899E+02	2.910E+02	9.950E-08	1.315E-07	3.000E-09	5.400E-09	2.000E-10	2.500E-09	3.644E+00	
73	10	12	1	0.000E+00	0.000E+00	1.100E-09	1.900E-09	3.524E+00	2.900E+02	2.911E+02	1.065E-07	1.408E-07	1.700E-09	5.400E-09	7.000E-10	1.000E-09	3.524E+00	
74	9	12	1	0.000E+00	0.000E+00	1.200E-09	4.300E-09	3.183E+00	2.901E+02	2.911E+02	1.381E-07	1.825E-07	2.800E-09	4.900E-09	7.000E-10	2.500E-09	3.183E+00	
75	8	12	1	1.000E-03	1.000E-08	1.400E-09	7.300E-09	2.802E+00	2.837E+02	2.858E+02	1.890E-07	2.546E-07	3.500E-09	2.500E-09	1.700E-09	5.500E-09	2.802E+00	
76	7	12	1	1.000E-03	0.000E+00	5.000E-10	5.800E-09	2.639E+00	2.812E+02	2.833E+02	2.105E-07	2.851E-07	4.500E-09	2.100E-09	2.400E-09	6.500E-09	2.639E+00	
77	6	12	1	0.000E+00	1.000E-08	1.300E-09	3.900E-09	2.565E+00	2.824E+02	2.844E+02	2.122E-07	2.847E-07	3.400E-09	2.500E-09	1.500E-09	5.200E-09	2.566E+00	
78	5	12	6	1.000E-03	1.000E-08	1.800E-09	1.300E-09	2.483E+00	2.869E+02	2.887E+02	1.910E-07	2.553E-07	5.700E-09	1.500E-09	2.900E-09	1.200E-09	2.484E+00	
79	5	13	6	0.000E+00	1.000E-08	7.000E-10	5.000E-10	2.478E+00	2.865E+02	2.886E+02	1.936E-07	2.578E-07	4.200E-09	5.300E-09	4.000E-10	2.800E-09	2.479E+00	
80	6	13	1	0.000E+00	1.000E-08	8.000E-10	3.100E-09	2.541E+00	2.825E+02	2.847E+02	2.089E-07	2.812E-07	3.600E-09	4.000E-09	0.000E+00	1.700E-09	2.540E+00	
81	7	13	1	0.000E+00	1.000E-08	1.500E-09	1.500E-09	2.663E+00	2.819E+02	2.838E+02	2.054E-07	2.789E-07	3.600E-09	0.000E+00	1.200E-09	2.000E-09	2.661E+00	
82	8	13	1	0.000E+00	0.000E+00	8.000E-10	3.500E-09	2.862E+00	2.848E+02	2.871E+02	1.795E-07	2.416E-07	6.000E-10	1.800E-09	1.100E-09	3.700E-09	2.861E+00	
83	9	13	1	0.000E+00	0.000E+00	1.100E-09	2.200E-09	3.291E+00	2.902E+02	2.913E+02	1.264E-07	1.683E-07	3.000E-10	1.000E-10	2.000E-09	3.000E-10	3.291E+00	
84	10	13	1	0.000E+00	2.000E-08	2.200E-09	9.000E-10	3.597E+00	2.900E+02	2.911E+02	1.029E-07	1.369E-07	1.500E-09	8.000E-10	1.000E-10	3.000E-10	3.597E+00	
85	11	13	1	0.000E+00	2.000E-08	7.000E-10	1.800E-09	3.688E+00	2.899E+02	2.910E+02	9.760E-08	1.306E-07	1.000E-09	1.800E-09	1.100E-09	3.000E-10	3.689E+00	
86	12	13	1	0.000E+00	1.000E-08	2.600E-09	7.000E-10	3.717E+00	2.899E+02	2.906E+02	9.710E-08	1.302E-07	6.000E-10	9.000E-10	2.700E-09	1.000E-09	3.717E+00	
87	13	13	1	0.000E+00	2.000E-08	2.100E-09	3.000E-10	3.675E+00	2.895E+02	2.905E+02	9.960E-08	1.332E-07	2.200E-09	9.000E-10	2.000E-09	6.000E-10	3.676E+00	
88	14	13	1	0.000E+00	0.000E+00	2.000E-10	1.500E-09	3.540E+00	2.894E+02	2.904E+02	1.100E-07	1.445E-07	3.100E-09	4.900E-09	2.000E-09	1.500E-09	3.539E+00	
89	15	13	1	0.000E+00	0.000E+00	2.500E-09	1.000E-09	3.140E+00	2.877E+02	2.893E+02	1.476E-07	1.965E-07	2.700E-09	2.100E-09	2.000E-10	1.000E-10	3.139E+00	
90	16	13	1	0.000E+00	0.000E+00	3.700E-09	7.000E-10	2.761E+00	2.812E+02	2.832E+02	1.962E-07	2.672E-07	1.900E-09	3.000E-10	3.700E-09	4.000E-10	2.761E+00	
91	17	13	1	0.000E+00	1.000E-08	0.000E+00	1.300E-09	2.661E+00	2.803E+02	2.823E+02	2.098E-07	2.837E-07	1.500E-09	1.300E-09	5.000E-10	0.000E+00	2.661E+00	
92	17	14	1	0.000E+00	0.000E+00	7.000E-10	3.500E-09	2.645E+00	2.804E+02	2.824E+02	2.092E-07	2.835E-07	2.600E-09	3.900E-09	3.800E-09	2.800E-09	2.645E+00	
93	16	14	1	0.000E+00	2.000E-08	1.400E-09	2.100E-09	2.757E+00	2.810E+02	2.831E+02	1.976E-07	2.676E-07	1.900E-09	1.400E-09	1.000E-10	3.500E-09	2.756E+00	
94	15	14	1	0.000E+00	0.000E+00	0.000E+00	1.000E-09	3.130E+00	2.879E+02	2.894E+02	1.476E-07	1.955E-07	2.300E-09	2.800E-09	4.000E-10	3.100E-09	3.130E+00	
95	14	14	1	1.000E-03	0.000E+00	1.500E-09	1.300E-09	3.539E+00	2.895E+02	2.904E+02	1.095E-07	1.441E-07	8.000E-10	4.300E-09	5.000E-10	2.800E-09	3.540E+00	
96	13	14	1	0.000E+00	0.000E+00	1.800E-09	8.000E-10	3.689E+00	2.896E+02	2.905E+02	1.006E-07	1.315E-07	1.400E-09	3.400E-09	9.000E-10	1.400E-09	3.689E+00	
97	12	14	1	0.000E+00	1.000E-08	4.000E-10	1.200E-09	3.713E+00	2.897E+02	2.905E+02	9.820E-08	1.302E-07	4.500E-09	2.800E-09	1.400E-09	2.500E-09	3.713E+00	
98	11	14	1	0.000E+00	1.000E-08	2.900E-09	8.000E-10	3.692E+00	2.899E+02	2.907E+02	9.860E-08	1.302E-07	3.700E-09	3.700E-09	1.000E-09	4.000E-10	3.693E+00	
99	10	14	4	0.000E+00	3.398E-05	999.9												
100	9	14	1	1.000E-03	1.000E-08	8.000E-10	5.000E-10	3.325E+00	2.902E+02	2.913E+02	1.239E-07	1.622E-07	1.900E-09	1.800E-09	6.000E-10	1.400E-09	3.325E+00	
101	8	14	1	0.000E+00	0.000E+00	3.000E-10	3.000E-09	2.885E+00	2.856E+02	2.877E+02	1.750E-07	2.338E-07	4.000E-09	6.100E-09	5.000E-10	6.000E-10	2.885E+00	
102	7	14	1	0.000E+00	0.000E+00	1.200E-09	1.600E-09	2.619E+00	2.822E+02	2.843E+02	2.036E-07	2.747E-07	1.700E-09	5.600E-09	7.000E-10	1.900E-09	2.619E+00	
103	6	14	1	0.000E+00	1.000E-08	3.000E-10	6.500E-09	2.542E+00	2.827E+02	2.848E+02	2.082E-07	2.792E-07	8.000E-10	1.200E-09	2.800E-09	4.700E-09	2.543E+00	
104	5	14	6	0.000E+00	2.000E-08	2.500E-09	3.000E-10	2.498E+00	2.865E+02	2.884E+02	1.925E-07	2.576E-07	4.400E-09	4.400E-09	2.200E-09	1.800E-09	2.497E+00	
105	5	15	1	0.000E+00	0.000E+00	0.000E+00	3.800E-09	2.545E+00	2.860E+02	2.882E+02	1.907E-07	2.544E-07	2.500E-09	1.500E-09	2.100E-09	4.100E-09	2.545E+00	
106	6	15	1	0.000E+00	1.000E-08	2.600E-09	4.000E-10	2.593E+00	2.836E+02	2.855E+02	2.022E-07	2.709E-07	1.900E-09	2.500E-09	2.400E-09	6.000E-10	2.592E+00	
107	7	15	1	0.000E+00	0.000E+00	3.100E-09	3.000E-10	2.650E+00	2.827E+02	2.847E+02	1.996E-07	2.699E-07	2.000E-09	1.400E-09	1.200E-09	7.000E-10	2.650E+00	
108	8	15	1	1.000E-03	0.000E+00	0.000E+00	2.200E-09	2.873E+00	2.855E+02	2.875E+02	1.746E-07	2.338E-07	4.300E-09	4.700E-09	5.000E-10	1.000E-09	2.873E+00	
109	9	15	1	0.000E+00	1.000E-08	4.000E-10	4.400E-09	3.307E+00	2.898E+02	2.910E+02	1.251E-07	1.649E-07	2.300E-09	1.600E-09	1.000E-10	3.700E-09	3.307E+00	
110	10	15	1	0.000E+00	0.000E+00	1.100E-09	4.300E-09	3.616E+00	2.899E+02	2.910E+02	1.057E-07	1.382E-07	3.600E-09	1.400E-09	2.500E-09	5.200E-09	3.616E+00	
111	11	15	1	0.000E+00	0.000E+00	6.000E-10	4.800E-09	3.705E+00	2.897E+02	2.905E+02	9.950E-08	1.318E-07	5.100E-09	1.300E-09	2.200E-09	5.300E-09	3.705E+00	
112	12	15	1	0.000E+00	1.000E-08	5.000E-10	1.600E-09	3.734E+00	2.896E+02	2.905E+02	9.790E-08	1.296E-07	5.100E-09	2.300E-09	2.300E-09	6.000E-10	3.734E+00	
113	13	15	1	0.000E+00	0.000E+00	3.800E-09	1.600E-09	3.688E+00	2.896E+02	2.904E+02	1.008E-07	1.343E-07	1.000E-10	1.300E-09	3.900E-09	1.200E-09	3.687E+00	
114	14	15	1	0.000E+00	0.000E+00	2.300E-09	0.000E+00	3.510E+00	2.895E+02	2.904E+02	1.116E-07	1.477E-07	5.000E-10	2.000E-09	3.500E-09	1.000E-09	3.509E+00	
115	15	15	1	0.000E+00	1.000E-08	7.000E-10	3.000E-10	3.097E+00	2.873E+02	2.891E+02	1.530E-07	2.055E-07	1.600E-09	1.100E-09	1.600E-09	5.000E-10	3.098E+00	
116	16	15	1	1.000E-03	0.000E+00	0.000E+00	1.900E-09	2.747E+00	2.813E+02	2.832E+02	1.982E-07	2.672E-07	3.800E-09	1.200E-09	1.400E-09	4.500E-09	2.748E+00	
117	17	15	1	0.000E+00	1.000E-08	0.000E+00	3.400E-09	2.664E+00	2.811E+02	2.831E+02	2.071E-07	2.795E-07	1.200E-09	6.500E-09	3.000E-10	6.000E-10	2.664E+00	
118	16	16	1	0.000E+00	1.000E-08	4.000E-10	4.300E-09	2.717E+00	2.806E+02	2.826E+02	2.052E-07	2.782E-07	4.800E-09	4.100E-09	0.000E+00	5.000E-10	2.718E+00	
119	15	16	1	0.000E+00	1.000E-08	2.400E-09	4.300E-09	2.935E+00	2.851E+02	2.868E+02	1.710E-07	2.305E-07	1.000E-10	1.400E-09	2.700E-09	1.300E-09	2.936E+00	
120	14	16	1	0.000E+00	1.000E-08	3.000E-10	1.000E-09	3.341E+00	2.892E+02	2.902E+02	1.245E-07	1.665E-07	2.100E-09	2.300E-09	4.000E-10	7.000E-10	3.342E+00	
121	13	16	1	0.000E+00	0.000E+00	7.000E-10	2.800E-09	3.635E+00	2.894E+02	2.903E+02	1.043E-07	1.393E-07	3.400E-09	3.000E-10	5.000E-10	2.000E-09	3.635E+00	
122	12	16	1	0.000E+00	0.000E+00	1.000E-09	3.600E-09	3.693E+00	2.894E+02	2.903E+02	1.011E-07	1.345E-07	3.000E-09	1.700E-09	1.000E-09	1.500E-09	3.693E+00	
123	11	16	1	0.000E+00	0.000E+00	1.000E-09	1.000E-10	3.667E+00	2.895E+02	2.904E+02	1.014E-07	1.357E-07	3.300E-09	3.000E-10	1.100E-09	2.600E-09	3.667E+00	
124	10	16	1	0.000E+00	0.000E+00	2.100E-09	7.000E-10	3.544E+00	2.896E+02	2.906E+02	1.094E-07	1.450E-07	1.400E-09	2.300E-09	4.300E-09	2.000E-10	3.544E+00	
125	9	16	1	0.000E+00	0.000E+00	2.800E-09	1.400E-09	3.183E+00	2.893E+02	2.904E+02	1.368E-07	1.829E-07	3.900E-09	5.000E-10	3.800E-09	2.400E-09	3.183E+00	
126	8	16	1	0.000E+00	0.000E+00	9.000E-10	2.600E-09	2.810E+00	2.846E+02	2.865E+02	1.824E-07	2.443E-07	4.000E-09	5.000E-09	1.200E-09	3.400E-09	2.809E+00	
