Program name	H0192AB_E4_CP1.dll
Lot number	C146419.00-CPTSTE07-250312-172341@CP
Wafer number	13
Date	2025/03/12
Time	17:26:38

No.U	X	Y	Bin	CONT@D	CONT@G	CONT@S	IGSS1	IGSSR1	IDSS1	VTH	BVDSS1	BVDSS2	BV2-BV1	RDSON1	VFSDS	IGSS2	IGSSR2	IDSS3
83	9	12	1	1.32000E-002	1.30000E-003	9.00000E-004	3.47300E-009	1.30000E-009	3.66270E-009	3.47140E+000	7.78340E+002	7.79800E+002	1.46000E+000	5.68900E-001	7.97500E-001	1.02110E-009	2.07260E-009	1.88290E-009
87	11	12	1	1.32000E-002	1.20000E-003	9.00000E-004	4.81260E-009	1.30000E-009	5.83600E-009	3.47470E+000	7.71766E+002	7.73249E+002	1.48270E+000	5.78004E-001	7.97500E-001	9.50800E-010	1.87120E-009	1.06790E-009
91	13	12	1	1.32000E-002	1.30000E-003	9.00000E-004	5.91100E-009	1.50000E-009	8.25290E-009	3.47190E+000	7.61397E+002	7.62821E+002	1.42360E+000	5.80520E-001	7.98100E-001	1.19200E-009	1.48950E-009	4.30900E-010
95	15	12	1	1.31000E-002	1.30000E-003	9.00000E-004	6.01640E-009	1.30000E-009	9.92970E-009	3.47040E+000	7.59990E+002	7.61621E+002	1.63070E+000	5.84246E-001	7.96900E-001	1.25530E-009	1.67910E-009	1.65810E-009
99	17	12	1	1.32000E-002	1.30000E-003	1.00000E-003	6.34660E-009	1.60000E-009	4.60890E-009	3.46600E+000	7.55842E+002	7.57450E+002	1.60760E+000	5.81144E-001	7.98300E-001	9.95300E-010	1.74940E-009	8.89900E-010
103	19	12	1	1.33000E-002	1.30000E-003	1.00000E-003	5.72600E-009	1.40000E-009	4.13110E-009	3.46630E+000	7.55201E+002	7.56782E+002	1.58060E+000	5.82268E-001	7.98200E-001	1.33720E-009	1.70490E-009	1.71430E-009
107	21	12	1	1.33000E-002	1.30000E-003	9.00000E-004	4.21070E-009	1.70000E-009	1.93910E-009	3.46420E+000	7.72096E+002	7.73572E+002	1.47650E+000	5.72017E-001	7.97900E-001	1.35830E-009	1.79860E-009	1.32080E-009
111	23	12	1	1.31000E-002	1.20000E-003	9.00000E-004	3.55270E-009	1.60000E-009	7.30700E-010	3.48510E+000	7.76783E+002	7.78519E+002	1.73540E+000	5.44199E-001	7.98600E-001	1.38640E-009	1.95080E-009	2.70720E-009
113	23	14	1	1.31000E-002	1.20000E-003	9.00000E-004	3.79860E-009	1.60000E-009	4.12200E-010	3.48500E+000	7.84223E+002	7.86033E+002	1.81030E+000	5.50745E-001	7.97600E-001	1.22480E-009	1.64870E-009	1.01170E-009
117	21	14	1	1.32000E-002	1.30000E-003	9.00000E-004	4.84770E-009	1.80000E-009	3.29740E-009	3.46760E+000	7.60598E+002	7.62245E+002	1.64770E+000	5.73300E-001	7.97700E-001	1.27170E-009	1.82200E-009	1.64870E-009
121	19	14	1	1.32000E-002	1.30000E-003	1.00000E-003	6.37000E-009	1.80000E-009	3.91570E-009	3.47620E+000	7.55102E+002	7.56722E+002	1.62020E+000	5.77593E-001	7.97900E-001	1.26460E-009	1.75880E-009	2.08900E-009
125	17	14	1	1.32000E-002	1.20000E-003	9.00000E-004	6.38640E-009	1.60000E-009	9.73300E-009	3.46200E+000	7.56102E+002	7.57552E+002	1.45010E+000	5.79420E-001	7.97100E-001	1.36300E-009	1.80090E-009	1.93910E-009
129	15	14	1	1.32000E-002	1.20000E-003	1.00000E-003	6.50820E-009	1.70000E-009	6.52920E-009	3.45750E+000	7.57948E+002	7.59602E+002	1.65430E+000	5.79827E-001	7.96400E-001	1.24590E-009	1.71900E-009	1.48950E-009
133	13	14	1	1.32000E-002	1.30000E-003	9.00000E-004	6.26930E-009	1.60000E-009	7.40980E-009	3.46590E+000	7.60517E+002	7.61961E+002	1.44460E+000	5.79998E-001	7.97200E-001	1.18970E-009	1.82200E-009	6.55700E-010
137	11	14	1	1.31000E-002	1.30000E-003	9.00000E-004	5.27870E-009	1.70000E-009	3.50350E-009	3.48050E+000	7.66635E+002	7.68387E+002	1.75190E+000	5.71121E-001	7.97600E-001	1.34660E-009	1.97890E-009	2.13580E-009
141	9	14	1	1.32000E-002	1.30000E-003	9.00000E-004	3.98590E-009	1.60000E-009	3.76580E-009	3.46960E+000	7.71481E+002	7.72894E+002	1.41330E+000	5.75167E-001	7.97400E-001	1.15220E-009	1.80800E-009	5.05900E-010
145	7	14	1	1.32000E-002	1.30000E-003	9.00000E-004	3.59250E-009	1.60000E-009	3.78450E-009	3.47880E+000	7.79236E+002	7.81187E+002	1.95110E+000	5.58897E-001	7.98000E-001	1.07260E-009	1.96250E-009	1.95780E-009
151	5	16	2	1.32000E-002	4.09300E+000
155	7	16	1	1.32000E-002	1.30000E-003	9.00000E-004	3.50820E-009	1.60000E-009	1.52690E-009	3.48000E+000	7.84892E+002	7.87008E+002	2.11580E+000	5.61934E-001	7.98400E-001	1.14990E-009	1.81260E-009	1.34890E-009
159	9	16	1	1.31000E-002	1.30000E-003	9.00000E-004	3.97890E-009	1.50000E-009	1.14280E-009	3.47680E+000	7.64816E+002	7.66391E+002	1.57510E+000	5.82096E-001	7.98600E-001	1.00000E-009	2.02340E-009	1.16160E-009
163	11	16	1	1.32000E-002	1.30000E-003	9.00000E-004	5.68610E-009	1.70000E-009	2.46370E-009	3.49290E+000	7.70732E+002	7.72593E+002	1.86100E+000	5.72003E-001	7.97800E-001	1.35830E-009	2.03040E-009	0.00000E+000
167	13	16	1	1.32000E-002	1.30000E-003	1.00000E-003	6.34420E-009	1.30000E-009	5.13350E-009	3.45970E+000	7.63925E+002	7.65661E+002	1.73580E+000	5.70917E-001	7.98200E-001	9.43800E-010	1.73770E-009	1.27400E-009
171	15	16	1	1.32000E-002	1.30000E-003	1.00000E-003	6.43320E-009	1.60000E-009	4.49650E-009	3.43700E+000	7.52704E+002	7.54554E+002	1.85040E+000	5.68433E-001	7.95800E-001	1.21310E-009	1.86420E-009	8.71200E-010
175	17	16	1	1.32000E-002	1.30000E-003	1.00000E-003	6.24350E-009	1.70000E-009	6.10770E-009	3.45070E+000	7.56638E+002	7.58197E+002	1.55860E+000	5.72219E-001	7.97000E-001	1.08900E-009	1.51760E-009	4.87100E-010
179	19	16	1	1.32000E-002	1.40000E-003	1.00000E-003	6.84300E-009	1.80000E-009	2.41680E-009	3.47380E+000	7.59992E+002	7.61603E+002	1.61110E+000	5.76322E-001	7.98000E-001	1.21080E-009	1.69550E-009	3.12880E-009
183	21	16	1	1.32000E-002	1.30000E-003	1.00000E-003	5.13110E-009	1.70000E-009	1.71430E-009	3.47920E+000	7.68107E+002	7.69836E+002	1.72870E+000	5.76464E-001	7.97900E-001	1.11010E-009	1.74470E-009	7.21300E-010
187	23	16	1	1.32000E-002	1.30000E-003	1.00000E-003	3.82670E-009	1.40000E-009	8.71200E-010	3.47940E+000	7.85471E+002	7.87181E+002	1.71000E+000	5.63128E-001	7.97800E-001	1.07730E-009	1.92270E-009	3.46600E-010
191	23	18	1	1.32000E-002	1.30000E-003	1.00000E-003	3.70720E-009	1.40000E-009	4.68000E-011	3.48160E+000	7.87168E+002	7.88601E+002	1.43350E+000	5.65948E-001	7.98200E-001	1.10300E-009	1.90630E-009	2.37940E-009
195	21	18	1	1.32000E-002	1.30000E-003	1.00000E-003	5.34190E-009	1.40000E-009	2.85710E-009	3.47290E+000	7.69737E+002	7.71358E+002	1.62140E+000	5.76179E-001	7.97700E-001	9.93000E-010	1.77280E-009	1.22720E-009
199	19	18	1	1.33000E-002	1.30000E-003	1.00000E-003	6.12640E-009	1.60000E-009	2.51990E-009	3.46570E+000	7.65725E+002	7.67736E+002	2.01120E+000	5.75606E-001	7.98500E-001	1.21080E-009	1.85010E-009	1.09600E-009
203	17	18	1	1.32000E-002	1.40000E-003	1.00000E-003	6.11240E-009	1.70000E-009	7.25990E-009	3.44440E+000	7.59429E+002	7.60886E+002	1.45650E+000	5.70004E-001	7.96600E-001	1.35130E-009	1.88760E-009	8.52500E-010
207	15	18	1	1.33000E-002	1.30000E-003	1.00000E-003	6.05850E-009	1.50000E-009	3.24120E-009	3.43870E+000	7.47845E+002	7.49740E+002	1.89490E+000	5.61958E-001	7.96000E-001	1.07730E-009	1.91570E-009	1.64870E-009
211	13	18	1	1.32000E-002	1.30000E-003	9.00000E-004	6.79620E-009	1.50000E-009	6.98820E-009	3.46350E+000	7.61593E+002	7.63396E+002	1.80290E+000	5.71469E-001	7.96900E-001	1.04920E-009	1.90160E-009	7.86900E-010
215	11	18	1	1.32000E-002	1.30000E-003	1.00000E-003	5.87350E-009	1.60000E-009	3.76580E-009	3.50000E+000	7.73207E+002	7.74961E+002	1.75410E+000	5.74281E-001	7.98500E-001	1.04680E-009	1.74000E-009	2.22010E-009
219	9	18	1	1.32000E-002	1.30000E-003	9.00000E-004	4.12880E-009	1.50000E-009	2.22950E-009	3.47590E+000	7.62253E+002	7.64089E+002	1.83610E+000	5.83188E-001	7.98100E-001	1.15460E-009	1.87120E-009	2.17330E-009
223	7	18	1	1.31000E-002	1.30000E-003	9.00000E-004	3.70260E-009	1.70000E-009	2.59480E-009	3.47750E+000	7.85079E+002	7.87174E+002	2.09420E+000	5.61610E-001	7.98000E-001	1.35130E-009	1.79860E-009	1.63930E-009
231	7	20	1	1.32000E-002	1.20000E-003	9.00000E-004	2.86650E-009	1.30000E-009	1.45200E-009	3.46960E+000	7.80462E+002	7.82661E+002	2.19830E+000	5.61807E-001	7.98800E-001	1.24120E-009	1.81500E-009	2.45430E-009
235	9	20	1	1.32000E-002	1.30000E-003	9.00000E-004	4.62290E-009	1.60000E-009	2.52930E-009	3.46940E+000	7.67390E+002	7.68849E+002	1.45880E+000	5.81775E-001	7.98000E-001	1.05620E-009	1.72360E-009	2.56670E-009
239	11	20	1	1.32000E-002	1.30000E-003	9.00000E-004	6.32080E-009	1.80000E-009	2.67910E-009	3.49040E+000	7.67630E+002	7.69503E+002	1.87240E+000	5.74560E-001	7.98300E-001	1.06320E-009	1.92740E-009	3.04450E-009
243	13	20	1	1.31000E-002	1.30000E-003	1.00000E-003	6.82670E-009	1.60000E-009	1.35268E-008	3.46090E+000	7.62016E+002	7.63578E+002	1.56200E+000	5.77976E-001	7.97500E-001	1.40050E-009	1.67450E-009	3.56000E-010
247	15	20	1	1.32000E-002	1.30000E-003	1.00000E-003	6.29270E-009	1.70000E-009	3.21310E-009	3.43680E+000	7.57350E+002	7.58793E+002	1.44280E+000	5.76902E-001	7.95800E-001	1.23420E-009	1.89460E-009	1.94850E-009
251	17	20	1	1.32000E-002	1.30000E-003	1.00000E-003	6.32550E-009	1.70000E-009	1.22435E-008	3.44160E+000	7.58933E+002	7.60386E+002	1.45270E+000	5.73698E-001	7.96800E-001	1.29270E-009	1.94610E-009	3.93400E-010
255	19	20	1	1.32000E-002	1.30000E-003	9.00000E-004	6.18030E-009	1.70000E-009	2.60420E-009	3.46160E+000	7.67121E+002	7.68403E+002	1.28140E+000	5.78041E-001	7.98000E-001	1.32080E-009	1.82200E-009	1.56440E-009
259	21	20	1	1.32000E-002	1.30000E-003	1.00000E-003	4.61120E-009	1.80000E-009	8.33700E-010	3.47160E+000	7.71567E+002	7.73174E+002	1.60750E+000	5.77131E-001	7.97800E-001	1.14280E-009	1.80560E-009	1.20840E-009
263	23	20	1	1.31000E-002	1.20000E-003	9.00000E-004	3.63000E-009	1.70000E-009	7.58800E-010	3.47910E+000	7.85579E+002	7.87615E+002	2.03620E+000	5.61844E-001	7.98400E-001	1.26460E-009	1.88760E-009	1.65810E-009
265	23	22	1	1.32000E-002	1.20000E-003	9.00000E-004	4.48710E-009	1.10000E-009	2.32320E-009	3.45830E+000	7.86211E+002	7.88099E+002	1.88820E+000	5.52698E-001	7.97600E-001	1.92040E-009	1.31850E-009	1.77050E-009
266	21	22	1	1.32000E-002	1.30000E-003	1.00000E-003	4.44960E-009	1.40000E-009	1.74240E-009	3.46900E+000	7.78152E+002	7.79461E+002	1.30830E+000	5.75729E-001	7.97700E-001	1.12180E-009	1.71430E-009	1.57380E-009
270	19	22	1	1.32000E-002	1.30000E-003	1.00000E-003	5.50350E-009	1.50000E-009	1.79860E-009	3.46790E+000	7.62230E+002	7.63915E+002	1.68470E+000	5.76732E-001	7.98200E-001	8.64200E-010	1.77050E-009	2.82900E-009
274	17	22	1	1.33000E-002	1.30000E-003	1.00000E-003	5.97420E-009	1.60000E-009	7.08190E-009	3.47050E+000	7.63112E+002	7.64469E+002	1.35730E+000	5.77585E-001	7.97800E-001	1.19910E-009	2.00470E-009	1.54570E-009
278	15	22	1	1.32000E-002	1.30000E-003	1.00000E-003	6.53390E-009	1.30000E-009	2.57610E-009	3.45960E+000	7.59377E+002	7.60794E+002	1.41700E+000	5.78035E-001	7.97700E-001	1.12650E-009	1.60420E-009	2.75410E-009
282	13	22	1	1.31000E-002	1.30000E-003	9.00000E-004	6.81030E-009	1.30000E-009	2.05150E-009	3.48200E+000	7.59588E+002	7.60987E+002	1.39840E+000	5.81356E-001	7.98900E-001	1.17100E-009	1.92970E-009	1.67680E-009
286	11	22	1	1.32000E-002	1.30000E-003	9.00000E-004	6.12170E-009	1.70000E-009	2.96020E-009	3.48710E+000	7.62958E+002	7.64398E+002	1.44040E+000	5.79589E-001	7.98500E-001	1.26930E-009	1.55970E-009	8.71200E-010
290	9	22	1	1.31000E-002	1.30000E-003	9.00000E-004	4.37940E-009	1.70000E-009	9.74200E-010	3.47940E+000	7.73479E+002	7.74896E+002	1.41660E+000	5.76653E-001	7.98200E-001	1.07960E-009	1.93440E-009	1.26460E-009
294	7	22	1	1.32000E-002	1.30000E-003	9.00000E-004	3.13110E-009	1.60000E-009	2.55740E-009	3.50350E+000	7.73168E+002	7.75191E+002	2.02330E+000	5.65553E-001	7.99300E-001	1.36530E-009	1.76350E-009	1.96720E-009
300	9	24	1	1.32000E-002	1.30000E-003	9.00000E-004	4.37700E-009	1.50000E-009	2.37000E-009	3.48280E+000	7.86193E+002	7.87489E+002	1.29660E+000	5.61453E-001	7.98600E-001	1.47540E-009	1.49410E-009	9.18000E-010
304	11	24	1	1.32000E-002	1.30000E-003	9.00000E-004	5.04450E-009	1.60000E-009	3.39110E-009	3.47940E+000	7.72399E+002	7.73950E+002	1.55130E+000	5.78749E-001	7.98700E-001	1.31150E-009	1.91100E-009	6.93200E-010
308	13	24	1	1.32000E-002	1.30000E-003	9.00000E-004	5.72360E-009	1.50000E-009	1.77050E-009	3.47760E+000	7.65970E+002	7.68006E+002	2.03600E+000	5.78392E-001	7.98300E-001	1.17560E-009	1.90630E-009	2.34200E-010
312	15	24	1	1.31000E-002	1.30000E-003	1.00000E-003	5.39810E-009	1.60000E-009	4.14990E-009	3.46850E+000	7.61180E+002	7.63009E+002	1.82870E+000	5.71267E-001	7.98000E-001	1.03510E-009	1.88520E-009	1.47070E-009
316	17	24	1	1.32000E-002	1.30000E-003	1.00000E-003	5.25290E-009	1.60000E-009	2.24820E-009	3.47020E+000	7.65223E+002	7.67028E+002	1.80430E+000	5.76584E-001	7.97900E-001	1.42620E-009	1.95080E-009	1.85480E-009
320	19	24	1	1.32000E-002	1.30000E-003	1.00000E-003	4.51750E-009	1.40000E-009	1.89230E-009	3.47200E+000	7.71685E+002	7.73221E+002	1.53580E+000	5.78382E-001	7.99000E-001	1.02340E-009	1.87820E-009	1.79860E-009
324	21	24	1	1.34000E-002	1.30000E-003	9.00000E-004	4.18730E-009	1.80000E-009	1.09600E-009	3.47670E+000	7.84557E+002	7.85880E+002	1.32230E+000	5.67151E-001	7.98200E-001	1.09600E-009	1.87820E-009	1.26460E-009
327	19	26	1	1.33000E-002	1.30000E-003	9.00000E-004	4.37700E-009	1.60000E-009	2.85710E-009	3.47210E+000	7.86347E+002	7.88705E+002	2.35830E+000	5.66300E-001	7.98300E-001	1.18030E-009	1.90400E-009	2.28570E-009
330	17	26	1	1.32000E-002	1.30000E-003	1.00000E-003	4.03280E-009	1.70000E-009	3.48480E-009	3.46950E+000	7.74937E+002	7.76372E+002	1.43580E+000	5.73737E-001	7.99000E-001	1.14990E-009	1.91570E-009	2.87590E-009
334	15	26	1	1.32000E-002	1.30000E-003	9.00000E-004	4.60420E-009	1.30000E-009	2.68850E-009	3.46190E+000	7.70719E+002	7.72716E+002	1.99770E+000	5.71561E-001	7.98700E-001	1.17100E-009	1.74940E-009	1.12410E-009
338	13	26	1	1.32000E-002	1.30000E-003	1.00000E-003	4.33720E-009	1.60000E-009	2.88520E-009	3.47550E+000	7.76004E+002	7.77929E+002	1.92460E+000	5.72793E-001	7.98900E-001	1.03980E-009	1.75640E-009	8.71200E-010
342	11	26	1	1.32000E-002	1.30000E-003	9.00000E-004	4.62990E-009	1.50000E-009	2.51990E-009	3.47550E+000	7.86692E+002	7.88799E+002	2.10630E+000	5.59462E-001	7.98600E-001	1.13350E-009	1.54100E-009	1.84540E-009
346	9	26	1	1.33000E-002	1.30000E-003	9.00000E-004	3.74700E-009	1.60000E-009	8.61800E-010	3.50820E+000	7.58627E+002	7.61719E+002	3.09180E+000	5.71240E-001	8.00500E-001	1.71190E-009	1.79620E-009	2.48240E-009
350	13	28	1	1.34000E-002	1.20000E-003	9.00000E-004	3.46370E-009	1.50000E-009	2.67910E-009	3.48450E+000	7.78267E+002	7.80175E+002	1.90720E+000	5.58731E-001	7.98800E-001	1.47770E-009	1.63930E-009	3.00700E-009
352	15	28	1	1.35000E-002	1.20000E-003	9.00000E-004	3.69320E-009	1.60000E-009	3.45670E-009	3.47110E+000	7.81411E+002	7.83334E+002	1.92250E+000	5.57346E-001	7.99000E-001	1.59250E-009	1.89690E-009	1.79860E-009
354	17	28	1	1.32000E-002	1.20000E-003	8.00000E-004	3.66510E-009	1.10000E-009	4.36530E-009	3.47990E+000	7.77876E+002	7.79864E+002	1.98740E+000	5.61211E-001	7.99100E-001	2.01870E-009	1.49180E-009	2.19200E-009

4	18	6	1	1.32000E-002	2.40000E-003	2.10000E-003	3.59200E-009	1.90000E-009	2.24790E-009	3.52400E+000	7.25976E+002	7.29299E+002	3.32300E+000	5.77382E-001	7.99500E-001	1.62270E-009	2.19880E-009	2.66010E-009
8	16	6	1	1.32000E-002	2.40000E-003	2.10000E-003	3.40940E-009	1.70000E-009	4.82370E-009	3.49590E+000	7.56104E+002	7.58968E+002	2.86390E+000	5.71819E-001	7.98100E-001	1.41670E-009	1.92480E-009	1.47990E-009
12	14	6	1	1.32000E-002	2.40000E-003	2.10000E-003	3.81210E-009	2.00000E-009	5.23580E-009	3.50110E+000	7.51802E+002	7.54782E+002	2.97950E+000	5.72618E-001	7.98600E-001	1.59930E-009	1.97400E-009	9.37000E-011
15	12	6	5	1.36000E-002	2.30000E-003	2.00000E-003	4.15870E-009	1.90000E-009	1.68482E-006
21	10	8	1	1.31000E-002	2.40000E-003	2.00000E-003	3.37890E-009	1.50000E-009	8.72950E-009	3.50320E+000	7.66992E+002	7.68775E+002	1.78340E+000	5.57151E-001	7.96400E-001	1.94820E-009	2.05830E-009	2.23860E-009
25	12	8	1	1.33000E-002	2.50000E-003	2.10000E-003	4.11660E-009	1.80000E-009	4.03690E-009	3.45240E+000	7.81803E+002	7.83906E+002	2.10330E+000	5.58385E-001	7.96300E-001	1.62270E-009	1.90840E-009	1.44240E-009
29	14	8	1	1.33000E-002	2.40000E-003	2.10000E-003	4.10020E-009	1.80000E-009	5.62000E-011	3.46830E+000	7.80765E+002	7.82269E+002	1.50350E+000	5.69709E-001	7.97800E-001	1.71410E-009	2.21750E-009	1.55480E-009
33	16	8	1	1.31000E-002	2.40000E-003	2.10000E-003	4.31330E-009	2.10000E-009	1.10520E-009	3.46230E+000	7.74666E+002	7.76250E+002	1.58410E+000	5.72673E-001	7.97700E-001	1.66250E-009	2.35800E-009	1.26450E-009
37	18	8	1	1.31000E-002	2.50000E-003	2.10000E-003	4.36010E-009	1.70000E-009	4.02800E-010	3.47610E+000	7.81718E+002	7.84882E+002	3.16440E+000	5.61159E-001	7.98200E-001	1.38390E-009	1.88500E-009	2.06100E-010
41	20	8	1	1.31000E-002	2.40000E-003	2.10000E-003	3.59670E-009	1.90000E-009	4.96400E-010	3.47630E+000	7.71432E+002	7.73697E+002	2.26450E+000	5.60705E-001	7.97000E-001	1.75390E-009	2.07470E-009	2.07940E-009
46	22	10	1	1.31000E-002	2.40000E-003	2.00000E-003	3.51940E-009	1.80000E-009	1.72340E-009	3.47840E+000	7.69079E+002	7.70852E+002	1.77240E+000	5.52954E-001	7.96800E-001	1.73050E-009	2.14960E-009	1.81710E-009
50	20	10	1	1.32000E-002	2.40000E-003	2.00000E-003	4.41630E-009	1.90000E-009	2.99700E-010	3.46360E+000	7.73059E+002	7.74752E+002	1.69310E+000	5.71621E-001	7.97400E-001	1.62270E-009	2.25970E-009	5.24500E-010
54	18	10	1	1.32000E-002	2.40000E-003	2.10000E-003	4.95490E-009	1.70000E-009	1.39560E-009	3.46370E+000	7.66780E+002	7.68773E+002	1.99350E+000	5.79791E-001	7.97100E-001	1.38620E-009	1.91310E-009	3.18500E-010
58	16	10	1	1.32000E-002	2.40000E-003	2.10000E-003	5.11170E-009	1.80000E-009	7.36016E-008	3.44110E+000	7.63232E+002	7.64876E+002	1.64460E+000	5.81363E-001	7.96100E-001	1.59000E-009	2.14020E-009	1.65790E-009
62	14	10	1	1.31000E-002	2.40000E-003	2.10000E-003	5.14220E-009	1.90000E-009	1.00034E-008	3.46350E+000	7.65360E+002	7.67067E+002	1.70740E+000	5.82767E-001	7.96700E-001	1.63440E-009	2.16600E-009	2.51020E-009
66	12	10	1	1.32000E-002	2.40000E-003	2.10000E-003	4.37410E-009	1.60000E-009	6.24740E-009	3.46360E+000	7.69710E+002	7.71142E+002	1.43220E+000	5.81059E-001	7.96300E-001	1.28790E-009	1.81710E-009	2.05130E-009
70	10	10	1	1.32000E-002	2.50000E-003	2.00000E-003	4.04400E-009	2.00000E-009	5.33890E-009	3.46860E+000	7.83692E+002	7.86491E+002	2.79840E+000	5.60275E-001	7.96100E-001	1.75150E-009	2.10510E-009	2.03250E-009
74	8	10	1	1.32000E-002	2.40000E-003	2.00000E-003	3.75130E-009	2.00000E-009	6.35980E-009	3.50250E+000	7.53443E+002	7.56755E+002	3.31110E+000	5.63028E-001	7.97000E-001	1.76320E-009	2.18240E-009	1.84520E-009
